yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
SAP,SAP,SAP ADR,240.937485145,2026-09-11,Naver exchange listing (USD),206.36000061035156,213.76649856567383,184.25816599527994,178.63583323160807,195.87475006103514,5.353038380929234,311.92999267578125,-33.84412994718296,37.04249703859837,-1.4,24.76,daily_close,일봉 종가,2026-09-12 15:12 KST,,,30.6,51.92,7.75,26.524422,64.95048,18.32,21.966,9.4,23.21,8.62,5.17 -> 2.65 -> 6.1,36800000000.0,9620000000.0,7161000000.0,26.14,19.46,9156000000.0,8417000000.0,8220000000.0,7476000000.0,744000000.0,1.42,37.53,2.93,,yfinance,-0.38,9.0,False,9.0,yfinance dividend history,Technology,Software - Application,76.92,4.38,12.0,0.0,247.25,319.0,177.0,19.81,-0.76,Finnhub,yfinance,,,2026-09-12,,,,,0.87,8.62,40.81,14.5,37.28,31,29,29,29,-35.01,347.93,2026-09-11,4.25,0,0,16,16,8,10,5,5,60,B,60
SNDK,SNDK,샌디스크,239.153475283,2026-09-11,Naver exchange listing (USD),1633.3499755859375,1602.1279907226562,1616.1828247070312,1424.5044123331706,1033.6725480651855,58.01425496335567,2335.0,-30.049251580902038,52.995741225856655,6.89,-17.99,daily_close,일봉 종가,2026-09-12 15:13 KST,1631.0822,-0.13884198854099936,-144.49,,80.84,23.923532,16.026644,91.64,1.277,371.6,2359.17,,-,20248000000.0,12468000000.0,11433000000.0,61.58,56.46,11671000000.0,11494000000.0,4762000000.0,177000000.0,4585000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,84.85,4.46,23.0,0.98,2125.09,3600.0,1000.0,30.11,43.43,Finnhub,yfinance,,,2026-09-11,,,,,,,40.81,14.5,35.18,31,29,29,29,-41.38,10.53,2026-09-11,4.25,4,0,20,0,0,0,5,5,34,D,61
KLAC,KLAC,KLA,236.014610881,2026-09-11,Naver exchange listing (USD),180.63999938964844,183.81449966430665,208.81650009155274,196.1157502492269,172.91967502593994,4.464688221597896,301.7099914550781,-40.127935929975955,46.71374726666206,-13.72,-23.89,daily_close,일봉 종가,2026-09-12 15:12 KST,,,13.8,42.81,93.82,48.068493,36.115685,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.51,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,26.0,0.0,234.35,325.0,175.0,29.73,0.76,Finnhub,yfinance,,,2026-09-11,,,,,3.48,34.27,40.74,14.5,35.18,31,29,29,29,17.99,149.07,2026-09-11,4.25,0,0,20,0,15,5,5,5,50,C,62
TM,TM,토요타자동차 ADR,234.145987247,2026-09-11,Naver exchange listing (USD),198.1999969482422,193.74799880981445,184.16516596476237,189.34924926757813,202.20319938659668,-1.9797918383579491,248.2899932861328,-20.173989162811818,51.43240795885042,5.03,11.23,daily_close,일봉 종가,2026-09-12 15:12 KST,,,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.16,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,16.84,26.87,Finnhub,yfinance,,,2026-09-11,,,,,0.1,,23.68,10.35,18.46,6,5,4,4,-64.69,51.23,2026-09-11,4.25,12,0,12,20,0,10,5,5,64,B,63
C,C,씨티그룹,232.861774216,2026-09-11,Naver exchange listing (USD),138.82000732421875,135.00149841308593,136.371000289917,131.19491659800212,123.9672498703003,11.981194605396208,145.6699981689453,-4.702403330013139,75.08750566583049,0.06,-2.92,daily_close,일봉 종가,2026-09-12 15:12 KST,,,61.0,11.41,82.21,14.722223,1.2009971,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.93,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,155.2,176.0,129.0,11.8,11.88,Finnhub,yfinance,,,2026-09-10,,,,,0.24,31.54,17.89,2.9,16.9,14,13,13,13,-17.71,-58.59,2026-09-11,4.25,8,6,6,20,15,10,1,0,66,B,64
IBM,IBM,IBM(인터내셔널 비지니스 머신),229.211875743,2026-09-11,Naver exchange listing (USD),243.2899932861328,234.38799896240235,242.77833201090496,245.79141578674316,261.2381494903564,-6.870419285712388,329.2300109863281,-26.103336522308755,56.588743362581646,2.59,-10.16,daily_close,일봉 종가,2026-09-12 15:12 KST,,,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.78,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,0.85,3.33,Finnhub,yfinance,,,2026-09-09,,,,,,17.14,40.81,14.52,37.28,31,29,29,29,-49.59,-55.8,2026-09-11,4.25,4,0,20,0,12,0,3,5,44,C,65
TMO,TMO,써모 피셔 사이언티픽,225.479289949,2026-09-11,Naver exchange listing (USD),609.8200073242188,612.8369995117188,563.6000030517578,521.6140838623047,536.629600982666,13.638905905959684,639.4500122070312,-4.633670234917339,38.565540852765665,2.34,29.03,daily_close,일봉 종가,2026-09-12 15:12 KST,,,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.31,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,3.54,3.16,Finnhub,yfinance,,,2026-09-11,,,,,3.63,7.16,28.93,7.55,21.96,9,8,7,7,17.96,-41.09,2026-09-11,4.25,0,0,12,0,4,5,5,0,26,D,66
BHP,BHP,BHP 그룹 ADR,221.489711922,2026-09-11,Naver exchange listing (USD),87.1500015258789,92.64499969482422,87.04450022379557,84.17708333333333,77.2437498474121,12.824664387779835,98.69000244140625,-11.693181305146707,22.797381286806925,-0.09,-5.79,daily_close,일봉 종가,2026-09-12 15:12 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,1,5,6,D,67
AXP,AXP,아메리칸 익스프레스,219.266349677,2026-09-11,Naver exchange listing (USD),324.69000244140625,331.7335006713867,340.0794993082682,327.43716583251955,336.66914962768556,-3.558136288854135,384.8900146484375,-15.640835021926605,33.32349377022682,-5.52,-4.71,daily_close,일봉 종가,2026-09-12 15:12 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.17,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,15.35,2.13,Finnhub,yfinance,,,2026-09-09,,,,,1.83,17.13,17.57,2.77,16.21,14,13,13,13,14.55,139.93,2026-09-11,4.25,4,0,20,5,12,5,3,5,54,C,68
LIN,LIN,린드,214.918171594,2026-09-11,Naver exchange listing (USD),466.2200012207031,480.73050079345705,500.5580001831055,501.8599166870117,481.5447999572754,-3.1824243015254177,546.6400146484375,-14.711695315509454,29.299940874127714,-2.51,-10.03,daily_close,일봉 종가,2026-09-12 15:12 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.37,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,17.38,-0.19,Finnhub,yfinance,,,2026-09-12,,,,,2.8,7.72,,,,1,0,0,0,,,2026-09-11,4.25,0,0,16,0,4,5,3,5,33,D,69
SAN,SAN,방코 산탄데르 ADR,214.24216,2026-09-11,Naver exchange listing (USD),14.960000038146973,14.631500101089477,14.15199998219808,13.103249971071879,12.583099985122681,18.88962223803801,15.050000190734863,-0.5980076508125021,58.14977863674854,1.22,11.81,daily_close,일봉 종가,2026-09-12 15:13 KST,14.95,-0.06684517460878313,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,0,3,D,70
CRWD,CRWD,크라우드 스트라이크 홀딩스,211.688289235,2026-09-11,Naver exchange listing (USD),206.74000549316406,207.51350021362305,198.21770807902018,165.0994789123535,144.12389991760253,43.44602499055324,231.0,-10.502162124171402,56.122198643485994,-8.33,21.7,daily_close,일봉 종가,2026-09-12 15:12 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,5,8,D,71
VZ,VZ,버라이존,210.273172973,2026-09-11,Naver exchange listing (USD),50.61000061035156,49.760000228881836,46.60633366902669,47.08591680526733,45.89755004882812,10.267324849605474,51.380001068115234,-1.498638461962799,60.8209158115865,4.96,8.3,daily_close,일봉 종가,2026-09-12 15:12 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,0,3,D,72
TTE,TTE,토탈에너지스,209.661435449,2026-09-11,Naver exchange listing (USD),91.88999938964844,89.33249969482422,84.59200007120768,87.29833348592122,81.05789991378784,13.363409966679974,93.5999984741211,-1.8269221285782857,57.429425161949894,5.56,9.17,daily_close,일봉 종가,2026-09-12 15:13 KST,91.89,6.64219792276102e-07,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,0,3,D,73
MRVL,MRVL,마벨 테크놀로지 그룹,207.03609,2026-09-11,Naver exchange listing (USD),236.10000610351562,227.74550018310546,228.36216659545897,201.71883341471354,154.81610023498536,52.50352240183979,316.42999267578125,-25.386337715013283,49.56449814101009,6.27,-15.28,daily_close,일봉 종가,2026-09-12 15:13 KST,236.13,0.012703894836504128,50.0,25.69,81.97,77.460754,10.90944,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.1,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,284.64,400.0,143.0,20.56,-0.06,Finnhub,yfinance,,,2026-09-11,,,,,1.55,,40.74,14.52,37.28,31,29,29,29,90.13,-24.87,2026-09-11,4.25,0,0,16,5,0,10,5,5,41,C,74
APH,APH,암페놀,206.943943423,2026-09-11,Naver exchange listing (USD),83.91999816894531,80.61374969482422,80.69491640726726,75.07087488174439,73.17299987792968,14.687109055176403,88.16000366210938,-4.809443417691679,64.49800977039303,1.26,5.69,daily_close,일봉 종가,2026-09-12 15:12 KST,,,59.3,16.35,96.78,40.73604,12.770529,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.6,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,18.28,10.71,Finnhub,yfinance,,,2026-09-11,,,,,0.69,46.56,40.81,14.52,35.18,31,29,29,29,-0.18,-12.05,2026-09-11,4.25,0,0,20,20,15,10,3,0,68,B,75
AMGN,AMGN,암젠,204.007487087,2026-09-11,Naver exchange listing (USD),377.3500061035156,425.37849884033204,391.20933329264324,366.62233403523766,359.3679008483887,5.003815091073842,444.1199951171875,-15.03422267580041,18.848013348023613,-9.69,8.48,daily_close,일봉 종가,2026-09-12 15:12 KST,,,64.9,24.13,85.12,26.884304,19.88344,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.67,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,388.48,457.0,230.0,2.95,8.95,Finnhub,yfinance,,,2026-09-11,,,,,0.41,6.74,32.49,4.94,14.15,9,8,7,7,-17.25,302.5,2026-09-11,4.25,0,0,20,20,4,10,1,5,60,B,76
CRM,CRM,세일즈포스,203.87356,2026-09-11,Naver exchange listing (USD),247.72000122070312,230.6334991455078,191.3301663716634,185.77233378092447,201.09725059509276,23.184181030642133,367.8699951171875,-32.660993147378,71.21162736686557,23.02,53.19,daily_close,일봉 종가,2026-09-12 15:12 KST,,,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.71,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,10.35,34.54,Finnhub,yfinance,,,2026-09-10,,,,,0.19,36.28,40.81,14.52,37.28,31,29,29,29,-44.03,-63.94,2026-09-11,4.25,4,0,16,20,15,10,1,5,71,A,77
TD,TD,토론토 도미니언 은행,198.973353414,2026-09-11,Naver exchange listing (USD),120.97000122070312,120.39999961853027,120.58216667175293,113.27458318074544,105.37474979400635,14.799799247147371,124.80000305175781,-3.06891164855684,61.32859213514149,-1.74,2.33,daily_close,일봉 종가,2026-09-12 15:13 KST,120.97,-1.009095737636443e-06,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,0,3,D,78
TMUS,TMUS,T-모바일 US,195.580215198,2026-09-11,Naver exchange listing (USD),182.3300018310547,181.65100021362304,181.32300033569337,187.35258356730142,193.96190017700195,-5.997001645855425,272.8299865722656,-33.17083502375199,48.949405252336334,-0.57,-1.1,daily_close,일봉 종가,2026-09-12 15:13 KST,182.33,-1.0042530886886549e-06,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.24,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,33.48,4.98,Finnhub,yfinance,,,2026-09-11,,,,,3.54,18.43,22.29,6.77,48.68,6,5,5,5,-15.71,-49.32,2026-09-11,4.25,4,0,16,0,12,5,5,5,47,C,79
QCOM,QCOM,퀄컴,191.0685,2026-09-11,Naver exchange listing (USD),181.97000122070312,166.85200042724608,174.0388333638509,175.8906670888265,168.1045499420166,8.248111834848643,251.02000427246094,-27.507769052863967,78.3993703411126,10.43,-15.0,daily_close,일봉 종가,2026-09-12 15:13 KST,182.15,0.09891673247755181,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.02,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,6.12,0.38,Finnhub,yfinance,,,2026-09-09,,,,,,-11.66,40.81,14.52,37.28,31,29,29,29,-52.41,-55.63,2026-09-11,4.25,4,0,20,0,0,0,1,5,30,D,80
STX,STX,씨게이트,190.142864029,2026-09-11,Naver exchange listing (USD),830.1699829101562,856.4304992675782,874.1088317871094,778.1284144083659,605.8789993286133,37.019105106809164,1094.0400390625,-24.118866470230664,47.053226850460916,-9.9,-19.51,daily_close,일봉 종가,2026-09-12 15:12 KST,,,148.8,51.04,84.49,63.687595,90.249084,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.36,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,35.51,11.27,Finnhub,yfinance,,,2026-09-11,,,,,0.43,196.6,40.74,14.5,35.18,31,29,29,29,56.33,522.41,2026-09-11,4.25,0,0,20,20,15,10,5,5,75,A,81
PEP,PEP,펩시코,186.062017187,2026-09-11,Naver exchange listing (USD),136.32000732421875,140.18150100708007,139.6431666056315,145.4564997355143,148.58149978637695,-8.252368215280612,177.36000061035156,-23.139373672136493,26.662376147305068,-3.06,-6.71,daily_close,일봉 종가,2026-09-12 15:13 KST,136.5,0.1320368736139822,137.0,23.3,81.53,18.393421,8.64128,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.34,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,0.0,155.0,183.0,124.0,13.7,0.48,Finnhub,yfinance,,,2026-09-12,,,,,0.13,-4.36,25.77,9.78,29.72,6,5,4,4,-28.62,-11.64,2026-09-11,4.25,4,0,20,20,0,10,3,5,62,B,82
SCHW,SCHW,찰스 슈왑,185.471255327,2026-09-11,Naver exchange listing (USD),107.25,109.69200019836425,103.89866663614909,97.68374983469646,97.74074989318848,9.729053764374912,113.6500015258789,-5.6313255080965225,35.838467349462235,-2.55,14.5,daily_close,일봉 종가,2026-09-12 15:12 KST,,,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.19,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,16.5,0.93,Finnhub,yfinance,,,2026-09-11,,,,,0.47,35.3,17.57,2.77,16.21,14,13,13,13,14.27,55.95,2026-09-11,4.25,4,0,20,20,15,10,5,0,74,A,83
DIS,DIS,월트 디즈니,183.978489408,2026-09-11,Naver exchange listing (USD),106.55000305175781,106.92849998474121,101.53333384195963,101.47775033315023,103.98145030975341,2.470202843250274,124.01000213623047,-14.079508736151844,46.761465548087806,1.67,5.2,daily_close,일봉 종가,2026-09-12 15:13 KST,106.5,-0.046929188480194575,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.41,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,19.98,5.52,Finnhub,yfinance,,,2026-09-03,,,,,,130.44,18.84,6.77,48.68,6,5,5,5,18.3,-74.89,2026-09-11,4.25,4,6,6,0,15,0,5,5,41,C,84
ADI,ADI,애널로그 디바이시스,183.543706833,2026-09-11,Naver exchange listing (USD),378.7799987792969,369.26200103759766,381.1550008138021,382.4895843505859,351.04030113220216,7.902140454422615,445.4800109863281,-14.972616180769172,54.61775534983193,-0.63,-8.95,daily_close,일봉 종가,2026-09-12 15:13 KST,378.0,-0.20592396161639875,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.16,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,23.03,3.47,Finnhub,yfinance,,,2026-09-11,,,,,0.27,-16.56,40.74,14.52,37.28,31,29,29,29,9.02,-62.79,2026-09-11,4.25,0,0,12,20,0,10,5,5,52,C,85
DE,DE,디어,182.196675905,2026-09-11,Naver exchange listing (USD),675.739990234375,647.1139923095703,620.8671661376953,597.3877507527669,572.1810493469238,18.098981258755654,698.3699951171875,-3.240403373718132,60.49291147444118,10.35,15.45,daily_close,일봉 종가,2026-09-12 15:13 KST,675.9437,0.03014617583227244,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.96,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-4.29,7.18,Finnhub,yfinance,,,2026-09-12,,,,,,-26.91,35.46,19.33,48.23,6,5,5,5,-2.77,-69.43,2026-09-11,4.25,0,0,16,0,0,0,3,0,19,D,86
UBS,UBS,UBS 그룹 AG,178.902605851,2026-09-11,Naver exchange listing (USD),54.58000183105469,54.2850004196167,52.75950024922689,48.3503334681193,46.29375005722046,17.89928827021396,55.720001220703125,-2.045942865530418,57.953141730351994,1.58,8.16,daily_close,일봉 종가,2026-09-12 15:12 KST,,,20.6,12.19,53.15,18.68858,1.8546116,10.67,,14.6,,-46.68,8.3 -> 1.52 -> 2.36,47295000000.0,,7767000000.0,,16.42,21851000000.0,19489000000.0,211009000000.0,336042000000.0,-125033000000.0,2.02,37.41,1.1,,yfinance,21.82,7.0,False,8.0,yfinance dividend history,Financial Services,Banks - Diversified,52.0,3.67,3.0,0.0,55.03,62.6,50.0,0.82,1.94,Finnhub,yfinance,,,2026-09-11,,,,,0.91,-46.68,17.57,2.9,16.9,14,13,13,13,6.37,-36.05,2026-09-11,4.25,4,3,12,16,0,8,3,0,46,C,87
MCD,MCD,맥도날드,178.700715823,2026-09-11,Naver exchange listing (USD),252.52999877929688,263.0650009155273,268.85066782633464,280.1800008138021,294.9124005126953,-14.371183327563722,341.05999755859375,-25.957309392194993,20.96467098875449,-7.24,-12.29,daily_close,일봉 종가,2026-09-12 15:13 KST,252.5201,-0.003919842927458557,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.95,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,24.89,0.09,Finnhub,yfinance,,,2026-09-12,,,,,3.72,1.67,23.68,15.65,12.4,6,5,5,5,-10.43,,2026-09-11,4.25,4,0,0,0,0,5,1,5,15,D,88
T,T,AT&T,178.573170039,2026-09-11,Naver exchange listing (USD),26.059999465942383,25.5435001373291,23.551000022888182,24.62266666094462,25.14454993247986,3.6407473425484347,29.6200008392334,-12.018910440325135,59.459437723013636,6.02,12.52,daily_close,일봉 종가,2026-09-12 15:12 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-12,,,,,,,,,,15,0,0,0,,,2026-09-11,4.25,0,0,0,0,0,0,3,5,8,D,89
GILD,GILD,길리어드 사이언시스,178.206354877,2026-09-11,Naver exchange listing (USD),143.72000122070312,146.24649963378906,135.9859999338786,134.66683317820232,134.73104984283447,6.671774166648585,155.8000030517578,-7.753531190266813,44.26936453829679,4.04,12.96,daily_close,일봉 종가,2026-09-12 15:12 KST,,,1684.21,72.38,92.31,17.731707,15.728074,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.28,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,157.41,180.0,123.0,9.53,6.73,Finnhub,yfinance,,,2026-09-12,,,,,0.01,22.75,32.49,4.94,21.96,9,8,7,7,-45.42,218.38,2026-09-11,4.25,8,0,0,20,12,10,5,0,55,B,90
ABT,ABT,애보트 래보라토리,176.412577027,2026-09-11,Naver exchange listing (USD),101.94999694824219,110.67049980163574,102.89583307902018,97.85858325958252,105.8445998764038,-3.679548066419448,140.22000122070312,-27.292828369203058,12.506396761404034,-8.38,12.5,daily_close,일봉 종가,2026-09-12 15:12 KST,,,-47.5,26.29,81.91,34.0,3.4993398,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.47,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.46,24.0,3.03,120.21,135.0,103.0,17.91,-0.22,Finnhub,yfinance,,,2026-09-11,,,,,,6.82,28.93,7.55,21.96,9,8,7,7,17.53,-53.65,2026-09-11,4.25,0,0,12,0,4,0,1,5,22,D,91
