yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
267260.KS,267260,HD현대일렉트릭,278283,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,760000.0,760250.0,959450.0,991841.6666666666,925665.0,-17.89686333608811,1420000.0,-46.478873239436616,46.27737226277277,-15.46,-45.83,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,46.07,25.65,34.56,27.0,12.39,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1193929.0,,,57.1,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,0.59,2025.0,11011.0,4,3,3,3,68.14,28.0,9.03,24.41,-3.57,37.21,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-05,4.25,0,0,20,20,15,10,5,3,73,A,29
005490.KS,005490,POSCO홀딩스,251195,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,314500.0,307350.0,361283.3333333333,370737.5,350060.0,-10.1582585842427,535000.0,-41.21495327102804,51.03734439833432,-0.32,-40.1,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-38.15,27.33,32.57,13.0,0.4,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.18,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,523322.0,,,66.4,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-05,4.25,8,10,0,0,0,0,5,5,28,D,30
316140.KS,316140,우리금융지주,242817,,금융지주,KOSPI,주권,KRX,33600.0,31672.5,30909.166666666668,32621.666666666668,30554.25,9.968335010677729,40800.0,-17.647058823529413,63.398692810341494,6.5,2.28,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,1.86,4.73,45.89,8.0,0.64,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.05,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43684.0,,,30.01,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,4.3,2025.0,11011.0,17,16,16,15,11.6,8.0,1.0,9.17,0.0,-36.0,기타 금융업,기타 금융업,2026-08-05,4.25,15,10,6,0,8,2,3,5,49,C,31
015760.KS,015760,한국전력,229181,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,35750.0,34602.5,37234.166666666664,43057.916666666664,45945.25,-22.189997877909033,67900.0,-47.34904270986745,58.03571428564174,-6.41,-18.84,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,144.73,3.62,52.72,4.0,0.43,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.31,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55714.0,,,55.84,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,1,0,0,0,,,,,,,전기업,전기업,2026-08-05,4.25,15,10,16,20,0,10,3,3,77,A,32
010130.KS,010130,고려아연,228559,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1108000.0,1008850.0,1179583.3333333333,1414666.6666666667,1380555.0,-19.742422431558325,2115000.0,-47.61229314420804,57.11574952561518,1.28,-28.93,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,319.09,54.23,28.14,15.0,1.73,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.81,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1689500.0,,,52.48,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.05,2025.0,11011.0,1,0,0,0,21.41,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-05,4.25,8,6,6,20,12,10,3,3,68,B,33
000150.KS,000150,두산,204042,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1252000.0,1190350.0,1485316.6666666667,1352183.3333333333,1151895.0,8.690462238311651,2203000.0,-43.16840671811167,48.68540344514897,-5.15,-27.84,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,220.26,21.03,52.0,8.48,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.32,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2305385.0,,,84.14,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,7,6,6,6,,41.0,3.93,6.37,26.83,115.78,전자부품 제조업,전자부품 제조업,2026-08-05,4.25,0,0,0,0,0,0,5,5,10,D,34
138040.KS,138040,메리츠금융지주,201486,,투자사업,KOSPI,주권,KRX,121400.0,117865.0,110986.66666666667,114347.5,113053.0,7.383262717486488,146200.0,-16.963064295485637,54.45292620863199,6.12,8.01,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,6.73,7.76,14.27,8.0,1.84,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.75,,,148250.0,,,22.12,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,1.19,,,17,16,16,15,10.07,8.0,0.96,8.91,0.0,91.67,기타 금융업,기타 금융업,2026-08-05,4.25,15,3,20,10,8,5,5,5,71,A,35
017670.KS,017670,SK텔레콤,199754,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,91000.0,87590.0,95101.66666666667,89746.66666666667,76281.0,19.29576172310274,125200.0,-27.316293929712458,56.493506493493655,6.81,-2.67,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-67.28,15.89,75.39,17.0,1.57,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.82,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,117158.0,,,28.75,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,-38.32,,,,,,전기 통신업,전기 통신업,2026-08-05,4.25,8,6,0,0,0,0,3,5,22,D,36
042700.KS,042700,한미반도체,199202,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,205000.0,209345.0,268906.6666666667,277192.5,224564.0,-8.711993017580735,409500.0,-49.93894993894994,33.406472846952994,-2.61,-47.44,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,41.96,44.0,8.15,108.73,30.28,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.39,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,85.37,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,2.59,2025.0,11011.0,3,2,2,2,-9.81,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-05,4.25,0,0,20,0,0,10,3,3,36,D,37
011200.KS,011200,HMM,199023,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,21050.0,20366.0,19892.5,20453.0,20340.05,3.4904043992025624,25950.0,-18.88246628131021,59.80392156846329,7.4,2.18,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-61.33,8.23,8.11,12.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.33,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,22700.0,,,7.84,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,3.39,,,,,,해상 운송업,해상 운송업,2026-08-05,4.25,12,10,6,0,4,0,3,5,40,C,38
006800.KS,006800,미래에셋증권,196967,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,34650.0,36977.5,49199.166666666664,57820.433333333334,45194.285,-23.331014087290026,83800.0,-58.65155131264916,36.210526315768135,-18.66,-56.47,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,76.41,11.79,10.09,8.0,1.53,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.87,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,88.49,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.1,2025.0,11011.0,5,4,4,4,126.19,5.5,1.1,12.42,45.45,39.09,금융 지원 서비스업,금융 지원 서비스업,2026-08-05,4.25,15,6,12,20,15,10,5,3,86,S,39
010140.KS,010140,삼성중공업,195360,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,22050.0,21582.5,25269.166666666668,27058.333333333332,26842.5,-17.85414920368818,34400.0,-35.901162790697676,51.405622489902036,-1.78,-30.99,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,749.32,97.29,28.99,19.0,3.92,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38762.0,,,75.79,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,,,3,2,2,2,,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-05,4.25,4,0,12,20,0,10,5,5,56,B,40
096770.KS,096770,SK이노베이션,184605,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,109100.0,113180.0,111056.66666666667,116830.0,115727.5,-5.726815147652892,149800.0,-27.169559412550065,44.36416184970201,5.11,-19.01,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,53.47,14.41,7.0,0.77,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.93,,,182769.0,,,67.52,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-05,4.25,15,10,0,0,0,0,5,5,35,D,41
033780.KS,033780,KT&G,182706,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,176700.0,178365.0,179038.33333333334,172101.66666666666,160313.5,10.221534680485425,189000.0,-6.507936507936509,55.41795665632273,-3.65,-2.38,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-0.02,13.64,51.15,15.0,1.97,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.4,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,232857.0,,,31.78,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,16.47,,,,,,담배 제조업,담배 제조업,2026-08-05,4.25,8,3,12,0,12,0,3,0,38,D,42
051910.KS,051910,LG화학,180363,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,255500.0,254625.0,307858.3333333333,325625.0,339077.5,-24.64849481313269,429500.0,-40.51222351571595,46.34146341462887,-3.77,-40.51,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,,29.2,37.6,-59.0,0.57,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.78,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,50.2,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,,2025.0,11011,2,1,1,1,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-05,4.25,0,10,0,0,0,0,5,5,20,D,43
018260.KS,018260,삼성에스디에스,178355,,"IT서비스, 물류BPO",KOSPI,주권,KRX,227000.0,201890.0,211790.0,188965.0,182462.5,24.409125162704665,362000.0,-37.29281767955801,62.82894736841382,10.73,29.42,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,0.34,16.5,18.51,23.0,1.7,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.41,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,258300.0,,,13.79,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,67.65,2025.0,11011.0,2,1,1,1,4.66,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-05,4.25,4,6,6,0,4,2,3,5,30,D,44
079550.KS,079550,LIG디펜스앤에어로스페이스,175560,,정밀유도무기 등,KOSPI,주권,KRX,799000.0,711800.0,783050.0,763333.3333333334,638625.0,25.112546486592286,1020000.0,-21.666666666666668,53.996101364520946,0.0,-4.88,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,15.46,25.03,25.99,42.0,10.09,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.37,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,3.94,,,1141111.0,,,42.82,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,2.72,2025.0,11011.0,1,0,0,0,20.33,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-08-05,4.25,0,0,16,0,12,8,5,5,46,C,45
267250.KS,267250,HD현대,172994,,지주회사,KOSPI,주권,KRX,216000.0,202485.0,234065.0,250511.66666666666,233735.5,-7.587850369327723,310500.0,-30.434782608695656,57.588187038549584,2.61,-25.26,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,89.12,15.56,27.22,7.0,1.36,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.85,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,382000.0,,,76.85,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,17,16,16,15,90.79,8.0,0.96,8.91,-12.5,41.67,기타 금융업,기타 금융업,2026-08-05,4.25,15,6,12,20,15,10,3,5,86,S,46
035720.KS,035720,카카오,168997,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,38150.0,35852.5,38213.333333333336,44506.25,50792.75,-24.890855486265266,70400.0,-45.809659090909086,65.11627906968263,7.77,-17.07,daily_close,NXT 미확인,2026-08-05 22:20 KST,,,795.16,180.5,28.68,23.0,1.37,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.2,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,63063.0,,,65.3,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,2,1,1,1,,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-05,4.25,4,6,0,20,0,10,1,3,44,C,47
003550.KS,003550,LG,161473,,지주회사,KOSPI,주권,KRX,106200.0,99095.0,108221.66666666667,101119.16666666667,93865.5,13.140610767534397,165800.0,-35.94692400482509,55.39215686272609,3.81,-2.48,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,29.09,16.15,36.99,13.0,0.51,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.92,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,140692.0,,,32.48,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.45,2025.0,11011.0,17,16,16,15,-23.3,8.0,1.0,9.17,62.5,-49.0,기타 금융업,기타 금융업,2026-08-05,4.25,8,10,0,20,0,8,3,5,54,C,48
064350.KS,064350,현대로템,161203,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,146900.0,149920.0,182840.0,197764.16666666666,199868.0,-26.501490984049475,269000.0,-45.3903345724907,41.78981937602146,-21.19,-34.13,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,89.24,19.33,38.36,15.0,4.16,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.41,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,286813.0,,,95.24,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.17,2025.0,11011.0,1,0,0,0,118.7,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-08-05,4.25,8,0,20,20,15,10,5,3,81,A,49
024110.KS,024110,기업은행,161080,,은행업,KOSPI,주권,KRX,20300.0,20825.0,20830.166666666668,22080.916666666668,21461.65,-5.412677962784787,28550.0,-28.896672504378284,38.20224719089105,-4.92,-6.88,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,2.53,4.67,13.66,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.16,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27333.0,,,34.65,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,2.37,2025.0,11011,2,1,1,1,0.77,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-05,4.25,15,10,6,0,0,2,5,5,43,C,50
086280.KS,086280,현대글로비스,154125,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,202500.0,193940.0,208525.0,221570.83333333334,209921.5,-3.535369173714936,290500.0,-30.292598967297764,61.663947797702065,3.26,-19.32,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,58.5,7.56,46.3,9.0,1.48,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.86,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322750.0,,,59.38,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,0.15,2025.0,11011,1,0,0,0,27.83,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-05,4.25,12,6,16,20,15,10,3,5,87,S,51
047810.KS,047810,한국항공우주,142801,,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",KOSPI,주권,KRX,143600.0,141895.0,149591.66666666666,164941.66666666666,147706.5,-2.7801755508389947,202000.0,-28.910891089108908,49.556737588646335,-10.36,-13.91,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,8.05,37.62,24.25,45.0,6.47,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.35,26.2,500.0,487.38,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.95,,,190526.0,,,32.68,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,5.59,2025.0,11011.0,2,1,1,1,-8.9,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-08-05,4.25,0,0,12,0,0,5,5,5,27,D,52
011070.KS,011070,LG이노텍,142239,,기타 전자부품 제조업,KOSPI,주권,KRX,593000.0,612450.0,874050.0,612366.6666666666,469309.0,26.35598294513849,1530000.0,-61.24183006535948,42.71356783919498,-27.15,-4.97,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-24.04,12.45,27.66,14.0,2.0,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.32,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1247650.0,,,110.4,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,7,6,6,6,-22.3,56.0,6.03,5.98,-75.0,-66.83,전자부품 제조업,전자부품 제조업,2026-08-05,4.25,8,3,6,0,0,0,5,1,23,D,53
010950.KS,010950,S-Oil,137913,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,123200.0,135205.0,118110.0,116790.83333333333,103373.5,19.179480234296022,151200.0,-18.51851851851852,36.29402756507644,-3.3,5.48,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-81.34,31.62,79.92,6.0,1.58,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.27,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,159000.0,,,29.06,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-05,4.25,15,6,0,0,0,0,5,5,31,D,54
272210.KS,272210,한화시스템,136777,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,70900.0,64190.0,84581.66666666667,105888.33333333333,88686.5,-20.055476312629317,162700.0,-56.42286416717886,56.87499999998341,0.71,-38.83,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,-46.69,20.41,10.02,60.0,2.38,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.71,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.85,,,127833.0,,,80.3,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,7,6,6,6,-16.73,37.0,6.03,5.76,62.16,-60.53,전자부품 제조업,전자부품 제조업,2026-08-05,4.25,0,3,6,0,0,0,3,3,15,D,55
278470.KS,278470,에이피알,133841,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,360000.0,358850.0,383383.3333333333,365979.1666666667,317672.5,13.324256899794602,459000.0,-21.568627450980394,41.13924050632547,-12.2,-17.05,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,171.08,23.78,37.28,24.0,26.42,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.41,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,531500.0,,,47.64,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011,OpenDART,0.14,2025.0,11011,3,2,2,2,85.08,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-05,4.25,4,0,20,20,15,10,5,5,79,A,56
030200.KS,030200,KT,132311,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,52700.0,53270.0,54375.0,57847.5,55441.25,-4.944423150632426,68900.0,-23.51233671988389,53.1645569619311,-5.05,-11.13,nxt_web_latest,NXT 체결가,2026-08-05 22:16 KST,,,271.3,13.4,100.0,9.0,0.69,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.55,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,74833.0,,,42.0,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,3,2,2,2,32.94,,,,,,전기 통신업,전기 통신업,2026-08-05,4.25,12,10,12,20,15,10,5,5,89,S,57
