yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
005490.KS,005490,POSCO홀딩스,265855,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,335500.0,330575.0,325766.6666666667,363525.0,352747.5,-4.889474765944478,535000.0,-37.28971962616822,56.11111111110238,1.36,-6.28,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-38.15,27.33,32.25,14.0,0.44,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,2.98,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,510222.0,,,52.08,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-09-07,4.25,8,10,0,0,0,0,3,5,26,D,29
010130.KS,010130,고려아연,255485,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1224000.0,1262550.0,1139633.3333333333,1323158.3333333333,1393850.0,-12.185672776841123,2115000.0,-42.12765957446808,50.42589437819301,10.67,5.15,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,319.09,54.23,27.53,21.0,2.25,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.63,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1558833.0,,,27.36,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.07,2025.0,11011.0,1,0,0,0,21.41,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-09-07,4.25,4,3,6,20,12,10,5,5,65,B,30
316140.KS,316140,우리금융지주,251981,,금융지주,KOSPI,주권,KRX,34200.0,33350.0,31955.0,32194.166666666668,31389.25,8.954498753554162,40800.0,-16.176470588235293,52.760736196228386,-1.72,13.43,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,1.86,4.73,48.26,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,3.98,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,28.01,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,4.3,2025.0,11011.0,17,16,16,15,11.6,9.0,1.0,9.17,-11.11,-35.0,기타 금융업,기타 금융업,2026-09-07,4.25,15,10,6,0,8,2,5,5,51,C,31
009540.KS,009540,HD한국조선해양,248767,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,351500.0,362875.0,367641.6666666667,389508.3333333333,403250.0,-12.833230006199628,479500.0,-26.694473409801876,39.047619047613836,-11.79,-6.39,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,84.96,21.88,33.29,6.0,1.66,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.5,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,563231.0,,,60.24,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.07,2025.0,11011.0,17,16,16,15,212.72,9.0,0.94,8.91,-33.33,76.6,기타 금융업,기타 금융업,2026-09-07,4.25,15,6,16,20,15,10,5,5,92,S,32
096770.KS,096770,SK이노베이션,233123,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,137900.0,126350.0,113710.0,117665.83333333333,115908.5,18.973155549420447,149800.0,-7.943925233644859,54.7477744807008,14.63,33.62,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,,53.47,15.3,8.0,0.89,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.92,,,174750.0,,,26.72,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,,,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-09-07,4.25,15,8,0,0,0,0,5,0,28,D,33
042700.KS,042700,한미반도체,229225,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,240500.0,219875.0,232561.66666666666,270660.0,233074.5,3.185891206459737,409500.0,-41.269841269841265,56.72514619882112,25.07,-17.35,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,41.96,44.0,7.61,90.34,26.73,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.33,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,58.0,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2.15,2025.0,11011.0,3,2,2,2,-9.81,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-07,4.25,0,0,20,0,0,10,3,5,38,D,34
138040.KS,138040,메리츠금융지주,223743,,투자사업,KOSPI,주권,KRX,133700.0,122165.0,116700.0,113957.5,113964.0,17.31774946474325,146200.0,-8.549931600547197,75.38461538458291,5.86,26.13,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,6.73,7.76,14.39,9.0,2.11,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.83,,,153333.0,,,14.68,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,1.34,,,17,16,16,15,10.07,8.5,0.94,8.91,5.88,124.47,기타 금융업,기타 금융업,2026-09-07,4.25,12,3,20,10,8,5,1,0,59,B,35
015760.KS,015760,한국전력,210243,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,32750.0,32902.5,35195.833333333336,38876.25,44790.0,-26.881000223264124,67900.0,-51.76730486008837,50.583657587493526,-8.01,-8.77,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,144.73,3.62,52.53,5.0,0.41,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.71,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,3.92,,,50667.0,,,54.71,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,1,0,0,0,,,,,,,전기업,전기업,2026-09-07,4.25,15,10,16,20,0,10,5,3,79,A,36
000150.KS,000150,두산,205823,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1271000.0,1192350.0,1300800.0,1379433.3333333333,1189145.0,6.883517148875873,2203000.0,-42.30594643667726,51.617873651770836,6.72,-21.59,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,,220.26,20.3,53.0,8.26,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.31,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,66.47,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,,30.0,5.46,6.6,76.67,51.28,전자부품 제조업,전자부품 제조업,2026-09-07,4.25,0,0,0,0,0,0,5,5,10,D,37
011200.KS,011200,HMM,202324,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,21450.0,21567.5,20597.666666666668,20432.166666666668,20463.4,4.821290694605972,25950.0,-17.341040462427745,41.549295774565955,-1.61,13.79,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-61.33,8.23,8.59,11.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.26,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.31,,,24818.0,,,15.7,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,3.39,,,,,,해상 운송업,해상 운송업,2026-09-07,4.25,12,10,6,0,4,0,5,5,42,C,38
017670.KS,017670,SK텔레콤,201473,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,93800.0,95050.0,91665.0,92852.5,80775.5,16.124319874219285,125200.0,-25.079872204472842,39.726027397241225,6.35,-6.2,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-67.28,15.89,69.95,15.0,1.3,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.77,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,120947.0,,,28.94,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,-38.32,,,,,,전기 통신업,전기 통신업,2026-09-07,4.25,8,6,0,0,0,0,5,5,24,D,39
051910.KS,051910,LG화학,197305,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,279500.0,273350.0,277541.6666666667,314679.1666666667,327677.5,-14.702718374011031,429500.0,-34.92433061699651,54.24528301886076,1.27,-11.69,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,,29.2,37.23,-65.0,0.62,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.72,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,37.31,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-07,4.25,0,10,0,0,0,0,5,5,20,D,40
267250.KS,267250,HD현대,192348,,지주회사,KOSPI,주권,KRX,243500.0,223300.0,215998.33333333334,241528.33333333334,236880.0,2.794663964876731,310500.0,-21.578099838969404,55.99999999998954,8.22,-0.81,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,89.12,15.56,26.79,4.0,1.27,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.64,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,324000.0,,,33.06,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.04,2025.0,11011.0,17,16,16,15,90.79,9.0,0.94,8.91,-55.56,35.11,기타 금융업,기타 금융업,2026-09-07,4.25,15,6,12,20,15,10,3,5,86,S,41
006800.KS,006800,미래에셋증권,188428,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,34700.0,35490.0,38945.833333333336,52603.333333333336,46438.81,-25.27801638327941,83800.0,-58.591885441527445,43.09623430957294,2.36,-32.09,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,76.41,11.79,11.25,7.0,1.43,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.86,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.82,,,55625.0,,,60.3,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.09,2025.0,11011.0,5,4,4,4,126.19,5.5,1.03,12.42,27.27,38.83,금융 지원 서비스업,금융 지원 서비스업,2026-09-07,4.25,15,6,12,20,15,10,5,3,86,S,42
010140.KS,010140,삼성중공업,188320,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,21400.0,21149.5,22544.0,25755.75,26313.95,-18.674315334641893,34400.0,-37.7906976744186,51.23558484337441,-2.95,-15.42,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,749.32,97.29,28.95,20.0,3.76,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38579.0,,,80.28,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.03,,,3,2,2,2,,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-07,4.25,4,0,12,20,0,10,5,5,56,B,43
003550.KS,003550,LG,188234,,지주회사,KOSPI,주권,KRX,124500.0,114680.0,106040.0,104393.33333333333,97561.5,27.611814086499287,165800.0,-24.909529553679132,71.07142857139303,15.17,15.81,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,29.09,16.15,37.03,16.0,0.62,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.49,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,139222.0,,,11.82,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,0.55,2025.0,11011,17,16,16,15,-23.3,8.5,1.0,9.17,88.24,-38.0,기타 금융업,기타 금융업,2026-09-07,4.25,8,10,0,20,0,8,1,5,52,C,44
018260.KS,018260,삼성에스디에스,187641,,"IT서비스, 물류BPO",KOSPI,주권,KRX,242500.0,233775.0,214996.66666666666,200470.0,189186.0,28.18073218948548,362000.0,-33.011049723756905,59.33333333332226,9.48,5.66,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,0.34,16.5,18.68,26.0,1.8,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.32,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,269786.0,,,11.25,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,76.47,2025.0,11011.0,2,1,1,1,4.66,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-09-07,4.25,0,6,6,0,4,2,3,5,26,D,45
010950.KS,010950,S-Oil,177430,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,157600.0,146180.0,130670.0,122216.66666666667,111244.5,41.669925254731695,157600.0,0.0,54.184100418394166,14.53,39.35,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-81.34,31.62,79.28,6.0,1.75,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.21,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.93,,,172857.0,,,9.68,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-09-07,4.25,15,6,0,0,0,0,5,0,26,D,46
033780.KS,033780,KT&G,176789,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,170300.0,175405.0,177056.66666666666,174162.5,164642.0,3.4365471750829073,189000.0,-9.894179894179894,35.07109004737009,-9.8,-8.0,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-0.02,13.64,51.02,14.0,1.85,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.52,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,40.93,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,16.47,,,,,,담배 제조업,담배 제조업,2026-09-07,4.25,8,3,12,0,12,0,5,0,40,C,47
024110.KS,024110,기업은행,166662,,은행업,KOSPI,주권,KRX,20900.0,20450.0,20751.0,21278.0,21567.8,-3.0962824210165123,28550.0,-26.79509632224168,58.18181818152198,0.72,-0.24,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,2.53,4.67,13.78,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.01,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.71,,,27286.0,,,30.56,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,2.37,2025.0,11011.0,2,1,1,1,0.77,,,,,,은행 및 저축기관,은행 및 저축기관,2026-09-07,4.25,15,10,6,0,0,2,3,5,41,C,48
003670.KS,003670,포스코퓨처엠,162415,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,182600.0,172660.0,164633.33333333334,195965.0,201337.5,-9.306512696343205,296000.0,-38.31081081081081,61.46694214875144,17.2,-1.14,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,7.52,726.86,9.76,621.0,4.25,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.14,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.75,,,205625.0,,,12.61,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,82.58,2025.0,11011.0,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-07,4.25,0,0,0,0,0,5,3,5,13,D,49
035720.KS,035720,카카오,161916,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,36550.0,37367.5,36705.0,41203.75,48112.5,-24.03221616004157,70400.0,-48.08238636363637,41.499999999941906,-8.4,-7.0,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,795.16,180.5,29.07,28.0,1.37,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.21,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,3.89,,,56526.0,,,54.65,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.04,2025.0,11011.0,2,1,1,1,,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-09-07,4.25,0,6,0,20,0,10,5,3,44,C,50
086280.KS,086280,현대글로비스,157500,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,210000.0,204075.0,199683.33333333334,212716.66666666666,213962.5,-1.8519600397265876,290500.0,-27.710843373493976,52.427184466009244,1.2,7.25,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,58.5,7.56,46.47,9.0,1.42,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.76,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322000.0,,,53.33,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.15,2025.0,11011.0,1,0,0,0,27.83,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-09-07,4.25,12,6,16,20,15,10,5,5,89,S,51
079550.KS,079550,LIG디펜스앤에어로스페이스,144980,,정밀유도무기 등,KOSPI,주권,KRX,659000.0,736500.0,751916.6666666666,791091.6666666666,668165.0,-1.371667178017406,1020000.0,-35.3921568627451,26.388888888887607,-11.07,-13.74,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,15.46,25.03,27.11,42.0,9.38,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.45,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,4.0,,,1150938.0,,,74.65,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,2.72,2025.0,11011.0,1,0,0,0,20.33,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-09-07,4.25,0,0,16,0,12,8,3,5,44,C,52
278470.KS,278470,에이피알,143762,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,384000.0,409925.0,385258.3333333333,386858.3333333333,335882.5,14.325694253198662,464500.0,-17.330462863293864,46.73629242819502,-0.13,-6.46,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,171.08,23.78,38.08,25.0,22.76,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.33,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,534737.0,,,39.25,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.15,2025.0,11011.0,3,2,2,2,85.08,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-07,4.25,4,0,20,20,15,10,5,5,79,A,53
000720.KS,000720,현대건설,141310,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,126900.0,117520.0,112888.33333333333,134928.33333333334,119424.0,6.260048231511255,188700.0,-32.75039745627981,61.32075471696957,15.47,3.42,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-30.35,14.22,25.68,26.0,1.45,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.63,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,165947.0,,,30.77,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,토목 건설업,토목 건설업,2026-09-07,4.25,0,6,0,0,0,0,3,5,14,D,54
064350.KS,064350,현대로템,138828,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,127200.0,136555.0,159653.33333333334,183695.0,190870.0,-33.357782784093885,269000.0,-52.71375464684015,32.45614035086723,-13.41,-32.48,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,89.24,19.33,39.53,16.0,4.17,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.47,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,274118.0,,,115.5,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,0.18,2025.0,11011.0,1,0,0,0,118.7,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-09-07,4.25,8,0,20,20,15,10,3,3,79,A,55
011070.KS,011070,LG이노텍,138689,,기타 전자부품 제조업,KOSPI,주권,KRX,586000.0,590800.0,725133.3333333334,671679.1666666666,508955.0,15.137880559184996,1530000.0,-61.69934640522876,42.85714285714103,6.16,-45.34,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,-24.04,12.45,27.71,15.0,2.19,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.32,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1125789.0,,,92.11,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,-22.3,53.0,8.26,6.6,-71.7,-73.49,전자부품 제조업,전자부품 제조업,2026-09-07,4.25,8,3,6,0,0,0,5,1,23,D,56
030200.KS,030200,KT,138359,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,54900.0,53330.0,53426.666666666664,56243.333333333336,55869.75,-1.735733558857879,68900.0,-20.319303338171263,53.947368420953254,3.0,-8.5,daily_close,NXT 미확인,2026-09-08 01:40 KST,,,271.3,13.4,100.0,9.0,0.69,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.37,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,74632.0,,,35.94,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,3,2,2,2,32.94,,,,,,전기 통신업,전기 통신업,2026-09-07,4.25,12,10,12,20,15,10,5,5,89,S,57
