yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
298040.KS,298040,효성중공업,266402,,-,KOSPI,주권,KRX,2875000.0,2693250.0,3104650.0,3123958.3333333335,2724620.0,5.519301774192364,4601000.0,-37.513584003477504,72.89586305278125,7.32,-28.25,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,133.52,20.47,26.7,35.0,11.24,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.26,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4235385.0,,,47.32,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.26,111.72,2025.0,11011.0,4,3,3,3,28.0,13.02,29.21,25.0,-13.67,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-20,4.25,0,0,20,20,15,10,1,5,71,A,28
010130.KS,010130,고려아연,258407,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1248000.0,1107650.0,1140066.6666666667,1372941.6666666667,1379055.0,-9.503246788561732,2115000.0,-40.99290780141844,68.83273164861497,25.55,-12.73,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,319.09,54.23,27.85,20.0,2.21,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.6,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1564600.0,,,25.37,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.06,21.41,2025.0,11011.0,1,0,0,0,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-20,4.25,4,3,6,20,12,10,1,5,61,B,29
009540.KS,009540,HD한국조선해양,255137,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,360000.0,377625.0,376583.3333333333,396579.1666666667,408800.0,-11.937377690802348,479500.0,-24.92179353493222,47.20279720279258,1.84,-14.49,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,84.96,21.88,33.24,7.0,1.88,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.42,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,568333.0,,,57.87,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,0.08,212.72,2025.0,11011,18,17,17,16,8.0,0.96,8.82,-12.5,95.83,기타 금융업,기타 금융업,2026-08-20,4.25,15,3,16,20,15,10,5,5,89,S,30
005490.KS,005490,POSCO홀딩스,254761,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,321500.0,317475.0,338416.6666666667,366304.1666666667,351442.5,-8.519885898831246,535000.0,-39.90654205607477,61.79775280897904,6.11,-28.16,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-38.15,27.33,32.64,14.0,0.43,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.11,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,511412.0,,,59.07,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,-36.54,2025.0,11011.0,1,0,0,0,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-20,4.25,8,10,0,0,0,0,3,5,26,D,31
316140.KS,316140,우리금융지주,229712,,금융지주,KOSPI,주권,KRX,31650.0,32955.0,31288.333333333332,32255.833333333332,30942.0,2.2881520263719217,40800.0,-22.426470588235293,43.27485380109873,3.26,0.32,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,1.86,4.73,46.12,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.3,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,38.32,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,4.3,11.6,2025.0,11011.0,18,17,17,16,8.0,1.03,8.94,0.0,-36.89,기타 금융업,기타 금융업,2026-08-20,4.25,15,10,6,0,8,2,5,5,51,C,32
042700.KS,042700,한미반도체,214929,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,225500.0,206175.0,246528.33333333334,278460.0,228067.0,-1.125546440300438,409500.0,-44.93284493284494,72.04874333586437,4.88,-29.64,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,41.96,44.0,7.96,118.37,32.97,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.35,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,68.51,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011.0,OpenDART,2.82,-9.81,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-20,4.25,0,0,20,0,0,10,1,5,36,D,33
096770.KS,096770,SK이노베이션,212837,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,126200.0,119670.0,110966.66666666667,117271.66666666667,115874.0,8.911403766159793,149800.0,-15.7543391188251,59.548254620106086,6.59,2.02,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,53.47,15.07,8.0,0.94,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,4.0,,,178923.0,,,41.78,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-20,4.25,15,8,0,0,0,0,3,5,31,D,34
017670.KS,017670,SK텔레콤,207487,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,96300.0,90415.0,93615.0,90951.66666666667,78190.5,23.160742033878794,125200.0,-23.083067092651756,71.80094786727476,2.34,-6.32,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-67.28,15.89,72.56,14.0,1.38,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.72,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,119368.0,,,23.95,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-08-20,4.25,8,6,0,0,0,0,1,5,20,D,35
015760.KS,015760,한국전력,204144,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,31700.0,34332.5,36285.833333333336,40757.083333333336,45551.0,-30.407674913832842,67900.0,-53.31369661266569,44.075829383827774,-6.49,-20.15,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,144.73,3.62,53.2,4.0,0.45,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.86,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55133.0,,,73.92,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,2025.0,11011.0,1,0,0,0,,,,,,전기업,전기업,2026-08-20,4.25,15,10,16,20,0,10,5,3,79,A,36
006800.KS,006800,미래에셋증권,202003,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,36150.0,35192.5,43499.166666666664,55869.433333333334,45838.81,-21.136696175140667,83800.0,-56.86157517899761,65.0510204081168,-3.86,-46.44,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,76.41,11.79,10.86,8.0,1.47,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.83,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,80.67,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.1,126.19,2025.0,11011.0,5,4,4,4,5.5,1.08,12.42,45.45,36.11,금융 지원 서비스업,금융 지원 서비스업,2026-08-20,4.25,15,6,12,20,15,10,1,3,82,A,37
011200.KS,011200,HMM,199966,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,21250.0,21185.0,20153.0,20438.0,20385.05,4.2430604781445265,25950.0,-18.11175337186898,54.62184873936727,4.68,3.66,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-61.33,8.23,8.42,12.0,0.74,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.29,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,23100.0,,,8.71,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,1,0,0,0,,,,,,해상 운송업,해상 운송업,2026-08-20,4.25,12,10,6,0,4,0,5,5,42,C,38
138040.KS,138040,메리츠금융지주,192784,,투자사업,KOSPI,주권,KRX,115600.0,120535.0,112951.66666666667,113310.0,113345.0,1.989501080771097,146200.0,-20.930232558139537,31.535269709525238,1.05,5.86,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,6.73,7.76,14.37,8.0,1.77,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.83,,,153333.0,,,32.64,,,Naver/FnGuide,,KRW,2026-08-19,2025.0,CFS,11011.0,OpenDART,1.19,10.07,,,18,17,17,16,8.0,0.96,8.82,0.0,84.38,기타 금융업,기타 금융업,2026-08-20,4.25,15,6,20,10,8,5,3,5,72,A,39
000150.KS,000150,두산,190763,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1185000.0,1187650.0,1419366.6666666667,1373166.6666666667,1176895.0,0.688676559931005,2203000.0,-46.20971402632774,68.33773087071114,-2.47,-25.61,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,220.26,20.39,55.0,10.16,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.34,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,78.55,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,6,5,5,5,26.0,6.4,6.6,111.54,58.75,전자부품 제조업,전자부품 제조업,2026-08-20,4.25,0,0,0,0,0,0,1,3,4,D,40
051910.KS,051910,LG화학,186363,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,264500.0,262350.0,291200.0,321020.8333333333,335080.0,-21.06362659663364,429500.0,-38.41676367869616,61.077844311367,4.96,-24.64,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,,29.2,37.56,-61.0,0.59,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.76,,2000.0,1569.34,OpenDART,-41.52,1.0,True,3.0,OpenDART,,3.85,,,383769.0,,,45.09,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-20,4.25,0,10,0,0,0,0,3,5,18,D,41
010140.KS,010140,삼성중공업,183040,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,20850.0,21657.5,23893.333333333332,26503.333333333332,26749.5,-22.054617843324174,34400.0,-39.38953488372093,51.9379844960113,-3.47,-29.32,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,749.32,97.29,28.99,20.0,4.12,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38750.0,,,85.85,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-20,4.25,4,0,12,20,0,10,5,5,56,B,42
018260.KS,018260,삼성에스디에스,180290,,"IT서비스, 물류BPO",KOSPI,주권,KRX,231000.0,220875.0,220396.66666666666,194008.33333333334,185696.5,24.396528744483607,362000.0,-36.187845303867405,67.09870388832563,17.86,18.64,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,0.34,16.5,18.19,26.0,1.85,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.38,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,266643.0,,,15.43,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,76.47,4.66,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-20,4.25,0,3,6,0,4,2,1,5,21,D,43
033780.KS,033780,KT&G,178450,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,171600.0,179475.0,178646.66666666666,172644.16666666666,162359.5,5.6913823952401925,189000.0,-9.206349206349207,34.85838779955364,-2.83,-8.72,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-0.02,13.64,50.95,14.0,1.92,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.5,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,39.86,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,,16.47,2025.0,11011.0,1,0,0,0,,,,,,담배 제조업,담배 제조업,2026-08-20,4.25,8,3,12,0,12,0,3,0,38,D,44
267250.KS,267250,HD현대,174969,,지주회사,KOSPI,주권,KRX,220500.0,216995.0,225623.33333333334,247403.33333333334,236462.5,-6.750541840672411,310500.0,-28.985507246376812,71.69811320753138,4.01,-21.81,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,89.12,15.56,26.95,5.0,1.45,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.81,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,328333.0,,,48.9,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.06,90.79,2025.0,11011.0,18,17,17,16,8.0,0.96,8.82,-37.5,51.04,기타 금융업,기타 금융업,2026-08-20,4.25,15,6,12,20,15,10,1,5,84,A,45
079550.KS,079550,LIG디펜스앤에어로스페이스,173140,,정밀유도무기 등,KOSPI,주권,KRX,787000.0,749650.0,769450.0,789791.6666666666,654985.0,20.1554234066429,1020000.0,-22.84313725490196,62.762237762236225,17.99,-14.92,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,15.46,25.03,26.66,48.0,11.41,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.37,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,4.0,,,1147941.0,,,45.86,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,3.1,20.33,2025.0,11011.0,1,0,0,0,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-08-20,4.25,0,0,16,0,12,8,3,5,44,C,46
035720.KS,035720,카카오,171433,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,38700.0,38030.0,37604.166666666664,42955.0,49772.5,-22.24622030237581,70400.0,-45.028409090909086,61.23348017613593,9.01,-7.53,daily_close,NXT 미확인,2026-08-20 20:57 KST,,,795.16,180.5,29.02,30.0,1.52,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.19,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,58389.0,,,50.88,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.04,,2025.0,11011.0,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-20,4.25,0,6,0,20,0,10,3,3,42,C,47
003550.KS,003550,LG,166915,,지주회사,KOSPI,주권,KRX,109300.0,104680.0,107765.0,102343.33333333333,95539.0,14.403542009022493,165800.0,-34.07720144752714,66.66666666664445,10.29,-7.76,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,29.09,16.15,37.21,14.0,0.58,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.84,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,147750.0,,,35.18,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.48,-23.3,2025.0,11011.0,18,17,17,16,8.0,1.03,9.04,75.0,-43.69,기타 금융업,기타 금융업,2026-08-20,4.25,8,10,0,20,0,8,1,5,52,C,48
010950.KS,010950,S-Oil,160543,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,143900.0,137110.0,123196.66666666667,119642.5,107002.5,34.48283918600033,153600.0,-6.315104166666667,60.53962900504473,1.55,32.02,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-81.34,31.62,79.38,6.0,1.72,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.23,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,164412.0,,,14.25,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-20,4.25,15,6,0,0,0,0,3,0,24,D,49
024110.KS,024110,기업은행,159086,,은행업,KOSPI,주권,KRX,20050.0,20450.0,20731.833333333332,21632.166666666668,21510.2,-6.788407360229104,28550.0,-29.772329246935204,41.935483870778356,-3.14,-4.52,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,2.53,4.67,13.68,6.0,0.43,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.23,30.83,1048.0,8357.02,OpenDART,2.97,0.0,True,4.0,OpenDART,,3.73,,,27333.0,,,36.32,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,2.37,0.77,2025.0,11011,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-20,4.25,15,10,6,0,0,2,5,5,43,C,50
086280.KS,086280,현대글로비스,149850,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,199900.0,201835.0,202100.0,217229.16666666666,211819.5,-5.627196740621142,290500.0,-31.18760757314974,58.747300215964955,2.62,-15.48,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,58.5,7.56,46.49,9.0,1.44,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.9,25.1,5800.0,4350.0,OpenDART,15.14,0.0,True,3.0,OpenDART,,4.0,,,322000.0,,,61.08,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,0.15,27.83,2025.0,11011,1,0,0,0,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-20,4.25,12,6,16,20,15,10,3,5,87,S,51
064350.KS,064350,현대로템,149743,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,137500.0,140600.0,172645.0,192284.16666666666,196115.0,-29.88807587384953,269000.0,-48.88475836431227,61.61335187759579,-11.75,-33.25,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,89.24,19.33,39.26,18.0,4.97,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.44,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,274118.0,,,99.36,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.2,118.7,2025.0,11011.0,1,0,0,0,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-08-20,4.25,8,0,20,20,15,10,3,3,79,A,52
003670.KS,003670,포스코퓨처엠,145249,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,163000.0,149610.0,171960.0,199708.33333333334,203678.0,-19.971720067950393,296000.0,-44.932432432432435,72.82758620688249,15.52,-32.92,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,7.52,726.86,9.55,654.0,3.37,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.15,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.76,,,212353.0,,,30.28,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,86.97,,2025.0,11011.0,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-20,4.25,0,0,0,0,0,5,1,5,11,D,53
278470.KS,278470,에이피알,144511,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,382500.0,365750.0,380441.6666666667,375041.6666666667,325097.5,17.65701058913095,459000.0,-16.666666666666664,79.09836065572863,6.99,-2.17,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,171.08,23.78,37.77,25.0,28.53,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.33,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,538500.0,,,40.78,,,Naver/FnGuide,,KRW,2026-08-20,2025.0,CFS,11011,OpenDART,0.15,85.08,2025.0,11011,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-20,4.25,4,0,20,20,15,10,1,5,75,A,54
272210.KS,272210,한화시스템,142256,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,75200.0,69805.0,79161.66666666667,103332.5,89787.0,-16.24622718210877,162700.0,-53.779963122311,73.27188940089803,21.49,-31.26,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-46.69,20.41,10.46,90.0,2.76,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.66,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.87,,,109429.0,,,45.52,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,-16.73,2025.0,11011.0,6,5,5,5,26.0,8.31,6.14,246.15,-66.79,전자부품 제조업,전자부품 제조업,2026-08-20,4.25,0,3,6,0,0,0,1,3,13,D,55
011070.KS,011070,LG이노텍,138925,,기타 전자부품 제조업,KOSPI,주권,KRX,591000.0,568650.0,845083.3333333334,640625.0,488352.5,21.01914088696177,1530000.0,-61.372549019607845,69.92665036674578,-8.66,-31.6,nxt_web_latest,NXT 체결가,2026-08-20 20:54 KST,,,-24.04,12.45,27.25,15.0,2.35,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.32,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1155500.0,,,95.52,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,-22.3,2025.0,11011.0,6,5,5,5,55.0,8.31,6.6,-72.73,-71.72,전자부품 제조업,전자부품 제조업,2026-08-20,4.25,8,3,6,0,0,0,1,1,19,D,56
