yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
011070.KS,011070,LG이노텍,108395,,기타 전자부품 제조업,KOSPI,주권,KRX,465000.0,699700.0,882116.6666666666,600979.1666666666,461143.0,0.8363999887236714,1530000.0,-69.6078431372549,22.522522522521953,-52.6,-21.45,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-24.04,12.45,27.66,14.0,2.0,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.4,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1247650.0,,,168.31,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,-22.3,2025.0,11011.0,6,5,5,5,,52.0,6.58,6.6,-73.08,-69.6,전자부품 제조업,전자부품 제조업,2026-07-29,4.63,8,3,6,0,0,0,1,1,19,D,58
272210.KS,272210,한화시스템,102394,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,53700.0,66975.0,89075.0,107710.83333333333,88542.0,-39.35081656163177,162700.0,-66.99446834665027,39.14807302230126,-26.44,-54.53,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-46.69,20.41,10.02,60.0,2.38,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.93,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.85,,,127833.0,,,138.05,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,-16.73,2025.0,11011.0,6,5,5,5,,39.0,6.58,6.14,53.85,-63.83,전자부품 제조업,전자부품 제조업,2026-07-29,4.63,0,3,6,0,0,0,5,1,15,D,59
071050.KS,071050,한국금융지주,102257,,금융지주회사,KOSPI,주권,KRX,185300.0,223785.0,235070.0,235662.5,208475.0,-11.116440820242236,292500.0,-36.64957264957265,31.88405797101126,-16.15,-25.58,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,94.33,4.83,35.55,5.0,0.97,18.66,1025.35,6.14,95.49,69.05,11480 -> 16883 -> 32808,194661.0,23453.0,20244.0,12.05,10.4,-76072.18,-76406.29,32860.45,1240624.37,-1207763.92,4.69,25.1,8690.0,5078.16,OpenDART,55.75,5.0,True,5.0,OpenDART,,4.0,,,346500.0,,,86.99,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,69.05,2025.0,11011.0,18,17,17,16,0.05,8.0,1.08,8.82,-37.5,-10.19,기타 금융업,기타 금융업,2026-07-29,4.63,15,8,16,20,15,10,3,5,92,S,60
005830.KS,005830,DB손해보험,101329,,"자동차보험,화재보험,해상보험,특종보험,장기보험",KOSPI,주권,KRX,159100.0,156010.0,152125.0,163399.16666666666,149458.0,6.451310736126538,205500.0,-22.579075425790755,53.473684210510555,18.82,-7.61,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-3.4,4.18,44.89,7.0,0.81,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,4.78,25.7,7600.0,4608.9,OpenDART,18.22,5.0,False,5.0,OpenDART,,3.93,,,219867.0,,,38.19,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,1.43,2025.0,11011,3,2,2,2,,,,,,,보험업,보험업,2026-07-29,4.63,15,8,16,0,0,0,5,5,49,C,61
323410.KS,323410,카카오뱅크,100910,,은행 및 금융서비스,KOSPI,주권,KRX,21250.0,22200.0,22465.0,23809.583333333332,23143.75,-8.182554685390224,37000.0,-42.567567567567565,43.30708661407775,1.67,-13.44,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,9.1,27.52,17.55,18.0,1.62,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.16,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,4.0,OpenDART,,3.67,,,29792.0,,,40.2,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,OFS,11011.0,OpenDART,16.34,2025.0,11011.0,2,1,1,1,1.98,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-29,4.63,8,6,6,5,12,5,5,5,52,C,62
005940.KS,005940,NH투자증권,95808,,"증권업,종합금융",KOSPI,주권,KRX,25950.0,29972.5,31330.0,31945.416666666668,27632.15,-6.087655140841379,39200.0,-33.80102040816326,34.12162162158934,-11.73,-25.0,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,46.15,6.96,13.14,6.0,0.98,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,-54216.16,-54494.16,26308.3,739472.94,-713164.64,5.01,47.29,1300.0,4878.35,OpenDART,22.92,5.0,True,5.0,OpenDART,,3.94,,,42706.0,,,64.57,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,34.9,2025.0,11011,5,4,4,4,0.13,6.5,1.34,12.72,-7.69,-26.87,금융 지원 서비스업,금융 지원 서비스업,2026-07-29,4.63,15,8,12,20,15,10,3,5,88,S,63
000720.KS,000720,현대건설,94206,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,85600.0,103085.0,127920.0,139158.33333333334,112535.0,-23.934775847514107,188700.0,-54.636989931107586,39.3094289508559,-25.04,-49.23,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-30.35,14.22,26.69,21.0,1.22,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.93,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,212474.0,,,148.22,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,토목 건설업,토목 건설업,2026-07-29,4.63,4,6,0,0,0,0,5,3,18,D,64
307950.KS,307950,현대오토에버,92693,,"차량SW, 내비게이션, 스마트팩토리, AI·클라우드 기반 솔루션, 디지털 전환 컨설팅 및 IT서비스",KOSPI,주권,KRX,349500.0,426850.0,576333.3333333334,498637.5,407120.5,-14.153180692202923,938000.0,-62.73987206823028,34.101382488477796,-34.06,-26.27,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,6.84,37.41,2.52,53.0,5.93,10.27,92.31,14.5,13.77,15.08,5024 -> 6228 -> 6654,42521.0,2553.0,1868.0,6.0,4.39,4236.08,1865.32,3011.25,17304.72,-14293.47,0.54,28.6,1900.0,521.04,OpenDART,18.56,5.0,False,5.0,OpenDART,,3.81,,,668438.0,,,91.26,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,15.08,2025.0,11011.0,3,2,2,2,7.75,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-29,4.63,0,0,12,0,12,5,3,1,33,D,65
003230.KS,003230,삼양식품,91902,,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",KOSPI,주권,KRX,1230000.0,1132150.0,1189283.3333333333,1189808.3333333333,1234845.0,-0.3923569354858302,1630000.0,-24.539877300613497,58.76777251184639,9.92,-6.39,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,43.18,19.3,16.22,16.0,6.42,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.39,9.2,4800.0,359.94,OpenDART,50.79,5.0,False,5.0,OpenDART,,4.0,,,1856429.0,,,50.93,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,75.62,2025.0,11011.0,2,1,1,1,0.37,,,,,,기타 식품 제조업,기타 식품 제조업,2026-07-29,4.63,8,0,20,20,15,10,3,5,81,A,66
003490.KS,003490,대한항공,91318,,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",KOSPI,주권,KRX,24800.0,26675.0,26541.666666666668,25627.083333333332,24354.25,1.8302760298510528,30000.0,-17.333333333333336,30.857142857093493,-9.98,-1.2,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,-40.82,8.45,45.5,27.0,0.86,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,3.02,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,4.0,OpenDART,,3.91,,,36545.0,,,47.36,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,-14.28,2025.0,11011.0,1,0,0,0,,,,,,,항공 여객 운송업,항공 여객 운송업,2026-07-29,4.63,0,8,6,0,0,0,3,5,22,D,67
0126Z0.KS,0126Z0,삼성에피스홀딩스,87712,,지주회사,KOSPI,주권,KRX,352000.0,387625.0,442058.3333333333,503370.8333333333,,,743000.0,-52.62449528936743,41.515151515147984,-18.14,-37.03,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,,35.03,6.53,39.0,1.52,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,4.0,,,593333.0,,,68.56,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,18,17,17,17,,8.0,0.97,8.91,387.5,56.7,기타 금융업,기타 금융업,2026-07-29,4.63,0,6,0,0,0,0,5,3,14,D,68
047050.KS,047050,포스코인터내셔널,85410,,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",KOSPI,주권,KRX,48650.0,51135.0,59816.666666666664,66653.33333333333,61555.5,-20.965632640462672,87300.0,-44.27262313860252,49.48453608243851,-1.02,-42.7,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,19.35,14.68,7.89,10.0,1.23,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.8,51.3,1850.0,3153.22,OpenDART,22.76,5.0,False,5.0,OpenDART,,4.0,,,96000.0,,,97.33,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,-4.58,2025.0,11011,1,0,0,0,0.52,,,,,,상품 중개업,상품 중개업,2026-07-29,4.63,12,6,6,20,0,8,5,5,62,B,69
161390.KS,161390,한국타이어앤테크놀로지,81633,,타이어 제조,KOSPI,주권,KRX,68000.0,70175.0,66470.0,64405.833333333336,60739.0,11.954427962264774,76700.0,-11.342894393741851,38.94080996883037,9.85,11.11,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-2.26,6.24,39.57,6.0,0.64,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.38,25.8,2300.0,2805.74,OpenDART,42.19,5.0,False,5.0,OpenDART,,4.0,,,87750.0,,,29.04,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,22.99,2025.0,11011.0,1,0,0,0,,,,,,,고무제품 제조업,고무제품 제조업,2026-07-29,4.63,15,10,6,0,12,0,5,5,53,C,70
443060.KS,443060,HD현대마린솔루션,81238,,"AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",KOSPI,주권,KRX,184800.0,201465.0,222996.66666666666,204650.83333333334,205772.0,-10.191862838481427,280500.0,-34.11764705882353,42.585895117535294,-17.68,-31.17,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,13.41,31.31,29.79,23.0,9.59,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,2.14,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.0,OpenDART,,4.0,,,314727.0,,,70.31,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,26.16,2025.0,11011,2,1,1,1,1.72,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-29,4.63,4,0,20,5,15,5,5,5,59,B,71
016360.KS,016360,삼성증권,78494,,"유가증권의 매매,위탁매매,인수주선",KOSPI,주권,KRX,88700.0,106515.0,116336.66666666667,108431.66666666667,96543.0,-8.12384118993609,149500.0,-40.668896321070235,31.578947368414205,-18.25,-18.4,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,12.03,5.76,26.34,4.0,0.96,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-22636.33,-22963.06,31046.99,679295.84,-648248.85,4.51,35.46,4000.0,3572.0,OpenDART,33.01,5.0,True,5.0,OpenDART,,3.94,,,165611.0,,,86.71,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11014,OpenDART,35.65,2025.0,11011,5,4,4,4,0.33,7.0,1.34,12.06,-42.86,-28.36,금융 지원 서비스업,금융 지원 서비스업,2026-07-29,4.63,15,8,12,20,15,5,3,5,83,A,72
078930.KS,078930,GS,78125,,지주회사/부동산 임대,KOSPI,주권,KRX,87100.0,82030.0,76256.66666666667,72703.33333333333,65629.5,32.71470908661501,95300.0,-8.604407135362015,57.29442970820154,31.37,6.09,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,40.85,5.41,20.45,5.0,0.52,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,3.44,35.6,3000.0,2841.14,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,98000.0,,,12.51,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,-21.64,2025.0,11011.0,18,17,17,16,0.12,8.0,1.08,9.04,-37.5,-51.85,기타 금융업,기타 금융업,2026-07-29,4.63,15,10,6,20,0,10,3,0,64,B,73
028050.KS,028050,삼성E&A,77910,,"산업설비,건물,구축물,토목시설의 설계,시공,공사감리",KOSPI,주권,KRX,39750.0,44327.5,48562.5,43786.666666666664,36744.25,8.180191458527524,64400.0,-38.27639751552795,43.6548223350047,-16.49,-26.8,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,-18.44,6.49,38.59,11.0,1.62,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.99,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,2.0,OpenDART,,4.0,,,67069.0,,,68.73,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,-9.5,2025.0,11011,2,1,1,1,,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-29,4.63,12,6,12,0,0,0,5,5,40,C,74
006260.KS,006260,LS,75972,,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",KOSPI,주권,KRX,247000.0,312900.0,403991.6666666667,341901.6666666667,284791.0,-13.269731136166522,553000.0,-55.33453887884268,36.62551440329007,-32.42,-40.98,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,14.75,14.43,18.28,16.0,1.65,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,610182.0,,,147.04,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,-20.96,2025.0,11011.0,18,17,17,16,1.08,8.0,0.97,9.04,100.0,70.1,기타 금융업,기타 금융업,2026-07-29,4.63,8,6,6,10,0,5,5,3,43,C,75
180640.KS,180640,한진칼,74306,,"지주사업, 경영자문 및 컨설팅",KOSPI,주권,KRX,113600.0,118595.0,116486.66666666667,119391.66666666667,115609.0,-1.7377539810914375,173000.0,-34.335260115606935,32.13256484149208,-3.73,0.26,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-68.82,25.59,18.71,45.62,2.23,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.32,15.6,360.0,242.39,OpenDART,28.42,4.0,False,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,-36.56,2025.0,11011.0,18,17,17,16,,8.0,0.97,9.04,470.25,129.9,기타 금융업,기타 금융업,2026-07-29,4.63,0,3,0,0,0,0,3,5,11,D,76
352820.KS,352820,하이브,73410,,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",KOSPI,주권,KRX,170000.0,208980.0,218290.0,270111.6666666667,286739.5,-40.71273751959531,404500.0,-57.972805933250925,26.477541371155468,-11.5,-32.67,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-95.0,455.33,18.45,46.0,2.6,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.29,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,3.0,OpenDART,,4.0,,,365000.0,,,114.71,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-29,4.63,0,3,0,0,0,0,3,3,9,D,77
090430.KS,090430,아모레퍼시픽,71302,,"화장품,생활용품 제조, 판매",KOSPI,주권,KRX,122400.0,120385.0,116538.33333333333,128085.0,126140.0,-2.964959568733154,182300.0,-32.857926494788806,47.64705882351633,15.8,-13.44,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-60.27,34.27,25.29,24.0,1.56,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,1.01,36.3,1240.0,856.01,OpenDART,22.17,5.0,True,5.0,OpenDART,,3.94,,,167667.0,,,36.98,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,14.4,2025.0,11011.0,3,2,2,2,,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-29,4.63,4,6,0,0,8,0,5,5,28,D,78
039490.KS,039490,키움증권,67275,,"유가증권의 매매, 위탁, 인수, 주선",KOSPI,주권,KRX,259000.0,317425.0,358141.6666666667,399975.0,357040.0,-27.459108223168272,495500.0,-47.72956609485368,29.581151832458573,-24.49,-38.84,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,38.22,5.91,27.83,5.0,1.14,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,4.44,27.05,11500.0,3011.1,OpenDART,56.5,5.0,True,5.0,OpenDART,,4.0,,,532353.0,,,105.54,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,64.21,2025.0,11011.0,5,4,4,4,0.13,7.0,1.25,12.06,-28.57,-8.8,금융 지원 서비스업,금융 지원 서비스업,2026-07-29,4.63,15,8,16,20,15,10,3,3,90,S,79
021240.KS,021240,코웨이,64115,,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",KOSPI,주권,KRX,92500.0,92875.0,91255.0,85259.16666666667,86066.5,7.4750338401120064,113200.0,-18.286219081272083,48.160535117034314,2.44,5.84,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,11.66,9.28,54.78,9.0,1.72,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,0.0,False,2.0,OpenDART,,4.0,,,125000.0,,,35.14,,,Naver/FnGuide,,KRW,2026-07-29,2025.0,CFS,11011,OpenDART,15.76,2025.0,11011,1,0,0,0,0.77,,,,,,그외 기타 개인 서비스업,그외 기타 개인 서비스업,2026-07-29,4.63,12,6,16,16,12,5,5,5,77,A,80
005387.KS,005387,현대차2우B,62620,,,KOSPI,주권,KRX,179100.0,201270.0,235573.33333333334,247553.33333333334,233932.0,-23.439290050100027,323500.0,-44.63678516228748,29.204693611467945,-16.89,-30.72,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,-23.26,5.89,24.85,5.0,0.39,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,,,4.0,,,724000.0,,,304.24,,,Naver/FnGuide,,,2026-07-29,,,,,-9.97,,,2,1,1,1,,,,,,,,,2026-07-29,4.63,15,10,6,0,0,0,3,5,39,D,81
032640.KS,032640,LG유플러스,61160,,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",KOSPI,주권,KRX,14640.0,14563.0,15084.333333333334,15626.416666666666,15454.5,-5.270309618557702,17810.0,-17.798989331836047,42.85714285692856,4.57,-8.79,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,40.79,10.47,85.3,9.0,0.7,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,29637.57,9799.29,7943.18,106142.65,-98199.47,,53.73,,2814.72,OpenDART,,0.0,False,1.0,OpenDART,,3.94,,,19917.0,,,36.05,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,-7.96,2025.0,11011.0,3,2,2,2,0.22,,,,,,전기 통신업,전기 통신업,2026-07-29,4.63,12,10,6,20,0,10,5,5,68,B,82
326030.KS,326030,SK바이오팜,59204,,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,KOSPI,주권,KRX,76400.0,80655.0,88290.0,96062.5,106376.5,-28.17962613923188,140700.0,-45.7000710732054,39.93808049533873,-11.78,-24.95,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,10.9,36.34,12.23,17.0,6.45,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,,,,4.0,,,147273.0,,,92.77,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,,1,0,0,0,1.56,,,,,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-29,4.63,8,0,20,5,0,5,5,3,46,C,83
000880.KS,000880,한화,59085,,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",KOSPI,주권,KRX,83800.0,94270.0,115630.0,119088.33333333333,108114.0,-22.48922433727362,150900.0,-44.46653412856196,38.51674641147035,-15.95,-36.75,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,-50.24,10.25,21.36,10.0,0.68,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.31,26.49,1100.0,986.77,OpenDART,13.62,5.0,False,5.0,OpenDART,,4.0,,,169667.0,,,102.47,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.68,2025.0,11011.0,3,2,2,2,,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-29,4.63,12,10,0,0,0,0,5,5,32,D,84
064400.KS,064400,LG씨엔에스,57453,,"컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",KOSPI,주권,KRX,59300.0,68350.0,81486.66666666667,73632.5,69389.0,-14.539768551211289,143700.0,-58.73347251217815,35.73141486809352,-24.75,-11.09,daily_close,NXT 미확인,2026-07-29 22:23 KST,,,8.8,13.5,5.74,14.0,2.22,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,4181.68,3649.95,11409.88,23438.36,-12028.48,3.12,40.9,1850.0,1792.39,OpenDART,15.84,5.0,False,5.0,OpenDART,,4.0,,,101778.0,,,71.63,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,9.24,2025.0,11011.0,2,1,1,1,1.59,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-07-29,4.63,8,3,16,5,8,5,5,3,53,C,85
267270.KS,267270,HD건설기계,56691,,"굴삭기, 지게차, 휠로더 등",KOSPI,주권,KRX,120300.0,126065.0,144255.0,143930.83333333334,126914.5,-5.211776432164961,198100.0,-39.27309439676931,45.75242718445825,-3.61,-38.62,nxt_web_latest,NXT 체결가,2026-07-29 22:19 KST,,,6.37,11.96,17.56,11.0,1.23,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,1660.36,115.1,3378.73,16723.99,-13345.26,,26.5,,263.39,OpenDART,-35.45,0.0,True,3.0,OpenDART,,4.0,,,216167.0,,,79.69,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,-10.94,2025.0,11011.0,3,2,2,2,1.73,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-29,4.63,12,6,6,5,0,5,5,5,44,C,86
