yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
005490.KS,005490,POSCO홀딩스,250403,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,319000.0,312625.0,383475.0,373941.6666666667,348955.0,-8.584201401326819,535000.0,-40.373831775700936,47.4654377880123,4.59,-23.59,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-38.15,27.33,32.57,14.0,0.42,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.13,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,535544.0,,,67.88,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-07-27,4.25,8,10,0,0,0,0,5,5,28,D,29
298040.KS,298040,효성중공업,244769,,-,KOSPI,주권,KRX,2642000.0,2927750.0,3493200.0,3091225.0,2630010.0,0.4558918026927654,4601000.0,-42.57770049989133,37.82178217821755,-14.86,-32.96,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,133.52,20.47,26.76,35.0,11.14,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.28,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4635714.0,,,75.46,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.26,2025.0,11011.0,4,3,3,3,111.72,28.0,13.02,29.21,25.0,-14.44,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-27,4.25,0,0,20,20,15,10,5,5,75,A,30
316140.KS,316140,우리금융지주,240997,,금융지주,KOSPI,주권,KRX,33550.0,30727.5,30947.5,32507.5,30311.0,10.685889611032298,40800.0,-17.769607843137255,61.40350877182928,18.34,1.05,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,1.86,4.73,45.89,8.0,0.64,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.05,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43684.0,,,30.21,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,4.3,2025.0,11011,18,17,17,16,11.6,8.0,1.08,8.94,0.0,-40.74,기타 금융업,기타 금융업,2026-07-27,4.25,15,10,6,0,8,2,3,5,49,C,31
015760.KS,015760,한국전력,232390,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,36450.0,35935.0,38419.166666666664,44559.166666666664,46003.75,-20.76732875037361,67900.0,-46.318114874815905,37.759336099541194,-1.75,-20.5,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,144.73,3.62,52.23,4.0,0.45,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.23,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55714.0,,,52.85,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,1,0,0,0,,,,,,,전기업,전기업,2026-07-27,4.25,15,10,16,20,0,10,5,3,79,A,32
010130.KS,010130,고려아연,214782,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1036000.0,1046350.0,1252066.6666666667,1461266.6666666667,1379325.0,-24.890798035270876,2115000.0,-51.01654846335697,40.27777777777647,-1.89,-36.91,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,319.09,54.23,28.11,17.0,1.9,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.93,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1764500.0,,,70.32,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.05,2025.0,11011.0,1,0,0,0,21.41,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-07-27,4.25,8,3,6,20,12,10,5,3,67,B,33
017670.KS,017670,SK텔레콤,210279,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,98200.0,88870.0,96440.0,89099.16666666667,75254.0,30.49140245036809,125200.0,-21.56549520766773,64.66165413531566,8.39,0.2,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-67.28,15.89,75.39,17.0,1.57,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.69,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,117158.0,,,19.31,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,3,2,2,2,-38.32,,,,,,전기 통신업,전기 통신업,2026-07-27,4.25,8,6,0,0,0,0,3,5,22,D,34
138040.KS,138040,메리츠금융지주,210188,,투자사업,KOSPI,주권,KRX,125600.0,113835.0,110111.66666666667,114155.83333333333,112791.5,11.355908911575783,146200.0,-14.09028727770178,69.64285714282812,24.85,9.5,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,6.73,7.76,14.16,8.0,1.74,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.8,,,148000.0,,,17.83,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,1.19,,,18,17,17,16,10.07,8.0,0.97,8.82,0.0,79.38,기타 금융업,기타 금융업,2026-07-27,4.25,15,6,20,10,8,5,1,5,70,A,35
006800.KS,006800,미래에셋증권,207319,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,37100.0,40437.5,53910.833333333336,58460.941666666666,44786.035,-17.161677741733563,83800.0,-55.72792362768496,32.65765765763706,-7.83,-46.0,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,76.41,11.79,10.09,8.0,1.53,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.81,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,76.05,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,0.1,2025.0,11011,5,4,4,4,126.19,6.0,1.12,12.42,33.33,36.61,금융 지원 서비스업,금융 지원 서비스업,2026-07-27,4.25,15,6,12,20,15,10,3,3,84,A,36
010140.KS,010140,삼성중공업,199320,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,22750.0,22450.0,26630.833333333332,27525.833333333332,26871.0,-15.336236090953074,34400.0,-33.866279069767444,45.37444933915108,-1.09,-31.99,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,749.32,97.29,29.08,21.0,4.47,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,39750.0,,,74.73,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.03,,,3,2,2,2,,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-27,4.25,4,0,12,20,0,10,5,5,56,B,37
096770.KS,096770,SK이노베이션,197284,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,117200.0,108325.0,114658.33333333333,116786.66666666667,115413.5,1.547912505902689,149800.0,-21.762349799732977,62.377450980381454,30.95,-10.12,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,53.47,14.74,10.0,0.93,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.77,,,170917.0,,,45.83,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-07-27,4.25,12,8,0,0,0,0,3,5,28,D,38
042700.KS,042700,한미반도체,194913,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,206500.0,224660.0,290645.0,277485.8333333333,221447.5,-6.749906862800438,409500.0,-49.572649572649574,44.77682811015846,-19.81,-44.71,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,41.96,44.0,8.24,118.91,33.11,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.39,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,84.02,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2.83,2025.0,11011.0,3,2,2,2,-9.81,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,20,0,0,10,5,3,38,D,39
011200.KS,011200,HMM,194778,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,20750.0,19808.0,19898.333333333332,20419.083333333332,20323.15,2.1003141737378237,25950.0,-20.03853564547206,61.958568738066404,13.33,-0.95,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-61.33,8.23,8.11,12.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.37,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,22700.0,,,9.4,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,3.39,,,,,,해상 운송업,해상 운송업,2026-07-27,4.25,12,10,6,0,4,0,3,5,40,C,40
000150.KS,000150,두산,193840,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1208000.0,1304250.0,1550500.0,1337658.3333333333,1132290.0,6.6864495844704095,2203000.0,-45.16568315932819,39.7694524495672,-16.23,-23.64,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,220.26,21.21,63.0,10.34,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.33,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2305385.0,,,90.84,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,,30.0,6.77,6.6,110.0,52.73,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,3,8,D,41
033780.KS,033780,KT&G,189557,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,182500.0,176225.0,178856.66666666666,170623.33333333334,158757.0,14.955561014632426,189000.0,-3.439153439153439,61.16071428569517,9.02,2.64,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-0.02,13.64,51.22,15.0,2.01,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.29,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,229286.0,,,25.64,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,16.47,,,,,,담배 제조업,담배 제조업,2026-07-27,4.25,8,3,12,0,12,0,3,0,38,D,42
051910.KS,051910,LG화학,183540,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,261500.0,266500.0,327358.3333333333,329833.3333333333,340202.5,-23.134015770019325,429500.0,-39.11525029103609,42.10526315788909,-3.51,-31.09,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,29.2,37.44,-599.0,0.58,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.76,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.79,,,449929.0,,,72.06,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-27,4.25,0,10,0,0,0,0,5,5,20,D,43
024110.KS,024110,기업은행,170250,,은행업,KOSPI,주권,KRX,21400.0,20942.5,21036.833333333332,22192.166666666668,21422.75,-0.10619551644863522,28550.0,-25.04378283712785,50.60240963838351,8.85,-3.6,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,2.53,4.67,13.82,6.0,0.47,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,4.9,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27714.0,,,29.5,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2.37,2025.0,11011.0,2,1,1,1,0.77,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-27,4.25,15,10,6,0,0,2,5,5,43,C,44
018260.KS,018260,삼성에스디에스,168296,,"IT서비스, 물류BPO",KOSPI,주권,KRX,219500.0,198220.0,207495.0,186892.5,180995.5,21.27373332486167,362000.0,-39.364640883977906,60.04983388703621,15.59,29.27,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,0.34,16.5,18.51,23.0,1.7,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.45,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,258300.0,,,17.68,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,67.65,2025.0,11011,2,1,1,1,4.66,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-07-27,4.25,4,6,6,0,4,2,3,5,30,D,45
267250.KS,267250,HD현대,166280,,지주회사,KOSPI,주권,KRX,213500.0,204690.0,245016.66666666666,252533.33333333334,232203.0,-8.054590164640423,310500.0,-31.239935587761675,50.63398140320618,10.79,-24.96,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,89.12,15.56,27.22,7.0,1.36,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.87,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,382000.0,,,78.92,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,0.08,2025.0,11011,18,17,17,16,90.79,8.0,0.97,8.82,-12.5,40.21,기타 금융업,기타 금융업,2026-07-27,4.25,15,6,12,20,15,10,5,5,88,S,46
035720.KS,035720,카카오,164124,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,37050.0,35312.5,39404.166666666664,45852.5,51607.5,-28.208109286440923,70400.0,-47.372159090909086,56.06694560662888,11.76,-23.53,daily_close,NXT 미확인,2026-07-27 23:03 KST,,,795.16,180.5,28.61,24.0,1.42,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.2,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,63063.0,,,70.21,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,2,1,1,1,,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-07-27,4.25,4,6,0,20,0,10,3,3,46,C,47
010950.KS,010950,S-Oil,153562,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,137300.0,130210.0,117930.0,115305.83333333333,101189.5,35.68601485331976,151200.0,-9.193121693121693,62.452107279682316,47.32,18.98,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-81.34,31.62,79.86,7.0,1.82,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.24,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,159000.0,,,15.8,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-07-27,4.25,15,3,0,0,0,0,3,0,21,D,48
086280.KS,086280,현대글로비스,153375,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,204500.0,192915.0,212705.0,224485.83333333334,208802.5,-2.060559619736354,290500.0,-29.604130808950085,55.83832335328171,13.36,-10.89,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,58.5,7.56,46.02,8.0,1.36,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.84,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322588.0,,,57.74,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.14,2025.0,11011.0,1,0,0,0,27.83,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-07-27,4.25,15,6,16,20,15,10,3,5,90,S,49
079550.KS,079550,LIG디펜스앤에어로스페이스,153120,,정밀유도무기 등,KOSPI,주권,KRX,701000.0,734550.0,808966.6666666666,749995.8333333334,631190.0,11.06006115432754,1020000.0,-31.274509803921568,40.13266998341532,-4.63,-26.21,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,15.46,25.03,25.97,44.0,10.65,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.42,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,3.94,,,1141111.0,,,62.78,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,2.85,2025.0,11011.0,1,0,0,0,20.33,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-07-27,4.25,0,0,16,0,12,8,5,5,46,C,50
003550.KS,003550,LG,147714,,지주회사,KOSPI,주권,KRX,97900.0,99445.0,108606.66666666667,100701.66666666667,92926.0,5.352646191593311,165800.0,-40.95295536791315,44.4089456868811,-0.71,2.51,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,29.09,16.15,36.71,13.0,0.5,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,3.17,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,142417.0,,,45.47,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.45,2025.0,11011.0,18,17,17,16,-23.3,8.0,1.08,9.04,62.5,-53.7,기타 금융업,기타 금융업,2026-07-27,4.25,8,10,0,20,0,8,5,5,56,B,51
011070.KS,011070,LG이노텍,145316,,기타 전자부품 제조업,KOSPI,주권,KRX,620000.0,745900.0,885400.0,597091.6666666666,458182.5,35.317258952491635,1530000.0,-59.47712418300654,25.458248472504366,-33.4,15.67,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-24.04,12.45,28.23,19.0,2.64,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.3,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1219190.0,,,96.64,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,-22.3,60.0,8.61,6.6,-68.33,-69.34,전자부품 제조업,전자부품 제조업,2026-07-27,4.25,4,3,6,0,0,0,3,3,19,D,52
064350.KS,064350,현대로템,144613,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,132700.0,170595.0,197036.66666666666,203079.16666666666,202924.5,-34.60622054015163,269000.0,-50.66914498141264,27.90209790209518,-21.85,-42.55,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,89.24,19.33,38.57,19.0,5.64,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.45,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,308368.0,,,132.38,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,0.21,2025.0,11011.0,1,0,0,0,118.7,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-07-27,4.25,4,0,20,20,15,10,3,3,75,A,53
047810.KS,047810,한국항공우주,142508,,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",KOSPI,주권,KRX,147400.0,150240.0,154296.66666666666,166980.83333333334,146850.5,0.37419007766401885,202000.0,-27.02970297029703,41.74972314506551,4.1,-14.15,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,8.05,37.62,24.38,47.0,8.27,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.34,26.2,500.0,487.38,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.94,,,214563.0,,,45.57,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,5.84,2025.0,11011.0,2,1,1,1,-8.9,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-27,4.25,0,0,12,0,0,5,5,5,27,D,54
030200.KS,030200,KT,137099,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,54300.0,53665.0,55221.666666666664,58051.666666666664,55361.75,-1.917840386187214,68900.0,-21.190130624092888,49.67320261433363,4.02,-11.13,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,271.3,13.4,100.0,10.0,0.71,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.42,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,75111.0,,,38.33,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.04,2025.0,11011.0,3,2,2,2,32.94,,,,,,전기 통신업,전기 통신업,2026-07-27,4.25,12,10,12,20,15,10,5,5,89,S,55
278470.KS,278470,에이피알,132718,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,356500.0,379050.0,394583.3333333333,362287.5,314697.5,13.283391193129908,459000.0,-22.33115468409586,43.258426966288724,-1.79,-20.6,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,171.08,23.78,37.22,26.0,29.04,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.43,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,530526.0,,,48.82,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.15,2025.0,11011.0,3,2,2,2,85.08,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,0,0,20,20,15,10,5,5,75,A,56
003670.KS,003670,포스코퓨처엠,127726,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,143900.0,153455.0,201771.66666666666,210614.16666666666,206130.5,-30.189855455645816,296000.0,-51.385135135135144,40.386940749690865,-10.4,-42.32,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,7.52,726.86,9.7,522.0,3.08,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.17,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.74,,,252222.0,,,75.28,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,69.41,2025.0,11011,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-27,4.25,0,0,0,0,0,5,5,3,13,D,57
