yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
TXN,TXN,텍사스 인스트루먼트,240.567705446,2026-09-14,Naver exchange listing (USD),263.4200134277344,262.5635025024414,281.45633188883465,273.33408330281577,241.9947003173828,8.853629059748693,332.2799987792969,-20.723481884114207,54.19005956531008,-5.78,-12.74,daily_close,일봉 종가,2026-09-15 15:28 KST,,,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.16,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,23.17,6.68,Finnhub,yfinance,,,2026-09-12,,,,,0.82,-12.2,38.67,14.57,35.87,32,30,30,30,9.6,-0.45,2026-09-14,4.96,0,0,20,16,0,10,5,5,56,B,59
ANET,ANET,아리스타 네트웍스,236.870601141,2026-09-14,Naver exchange listing (USD),187.80999755859375,192.60949935913087,182.40783411661783,167.55066668192546,153.7246998977661,22.172947928014118,210.5,-10.779098546986342,49.750296402115325,-5.54,13.87,daily_close,일봉 종가,2026-09-15 15:29 KST,189.95,1.1394507583328155,35.7,40.21,73.33,59.62222,16.006989,31.48,,37.7,30.95,29.3,1.65 -> 2.23 -> 2.75,9005700000.0,3856100000.0,3511400000.0,42.82,38.99,4371900000.0,4252400000.0,1963900000.0,43964000.0,1919936000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,94.29,4.74,28.0,0.17,241.04,289.0,185.0,28.34,7.0,Finnhub,yfinance,,,2026-09-15,,,,,1.67,29.3,38.67,13.82,36.23,32,30,30,30,54.18,15.82,2026-09-14,4.96,0,0,20,5,15,10,5,5,60,B,60
IBM,IBM,IBM(인터내셔널 비지니스 머신),234.676255205,2026-09-14,Naver exchange listing (USD),249.08999633789062,235.12649841308593,242.55733184814454,245.7968324025472,260.96299949646,-4.549688339526623,329.2300109863281,-24.341649295077616,65.3199772840889,6.3,-5.05,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.71,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,-1.5,3.33,Finnhub,yfinance,,,2026-09-09,,,,,,17.14,41.56,15.26,36.23,32,30,30,30,-50.5,-57.94,2026-09-14,4.96,4,0,20,0,12,0,1,5,42,C,61
TM,TM,토요타자동차 ADR,233.389915442,2026-09-14,Naver exchange listing (USD),197.55999755859375,194.07049865722655,184.57833251953124,189.24024925231933,202.1956993865967,-2.292680725686212,248.2899932861328,-20.43175202356106,57.00411192198036,3.38,14.35,daily_close,일봉 종가,2026-09-15 15:28 KST,,,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.17,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,17.22,26.87,Finnhub,yfinance,,,2026-09-11,,,,,0.1,,21.75,10.35,18.46,6,5,4,4,-61.56,51.23,2026-09-14,4.96,12,0,12,20,0,10,3,5,62,B,62
GEV,GEV,GE 버노바,232.977963316,2026-09-14,Naver exchange listing (USD),874.760009765625,948.1305053710937,1014.3925018310547,1005.4710805257162,895.2884487915039,-2.2929413479632212,1174.8599853515625,-25.543467249515373,39.91373314336013,-17.73,-16.6,daily_close,일봉 종가,2026-09-15 15:29 KST,877.77,0.3440932599538301,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,5,5,10,D,63
C,C,씨티그룹,228.433341109,2026-09-14,Naver exchange listing (USD),136.17999267578125,134.84399795532227,136.24433352152508,131.39941654205322,124.14969982147217,9.69015057757586,145.6699981689453,-6.514728916353615,63.22653392497081,-2.26,-5.29,daily_close,일봉 종가,2026-09-15 15:28 KST,,,61.0,11.41,82.11,14.690397,1.1868778,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.97,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,155.2,176.0,129.0,13.97,11.88,Finnhub,yfinance,,,2026-09-15,,,,,0.24,31.54,17.89,2.84,16.56,15,14,14,14,-17.88,-58.21,2026-09-14,4.96,8,8,6,20,15,10,3,0,70,A,64
SNDK,SNDK,샌디스크,227.240825362,2026-09-14,Naver exchange listing (USD),1551.989990234375,1597.6719909667968,1609.402657063802,1431.5835789998373,1040.2976979827881,49.18710223465792,2335.0,-33.533619261911134,54.9021557099611,-5.43,-20.77,daily_close,일봉 종가,2026-09-15 15:29 KST,1563.0,0.7094124211434066,-144.49,,80.84,23.923532,16.026644,91.64,1.277,371.6,2359.17,,-,20248000000.0,12468000000.0,11433000000.0,61.58,56.46,11671000000.0,11494000000.0,4762000000.0,177000000.0,4585000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,84.85,4.46,23.0,0.98,2125.09,3600.0,1000.0,36.93,43.43,Finnhub,yfinance,,,2026-09-11,,,,,,,41.56,13.82,34.82,32,30,30,30,-42.44,15.97,2026-09-14,4.96,4,0,20,0,0,0,5,5,34,D,65
TMO,TMO,써모 피셔 사이언티픽,226.884329635,2026-09-14,Naver exchange listing (USD),613.6199951171875,614.1035003662109,566.1321695963542,522.7432505289713,536.7673509216309,14.317682337347918,639.4500122070312,-4.039411462467985,41.440214943459935,4.31,32.91,daily_close,일봉 종가,2026-09-15 15:28 KST,,,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.31,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,2.9,3.16,Finnhub,yfinance,,,2026-09-11,,,,,3.63,7.16,30.97,8.04,18.06,10,9,8,8,10.19,-44.68,2026-09-14,4.96,0,0,12,0,4,5,5,0,26,D,66
AXP,AXP,아메리칸 익스프레스,221.353057061,2026-09-14,Naver exchange listing (USD),327.7799987792969,330.99850006103514,339.86683247884116,327.65274912516276,336.5283996582031,-2.59960255591849,384.8900146484375,-14.838009222272369,36.6134112998112,-4.29,-3.75,daily_close,일봉 종가,2026-09-15 15:28 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.16,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,14.27,2.13,Finnhub,yfinance,,,2026-09-09,,,,,1.83,17.13,17.73,2.73,14.52,15,14,14,14,13.52,143.45,2026-09-14,4.96,4,0,20,5,12,5,5,5,56,B,67
KLAC,KLAC,KLA,220.923995537,2026-09-14,Naver exchange listing (USD),169.08999633789062,182.082999420166,207.65583343505858,196.26530850728352,173.19676002502442,-2.3711550300019613,301.7099914550781,-43.95611642743141,39.617296397669634,-17.0,-29.17,daily_close,일봉 종가,2026-09-15 15:28 KST,,,13.8,42.81,93.82,48.068493,36.115685,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.54,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,26.0,0.0,234.35,325.0,175.0,38.59,0.76,Finnhub,yfinance,,,2026-09-11,,,,,3.48,34.27,38.67,13.82,34.82,32,30,30,30,24.3,161.33,2026-09-14,4.96,0,0,20,0,15,5,5,5,50,C,68
BHP,BHP,BHP 그룹 ADR,215.364752591,2026-09-14,Naver exchange listing (USD),84.73999786376953,92.54299964904786,86.95083351135254,84.31483332316081,77.40279983520507,9.479241118132375,98.69000244140625,-14.135175025372046,19.73622515744563,-2.35,-6.22,daily_close,일봉 종가,2026-09-15 15:29 KST,84.74,2.5209234334279287e-06,-9.0,15.31,4.63,21.953367,4.2268553,24.0,50.473,18.3,33.67,11.46,3.11 -> 3.55 -> 3.86,58760000000.0,25501000000.0,9833000000.0,43.4,16.73,21778000000.0,11929000000.0,18445000000.0,27121000000.0,-8676000000.0,4.67,68.84,3.96,,yfinance,-45.5,9.0,True,9.0,yfinance dividend history,Basic Materials,Other Industrial Metals & Mining,30.77,2.88,6.0,-1.23,76.25,91.0,61.5,-10.02,-3.21,Finnhub,yfinance,,,2026-09-15,,,,,,11.46,,,,3,2,2,2,,,2026-09-14,4.96,4,0,20,0,8,0,1,5,38,D,69
LIN,LIN,린드,214.083797499,2026-09-14,Naver exchange listing (USD),464.4100036621094,479.8140014648437,499.70066731770834,501.7462501525879,481.82849990844727,-3.615082181657499,546.6400146484375,-15.042808572880087,24.842856999038247,-3.8,-9.97,daily_close,일봉 종가,2026-09-15 15:28 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.38,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,17.84,-0.19,Finnhub,yfinance,,,2026-09-12,,,,,2.8,7.72,,,,3,2,2,2,,,2026-09-14,4.96,0,0,16,0,4,5,1,5,31,D,70
CRM,CRM,세일즈포스,213.51089,2026-09-14,Naver exchange listing (USD),259.42999267578125,233.79449844360352,193.0703328450521,186.30775044759113,201.26030052185058,28.90271553957819,367.8699951171875,-29.477805714179528,74.57792988066579,32.22,67.35,daily_close,일봉 종가,2026-09-15 15:28 KST,,,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.68,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,5.37,34.54,Finnhub,yfinance,,,2026-09-15,,,,,0.19,36.28,41.56,15.26,36.23,32,30,30,30,-45.04,-65.69,2026-09-14,4.96,4,0,16,20,15,10,1,5,71,A,71
VZ,VZ,버라이존,213.098420111,2026-09-14,Naver exchange listing (USD),51.290000915527344,49.90050029754639,46.697167015075685,47.09183346430461,45.9529500579834,11.614163727920962,51.380001068115234,-0.17516572735873648,60.6741740000863,5.8,11.89,daily_close,일봉 종가,2026-09-15 15:29 KST,51.24,-0.09748667310357693,-22.0,9.01,71.17,13.356771,2.0506158,15.84,184.081,-0.7,2.0,21.51,2.75 -> 4.14 -> 4.06,138191000000.0,29259000000.0,17174000000.0,21.17,12.43,37137000000.0,19676000000.0,19048000000.0,181643000000.0,-162595000000.0,5.52,72.79,2.83,,yfinance,1.92,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,50.0,3.64,22.0,0.0,51.58,71.0,44.0,0.57,0.71,Finnhub,yfinance,,,2026-09-15,,,,,,21.51,18.84,6.49,29.85,8,7,7,7,-29.1,-68.4,2026-09-14,4.96,8,3,16,0,12,0,3,0,42,C,72
SAN,SAN,방코 산탄데르 ADR,211.09154,2026-09-14,Naver exchange listing (USD),14.739999771118164,14.630500078201294,14.175499979654948,13.133166639010112,12.606099982261657,16.927517565775045,15.050000190734863,-2.0598034264979135,50.42371806949482,-0.14,10.58,daily_close,일봉 종가,2026-09-15 15:29 KST,14.77,0.20352937142250524,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-15,,,,,,,,,,6,0,0,0,,,2026-09-14,4.96,0,0,0,0,0,0,5,0,5,D,73
TTE,TTE,토탈에너지스,207.950192914,2026-09-14,Naver exchange listing (USD),91.13999938964844,89.4729995727539,84.74233334859213,87.31500015258788,81.19104990005494,12.253751493348739,93.5999984741211,-2.628204192922938,56.54719143555805,3.18,10.98,daily_close,일봉 종가,2026-09-15 15:28 KST,,,106.0,8.08,54.15,11.406758,1.5786464,14.48,48.045,27.8,-17.34,-18.35,8.67 -> 6.69 -> 5.78,182344000000.0,19925000000.0,13127000000.0,10.93,7.2,27343000000.0,10390000000.0,24152000000.0,60071000000.0,-35919000000.0,4.65,49.31,4.24,,yfinance,-0.68,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,57.58,4.0,10.0,-1.8,96.4,108.0,81.0,5.77,0.41,Finnhub,yfinance,,,2026-09-15,,,,,0.11,-18.35,17.85,2.19,13.38,5,4,4,4,-36.1,-27.92,2026-09-14,4.96,12,6,12,20,0,10,3,0,63,B,74
AMGN,AMGN,암젠,206.251109908,2026-09-14,Naver exchange listing (USD),381.5,423.6929992675781,391.87333323160806,366.88675079345705,359.6039009094238,6.088949267569628,444.1199951171875,-14.099791904362313,18.553259378720952,-8.12,11.66,daily_close,일봉 종가,2026-09-15 15:28 KST,,,64.9,24.13,85.12,26.884304,19.88344,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.64,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,388.48,457.0,230.0,1.83,8.95,Finnhub,yfinance,,,2026-09-11,,,,,0.41,6.74,34.0,6.24,13.83,10,9,8,8,-20.93,218.64,2026-09-14,4.96,0,0,20,20,4,10,1,5,60,B,75
TD,TD,토론토 도미니언 은행,198.907560787,2026-09-14,Naver exchange listing (USD),120.93000030517578,120.22849960327149,120.62266667683919,113.50208320617676,105.56589981079101,14.554037356686505,124.80000305175781,-3.1009636634199764,63.43557811570528,-2.76,2.05,daily_close,일봉 종가,2026-09-15 15:28 KST,,,45.0,8.27,57.26,17.889053,2.2077477,12.83,,11.5,,44.71,5.52 -> 4.72 -> 11.56,61281000000.0,,20538000000.0,,33.51,-69646000000.0,-71791000000.0,116929000000.0,442429000000.0,-325500000000.0,2.68,46.36,3.24,,yfinance,-6.62,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,69.57,3.79,3.0,-3.16,122.32,138.53,97.67,1.15,5.03,Finnhub,yfinance,,,2026-09-15,,,,,0.4,44.71,17.73,2.84,16.56,15,14,14,14,0.9,-22.26,2026-09-14,4.96,8,3,12,20,15,10,3,0,71,A,76
TMUS,TMUS,T-모바일 US,196.191638018,2026-09-14,Naver exchange listing (USD),182.89999389648438,181.66549987792968,181.3495002746582,187.13708356221517,193.83970016479492,-5.643687159549893,272.8299865722656,-32.96191661540881,50.41249115616503,0.16,0.88,daily_close,일봉 종가,2026-09-15 15:29 KST,182.53,-0.2022930064687584,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.23,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,33.07,4.98,Finnhub,yfinance,,,2026-09-11,,,,,3.54,18.43,18.84,6.49,29.85,8,7,7,7,-0.28,-47.13,2026-09-14,4.96,4,0,16,0,12,5,5,5,47,C,77
APH,APH,암페놀,193.701701095,2026-09-14,Naver exchange listing (USD),78.55000305175781,80.36349983215332,80.66149978637695,75.1809999148051,73.22104988098144,7.277897789554263,88.16000366210938,-10.900635448228641,51.6620248575479,-5.99,-2.49,daily_close,일봉 종가,2026-09-15 15:29 KST,78.85,0.38191844250408136,59.3,16.35,96.78,40.73604,12.770529,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.64,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,26.37,10.71,Finnhub,yfinance,,,2026-09-11,,,,,0.69,46.56,39.49,15.26,34.82,32,30,30,30,3.16,-16.31,2026-09-14,4.96,0,0,20,20,15,10,5,5,75,A,78
MRVL,MRVL,마벨 테크놀로지 그룹,191.883258,2026-09-14,Naver exchange listing (USD),218.82000732421875,227.58550033569335,227.18349990844726,202.79100011189777,155.49125026702882,40.728180491464286,316.42999267578125,-30.847260882622813,45.54279001842803,-1.44,-24.42,daily_close,일봉 종가,2026-09-15 15:28 KST,,,50.0,25.69,81.97,77.460754,10.90944,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.11,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,284.64,400.0,143.0,30.08,-0.06,Finnhub,yfinance,,,2026-09-11,,,,,1.55,,38.67,15.26,36.23,32,30,30,30,100.31,-28.51,2026-09-14,4.96,0,0,16,5,0,10,5,5,41,C,79
QCOM,QCOM,퀄컴,189.1575,2026-09-14,Naver exchange listing (USD),180.14999389648438,167.57000045776368,173.4918332417806,176.3223336537679,168.17999992370605,7.117370661320281,251.02000427246094,-28.23281378764267,79.24783562419847,8.66,-15.41,daily_close,일봉 종가,2026-09-15 15:29 KST,180.45,0.166531287082918,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.04,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,7.19,0.38,Finnhub,yfinance,,,2026-09-09,,,,,,-11.66,41.56,15.26,36.23,32,30,30,30,-53.27,-57.78,2026-09-14,4.96,4,0,20,0,0,0,1,5,30,D,80
DIS,DIS,월트 디즈니,187.500930688,2026-09-14,Naver exchange listing (USD),108.58999633789062,107.01549987792968,101.66216710408528,101.56641699473063,104.01470027923584,4.39870138198931,124.01000213623047,-12.434485551738227,44.45053674829823,1.63,7.66,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.38,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,17.73,5.52,Finnhub,yfinance,,,2026-09-03,,,,,,130.44,18.79,6.49,29.85,8,7,7,7,18.62,-73.81,2026-09-14,4.96,4,6,6,0,15,0,5,5,41,C,81
PEP,PEP,펩시코,186.089315018,2026-09-14,Naver exchange listing (USD),136.33999633789062,139.95900115966796,139.5556666056315,145.33533299763997,148.5356997680664,-8.2106210488246,177.2100067138672,-23.063037541648242,20.606905740183905,-3.16,-3.71,daily_close,일봉 종가,2026-09-15 15:29 KST,136.09,-0.18336243553289902,137.0,23.3,81.53,18.393421,8.64128,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.34,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,0.0,155.0,183.0,124.0,13.69,0.48,Finnhub,yfinance,,,2026-09-12,,,,,0.13,-4.36,25.77,9.78,29.72,6,5,4,4,-28.62,-11.64,2026-09-14,4.96,4,0,20,20,0,10,1,5,60,B,82
SCHW,SCHW,찰스 슈왑,185.575015469,2026-09-14,Naver exchange listing (USD),107.30999755859375,109.50300025939941,104.11199989318848,97.78383312225341,97.82469989776611,9.696219534269426,113.6500015258789,-5.578533992224798,30.834330033298457,-3.4,13.54,daily_close,일봉 종가,2026-09-15 15:29 KST,107.0,-0.28888040783384056,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.19,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,16.44,0.93,Finnhub,yfinance,,,2026-09-11,,,,,0.47,35.3,17.73,2.73,14.52,15,14,14,14,13.24,58.23,2026-09-14,4.96,4,0,20,20,15,10,3,0,72,A,83
STX,STX,씨게이트,184.503877662,2026-09-14,Naver exchange listing (USD),805.5499877929688,848.0359985351563,869.7668324788411,781.4744977315266,608.639849243164,32.352488716382936,1094.0400390625,-26.36924070134973,51.78255405517645,-17.25,-24.44,daily_close,일봉 종가,2026-09-15 15:29 KST,811.0,0.6765579156624525,148.8,51.04,84.49,63.687595,90.249084,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.37,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,39.66,11.27,Finnhub,yfinance,,,2026-09-11,,,,,0.43,196.6,38.67,13.82,34.82,32,30,30,30,64.7,553.03,2026-09-14,4.96,0,0,20,20,15,10,5,5,75,A,84
DE,DE,디어,183.738933262,2026-09-14,Naver exchange listing (USD),681.4600219726562,650.7444946289063,622.4170003255208,598.3246673583984,573.1521994018555,18.89686939766285,698.3699951171875,-2.421348749625724,61.783710548973524,11.93,15.8,daily_close,일봉 종가,2026-09-15 15:28 KST,,,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.95,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-5.09,7.18,Finnhub,yfinance,,,2026-09-12,,,,,,-26.91,35.46,17.34,48.23,7,5,6,5,-2.77,-65.92,2026-09-14,4.96,0,0,16,0,0,0,3,0,19,D,85
MCD,MCD,맥도날드,182.210617817,2026-09-14,Naver exchange listing (USD),257.489990234375,262.2980010986328,268.41183420817055,279.755167388916,294.67535049438476,-12.619094266833953,341.05999755859375,-24.503022319368167,28.55511557535972,-5.62,-9.28,daily_close,일봉 종가,2026-09-15 15:29 KST,257.9876,0.19325402326204882,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.89,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,22.49,0.09,Finnhub,yfinance,,,2026-09-12,,,,,3.72,1.67,21.75,15.65,12.4,6,5,5,5,-2.48,,2026-09-14,4.96,4,0,0,0,0,5,3,5,17,D,86
T,T,AT&T,181.656743582,2026-09-14,Naver exchange listing (USD),26.510000228881836,25.62450017929077,23.618833351135255,24.60391666094462,25.1489999294281,5.4117471997809385,29.6200008392334,-10.499664153392553,59.95144576927878,6.51,18.14,daily_close,일봉 종가,2026-09-15 15:29 KST,26.51,-8.633792244367701e-07,6.2,9.87,68.45,8.749175,1.6510962,18.34,129.054,2.3,3.63,24.22,1.97 -> 1.49 -> 3.04,125648000000.0,25000000000.0,21953000000.0,19.9,17.47,40284000000.0,19442000000.0,18234000000.0,155043000000.0,-136809000000.0,4.19,36.63,1.11,,yfinance,-6.35,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,57.14,3.92,23.0,0.0,28.71,36.0,20.0,8.3,4.81,Finnhub,yfinance,,,2026-09-15,,,,,1.41,24.22,18.84,6.49,29.85,8,7,7,7,-53.56,-74.56,2026-09-14,4.96,12,6,16,10,12,5,3,5,69,B,87
