yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
257720.KQ,257720,실리콘투,25410,우량기업부,,KOSDAQ,주권,KRX,38900.0,45805.0,41190.833333333336,40459.583333333336,41090.5,-5.330915905136224,61800.0,-37.055016181229774,14.179104477597122,-24.9,19.14,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,31.11,14.49,11.88,15.0,5.15,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11162.87,2053.62,1685.85,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.79,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,59000.0,,,51.67,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,0.48,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-09-23,4.25,8,0,20,20,15,10,1,5,79,A,31
140410.KQ,140410,메지온,25171,투자주의환기종목(소속부없음),,KOSDAQ,주권,KRX,82200.0,71285.0,62875.0,69511.66666666667,85630.0,-4.005605512086886,172700.0,-52.40301100173712,77.04402515719877,23.98,35.42,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,,24.31,,55.8,-110.43,470.09,-8.14,,,-,79.1,-167.69,-349.29,-212.0,-441.58,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,,,,11.28,-18.83,9,2,7,7,,394.68,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-23,4.25,0,0,0,0,0,0,1,3,4,D,32
005290.KQ,005290,동진쎄미켐,23854,우량기업부,,KOSDAQ,주권,KRX,46850.0,41610.0,42780.0,49489.166666666664,47746.0,-1.876596992418213,66000.0,-29.015151515151516,72.46835443031554,10.63,-16.49,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-35.98,13.86,12.7,10.46,1.77,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.45,1724.49,940.92,14.44,7.88,1912.57,1098.48,3719.12,9045.5,-5326.38,1.39,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-11.78,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-23,4.25,12,6,6,0,0,0,1,5,30,D,33
145020.KQ,145020,휴젤,23403,우량기업부,,KOSDAQ,주권,KRX,186800.0,232130.0,243010.0,250067.5,248865.5,-24.939374883220054,388000.0,-51.85567010309279,16.311166875781325,-25.43,-31.95,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,3.3,21.91,58.57,17.0,2.46,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.1,2008.51,1469.74,47.25,34.57,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,393333.0,,,110.56,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,5.15,,,,23.18,-9.41,6,1,5,5,,-89.39,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-23,4.25,8,3,16,0,12,2,1,3,45,C,34
226950.KQ,226950,올릭스,23364,기술성장기업부,,KOSDAQ,주권,KRX,102300.0,103430.0,113690.0,135899.16666666666,141788.5,-27.85028404983479,207000.0,-50.57971014492754,60.39603960394365,3.02,-38.82,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,,10.5,,9.46,-18.83,30.18,157.89,,,-,146.67,-299.72,-157.43,-204.35,-107.34,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,,,,,31.43,-31.49,9,2,7,7,,-69.9,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-23,4.25,0,0,0,0,0,0,3,3,6,D,35
319400.KQ,319400,현대무벡스,23333,우량기업부,,KOSDAQ,주권,KRX,21100.0,22092.5,22552.833333333332,27856.416666666668,26983.05,-21.80276136315205,46350.0,-54.476806903991374,49.3902439023547,-9.83,-16.1,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-56.77,99.75,1.84,145.54,15.26,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.41,182.13,112.94,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.24,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-22,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-23,4.25,0,0,6,0,15,0,5,3,29,D,36
032820.KQ,032820,우리기술,22392,벤처기업부,,KOSDAQ,주권,KRX,12980.0,12603.0,11423.666666666666,14788.916666666666,13361.1,-2.8523100642911166,29300.0,-55.69965870307168,65.81632653049472,5.19,3.59,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-84.85,398.75,5.4,60.89,9.65,0.67,172.08,22.16,-1016.67,,33 -> 5,871.35,-54.87,-41.05,-6.3,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,,,,,,,3,1,1,1,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-23,4.25,0,0,0,0,0,0,1,3,4,D,37
058610.KQ,058610,에스피지,22332,우량기업부,,KOSDAQ,주권,KRX,100900.0,94850.0,89956.66666666667,100480.83333333333,103872.0,-2.8612138016019717,158100.0,-36.17963314358001,64.13223140494384,7.23,26.44,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-30.29,103.2,4.14,130.0,7.62,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3416.7,179.39,91.33,5.25,2.67,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,129667.0,,,28.51,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,3,1,1,1,,,-8.86,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-23,4.25,0,0,0,0,0,0,3,5,8,D,38
030530.KQ,030530,원익홀딩스,21858,중견기업부,,KOSDAQ,주권,KRX,28000.0,22625.0,19813.0,24106.083333333332,28751.65,-2.6142847453972258,48700.0,-42.50513347022588,80.03374578171426,45.53,31.15,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,137.36,5.09,24.83,1.32,2.78,51.37,-3.49,-101.31,,-,6229.92,-4.18,504.27,-0.07,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-22,2025.0,CFS,11011.0,OpenDART,,,,,,,2,1,1,1,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-23,4.25,4,6,0,0,0,0,1,5,16,D,39
214370.KQ,214370,케어젠,21593,벤처기업부,,KOSDAQ,주권,KRX,40050.0,44210.0,55230.0,72218.33333333333,81980.5,-51.14691908441642,150100.0,-73.31778814123918,32.24299065416342,-24.43,-44.38,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-37.87,92.25,4.59,104.46,9.95,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.08,204.0,200.99,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,1.09,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,23.18,-9.41,6,1,5,5,,-57.08,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-23,4.25,0,0,6,0,0,0,3,1,10,D,40
263750.KQ,263750,펄어비스,21304,우량기업부,,KOSDAQ,주권,KRX,33700.0,33707.5,34037.5,41621.666666666664,43955.5,-23.331551227946445,72000.0,-53.19444444444444,60.377358490502246,3.85,-8.55,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,296.2,96.6,4.69,6.0,2.02,-1.05,43.8,6.78,,,237 -> 939,3655.65,-148.08,-84.15,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.17,,,52800.0,,,56.68,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,0.02,,,,,,3,1,2,2,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-23,4.25,15,3,0,20,0,10,3,3,54,C,41
178320.KQ,178320,서진시스템,20487,중견기업부,,KOSDAQ,주권,KRX,32050.0,35437.5,38096.666666666664,49822.5,43616.75,-26.51905517948953,80800.0,-60.334158415841586,46.2540716611956,-13.84,-39.3,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,15.93,13.77,-572.0,2.14,-12.63,212.62,-12.15,-98.99,,-,10663.31,11.46,-1024.21,0.11,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,63500.0,,,98.13,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,,,,,,,1,0,0,0,,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-09-23,4.25,0,3,0,0,0,0,5,1,9,D,42
347850.KQ,347850,디앤디파마텍,20468,기술성장기업부,,KOSDAQ,주권,KRX,44650.0,48527.5,59806.666666666664,70197.5,77234.5,-42.18904764062692,111200.0,-59.847122302158276,34.024896265520624,-20.69,-51.73,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,,8.91,,31.43,-31.49,23.5,-62.28,,,-,42.98,-339.93,-239.8,-790.9,-557.93,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,,,,11.28,-18.83,9,2,7,7,,178.63,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-23,4.25,0,0,0,0,0,0,3,3,6,D,43
214150.KQ,214150,클래시스,20027,우량기업부,,KOSDAQ,주권,KRX,30750.0,31825.0,39066.666666666664,44869.583333333336,50529.5,-39.144460166833234,75600.0,-59.32539682539682,40.77669902901537,-3.45,-37.69,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,32.76,30.47,68.47,14.0,3.79,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.2,1706.01,1319.7,50.65,39.18,1639.36,1446.82,375.21,1529.75,-1154.54,3.25,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,61313.0,,,99.39,,,Naver/FnGuide,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,0.43,2025.0,11011.0,,,,2,1,1,1,,,32.57,의료용 기기 제조업,의료용 기기 제조업,2026-09-23,4.25,8,0,20,20,15,10,5,3,81,A,44
098460.KQ,098460,고영,19881,우량기업부,,KOSDAQ,주권,KRX,29150.0,28077.5,28247.5,31230.416666666668,30244.0,-3.6172463959793677,43500.0,-32.98850574712643,57.407407407333,1.75,-7.17,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-29.74,61.63,26.83,32.0,5.13,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.47,173.42,147.56,7.45,6.34,180.9,46.06,383.51,751.7,-368.19,0.48,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,43786.0,,,50.21,,,Naver/FnGuide,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,5.79,8.98,19,17,18,18,6.67,-11.4,-17.9,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-23,4.25,0,0,0,0,0,0,3,5,8,D,45
043260.KQ,043260,성호전자,19768,우량기업부,,KOSDAQ,주권,KRX,26750.0,19123.0,19056.833333333332,30865.083333333332,26936.25,-0.6914473989512274,53200.0,-49.71804511278196,86.17780661900022,57.82,-5.98,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,871.74,6.42,2.48,3.12,2.75,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2315.77,75.51,910.43,3.26,39.31,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.0,,,70000.0,,,161.68,,,Naver/FnGuide,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,0.0,,,24.0,5.38,12.3,9,5,6,6,-87.0,-48.88,101.28,전자부품 제조업,전자부품 제조업,2026-09-23,4.25,15,3,20,0,15,10,1,3,67,B,46
237690.KQ,237690,에스티팜,19060,우량기업부,,KOSDAQ,주권,KRX,90800.0,95550.0,106026.66666666667,121210.0,128494.5,-29.335496850059727,168700.0,-46.17664493183165,33.73015873013999,-17.45,-32.74,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,52.02,53.05,12.52,28.0,3.04,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3316.81,549.33,545.62,16.56,16.45,139.89,-332.97,305.46,1895.63,-1590.17,0.55,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,184385.0,,,103.07,,,Naver/FnGuide,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,0.54,2025.0,11011.0,14.62,3.99,7.59,7,5,6,6,91.52,-23.81,61.23,의약품 제조업,의약품 제조업,2026-09-23,4.25,0,0,12,20,15,10,3,3,63,B,47
041510.KQ,041510,에스엠,18911,우량기업부,,KOSDAQ,주권,KRX,82800.0,80485.0,75496.66666666667,80281.66666666667,92020.0,-10.019560965007607,153000.0,-45.88235294117647,64.04494382019114,7.53,10.99,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,1844.22,43.74,32.0,14.0,1.67,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.35,1830.34,3593.64,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,1.96,10.7,1620.0,370.89,OpenDART,10.52,5.0,True,5.0,OpenDART,,4.0,,,113412.0,,,36.97,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,0.01,2025.0,11011,,,,2,1,1,1,,,103.18,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-09-23,4.25,8,6,20,20,15,10,3,3,85,S,48
083650.KQ,083650,비에이치아이,18535,우량기업부,,KOSDAQ,주권,KRX,60500.0,63825.0,54680.0,67961.66666666667,70029.0,-13.607219866055493,109500.0,-44.74885844748858,51.935483870944296,-6.64,8.62,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,232.86,26.53,10.55,35.67,9.2,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.17,754.97,651.96,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,81.82,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,0.15,,,,,,2,1,1,1,,,180.92,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-23,4.25,0,0,20,20,15,10,5,5,75,A,49
140860.KQ,140860,파크시스템스,18521,우량기업부,,KOSDAQ,주권,KRX,265000.0,257775.0,260175.0,264595.8333333333,257865.0,2.7669516995327013,339500.0,-21.944035346097202,59.82142857141362,-1.67,9.05,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-19.61,42.01,39.49,39.0,5.19,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.13,421.91,344.76,20.52,16.77,244.79,-298.32,750.6,1248.03,-497.43,0.19,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,358625.0,,,35.33,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,,2025.0,11011,,,,2,1,1,1,,,18.19,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-23,4.25,0,0,16,0,12,0,3,5,36,D,50
089030.KQ,089030,테크윙,18211,중견기업부,,KOSDAQ,주권,KRX,49150.0,47332.5,46695.0,50906.666666666664,50121.75,-1.9387790729573486,71100.0,-30.872011251758085,56.97674418600941,-0.1,-4.75,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,181.67,17.41,379.27,7.85,4.63,198.75,-14.23,-32.48,,-,1591.28,158.38,89.96,9.95,5.65,-160.89,-486.2,421.68,4215.8,-3794.12,0.26,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,,2025.0,11011,30.0,5.54,8.98,19,17,18,18,1164.23,41.7,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-23,4.25,0,0,0,0,0,0,3,5,8,D,51
131970.KQ,131970,두산테스나,18109,우량기업부,,KOSDAQ,주권,KRX,94200.0,82775.0,82436.66666666667,108075.83333333333,89523.75,5.223474217735517,190100.0,-50.447133087848506,67.26296958853413,18.05,-19.49,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-95.9,238.23,11.87,41.0,3.2,0.34,61.02,-18.55,-102.37,-83.42,2839 -> 1903 -> 78,3038.74,-9.41,15.1,-0.31,0.5,1472.18,1224.2,1095.47,2666.99,-1571.52,0.17,194.3,160.0,30.78,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,151500.0,,,60.83,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,OFS,11011,OpenDART,,2025.0,11011,,,,1,0,0,0,,,-83.42,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2026-09-23,4.25,0,0,0,0,0,0,1,3,4,D,52
060370.KQ,060370,LS마린솔루션,17578,우량기업부,,KOSDAQ,주권,KRX,33500.0,32205.0,30114.166666666668,31728.333333333332,31023.25,7.983528482670256,50100.0,-33.13373253493014,71.34831460662934,1.06,27.86,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-51.36,69.69,2.53,88.28,2.51,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.05,70.09,83.56,2.87,3.42,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,43000.0,,,28.36,,,Naver/FnGuide,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,1,0,0,0,,,-28.93,전기 및 통신 공사업,전기 및 통신 공사업,2026-09-23,4.25,0,3,0,0,0,0,1,5,9,D,53
036540.KQ,036540,SFA반도체,17383,중견기업부,,KOSDAQ,주권,KRX,10570.0,7367.5,6047.166666666667,6845.916666666667,6491.0,62.84085657063626,11010.0,-3.9963669391462306,93.80530973428084,86.09,73.56,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,23.78,5.56,,1.95,-3.93,16.21,-8.26,,,-,3673.89,-196.27,-191.31,-5.34,-5.21,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,9500.0,,,-10.12,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,,,11.02,4.87,9.64,5,3,4,4,,-59.96,,반도체 제조업,반도체 제조업,2026-09-23,4.25,0,3,0,0,0,0,1,0,4,D,54
068760.KQ,068760,셀트리온제약,17339,우량기업부,,KOSDAQ,주권,KRX,39100.0,40207.5,40952.5,45678.75,53113.695,-26.384334586399987,75700.0,-48.34874504623514,29.885057471168196,-8.11,-9.28,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,76.47,119.93,4.96,42.42,4.03,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,560.92,387.52,10.46,7.22,864.3,685.07,498.72,3234.77,-2736.05,0.51,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,61000.0,,,56.01,,,Naver/FnGuide,,KRW,2026-09-15,2025.0,OFS,11011.0,OpenDART,0.55,2025.0,11011.0,14.62,3.49,7.95,7,5,6,6,190.15,15.47,34.91,의약품 제조업,의약품 제조업,2026-09-23,4.25,0,0,6,20,15,10,3,3,57,B,55
437730.KQ,437730,삼현,16456,기술성장기업부,,KOSDAQ,주권,KRX,51700.0,40272.5,36502.5,43376.666666666664,48278.0,7.088114669207507,73200.0,-29.37158469945355,75.57603686633507,57.38,44.62,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,19.27,100.86,1.6,200.88,8.67,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.42,8.05,96.91,0.85,10.2,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-15,2025.0,CFS,11011.0,OpenDART,10.42,2025.0,11011.0,,,,1,0,0,0,,,-5.72,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-23,4.25,0,0,6,0,0,8,1,5,20,D,56
089970.KQ,089970,브이엠,16427,우량기업부,,KOSDAQ,주권,KRX,62800.0,53777.5,70465.83333333333,67224.58333333333,53527.75,17.322323467734027,119700.0,-47.53550543024227,71.12403100771334,6.62,-40.81,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,29.68,14.61,18.0,5.54,17.34,40.37,105.41,,,-,1444.12,246.73,261.32,17.09,18.1,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,121667.0,,,93.74,,,Naver/FnGuide,,KRW,2026-09-22,2025.0,CFS,11011.0,OpenDART,,,,32.0,5.78,8.16,19,17,18,18,-43.75,-4.15,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-23,4.25,8,0,16,0,0,0,1,3,28,D,57
183300.KQ,183300,코미코,16333,우량기업부,,KOSDAQ,주권,KRX,31500.0,27562.5,26572.233333333334,30253.25,26470.01,19.002599545674528,55782.0,-43.53017102291062,75.35211267598204,23.77,-13.33,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,-10.75,15.48,25.49,42.46,4.65,18.52,178.59,19.13,-1.33,24.64,625 -> 1088 -> 971,6041.1,1109.92,772.37,18.37,12.79,382.21,-1815.01,991.19,6604.31,-5613.12,4.44,28.3,1400.0,141.14,OpenDART,11.87,5.0,True,5.0,OpenDART,,4.0,,,40000.0,,,26.98,,,Naver/FnGuide,,KRW,2026-09-16,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,5.79,8.16,19,17,18,18,41.53,-19.69,24.64,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-23,4.25,0,0,16,0,12,0,1,5,34,D,58
096530.KQ,096530,씨젠,15889,우량기업부,,KOSDAQ,주권,KRX,33850.0,32597.5,30173.333333333332,28643.333333333332,27087.0,24.967696681064716,35650.0,-5.049088359046284,68.54838709661941,5.12,11.17,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,7007.69,906.71,18.65,17.96,1.38,4.81,21.66,14.46,,,13 -> 924,4742.32,345.5,484.45,7.29,10.22,1493.34,1088.69,2255.72,2199.82,55.9,2.95,95.5,1000.0,461.18,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.0,,,45500.0,,,34.42,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,0.0,2025.0,11011,,,,3,1,2,2,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-23,4.25,8,6,0,0,0,10,1,0,25,D,59
007390.KQ,007390,네이처셀,15883,중견기업부,,KOSDAQ,주권,KRX,24700.0,24917.5,23910.0,23634.0,22689.55,8.86068696822987,37800.0,-34.65608465608466,62.12121212094857,1.02,-0.2,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,,1126.55,7.06,,25.28,-4.45,18.57,-35.91,-700.0,,-,207.35,-36.46,-28.38,-17.58,-13.69,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-23,2025.0,CFS,11011.0,OpenDART,,,,,9.95,-9.41,6,2,5,5,,154.07,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-23,4.25,0,0,0,0,0,0,3,5,8,D,60
420770.KQ,420770,기가비스,15603,우량기업부,,KOSDAQ,주권,KRX,123100.0,104490.0,122186.66666666667,119800.0,92809.0,32.63799846997597,192200.0,-35.95213319458897,72.05323193914433,17.8,-29.86,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,353.16,47.97,6.07,46.0,6.1,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.35,121.01,154.52,23.08,29.47,256.54,210.21,397.82,282.74,115.08,0.65,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,191250.0,,,55.36,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,0.13,2025.0,11011,30.0,5.54,8.98,19,17,18,18,53.33,10.11,-33.36,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-23,4.25,0,0,6,20,0,10,1,5,42,C,61
218410.KQ,218410,RFHIC,15573,우량기업부,,KOSDAQ,주권,KRX,58800.0,50972.5,49779.166666666664,69439.58333333333,61491.5,-4.377027719278274,112500.0,-47.733333333333334,74.40944881885662,23.79,-7.55,daily_close,NXT 미확인,2026-09-24 00:39 KST,,,11.66,23.8,21.72,23.0,3.29,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.04,308.89,355.06,16.62,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.68,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,101000.0,,,71.77,,,Naver/FnGuide,,KRW,2026-09-24,2025.0,CFS,11011,OpenDART,1.97,2025.0,11011,,,,1,0,0,0,,,28.82,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-23,4.25,4,0,6,5,15,5,1,3,39,D,62
