yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
090710.KQ,090710,휴림로봇,10365,8670.0,9180.2,-5.557613123897091,21500.0,-59.67441860465116,34.92333901184175,daily_close,,,5.87,,9.21,-13.42,36.13,26.45,,,-,1683.0,-173.0,-301.0,-10.28,-17.88,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,3,3,6,D,84
417200.KQ,417200,LS머트리얼즈,10269,15180.0,15857.0,-4.269407832502996,31250.0,-51.42400000000001,28.599801390228365,regularMarketPrice,-92.86,746.84,7.58,,6.34,0.24,33.22,8.09,-101.61,-83.26,214 -> 84 -> 6,,,,,,,,,,,,-83.26,2026-06-24,4.25,0,0,0,0,0,0,3,3,6,D,85
099320.KQ,099320,쎄트렉아이,10118,92400.0,116187.75,-20.473543897700058,214000.0,-56.82242990654206,26.977401129938173,regularMarketPrice,93.35,37.02,10.67,73.0,4.76,6.31,73.42,20.78,,-45.98,4784 -> 722 -> 1396,,,,,,,,,,,0.78,-45.98,2026-06-24,4.25,0,0,6,16,0,10,3,3,38,D,86
036540.KQ,036540,SFA반도체,10114,6150.0,5864.925,4.8606759677233695,11010.0,-44.141689373297005,32.738095238004306,daily_close,,23.78,8.62,,2.31,-3.93,16.21,-8.26,,,-,,,,,,,,,,,,,2026-06-24,4.25,0,3,0,0,0,0,3,5,11,D,87
065350.KQ,065350,신성델타테크,10031,36500.0,57660.5,-36.69843306943228,121700.0,-70.00821692686935,29.752066115679526,regularMarketPrice,73.25,81.02,3.4,47.72,4.28,9.51,161.32,7.19,4.53,,456 -> 790,,,,,,,,,,,0.65,,2026-06-24,4.25,0,0,6,20,0,10,3,1,40,C,88
038500.KQ,038500,삼표시멘트,9701,8990.0,8961.375,0.31942642730607745,20200.0,-55.4950495049505,36.72413793094584,daily_close,-38.34,9.33,2.8,21.03,1.33,5.29,84.0,-14.4,-26.28,9.89,313 -> 613 -> 378,,,,,,,,,,,,9.89,2026-06-24,4.25,4,6,6,0,8,0,5,3,32,D,89
281740.KQ,281740,레이크머티리얼즈,9530,14500.0,17440.35,-16.859466696482574,27550.0,-47.368421052631575,32.519422863434485,daily_close,-63.09,69.3,10.17,85.61,7.57,5.8,161.94,1.8,-40.09,-43.54,367 -> 317 -> 117,,,,,,,,,,,,-43.54,2026-06-24,4.25,0,0,6,0,0,0,3,3,12,D,90
397030.KQ,397030,에이프릴바이오,9295,39700.0,47811.0,-16.964715232896197,73300.0,-45.839017735334245,31.34328358207864,daily_close,,17.75,13.15,-107.0,9.47,-10.39,0.83,-92.0,-143.2,,-,22.0,-73.0,-97.0,-331.82,-440.91,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,3,3,6,D,91
083450.KQ,083450,GST,9288,50400.0,33060.8,52.446401780961125,66500.0,-24.210526315789473,44.86607142855741,regularMarketPrice,0.82,8.6,22.23,18.28,3.16,16.15,26.8,4.14,1.02,13.24,1916 -> 2437 -> 2457,,,,,,,,,,,22.29,13.24,2026-06-24,4.25,4,0,16,0,8,2,5,5,40,C,92
491000.KQ,491000,리브스메드,9201,36800.0,59146.5,-37.78161006991115,91300.0,-59.69331872946331,27.65957446807137,daily_close,,,6.45,,5.35,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,3,3,6,D,93
388210.KQ,388210,씨엠티엑스,9036,93600.0,123335.0,-24.10913366035594,164400.0,-43.06569343065693,41.36490250695572,daily_close,247.81,,7.44,16.0,5.14,-35.89,51.01,47.75,119.49,,891 -> 3099,,,,,,,,,,,0.06,,2026-06-24,4.25,8,0,0,20,0,10,5,5,48,C,94
090360.KQ,090360,로보스타,8950,91800.0,72031.5,27.444243143624664,158800.0,-42.19143576826197,27.891791044772475,regularMarketPrice,219.72,257.62,4.26,,10.19,-5.82,25.72,-15.04,-5800.0,,71 -> 227,757.0,-57.0,-52.0,-7.53,-6.87,,,,,,,,2026-06-24,4.25,0,0,0,0,0,10,3,5,18,D,95
074600.KQ,074600,원익QnC,8937,34000.0,27780.7,22.387124874463204,42150.0,-19.33570581257414,50.52316890879799,regularMarketPrice,-55.74,18.02,11.53,40.1,1.84,4.73,170.93,5.84,-34.22,-23.19,1451 -> 1934 -> 856,,,,,,,,,,,,-23.19,2026-06-24,4.25,0,3,0,0,0,0,5,5,13,D,96
161580.KQ,161580,필옵틱스,8849,37750.0,43421.0,-13.060500679394762,63000.0,-40.07936507936508,38.11881188117051,daily_close,,19.45,0.38,,9.29,-14.67,100.09,-74.84,-352.9,,-,,,,,,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,5,5,10,D,97
137400.KQ,137400,피엔티,8848,37350.0,44443.25,-15.96024143148847,71000.0,-47.394366197183096,33.50649350646914,daily_close,-47.64,12.61,6.65,12.09,1.41,11.37,146.08,-28.03,-41.71,1.45,2808 -> 5519 -> 2890,,,,,,,,,,,,1.45,2026-06-24,4.25,8,6,12,0,0,0,3,3,32,D,98
032500.KQ,032500,케이엠더블유,8796,20850.0,20439.25,2.0096138556943135,38200.0,-45.41884816753927,12.035010940911661,daily_close,,,6.84,,6.83,-19.66,87.99,11.56,,,-,975.0,-238.0,-270.0,-24.41,-27.69,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,1,3,4,D,99
388720.KQ,388720,유일로보틱스,8765,74400.0,91309.5,-18.518883577283855,150700.0,-50.630391506303916,20.560747663544674,regularMarketPrice,,,14.98,,9.38,-26.71,20.64,4.83,-3250.0,,-,369.0,-126.0,-247.0,-34.15,-66.94,,,,,,,,2026-06-24,4.25,0,0,0,0,0,0,1,3,4,D,100
