yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
078600.KQ,078600,대주전자재료,14479,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,92200.0,88985.0,91131.66666666667,113372.5,98123.5,-6.0367801800791865,182800.0,-49.562363238512035,40.59701492535617,30.04,-29.13,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,-43.95,667.76,13.94,141.85,5.01,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.11,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,153000.0,,,65.94,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,8,6,7,7,,444.67,15.56,4.97,15.99,811.63,0.8,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,0,0,6,0,15,0,5,3,29,D,61
290650.KQ,290650,엘앤씨바이오,14320,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,53100.0,55202.5,68819.16666666667,69656.25,69506.25,-23.603992446722415,118300.0,-55.11411665257819,25.321888412001954,2.31,-36.79,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,192.78,8.73,22.75,,6.35,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.09,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,6,6,6,,,27.6,3.85,9.66,,64.94,의약품 제조업,의약품 제조업,2026-08-31,4.25,0,0,0,0,0,10,3,3,16,D,62
420770.KQ,420770,기가비스,14285,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,112700.0,114625.0,134448.33333333334,115618.33333333333,86827.25,29.797960893613467,192200.0,-41.363163371488035,45.38152610440491,8.89,-19.15,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,353.16,47.97,5.12,48.0,6.58,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.71,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,191250.0,,,69.7,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.14,-33.36,33.0,6.01,8.98,45.45,9.48,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-31,4.25,0,0,6,20,0,10,5,5,46,C,63
035900.KQ,035900,JYP Ent.,14159,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,39850.0,42462.5,47738.333333333336,54690.833333333336,60617.5,-34.259908442281514,85100.0,-53.17273795534665,20.703124999977348,-7.75,-28.07,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,64.27,25.19,14.45,12.0,2.08,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,2.2,18.1,877.0,290.58,OpenDART,64.23,2.0,False,2.0,OpenDART,,4.0,,,67389.0,,,69.11,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,0.19,23.33,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-08-31,4.25,12,3,20,20,12,10,1,3,81,A,64
475830.KQ,475830,오름테라퓨틱,14117,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,65000.0,65322.5,57241.666666666664,73611.66666666667,83342.5,-22.008579056303805,143700.0,-54.766875434933894,44.494382022457906,45.74,1.4,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,5.95,,12.76,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,,7,2,6,6,,,,17.86,-6.93,,-28.56,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-31,4.25,0,0,0,0,0,0,5,3,8,D,65
183300.KQ,183300,코미코,13585,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,26450.0,23257.5,30580.783333333333,29528.016666666666,25743.515,2.744322210855824,55782.0,-52.583270589078914,72.68292682916902,21.33,-33.19,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,-10.75,15.48,25.49,42.46,4.65,18.52,178.59,19.13,-1.33,24.64,625 -> 1088 -> 971,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,5.29,28.3,1400.0,141.14,OpenDART,11.87,5.0,True,5.0,OpenDART,,4.0,,,40000.0,,,51.23,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,19,17,18,18,,24.64,33.0,6.38,8.16,28.67,-27.12,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-31,4.25,0,0,16,0,12,0,1,3,32,D,66
039200.KQ,039200,오스코텍,13409,벤처기업부,신약연구개발,KOSDAQ,주권,KRX,35050.0,36342.5,35142.5,42530.833333333336,45924.0,-23.678251023430015,62000.0,-43.46774193548387,40.067340067302304,16.64,-15.75,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,5847.83,547.23,11.9,25.21,7.83,33.87,23.02,193.53,,,23 -> 1368,998.0,521.0,544.0,52.2,54.51,83.02,,151.92,430.06,-278.14,,,,,,,,,,,,4.0,,,67000.0,,,91.16,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,7,5,6,6,0.0,,30.0,3.85,7.59,-15.97,103.38,의약품 제조업,의약품 제조업,2026-08-31,4.25,0,0,20,0,0,10,5,5,40,C,67
043260.KQ,043260,성호전자,12469,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,16980.0,18422.5,24491.5,34424.916666666664,25457.5,-33.300599037611704,53200.0,-68.08270676691728,33.087557603643944,13.65,-66.96,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,871.74,6.42,2.91,3.67,2.61,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.5,,,85000.0,,,400.59,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,8,6,7,7,0.0,101.28,21.0,4.98,12.5,-82.52,-47.59,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,15,3,20,0,15,10,3,1,67,B,68
218410.KQ,218410,RFHIC,12463,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,46900.0,49562.5,55930.0,73358.33333333333,59628.25,-21.34600629735067,112500.0,-58.31111111111112,29.619565217368773,9.84,-48.4,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,11.66,23.8,22.91,23.0,3.28,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.85,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,101000.0,,,115.35,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,1.97,28.82,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-08-31,4.25,4,0,6,5,15,5,3,3,41,C,69
195940.KQ,195940,HK이노엔,12196,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,43050.0,41707.5,40381.666666666664,44950.833333333336,47659.5,-9.67173386208416,57600.0,-25.260416666666668,52.244897959123975,19.25,2.38,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,22.91,20.56,13.68,13.0,0.93,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,0.95,15.3,410.0,116.15,OpenDART,8.61,5.0,False,5.0,OpenDART,,4.0,,,62857.0,,,46.01,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,0.57,26.83,30.0,5.32,9.66,-56.67,-82.52,의약품 제조업,의약품 제조업,2026-08-31,4.25,8,8,6,20,15,8,5,5,75,A,70
003380.KQ,003380,하림지주,12107,우량기업부,지주사업,KOSDAQ,주권,KRX,10810.0,10908.0,10257.333333333334,11897.25,11762.4,-8.09698700945385,19610.0,-44.87506374298827,42.26190476172867,12.6,-2.08,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,772.77,17.26,8.06,7.47,0.32,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.11,,120.0,,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,16500.0,,,52.64,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,0.01,148.93,,,,,,기타 금융업,기타 금융업,2026-08-31,4.25,15,10,6,20,15,10,5,5,86,S,71
127120.KQ,127120,제이에스링크,12089,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,33000.0,36510.0,35295.833333333336,37816.666666666664,31759.0,3.9075537642872886,48900.0,-32.515337423312886,17.283950617264026,13.99,-17.6,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,3.2,,13.28,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,11,3,10,10,,,41.6,25.14,-16.02,,-47.18,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-31,4.25,0,0,0,0,0,0,1,5,6,D,72
082920.KQ,082920,비츠로셀,11645,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,25800.0,31400.0,34946.666666666664,40303.75,31592.775,-18.33575872964626,64100.0,-59.75039001560063,32.73542600894807,-6.18,-48.81,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,10.56,11.12,28.59,16.4,3.23,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,1.01,20.5,260.0,116.83,OpenDART,9.14,5.0,True,5.0,OpenDART,,4.0,,,40500.0,,,56.98,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,2,1,1,1,1.55,23.31,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-31,4.25,8,0,16,5,12,5,3,3,52,C,73
204270.KQ,204270,제이앤티씨,11569,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,20000.0,17859.5,16887.666666666668,17827.916666666668,19151.35,4.431280301388683,29450.0,-32.088285229202036,72.17391304338064,50.94,3.47,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,39.18,4.06,,4.98,-31.32,121.3,-32.03,,,-,1857.0,-780.0,-916.0,-42.0,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,4.0,,,26000.0,,,30.0,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,,8,7,7,7,,,17.0,4.97,15.99,,0.2,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,0,0,0,0,0,0,1,5,6,D,74
347700.KQ,347700,스피어,10825,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,21000.0,23176.5,22889.666666666668,33586.916666666664,28233.0,-25.61895654021889,53100.0,-60.451977401129945,30.841121495286757,36.36,-38.14,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,-98.98,1590.82,8.65,29.29,11.95,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,4.0,,,50000.0,,,138.1,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,3,1,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-31,4.25,0,0,0,0,0,0,3,1,4,D,75
166090.KQ,166090,하나머티리얼즈,10244,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,51800.0,55865.0,57712.5,62662.083333333336,57789.25,-10.363951773037373,81100.0,-36.128236744759555,33.71647509576735,-1.52,-18.3,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,20.8,21.83,19.98,14.0,2.25,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.58,15.1,300.0,57.87,OpenDART,-20.63,5.0,True,5.0,OpenDART,,4.0,,,88000.0,,,69.88,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,5,2,4,4,0.67,5.86,,6.62,2.98,,-66.01,반도체 제조업,반도체 제조업,2026-08-31,4.25,8,3,6,20,4,8,3,5,57,B,76
437730.KQ,437730,삼현,10178,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,32100.0,36105.0,37421.666666666664,44757.5,47217.25,-32.01637113554898,73200.0,-56.14754098360656,34.0909090908781,-14.74,-32.99,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,19.27,100.86,1.95,200.88,8.52,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,10.42,-5.72,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-08-31,4.25,0,0,6,0,0,8,3,3,20,D,77
086450.KQ,086450,동국제약,10063,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,22250.0,19403.0,18852.666666666668,20767.083333333332,19746.65,12.67734020707309,29900.0,-25.585284280936456,58.498023715350286,27.14,20.08,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,7.91,13.15,13.29,11.05,1.21,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9269.0,966.0,739.0,10.42,7.97,687.6,227.63,561.79,2991.58,-2429.79,0.9,13.67,200.0,90.22,OpenDART,3.57,5.0,False,5.0,OpenDART,,4.0,,,30000.0,,,34.83,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,1.4,18.31,30.0,5.32,7.59,-63.17,-77.26,의약품 제조업,의약품 제조업,2026-08-31,4.25,12,6,12,10,12,5,3,5,65,B,78
356860.KQ,356860,티엘비,9954,우량기업부,SSD Module / DRAM Module PCB,KOSDAQ,주권,KRX,42000.0,32832.5,36669.683333333334,38637.316666666666,34884.705,20.396603611812107,62887.0,-33.21354174948718,75.38461538457479,59.09,-22.88,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,426.04,64.33,5.54,17.0,4.97,15.99,95.41,43.61,664.71,175.65,117 -> 169 -> 889,2585.0,260.0,190.0,10.06,7.35,81.85,-286.99,245.12,1202.53,-957.41,,22.97,,43.75,OpenDART,,0.0,,1.0,OpenDART,,4.0,,,59366.0,,,41.35,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,8,6,7,7,0.04,175.65,19.56,4.98,12.5,-13.09,-0.2,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,8,0,16,20,15,10,1,5,75,A,79
293490.KQ,293490,카카오게임즈,9404,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,8810.0,8515.5,8291.666666666666,10117.083333333334,12263.7,-28.16197395565776,23500.0,-62.51063829787235,57.950530035049006,10.54,-9.55,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,4.4,-8.0,0.71,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,3.29,,,8914.0,,,1.18,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,,,3,2,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-31,4.25,0,10,0,0,0,0,3,1,14,D,80
036540.KQ,036540,SFA반도체,9374,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,5700.0,5632.5,5789.166666666667,6733.583333333333,6199.275,-8.053764351476579,11010.0,-48.228882833787466,52.51572327020905,17.04,-27.76,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,23.78,5.56,,1.95,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,9500.0,,,66.67,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,,,5,3,4,4,,,14.0,6.62,9.64,,-70.54,반도체 제조업,반도체 제조업,2026-08-31,4.25,0,3,0,0,0,0,5,3,11,D,81
036830.KQ,036830,솔브레인홀딩스,8960,우량기업부,"반도체,디스플레이,2차전지 공정용 화학제품",KOSDAQ,주권,KRX,43700.0,39312.5,37565.833333333336,46955.0,45645.25,-4.261670162831839,79600.0,-45.10050251256281,64.75644699135205,40.97,-9.52,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,731.47,8.24,6.64,1.59,0.43,32.06,36.52,28.34,-72.01,131.39,4342 -> 2796 -> 23248,5566.0,89.0,4956.0,1.6,89.04,465.52,119.91,2176.39,7112.09,-4935.7,1.14,2.06,500.0,100.41,OpenDART,43.28,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-21,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,0.0,131.39,,,,,,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,2026-08-31,4.25,15,10,20,0,15,10,3,3,76,A,82
445680.KQ,445680,큐리옥스바이오시스템즈,8898,기술성장기업부,세포 전처리 자동화기기 등,KOSDAQ,주권,KRX,51700.0,46282.5,47735.833333333336,71151.25,83558.25,-38.12699523984765,139600.0,-62.96561604584527,59.55414012737083,37.68,-47.41,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,8.58,,18.07,-53.58,47.75,13.04,,,-,52.0,-123.0,-272.0,-236.54,-523.08,-111.09,-112.45,147.85,252.18,-104.33,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,,15.0,4.65,18.29,,288.6,의료용 기기 제조업,의료용 기기 제조업,2026-08-31,4.25,0,0,0,0,0,0,3,1,4,D,83
232140.KQ,232140,와이씨,8869,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,10810.0,10466.0,11428.666666666666,15514.5,15742.65,-31.333034781310644,23700.0,-54.38818565400844,54.03556771535479,25.12,-32.4,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,75.37,55.92,7.1,34.0,2.69,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.0,170.0,290.0,6.24,10.64,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,4.0,,,17667.0,,,63.43,,,Naver/FnGuide,,KRW,2026-08-28,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,0.45,19.34,33.0,6.38,8.98,3.03,-57.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-31,4.25,0,3,6,20,12,10,5,3,59,B,84
101490.KQ,101490,에스앤에스텍,8853,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,41500.0,42705.0,47976.666666666664,67553.33333333333,66202.5,-37.313545560968244,105100.0,-60.51379638439581,39.61538461534195,1.59,-37.87,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,91.27,24.46,12.13,14.11,2.6,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.48,7.2,200.0,41.66,OpenDART,10.06,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,8,6,7,7,0.15,50.19,21.0,4.98,12.5,-32.81,-47.79,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,8,3,20,20,15,10,5,1,82,A,85
950260.KQ,950260,인제니아테라퓨틱스(Reg.S),8722,기술성장기업부,"IGT-427(안구망막질환 치료제), IGT-302(녹내장 치료제), IGT-303(만성신장질환치료제)",KOSDAQ,주식예탁증권,KRX,17640.0,,,,,,18330.0,-3.764320785597381,50.0,,,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,0.51,,56.15,-78.07,44.73,,,,-,,,-257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-28,,,,,,,11,3,10,10,,,41.6,17.62,-16.02,,218.67,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-31,4.25,0,0,0,0,0,0,5,0,5,D,86
056190.KQ,056190,SFA,8618,우량기업부,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",KOSDAQ,주권,KRX,24000.0,23292.0,22952.0,26097.666666666668,26192.1,-8.36931746595347,35650.0,-32.678821879382895,60.2649006621399,20.0,-12.89,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,37.83,21.28,12.82,13.74,0.7,6.11,49.77,-20.26,,,1113 -> 1534,16310.0,859.0,521.0,5.27,3.19,1516.38,568.22,2959.24,7516.75,-4557.51,3.96,48.5,950.0,267.07,OpenDART,2.98,5.0,True,5.0,OpenDART,,4.0,,,37500.0,,,56.25,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.36,,34.0,6.38,8.98,-59.59,-89.03,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-31,4.25,8,10,6,20,0,10,3,5,62,B,87
065350.KQ,065350,신성델타테크,8616,우량기업부,"세탁기, 자동차, 에어컨 및 LCD 부품",KOSDAQ,주권,KRX,31350.0,31130.0,32079.166666666668,43919.583333333336,51196.75,-38.76564430359349,121700.0,-74.23993426458505,44.65648854957059,8.1,-28.51,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,73.25,81.02,3.48,29.33,3.38,9.51,161.32,7.19,4.53,,456 -> 790,9454.0,277.0,242.0,2.93,2.56,143.76,-801.57,706.02,5756.98,-5050.96,0.38,13.6,120.0,32.98,OpenDART,0.0,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,1,0,0,0,0.4,,,,,,,가정용 기기 제조업,가정용 기기 제조업,2026-08-31,4.25,0,0,6,20,0,10,5,1,42,C,88
014620.KQ,014620,성광벤드,8524,우량기업부,관이음쇠,KOSDAQ,주권,KRX,32100.0,26937.5,27540.0,32417.083333333332,31228.0,2.792365825541181,48300.0,-33.54037267080746,61.4379084966758,20.0,4.22,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,-11.68,15.11,35.63,21.0,1.52,6.45,7.42,7.91,0.0,-3.72,1370 -> 1438 -> 1270,2457.0,420.0,344.0,17.09,14.0,378.8,324.24,558.16,407.71,150.45,0.62,15.4,200.0,53.11,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,44333.0,,,38.11,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,2025.0,11011,1,0,0,0,,-3.72,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-31,4.25,4,6,6,0,0,0,3,5,24,D,89
213420.KQ,213420,덕산네오룩스,8504,우량기업부,"HTL(정공수송층), HIL(정공주입층), RED HOST",KOSDAQ,주권,KRX,34250.0,33230.0,32357.5,40004.166666666664,39611.25,-13.534665025718704,55800.0,-38.62007168458781,39.59390862938534,14.17,-3.93,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,16.22,20.99,10.42,10.0,1.72,12.5,51.8,62.18,15.62,21.88,1442 -> 1843 -> 2142,3443.0,607.0,540.0,17.63,15.68,605.55,464.93,1262.89,2436.93,-1174.04,,,,,,,,,,,,4.0,,,58500.0,,,70.8,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011,OpenDART,,,8,6,7,7,0.62,21.88,21.0,4.98,15.99,-52.38,-65.46,전자부품 제조업,전자부품 제조업,2026-08-31,4.25,12,6,12,20,12,8,5,5,80,A,90
491000.KQ,491000,리브스메드,8485,기술성장기업부,"다관절 다자유도 복강경 수술기구인 ArtiSential, ArtiSeal, ArtiStapler, LivsCam, Stark",KOSDAQ,주권,KRX,33600.0,40690.0,38765.0,53312.083333333336,,,91300.0,-63.19824753559693,17.65873015872036,-10.28,-31.98,daily_close,NXT 미확인,2026-09-01 03:13 KST,,,,,3.61,,4.97,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,-347.4,-424.63,114.02,210.64,-96.62,,,,,,,,,,,,4.0,,,90000.0,,,167.86,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,,15.0,8.42,18.29,,-40.97,의료용 기기 제조업,의료용 기기 제조업,2026-08-31,4.25,0,0,0,0,0,0,1,1,2,D,91
