yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
005940.KS,005940,NH투자증권,103696,29000.0,26506.85,9.405681927501766,39200.0,-26.02040816326531,39.60784313721142,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,46.15,6.96,13.61,7.0,1.09,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,,,,,,0.15,34.9,2026-06-25,4.25,15,8,12,20,15,10,5,5,90,S,64
443060.KS,443060,HD현대마린솔루션,101547,227500.0,206520.5,10.158555688176234,280500.0,-18.89483065953654,51.66051660516071,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,13.41,31.31,29.13,28.0,11.99,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,,,,,,2.09,26.16,2026-06-25,4.25,0,0,20,0,15,5,5,5,50,C,65
016360.KS,016360,삼성증권,98944,110500.0,92577.5,19.359455591261376,149500.0,-26.08695652173913,39.42953020133302,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,12.03,5.76,26.25,6.0,1.21,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,,,,,,0.5,35.65,2026-06-25,4.25,15,6,12,20,15,5,5,5,83,A,66
323410.KS,323410,카카오뱅크,97571,20550.0,23414.25,-12.232935071591019,37000.0,-44.45945945945946,35.39325842691062,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,9.1,27.52,16.8,16.0,1.47,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,,,,,,1.76,16.34,2026-06-25,4.25,8,6,6,5,12,5,5,5,52,C,67
259960.KS,259960,크래프톤,95966,207000.0,261697.5,-20.90104032327401,386000.0,-46.373056994818654,21.71428571428224,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-43.16,14.43,43.61,9.0,1.25,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,,,,,,,12.39,2026-06-25,4.25,12,6,12,0,8,0,1,3,42,C,68
005830.KS,005830,DB손해보험,89080,135500.0,147954.5,-8.417790604543965,205500.0,-34.0632603406326,43.38842975205357,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-3.4,4.18,46.57,6.0,0.71,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,,,,,,,1.43,2026-06-25,4.25,15,10,16,0,0,0,5,5,51,C,69
039490.KS,039490,키움증권,88520,336500.0,348160.0,-3.3490349264705883,495500.0,-32.08879919273461,44.097995545654264,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,38.22,5.91,27.74,6.0,1.28,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,,,,,,0.16,64.21,2026-06-25,4.25,15,6,16,20,15,10,5,5,92,S,70
003230.KS,003230,삼양식품,86102,1138000.0,1283090.0,-11.307858373146077,1630000.0,-30.184049079754597,53.29512893982594,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,43.18,19.3,15.68,16.0,6.2,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,,,,,,0.37,75.62,2026-06-25,4.25,8,0,20,20,15,10,5,5,83,A,71
047050.KS,047050,포스코인터내셔널,85146,48200.0,61349.0,-21.433112194167794,87300.0,-44.7880870561283,34.16927899685021,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,19.35,14.68,8.05,10.0,1.22,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,,,,,,0.52,-4.58,2026-06-25,4.25,12,6,6,20,0,8,3,5,60,B,72
028050.KS,028050,삼성E&A,84672,43000.0,34877.25,23.28953687575712,64400.0,-33.22981366459628,42.77699859745866,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-18.44,6.49,37.75,12.0,1.76,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,,,,,,,-9.5,2026-06-25,4.25,12,6,12,0,0,0,5,5,40,C,73
352820.KS,352820,하이브,80902,188200.0,295788.0,-36.37334847931627,404500.0,-53.4734239802225,40.4385964912231,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-95.0,455.33,19.05,40.0,2.4,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,,,,,,,,2026-06-25,4.25,0,3,0,0,0,0,5,3,11,D,74
180640.KS,180640,한진칼,80715,120300.0,114566.0,5.0049752980814555,173000.0,-30.462427745664737,54.645669291326534,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-68.82,25.59,19.69,48.59,2.38,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,,,,,,,-36.56,2026-06-25,4.25,0,3,0,0,0,0,5,5,13,D,75
007660.KS,007660,이수페타시스,80456,110500.0,113101.5,-2.300146328740114,161400.0,-31.536555142503097,42.18533886582862,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,102.24,38.82,22.94,31.0,10.1,29.64,70.53,30.0,100.88,77.17,719 -> 1116 -> 2257,10880.0,2047.0,1605.0,18.81,14.75,,,,,,0.3,77.17,2026-06-25,4.25,0,0,20,20,15,10,5,5,75,A,76
064400.KS,064400,LG씨엔에스,75861,78300.0,69256.5,13.057980117389704,143700.0,-45.51148225469729,13.837638376380198,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,8.8,13.5,5.44,15.0,2.59,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,,,,,,1.7,9.24,2026-06-25,4.25,8,3,16,5,8,5,1,3,49,C,77
000880.KS,000880,한화,75302,107000.0,107197.0,-0.1837737996399153,150900.0,-29.092113982770044,34.76112026358342,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-50.24,10.25,21.26,11.0,0.77,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,,,,,,,0.68,2026-06-25,4.25,12,10,0,0,0,0,3,5,30,D,78
161390.KS,161390,한국타이어앤테크놀로지,74201,60300.0,57293.5,5.247541169591663,75900.0,-20.55335968379447,35.71428571426786,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-2.26,6.24,39.3,6.0,0.57,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,,,,,,,22.99,2026-06-25,4.25,15,10,6,0,12,0,5,5,53,C,79
062040.KS,062040,산일전기,70263,229500.0,165266.5,38.86661846169671,333500.0,-31.184407796101947,53.811659192818354,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,52.18,23.98,17.24,34.0,11.79,29.21,16.48,50.27,63.55,-25.48,8807 -> 3214 -> 4891,5019.0,1786.0,1489.0,35.58,29.67,,,,,,0.65,-25.48,2026-06-25,4.25,0,0,20,20,0,10,5,5,60,B,80
004170.KS,004170,신세계,69988,752000.0,322886.0,132.8995372979937,767000.0,-1.955671447196871,59.229208924947606,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-86.85,63.77,25.11,19.0,1.35,0.32,140.91,5.47,0.63,-74.9,22865 -> 10948 -> 1440,69295.0,4800.0,646.0,6.93,0.93,,,,,,,-74.9,2026-06-25,4.25,4,6,0,0,0,0,3,0,13,D,81
326030.KS,326030,SK바이오팜,69385,88600.0,109284.0,-18.926832839207936,140700.0,-37.02914001421464,50.57471264366189,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,10.9,36.34,12.45,20.0,7.44,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,,,,,,1.83,,2026-06-25,4.25,4,0,20,5,0,5,5,5,44,C,82
000990.KS,000990,DB하이텍,68737,157800.0,94103.25,67.68815104685545,220500.0,-28.435374149659864,44.09566517189374,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,12.18,9.33,23.22,23.42,2.92,12.52,33.36,23.51,45.34,-1.28,5934 -> 5155 -> 5783,13972.0,2773.0,2526.0,19.85,18.08,,,,,,1.92,-1.28,2026-06-25,4.25,4,3,12,5,0,5,5,5,39,D,83
021240.KS,021240,코웨이,61567,86500.0,87158.5,-0.7555201156513708,113200.0,-23.586572438162545,35.59999999998007,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,11.66,9.28,54.7,9.0,1.65,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,,,,,,0.77,15.76,2026-06-25,4.25,12,6,16,16,12,5,5,5,77,A,84
454910.KS,454910,두산로보틱스,59828,92000.0,89006.5,3.3632375163611643,166700.0,-44.81103779244151,15.714285714282568,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,,,5.91,,17.54,-14.78,14.57,-29.49,,,-,330.0,-595.0,-555.0,-180.3,-168.18,,,,,,,,2026-06-25,4.25,0,0,0,0,0,0,1,5,6,D,85
078930.KS,078930,GS,59638,64700.0,61732.0,4.807879219853561,82100.0,-21.193666260657736,35.81661891116042,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,40.85,5.41,20.99,4.0,0.4,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,,,,,,0.1,-21.64,2026-06-25,4.25,15,10,6,20,0,10,5,5,71,A,86
032640.KS,032640,LG유플러스,59462,14060.0,15481.15,-9.179873588202426,17810.0,-21.055586749017404,38.06921675764426,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,40.79,10.47,85.21,8.0,0.67,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,,,,,,0.2,-7.96,2026-06-25,4.25,15,10,6,20,0,10,5,5,71,A,87
241560.KS,241560,두산밥캣,57609,60300.0,61531.5,-2.001413909948563,76700.0,-21.38200782268579,36.98630136983937,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-25.84,8.93,38.74,11.0,0.76,5.71,70.77,2.81,-21.26,-32.66,9192 -> 5620 -> 4168,87919.0,6861.0,4023.0,7.8,4.58,,,,,,,-32.66,2026-06-25,4.25,12,10,6,0,0,0,5,5,38,D,88
090430.KS,090430,아모레퍼시픽,57147,97900.0,126513.5,-22.61695392191347,182300.0,-46.29731212287439,32.98611111109507,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-60.27,34.27,24.15,19.0,1.23,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,,,,,,,14.4,2026-06-25,4.25,4,6,0,0,8,0,3,3,24,D,89
009830.KS,009830,한화솔루션,56896,32850.0,33702.905,-2.5306572237615685,55179.0,-40.46648181373349,42.89811526902483,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,,,14.65,16.0,0.6,-7.01,196.32,7.58,,,-,133331.0,-3648.0,-6153.0,-2.74,-4.61,,,,,,,,2026-06-25,4.25,8,10,0,0,0,0,5,5,28,D,90
000100.KS,000100,유한양행,56788,71800.0,104973.0,-31.601459422899218,163700.0,-56.139279169211974,38.43283582087544,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,175.23,75.25,19.1,38.0,2.33,8.81,36.35,5.75,90.16,19.5,1673 -> 868 -> 2389,21866.0,1044.0,1853.0,4.77,8.47,,,,,,0.22,19.5,2026-06-25,4.25,0,3,6,20,12,10,5,3,59,B,91
377300.KS,377300,카카오페이,55389,41000.0,53293.25,-23.06718017760223,93800.0,-56.28997867803838,39.81042654025795,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,1663.16,1385.54,28.0,48.0,2.87,2.4,173.7,25.08,,,19 -> 335,9584.0,504.0,557.0,5.26,5.81,,,,,,0.03,,2026-06-25,4.25,0,3,0,20,0,10,5,3,41,C,92
267270.KS,267270,HD건설기계,55206,115000.0,123306.0,-6.73608745722025,198100.0,-41.948510853104494,30.158730158725007,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,6.37,11.96,18.91,11.0,1.17,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,,,,,,1.73,-10.94,2026-06-25,4.25,12,8,6,5,0,5,3,5,44,C,93
011790.KS,011790,SKC,54062,111800.0,108110.795,3.412429813322529,174100.0,-35.78403216542217,32.67429760665496,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,,,10.87,-23.0,4.45,-73.28,232.74,7.11,,,-,18400.0,-3050.0,-7194.0,-16.58,-39.1,,,,,,,,2026-06-25,4.25,0,0,0,0,0,0,3,5,8,D,94
029780.KS,029780,삼성카드,53758,46300.0,53358.0,-13.227632220098204,67400.0,-31.305637982195844,51.176470588193155,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-2.81,7.69,5.42,8.0,0.57,7.45,263.01,-0.01,-3.58,2.95,5260 -> 5736 -> 5575,43829.0,8537.0,6459.0,19.48,14.74,,,,,,,2.95,2026-06-25,4.25,15,10,6,0,0,0,5,5,41,C,95
138930.KS,138930,BNK금융지주,50583,16230.0,16642.1,-2.47624999248892,22650.0,-28.344370860927153,42.192691029802205,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,13.42,4.79,39.61,6.0,0.47,7.58,1333.0,1.21,3.06,14.16,1972 -> 2266 -> 2570,101525.0,9027.0,8362.0,8.89,8.24,,,,,,0.45,14.16,2026-06-25,4.25,15,10,6,20,8,5,5,5,74,A,96
036570.KS,036570,NC,50520,237000.0,228791.5,3.587764405583249,338000.0,-29.88165680473373,28.828828828825195,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,273.41,26.71,36.37,11.0,1.29,10.79,28.56,-4.51,,28.77,9663 -> 4291 -> 16023,15069.0,161.0,3474.0,1.07,23.05,,,,,,0.04,28.77,2026-06-25,4.25,12,6,12,20,15,10,3,5,83,A,97
128940.KS,128940,한미약품,50475,394500.0,450480.0,-12.426744805540757,626000.0,-36.980830670926515,30.314960629919597,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,39.76,31.55,14.35,27.0,3.85,14.52,50.23,3.48,19.24,7.68,11415 -> 9470 -> 13235,15475.0,2578.0,1871.0,16.66,12.09,,,,,,0.68,7.68,2026-06-25,4.25,0,0,12,20,4,10,3,5,54,C,98
000500.KS,000500,가온전선,49381,297500.0,137735.0,115.99448215776673,564000.0,-47.251773049645394,48.92183288409519,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-0.83,16.69,0.73,88.6,9.85,10.96,184.82,47.4,76.0,8.41,2737 -> 3244 -> 3217,25457.0,792.0,514.0,3.11,2.02,,,,,,,8.41,2026-06-25,4.25,0,0,12,0,8,0,5,3,28,D,99
271560.KS,271560,오리온,49341,124300.0,118953.5,4.49461344138676,146000.0,-14.863013698630137,37.57961783437815,nxt_web_latest,NXT 체결가,2026-06-25 18:57 KST,,,-27.05,10.28,38.61,10.0,1.27,10.51,17.55,7.35,2.7,0.8,9527 -> 13269 -> 9680,33324.0,5583.0,3906.0,16.75,11.72,,,,,,,0.8,2026-06-25,4.25,12,6,12,0,0,0,5,5,40,C,100
