yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
011070.KS,011070,LG이노텍,130642,,기타 전자부품 제조업,KOSPI,주권,KRX,562000.0,592550.0,869416.6666666666,617683.3333333334,472940.0,18.831141370998434,1530000.0,-63.267973856209146,45.53571428571315,-24.16,-19.25,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-24.04,12.45,27.21,14.0,2.15,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.33,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1155500.0,,,105.6,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,-22.3,2025.0,11011,6,5,5,5,52.0,7.59,6.6,-73.08,-71.67,전자부품 제조업,전자부품 제조업,2026-08-07,4.67,8,3,6,0,0,0,5,1,23,D,58
000720.KS,000720,현대건설,122379,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,110000.0,99705.0,120718.33333333333,138760.0,114068.0,-3.5662937896693196,188700.0,-41.706412294647585,62.00762388817194,11.22,-29.49,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-30.35,14.22,26.94,24.0,1.36,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.73,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,174450.0,,,58.59,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,토목 건설업,토목 건설업,2026-08-07,4.67,4,6,0,0,0,0,3,5,18,D,59
307950.KS,307950,현대오토에버,112986,,"차량SW, 내비게이션, 스마트팩토리, AI·클라우드 기반 솔루션, 디지털 전환 컨설팅 및 IT서비스",KOSPI,주권,KRX,413500.0,392425.0,560750.0,496095.8333333333,415326.0,-0.4396546327463246,938000.0,-55.916844349680176,56.54281098545786,-4.5,-32.76,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,6.84,37.41,2.38,54.0,6.28,10.27,92.31,14.5,13.77,15.08,5024 -> 6228 -> 6654,42521.0,2553.0,1868.0,6.0,4.39,4236.08,1865.32,3011.25,17304.72,-14293.47,0.46,28.6,1900.0,521.04,OpenDART,18.56,5.0,False,5.0,OpenDART,,3.73,,,576000.0,,,39.3,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,7.89,15.08,2025.0,11011.0,3,2,2,2,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-07,4.67,0,0,12,0,12,5,3,3,35,D,60
259960.KS,259960,크래프톤,111422,,<배틀그라운드> 등 게임 소프트웨어,KOSPI,주권,KRX,241500.0,237800.0,243683.33333333334,247112.5,250180.0,-3.469501958589815,386000.0,-37.43523316062176,59.49999999999167,1.26,-12.97,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-43.16,14.43,43.47,11.0,1.38,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,10451.03,9041.3,5967.26,22495.04,-16527.78,0.93,13.6,2240.0,995.75,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,369412.0,,,52.97,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,12.39,2025.0,11011.0,3,2,2,2,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-07,4.67,12,6,12,0,8,0,3,5,46,C,61
005830.KS,005830,DB손해보험,108665,,"자동차보험,화재보험,해상보험,특종보험,장기보험",KOSPI,주권,KRX,166700.0,160525.0,151506.66666666666,163755.83333333334,150306.0,10.907082884249464,205500.0,-18.880778588807786,56.969696969680854,13.79,3.22,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-3.4,4.18,44.66,6.91,0.82,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,4.56,25.7,7600.0,4608.9,OpenDART,18.22,5.0,False,5.0,OpenDART,,3.93,,,218214.0,,,30.9,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,1.43,2025.0,11011.0,3,2,2,2,,,,,,보험업,보험업,2026-08-07,4.67,15,8,16,0,0,0,3,5,47,C,62
323410.KS,323410,카카오뱅크,104966,,은행 및 금융서비스,KOSPI,주권,KRX,21950.0,22135.0,22227.5,23644.583333333332,23099.0,-4.974241309147582,37000.0,-40.67567567567568,44.08602150524361,1.62,-2.66,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,9.1,27.52,17.79,17.0,1.57,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.1,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,4.0,OpenDART,,3.69,,,29654.0,,,35.1,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,OFS,11011.0,OpenDART,1.87,16.34,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-07,4.67,8,6,6,5,12,5,5,5,52,C,63
071050.KS,071050,한국금융지주,104764,,금융지주회사,KOSPI,주권,KRX,190100.0,211015.0,227330.0,234844.16666666666,210382.5,-9.64077335329697,292500.0,-35.00854700854701,38.25226710634348,-14.56,-23.81,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,94.33,4.83,36.06,4.0,0.93,18.66,1025.35,6.14,95.49,69.05,11480 -> 16883 -> 32808,194661.0,23453.0,20244.0,12.05,10.4,-76072.18,-76406.29,32860.45,1240624.37,-1207763.92,4.57,25.1,8690.0,5078.16,OpenDART,55.75,5.0,True,5.0,OpenDART,,4.0,,,346500.0,,,82.27,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.04,69.05,2025.0,11011.0,18,17,17,16,8.0,1.02,8.82,-50.0,-8.82,기타 금융업,기타 금융업,2026-08-07,4.67,15,8,16,20,15,10,5,5,94,S,64
005940.KS,005940,NH투자증권,102639,,"증권업,종합금융",KOSPI,주권,KRX,28050.0,28980.0,30363.333333333332,32025.0,27927.9,0.43719721139075457,39200.0,-28.443877551020407,42.27272727267348,-4.1,-17.5,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,46.15,6.96,13.31,6.0,1.04,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,-54216.16,-54494.16,26308.3,739472.94,-713164.64,4.63,47.29,1300.0,4878.35,OpenDART,22.92,5.0,True,5.0,OpenDART,,3.94,,,42706.0,,,52.25,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.13,34.9,2025.0,11011.0,5,4,4,4,6.0,1.27,12.72,0.0,-18.11,금융 지원 서비스업,금융 지원 서비스업,2026-08-07,4.67,15,8,12,20,15,10,5,5,90,S,65
0126Z0.KS,0126Z0,삼성에피스홀딩스,102393,,지주회사,KOSPI,주권,KRX,409500.0,381625.0,425458.3333333333,491287.5,,,743000.0,-44.88559892328398,63.087248322141726,11.13,-21.25,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,,35.03,6.86,43.0,1.7,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,4.0,,,593333.0,,,44.89,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,,,,18,17,17,17,8.0,0.96,8.91,437.5,77.08,기타 금융업,기타 금융업,2026-08-07,4.67,0,6,0,0,0,0,3,5,14,D,66
047050.KS,047050,포스코인터내셔널,102035,,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",KOSPI,주권,KRX,57300.0,52477.5,56653.333333333336,66025.83333333333,61724.75,-7.168518301005674,87300.0,-34.36426116838488,63.65313653133243,17.66,-22.57,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,19.35,14.68,7.89,10.0,1.3,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.23,51.3,1850.0,3153.22,OpenDART,22.76,5.0,False,5.0,OpenDART,,4.0,,,89692.0,,,56.53,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.52,-4.58,2025.0,11011.0,1,0,0,0,,,,,,상품 중개업,상품 중개업,2026-08-07,4.67,12,6,6,20,0,8,3,5,60,B,67
003490.KS,003490,대한항공,99971,,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",KOSPI,주권,KRX,27150.0,25997.5,26655.0,25793.333333333332,24490.75,10.85818115002603,30000.0,-9.5,61.538461538351086,1.69,9.26,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,-40.82,8.45,46.21,28.0,0.92,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,2.76,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,4.0,OpenDART,,3.9,,,36700.0,,,35.17,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,-14.28,2025.0,11011,1,0,0,0,,,,,,항공 여객 운송업,항공 여객 운송업,2026-08-07,4.67,0,8,6,0,0,0,3,0,17,D,68
006260.KS,006260,LS,98904,,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",KOSPI,주권,KRX,321000.0,291325.0,378066.6666666667,346062.5,288939.0,11.096113712582932,553000.0,-41.952983725135624,59.484346224674645,2.39,-37.06,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,14.75,14.43,17.24,17.0,1.78,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,585667.0,,,82.45,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,1.15,-20.96,2025.0,11011.0,18,17,17,16,8.0,0.96,9.04,112.5,85.42,기타 금융업,기타 금융업,2026-08-07,4.67,8,6,6,10,0,5,3,5,43,C,69
003230.KS,003230,삼양식품,98381,,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",KOSPI,주권,KRX,1292000.0,1158600.0,1177700.0,1196516.6666666667,1226010.0,5.3825009583934875,1630000.0,-20.736196319018404,73.21100917431005,17.14,-2.93,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,43.18,19.3,16.81,17.0,7.08,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.37,9.2,4800.0,359.94,OpenDART,50.79,5.0,False,5.0,OpenDART,,4.0,,,1856429.0,,,43.69,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,0.39,75.62,2025.0,11011,2,1,1,1,,,,,,기타 식품 제조업,기타 식품 제조업,2026-08-07,4.67,8,0,20,20,15,10,1,5,79,A,70
028050.KS,028050,삼성E&A,94276,,"산업설비,건물,구축물,토목시설의 설계,시공,공사감리",KOSPI,주권,KRX,48100.0,43997.5,47265.833333333336,44632.083333333336,37399.5,28.61134507145817,64400.0,-25.310559006211182,66.24087591237492,14.39,-12.39,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,-18.44,6.49,38.66,12.0,1.81,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.64,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,2.0,OpenDART,,4.0,,,67069.0,,,39.44,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,-9.5,2025.0,11011.0,2,1,1,1,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-08-07,4.67,12,3,12,0,0,0,1,5,33,D,71
078930.KS,078930,GS,91873,,지주회사/부동산 임대,KOSPI,주권,KRX,98800.0,87750.0,77896.66666666667,74120.83333333333,67298.5,46.808621291707844,98900.0,-0.10111223458038424,65.0671785028616,30.69,29.66,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,40.85,5.41,20.44,6.0,0.6,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,3.04,35.6,3000.0,2841.14,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,103000.0,,,4.25,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,0.15,-21.64,2025.0,11011.0,18,17,17,16,8.0,1.02,9.04,-25.0,-41.18,기타 금융업,기타 금융업,2026-08-07,4.67,15,10,6,20,0,10,1,0,62,B,72
443060.KS,443060,HD현대마린솔루션,88052,,"AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",KOSPI,주권,KRX,196900.0,194585.0,214776.66666666666,205468.33333333334,204428.5,-3.682705689275224,280500.0,-29.80392156862745,49.12099276110974,4.01,-20.76,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,13.41,31.31,29.98,23.0,9.68,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,2.01,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.0,OpenDART,,4.0,,,314727.0,,,59.84,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,1.72,26.16,2025.0,11011.0,2,1,1,1,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-08-07,4.67,4,0,20,5,15,5,5,5,59,B,73
161390.KS,161390,한국타이어앤테크놀로지,87331,,타이어 제조,KOSPI,주권,KRX,70800.0,69685.0,67280.0,64557.5,61753.75,14.648907961054997,76700.0,-7.6923076923076925,50.793650793622575,0.14,19.59,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-2.26,6.24,39.57,7.0,0.68,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.25,25.8,2300.0,2805.74,OpenDART,42.19,5.0,False,5.0,OpenDART,,4.0,,,87750.0,,,23.94,,,Naver/FnGuide,,KRW,2026-08-07,2025.0,CFS,11011,OpenDART,,22.99,2025.0,11011,1,0,0,0,,,,,,고무제품 제조업,고무제품 제조업,2026-08-07,4.67,15,10,6,0,12,0,5,0,48,C,74
090430.KS,090430,아모레퍼시픽,82942,,"화장품,생활용품 제조, 판매",KOSPI,주권,KRX,140400.0,125080.0,116981.66666666667,127574.16666666667,126613.0,10.889087218532062,165100.0,-14.960629921259844,73.97260273970576,20.72,13.96,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-60.27,34.27,25.64,26.0,1.74,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,0.88,36.3,1240.0,856.01,OpenDART,22.17,5.0,True,5.0,OpenDART,,3.94,,,177235.0,,,26.24,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,,14.4,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-07,4.67,0,6,0,0,8,0,1,5,20,D,75
016360.KS,016360,삼성증권,81263,,"유가증권의 매매,위탁매매,인수주선",KOSPI,주권,KRX,91700.0,100255.0,111823.33333333333,108755.83333333333,97354.0,-5.80767097397128,149500.0,-38.66220735785953,39.14807302230126,-13.98,-28.36,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,12.03,5.76,26.71,5.0,1.06,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-22636.33,-22963.06,31046.99,679295.84,-648248.85,4.36,35.46,4000.0,3572.0,OpenDART,33.01,5.0,True,5.0,OpenDART,,3.94,,,165611.0,,,80.6,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11014.0,OpenDART,0.42,35.65,2025.0,11011.0,5,4,4,4,6.5,1.27,12.06,-23.08,-16.54,금융 지원 서비스업,금융 지원 서비스업,2026-08-07,4.67,15,8,12,20,15,5,5,5,85,S,76
352820.KS,352820,하이브,79747,,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",KOSPI,주권,KRX,184800.0,194895.0,210003.33333333334,259014.16666666666,283371.0,-34.7851403284034,404500.0,-54.31396786155748,42.22797927460629,-14.44,-20.17,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-95.0,455.33,18.89,41.0,2.32,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.27,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,3.0,OpenDART,,4.0,,,332105.0,,,79.71,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-08-07,4.67,0,3,0,0,0,0,5,3,11,D,77
180640.KS,180640,한진칼,79380,,"지주사업, 경영자문 및 컨설팅",KOSPI,주권,KRX,118900.0,114135.0,117236.66666666667,119626.66666666667,116315.5,2.221973855591043,173000.0,-31.271676300578033,63.71308016875756,-5.63,8.39,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,-68.82,25.59,18.45,49.24,2.41,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.3,15.6,360.0,242.39,OpenDART,28.42,4.0,False,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,-36.56,2025.0,11011.0,18,17,17,16,8.0,0.96,9.04,515.5,151.04,기타 금융업,기타 금융업,2026-08-07,4.67,0,3,0,0,0,0,3,5,11,D,78
039490.KS,039490,키움증권,72783,,"유가증권의 매매, 위탁, 인수, 주선",KOSPI,주권,KRX,280500.0,297425.0,339275.0,391079.1666666667,358250.0,-21.702721563154224,495500.0,-43.390514631685164,41.08761329304788,-10.95,-33.21,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,38.22,5.91,28.48,4.0,1.1,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,4.1,27.05,11500.0,3011.1,OpenDART,56.5,5.0,True,5.0,OpenDART,,4.0,,,456563.0,,,62.77,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.1,64.21,2025.0,11011.0,5,4,4,4,6.5,1.25,12.06,-38.46,-12.0,금융 지원 서비스업,금융 지원 서비스업,2026-08-07,4.67,15,8,16,20,15,10,5,5,94,S,79
064400.KS,064400,LG씨엔에스,70339,,"컨설팅, 시스템 구축/운영, 토탈 아웃소싱 및 AI, 클라우드·스마트팩토리 등 IT신기술 기반의 DX사업",KOSPI,주권,KRX,72600.0,65965.0,81306.66666666667,73498.33333333333,69477.5,4.49426073189162,143700.0,-49.478079331941544,62.98076923074803,5.07,-0.55,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,8.8,13.5,5.76,15.0,2.39,17.35,79.68,2.46,7.58,9.24,3811 -> 4180 -> 4548,61295.0,5518.0,4392.0,9.0,7.17,4181.68,3649.95,11409.88,23438.36,-12028.48,2.55,40.9,1850.0,1792.39,OpenDART,15.84,5.0,False,5.0,OpenDART,,4.0,,,98300.0,,,35.4,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,1.7,9.24,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-07,4.67,8,3,16,5,8,5,3,3,51,C,80
005387.KS,005387,현대차2우B,70102,,,KOSPI,주권,KRX,200500.0,195830.0,228410.0,243963.33333333334,234957.5,-14.665418213932307,323500.0,-38.02163833075734,58.37499999998978,0.25,-24.77,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,-23.26,5.89,25.05,5.0,0.43,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,,,4.0,,,724000.0,,,261.1,,,Naver/FnGuide,,,2026-08-03,,,,,,-9.97,,,2,1,1,1,,,,,,,,2026-08-07,4.67,15,10,6,0,0,0,3,5,39,D,81
021240.KS,021240,코웨이,67724,,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",KOSPI,주권,KRX,94100.0,92840.0,91908.33333333333,85859.16666666667,85995.5,9.424330342866778,113200.0,-16.872791519434628,59.64912280696871,10.71,2.51,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,11.66,9.28,54.62,10.02,1.75,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,0.0,False,2.0,OpenDART,,4.0,,,132500.0,,,40.81,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.86,15.76,2025.0,11011.0,1,0,0,0,,,,,,그외 기타 개인 서비스업,그외 기타 개인 서비스업,2026-08-07,4.67,12,6,16,16,12,5,3,5,75,A,82
047040.KS,047040,대우건설,67429,,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",KOSPI,주권,KRX,16410.0,14977.5,20220.5,19691.833333333332,13397.125,22.488966849230714,37150.0,-55.827725437415886,57.15378729909716,2.31,-45.57,daily_close,NXT 미확인,2026-08-07 21:18 KST,,,-54.26,4.44,12.6,13.0,1.74,-23.89,284.46,-23.32,-302.28,,1231 -> 563,80546.0,-8154.0,-9161.0,-10.12,-11.37,4629.05,3518.74,18288.8,98838.97,-80550.17,,,,,,,,,,,,3.83,,,29000.0,,,76.72,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,,,,1,0,0,0,,,,,,건물 건설업,건물 건설업,2026-08-07,4.67,8,6,0,0,0,0,3,3,20,D,83
326030.KS,326030,SK바이오팜,66879,,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,KOSPI,주권,KRX,85000.0,79405.0,86086.66666666667,94198.33333333333,105615.5,-19.519388726086607,140700.0,-39.587775408670936,67.91666666662705,5.99,-17.15,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,10.9,36.34,12.55,19.0,6.7,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,,,,4.0,,,144167.0,,,69.61,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,1.74,,,,1,0,0,0,,,,,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-07,4.67,4,0,20,5,0,5,1,5,40,C,84
267270.KS,267270,HD건설기계,66180,,"굴삭기, 지게차, 휠로더 등",KOSPI,주권,KRX,138500.0,128675.0,137836.66666666666,144440.83333333334,128212.0,8.024209902349234,198100.0,-30.08581524482585,60.54590570718552,14.27,-22.58,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,6.37,11.96,17.0,10.0,1.29,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,1660.36,115.1,3378.73,16723.99,-13345.26,,26.5,,263.39,OpenDART,-35.45,0.0,True,3.0,OpenDART,,4.0,,,204667.0,,,47.77,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,1.57,-10.94,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-07,4.67,12,6,6,5,0,5,3,5,42,C,85
000100.KS,000100,유한양행,64195,,"의약품(삐콤씨, 안티푸라민, 렉라자, 로수바미브, 코푸시럽 등), 생활용품(유한락스, 해피홈, 유한젠), 동물약품",KOSPI,주권,KRX,80300.0,72065.0,75615.0,86876.66666666667,97914.0,-17.98925587760688,163700.0,-50.946854001221745,76.38888888883938,19.14,-5.42,nxt_web_latest,NXT 체결가,2026-08-07 21:14 KST,,,175.23,75.25,20.1,38.0,2.54,8.81,36.35,5.75,90.16,19.5,1673 -> 868 -> 2389,21866.0,1044.0,1853.0,4.77,8.47,1062.27,-282.5,3485.65,8586.41,-5100.76,0.75,23.1,600.0,448.7,OpenDART,14.47,5.0,False,5.0,OpenDART,,4.0,,,122500.0,,,52.55,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011.0,OpenDART,0.22,19.5,2025.0,11011.0,2,1,1,1,,,,,,의약품 제조업,의약품 제조업,2026-08-07,4.67,0,3,6,20,12,10,1,3,55,B,86
