yf_symbol,symbol,name,market_cap,krx_source,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,peg,cagr,dividend_history_years,dividend_history_source,dividend_year,dividend_report_code,dart_source,dart_year,dart_fs_div,dart_report_code,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
001440.KS,001440,대한전선,72125,,36800.0,30322.9,21.360423970002863,72300.0,-49.10096818810512,49.64705882349671,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,10.51,31.98,13.95,70.0,4.32,5.48,114.0,10.47,11.63,-5.86,510 -> 409 -> 452,36360.0,1286.0,899.0,3.54,2.47,-1712.8,-3319.76,4388.57,18609.39,-14220.82,,,,,,,,,6.66,-5.86,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,6,0,0,5,5,3,19,D,85
000880.KS,000880,한화,71706,,101300.0,107540.5,-5.802930058908039,150900.0,-32.869449966865474,36.221837088379424,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-50.24,10.25,21.33,10.0,0.73,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.09,26.49,1100.0,986.77,OpenDART,10.05,5.0,False,,0.68,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,10,0,0,0,0,5,5,32,D,86
326030.KS,326030,SK바이오팜,67897,,86800.0,109038.0,-20.39472477484913,140700.0,-38.308457711442784,47.704081632636026,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,10.9,36.34,12.39,20.0,7.28,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,1.83,,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,0,20,5,0,5,5,5,44,C,87
078930.KS,078930,GS,67813,,71900.0,62168.5,15.653425770285596,82100.0,-12.423873325213156,51.67095115679375,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,40.85,5.41,21.1,5.0,0.45,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,4.17,35.6,3000.0,2841.14,OpenDART,10.67,5.0,False,0.12,-21.64,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,10,6,20,0,10,5,5,71,A,88
021240.KS,021240,코웨이,67229,,95000.0,86900.5,9.320429686825737,113200.0,-16.07773851590106,55.905511810992806,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,11.66,9.28,54.54,10.0,1.81,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,2.0,False,0.86,15.76,2.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,3,16,16,12,5,3,5,72,A,89
090430.KS,090430,아모레퍼시픽,66447,,113500.0,126270.5,-10.11360531557252,182300.0,-37.73998902907296,51.87499999998488,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-60.27,34.27,24.23,22.0,1.43,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,1.09,36.3,1240.0,856.01,OpenDART,6.06,5.0,True,,14.4,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,6,0,0,8,0,5,5,28,D,90
009830.KS,009830,한화솔루션,62053,,36100.0,33852.105,6.64034038651362,55179.0,-34.576559923159174,52.30700976039884,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,,,14.64,17.0,0.65,-7.01,196.32,7.58,,,-,133331.0,-3648.0,-6153.0,-2.74,-4.61,-6550.06,-26725.12,24704.61,219589.72,-194885.11,,,,,,0.0,2.0,False,,,2.0,OpenDART,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,10,0,0,0,0,5,5,28,D,91
241560.KS,241560,두산밥캣,61060,,63700.0,61708.0,3.2281065664095414,76700.0,-16.94915254237288,48.241206030116814,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,-25.84,8.93,38.85,12.0,0.81,5.71,70.77,2.81,-21.26,-32.66,9192 -> 5620 -> 4168,87919.0,6861.0,4023.0,7.8,4.58,8.22,5.81,13.9,35.47,-21.57,2.67,40.4,1700.0,1627.3,OpenDART,9.1,5.0,False,,-32.66,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,8,6,0,0,0,5,5,36,D,92
267270.KS,267270,HD건설기계,60189,,126700.0,123964.5,2.2066801382653907,198100.0,-36.04240282685512,38.31775700933863,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,6.37,11.96,18.8,12.0,1.28,5.74,86.64,9.84,-10.24,-10.94,7077 -> 5277 -> 5613,37765.0,1709.0,870.0,4.53,2.3,1660.36,115.1,3378.73,16723.99,-13345.26,,26.5,,263.39,OpenDART,-35.45,3.0,True,1.88,-10.94,3.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,6,6,5,0,5,5,5,44,C,93
032640.KS,032640,LG유플러스,60056,,14150.0,15475.75,-8.566628434809298,17810.0,-20.55025266704099,36.86440677955167,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,40.79,10.47,85.4,8.0,0.68,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,29637.57,9799.29,7943.18,106142.65,-98199.47,,53.73,,2814.72,OpenDART,,1.0,False,0.2,-7.96,1.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,15,10,6,20,0,10,5,5,71,A,94
000990.KS,000990,DB하이텍,57948,,133200.0,96101.0,38.60417685559984,220500.0,-39.59183673469388,40.50086355785347,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,12.18,9.33,23.18,19.75,2.46,12.52,33.36,23.51,45.34,-1.28,5934 -> 5155 -> 5783,13972.0,2773.0,2526.0,19.85,18.08,3569.67,2026.73,3230.54,7485.86,-4255.32,0.61,13.53,810.0,341.86,OpenDART,15.83,5.0,True,1.62,-1.28,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,4,3,12,5,0,5,5,5,39,D,95
454910.KS,454910,두산로보틱스,57884,,89300.0,89539.5,-0.2674797156562187,166700.0,-46.43071385722856,29.91967871485103,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,,,5.84,,16.97,-14.78,14.57,-29.49,,,-,330.0,-595.0,-555.0,-180.3,-168.18,-173.23,-326.94,1567.39,507.76,1059.63,,,,,,,,,,,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,0,0,0,0,0,3,3,6,D,96
000100.KS,000100,유한양행,56151,,70500.0,104100.5,-32.27698233918185,163700.0,-56.93341478313989,41.03343465043847,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,175.23,75.25,19.17,38.0,2.3,8.81,36.35,5.75,90.16,19.5,1673 -> 868 -> 2389,21866.0,1044.0,1853.0,4.77,8.47,1062.27,-282.5,3485.65,8586.41,-5100.76,0.85,23.1,600.0,448.7,OpenDART,10.67,5.0,False,0.22,19.5,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,3,6,20,12,10,5,3,59,B,97
034220.KS,034220,LG디스플레이,55750,,11150.0,12881.15,-13.439405643129689,16690.0,-33.19352905931696,34.821428571341514,daily_close,NXT 미확인,2026-07-01 22:56 KST,,,,26.09,30.54,17.0,0.86,3.44,243.36,-3.03,,,-,258101.0,5170.0,3038.0,2.0,1.18,23520.83,2450.0,15720.58,190774.62,-175054.04,,,,,,,1.0,False,,,1.0,OpenDART,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,8,8,0,0,0,0,3,5,24,D,98
377300.KS,377300,카카오페이,55592,,41300.0,52921.25,-21.95951531757092,93800.0,-55.970149253731336,39.94565217388265,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,1663.16,1385.54,28.16,48.0,2.88,2.4,173.7,25.08,,,19 -> 335,9584.0,504.0,557.0,5.26,5.81,1186.19,974.69,16314.91,33886.74,-17571.83,,,,,,,,,0.03,,,,,,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,0,3,0,20,0,10,5,3,41,C,99
036570.KS,036570,NC,55044,,255500.0,229890.0,11.140110487624517,338000.0,-24.40828402366864,47.98206278026303,nxt_web_latest,NXT 체결가,2026-07-01 22:52 KST,,,273.41,26.71,36.78,12.0,1.41,10.79,28.56,-4.51,,28.77,9663 -> 4291 -> 16023,15069.0,161.0,3474.0,1.07,23.05,1619.68,469.13,5035.22,9627.1,-4591.88,0.45,6.4,1150.0,223.01,OpenDART,-33.44,5.0,True,0.04,28.77,5.0,OpenDART,2025.0,11011.0,OpenDART,2025.0,CFS,11011.0,,,2026-07-01,4.25,12,6,12,20,15,10,5,5,85,S,100
