yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NOW,NOW,"ServiceNow, Inc.",98.02,147.99000549316406,127.16800003051758,111.62816696166992,106.39916693369547,119.15077003479004,24.203985798793784,234.0780029296875,-36.77748287282791,69.4207065199677,29.6,23.99,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-21.9,142.76,89.01,80.089745,10.320502,14.24,67.538,24.0,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,89.09,4.53,46.0,0.2,140.25,248.0,72.0,-5.23,4.76,Finnhub,yfinance,2026-08-28,,-0.42,36.29,11.06,35.92,23,21,22,22,120.69,-6.69,,,,,,,2026-08-31,4.76,0,0,12,0,0,0,1,5,18,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,26.6200008392334,26.06400022506714,24.372833347320558,25.85766658782959,26.89837434768677,-1.0349082991229546,42.3055305480957,-37.07678288310311,60.850113098118776,8.39,14.1,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-66.8,11.66,91.63,8.464744,1.0434198,11.49,100.474,-1.2,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,4.96,42.31,1.32,,yfinance,7.04,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,40.0,3.39,22.0,0.0,30.08,44.0,21.0,13.0,4.17,Finnhub,yfinance,2026-08-28,,20.53,19.94,6.17,39.26,7,6,6,6,-57.55,-83.09,,,,,,,2026-08-31,4.76,12,8,12,0,12,0,3,5,52,C,61
ACN,ACN,Accenture plc,78.32,189.75999450683594,179.68249969482423,158.0591667175293,172.2861666361491,204.0145497894287,-6.987028766970519,398.25,-52.35153935798219,61.044441418903176,14.48,6.09,daily_close,일봉 종가,2026-09-01 15:34 KST,,,9.0,25.74,82.48,14.906698,3.5864623,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,3.44,50.88,6.52,,yfinance,3.28,10.0,True,10.0,yfinance dividend history,Technology,Information Technology Services,59.38,3.93,25.0,0.0,181.31,275.0,130.0,-4.45,2.28,Finnhub,yfinance,2026-08-26,1.66,6.21,40.45,11.06,35.92,23,21,22,22,-63.15,-67.57,,,,,,,2026-08-31,4.76,8,0,20,5,4,5,3,3,48,C,62
ADBE,ADBE,어도비,77.58,292.7900085449219,270.20549697875975,238.33049901326498,242.65066630045573,268.96639976501467,8.857466509095914,586.5499877929688,-50.08268440229406,68.64104387706058,16.49,13.3,daily_close,일봉 종가,2026-09-01 15:34 KST,,,7.9,36.73,86.79,15.797002,9.489037,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,39.13,3.27,34.0,1.35,270.61,380.0,190.0,-7.58,0.51,Finnhub,yfinance,2026-08-26,2.0,18.86,40.45,11.06,35.48,23,21,22,22,-60.95,-14.2,,,,,,,2026-08-31,4.76,8,0,20,5,12,5,1,3,54,C,63
INTU,INTU,Intuit Inc.,73.03,359.29998779296875,345.7070007324219,304.5858342488607,348.5188336690267,433.47880126953123,-17.11244315969193,807.3900146484375,-55.49858416945879,59.447833316447905,12.85,18.98,daily_close,일봉 종가,2026-09-01 15:34 KST,359.5,0.055667190043573976,10.7,59.21,92.08,21.846952,4.763545,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.34,28.31,4.8,,yfinance,15.28,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,66.67,4.14,33.0,-6.5,451.32,921.0,250.0,25.61,4.5,Finnhub,yfinance,2026-08-29,2.04,27.42,40.45,11.06,35.92,23,21,22,22,-45.99,-56.93,,,,,,,2026-08-31,4.76,4,0,20,0,15,5,3,3,50,C,64
NKE,NKE,"Nike, Inc.",66.94,39.060001373291016,40.5334997177124,42.25699984232585,44.378499794006345,51.93814987182617,-24.795162188711117,89.44000244140625,-56.3282644151537,39.76449761704495,-8.4,-10.45,daily_close,일봉 종가,2026-09-01 15:34 KST,,,428.0,25.92,82.55,19.404762,4.0652432,22.14,74.289,-1.1,2.57,-24.97,3.73 -> 2.16 -> 2.1,46398000000.0,3797000000.0,3108000000.0,8.18,6.7,2868000000.0,2184000000.0,7563000000.0,11033000000.0,-3470000000.0,4.2,77.62,1.64,,yfinance,8.66,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Footwear & Accessories,39.13,3.49,34.0,-0.87,50.66,94.0,23.0,29.7,47.58,Finnhub,yfinance,2026-08-25,0.05,-24.97,22.53,16.36,45.9,8,7,4,4,-13.87,-75.15,,,,,,,2026-08-31,4.76,4,0,20,20,0,10,5,3,62,B,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,102.30000305175781,93.86549949645996,86.95849952697753,83.25441652933756,92.03289993286133,11.155905253867273,119.61000061035156,-14.472031995872817,71.94680085943165,20.81,23.4,daily_close,일봉 종가,2026-09-01 15:34 KST,102.5,0.19550043233234385,-45.5,65.66,95.71,,7.9115705,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.37,471.43,1.4,,yfinance,-17.13,10.0,True,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,52.78,3.64,26.0,0.0,95.85,125.0,70.0,-6.3,28.98,Finnhub,yfinance,2026-08-29,,-59.39,24.32,8.73,29.72,9,8,6,6,,-9.37,,,,,,,2026-08-31,4.76,0,0,0,0,0,0,1,5,6,D,66
ABBV,ABBV,AbbVie Inc.,0.0,256.4200134277344,254.74749908447265,247.7660001118978,228.916499710083,227.8203995513916,12.553579017796116,265.9700012207031,-3.590625916132597,57.990418657687925,4.62,13.99,daily_close,일봉 종가,2026-09-01 15:34 KST,,,290.4,59.8,77.44,74.056335,-78.26734,,,10.2,68.92,-6.66,2.72 -> 2.39 -> 2.37,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.7,190.4,6.92,,yfinance,5.17,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.58,4.32,29.0,2.09,276.59,328.0,200.0,7.87,0.6,Finnhub,yfinance,2026-09-01,0.26,-6.66,25.03,4.45,15.34,16,15,15,15,195.87,,,,,,,,2026-08-31,4.76,0,0,0,20,0,10,3,0,33,D,67
BKNG,BKNG,BKNG,0.0,199.08999633789062,208.61249847412108,188.26349995930988,179.3493334452311,185.9251180267334,7.080742210024738,232.6367950439453,-14.420246246823364,33.08788442639556,3.31,18.87,daily_close,일봉 종가,2026-09-01 15:35 KST,199.86,0.38676160343212695,130.0,28.87,98.25,22.531702,-14.238718,,,8.1,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.84,17.86,1.68,,yfinance,,2.0,False,2.0,yfinance dividend history,Consumer Cyclical,Travel Services,82.61,4.45,36.0,0.0,237.81,301.0,188.0,19.45,1.5,Finnhub,yfinance,2026-08-28,0.17,18.76,21.43,15.72,30.56,8,7,5,5,5.14,,,,,,,,2026-08-31,4.76,4,0,0,20,12,10,3,5,54,C,68
ISRG,ISRG,ISRG,0.0,376.8599853515625,382.35,388.6834981282552,421.22616551717124,467.5626498413086,-19.399039790823906,610.4500122070312,-38.26521782036558,31.94008652098279,0.39,-10.02,daily_close,일봉 종가,2026-09-01 15:34 KST,,,26.5,72.94,89.6,41.99886,7.1500645,17.42,,18.5,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Instruments & Supplies,70.0,4.18,30.0,0.0,478.01,685.0,324.0,26.84,13.78,Finnhub,yfinance,2026-08-28,1.58,25.08,25.03,4.2,14.94,16,15,14,14,67.79,70.24,,,,,,,2026-08-31,4.76,0,0,16,5,15,8,3,5,52,C,69
BLK,BLK,BLK,0.0,1155.6099853515625,1154.9039916992188,1073.4813313802083,1047.556330871582,1058.0865017700196,9.21696698884267,1202.5899658203125,-3.906566810301294,52.135784435977804,2.57,13.01,daily_close,일봉 종가,2026-09-01 15:34 KST,,,19.6,23.39,84.57,28.087904,3.0860846,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,1.98,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,4.35,1314.44,1488.0,1190.0,13.74,6.33,Finnhub,yfinance,2026-08-28,1.43,-1.66,20.08,3.16,15.8,18,17,17,17,39.88,-2.34,,,,,,,2026-08-31,4.76,0,0,12,10,0,8,5,0,35,D,70
TJX,TJX,TJX,0.0,133.91000366210938,148.03850173950195,154.5510004679362,155.5275001525879,154.9928002166748,-13.602436064831636,168.41000366210938,-20.48571892986792,5.612054620637721,-14.98,-15.58,daily_close,일봉 종가,2026-09-01 15:35 KST,134.3,0.2912376426145884,29.3,27.36,93.6,31.173489,16.987467,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.43,33.07,1.92,,yfinance,12.95,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Apparel Retail,84.62,4.62,19.0,0.0,177.21,197.0,125.0,32.34,7.25,Finnhub,yfinance,2026-08-26,1.06,12.32,21.43,10.47,26.35,8,7,4,4,45.47,62.25,,,,,,,2026-08-31,4.76,0,0,20,10,8,8,1,5,52,C,71
VRTX,VRTX,VRTX,0.0,544.52001953125,525.8289962768555,493.3611653645833,467.4064160664876,463.8340492248535,17.395439261355786,552.8499755859375,-1.5067299308205637,57.12370086649162,15.68,23.27,daily_close,일봉 종가,2026-09-01 15:35 KST,547.14,0.4811541127551924,8.0,27.23,98.25,30.772573,6.9075713,23.54,9.767,12.5,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,81.08,4.38,25.0,-1.42,563.12,672.0,350.0,3.42,0.01,Finnhub,yfinance,2026-08-25,3.85,9.32,25.03,4.2,14.94,16,15,14,14,22.94,64.47,,,,,,,2026-08-31,4.76,0,0,20,0,8,5,3,0,36,D,72
C,C,C,0.0,131.6199951171875,134.79199829101563,136.3900005340576,129.26708316802979,122.47569984436035,7.466211897092679,145.6699981689453,-9.645090429302321,39.107589235161235,-1.46,-2.61,daily_close,일봉 종가,2026-09-01 15:34 KST,,,61.0,11.41,82.46,14.555436,1.178511,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,2.04,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,154.5,176.0,129.0,17.38,11.88,Finnhub,yfinance,2026-08-26,0.24,31.54,20.13,3.16,15.8,18,17,17,17,-27.69,-62.71,,,,,,,2026-08-31,4.76,8,8,6,20,15,10,5,0,72,A,73
SCHW,SCHW,SCHW,0.0,109.81999969482422,109.61349945068359,101.45016632080078,96.68516642252604,97.13574989318847,13.058271352806235,113.6500015258789,-3.369997166416728,55.849901199910484,3.73,24.8,daily_close,일봉 종가,2026-09-01 15:35 KST,110.12,0.2731745638403282,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.17,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,13.78,0.93,Finnhub,yfinance,2026-09-01,0.47,35.3,20.13,3.09,14.82,18,17,17,17,-0.26,39.8,,,,,,,2026-08-31,4.76,4,0,20,20,15,10,3,0,72,A,74
DE,DE,DE,0.0,654.9099731445312,619.2509948730469,606.1951639811198,590.0607503255209,563.8655990600586,16.146467214215587,662.489990234375,-1.1441708103638064,60.56239808679451,8.24,10.67,daily_close,일봉 종가,2026-09-01 15:35 KST,656.0,0.1664391901431914,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.99,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-1.25,7.18,Finnhub,yfinance,2026-08-28,,-26.91,35.32,8.99,43.14,9,8,8,8,-2.38,-34.27,,,,,,,2026-08-31,4.76,0,0,16,0,0,0,3,0,19,D,75
ADP,ADP,ADP,0.0,286.1600036621094,276.20699920654295,251.6696667989095,230.48116658528645,236.46330032348632,21.016666548524448,326.80999755859375,-12.438418102309198,67.86814275645403,6.07,23.71,daily_close,일봉 종가,2026-09-01 15:35 KST,287.09,0.32499172700204343,10.5,26.77,91.93,23.812378,15.533405,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.38,60.45,6.8,,yfinance,13.09,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,34.78,3.33,15.0,0.0,253.47,305.0,190.0,-11.42,0.98,Finnhub,yfinance,2026-08-26,2.27,10.25,40.45,10.68,35.48,23,21,22,22,-41.13,45.44,,,,,,,2026-08-31,4.76,4,0,20,0,8,5,1,5,43,C,76
PLTR,PLTR,PLTR,0.0,186.3800048828125,174.05899810791016,142.75983289082845,143.07162443796793,151.34854976654051,23.14621129195424,207.17999267578125,-10.039573572878211,61.20250306874414,48.33,31.53,daily_close,일봉 종가,2026-09-01 15:34 KST,,,215.4,287.86,62.08,182.76405,39.936165,38.1,2.139,92.8,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,69.23,4.12,27.0,2.56,185.68,255.0,70.0,-0.38,15.06,Finnhub,yfinance,2026-08-25,0.85,164.38,36.29,10.68,35.48,23,21,22,22,403.62,273.93,,,,,,,2026-08-31,4.76,0,0,20,16,15,10,3,5,69,B,77
MDLZ,MDLZ,MDLZ,0.0,62.06999969482422,62.89449977874756,61.579833348592125,60.31958341598511,58.999950122833255,5.20347824972625,75.70999908447266,-18.016113531357657,51.70789737348869,0.55,1.77,daily_close,일봉 종가,2026-09-01 15:34 KST,,,144.9,23.6,89.62,22.868132,3.0010095,13.34,82.643,4.1,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.35,73.26,2.08,,yfinance,9.69,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Confectioners,63.64,4.04,23.0,1.88,69.13,77.0,55.0,11.37,3.7,Finnhub,yfinance,2026-08-28,0.16,-27.74,25.77,8.73,29.72,9,7,6,6,-11.26,-65.62,,,,,,,2026-08-31,4.76,4,0,12,20,0,10,5,5,56,B,78
ADI,ADI,ADI,0.0,362.1400146484375,377.40050048828124,387.4681681315104,379.05891774495444,345.87215118408204,4.7034325859029,445.4800109863281,-18.707909284946197,30.10994090751157,0.07,-15.54,daily_close,일봉 종가,2026-09-01 15:35 KST,361.89,-0.0690381173923091,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.21,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,28.68,3.47,Finnhub,yfinance,2026-09-01,0.27,-16.56,36.29,11.06,35.92,23,21,22,22,22.39,-51.15,,,,,,,2026-08-31,4.76,0,0,12,20,0,10,3,5,50,C,79
LRCX,LRCX,LRCX,0.0,301.489990234375,316.76949920654295,333.617165629069,298.70974871317543,258.13679916381835,16.794657410718074,433.3299865722656,-30.424849519594442,45.80087351271039,2.34,-10.38,daily_close,일봉 종가,2026-09-01 15:34 KST,,,34.8,38.34,88.84,54.319443,31.391592,65.07,33.049,30.0,38.96,40.93,2.9 -> 4.15 -> 5.76,23232690000.0,8199795000.0,7265396000.0,35.29,31.27,5857657000.0,4891252000.0,5579171000.0,3734563000.0,1844608000.0,0.34,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,371.19,500.0,290.0,23.12,4.6,Finnhub,yfinance,2026-09-01,1.56,40.93,36.29,10.68,35.48,23,21,22,22,49.68,193.93,,,,,,,2026-08-31,4.76,0,0,20,5,15,10,5,5,60,B,80
CB,CB,CB,0.0,338.6000061035156,344.5439971923828,343.62333221435546,334.2522496541341,325.4110504150391,4.05301407916386,363.5,-6.850067096694463,37.951652923726655,-2.77,7.66,daily_close,일봉 종가,2026-09-01 15:35 KST,338.6,-1.8025739788075158e-06,-0.7,12.8,85.01,12.343838,1.803735,14.82,30.941,6.1,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.2,13.93,4.08,,yfinance,-17.02,10.0,True,10.0,yfinance dividend history,Financial Services,Insurance - Property & Casualty,51.43,3.52,23.0,-2.86,365.26,425.0,306.0,7.87,7.69,Finnhub,yfinance,2026-08-26,,8.53,20.13,3.16,15.8,18,17,17,17,-38.68,-42.92,,,,,,,2026-08-31,4.76,8,3,12,0,8,0,5,0,36,D,81
MRSH,MRSH,마쉬,0.0,189.8000030517578,190.41999893188478,180.06449915568035,174.58324966430663,177.82994941711425,6.7311798006346235,244.27000427246094,-22.299095373145693,46.759056175926,-1.58,17.7,daily_close,일봉 종가,2026-09-01 15:34 KST,,,7.3,24.18,94.3,23.521368,6.063773,25.9,145.027,6.2,6.98,5.81,7.53 -> 8.18 -> 8.43,26981000000.0,6223000000.0,4160000000.0,23.06,15.42,5292000000.0,5001000000.0,2687000000.0,21449000000.0,-18762000000.0,2.09,43.96,3.96,,yfinance,15.09,10.0,False,10.0,yfinance dividend history,Financial Services,Insurance Brokers,38.71,3.48,21.0,-3.23,207.1,238.0,182.0,9.11,1.8,Finnhub,yfinance,2026-08-29,3.22,5.81,20.08,3.09,14.82,18,17,17,17,17.14,96.24,,,,,,,2026-08-31,4.76,4,0,20,0,4,5,5,5,43,C,82
GILD,GILD,GILD,0.0,146.33999633789062,140.97300033569337,133.11666717529297,134.3837500890096,133.85704990386964,9.325580119228462,155.8000030517578,-6.071891225011408,70.89755258361477,11.58,13.28,daily_close,일봉 종가,2026-09-01 15:34 KST,,,1684.21,72.38,91.95,17.731707,14.076931,-20.68,226.482,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.24,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.31,27.0,0.0,157.41,180.0,123.0,7.56,6.73,Finnhub,yfinance,2026-08-28,0.01,22.75,26.88,4.2,15.92,16,15,14,14,-34.03,235.17,,,,,,,2026-08-31,4.76,8,0,0,20,12,10,1,0,51,C,83
PANW,PANW,PANW,0.0,382.1300048828125,369.175,333.86649932861326,264.71616643269857,230.45925003051758,65.81239626190339,396.0,-3.502524019491793,49.35656057924306,10.08,36.84,daily_close,일봉 종가,2026-09-01 15:34 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,-9.15,4.94,Finnhub,yfinance,2026-08-28,,58.11,36.29,10.7,35.92,23,21,22,22,800.38,3.19,,,,,,,2026-08-31,4.76,0,0,0,0,15,0,5,0,20,D,84
AMT,AMT,AMT,0.0,175.6999969482422,173.66000061035157,173.6769999186198,176.30466702779134,177.7664003753662,-1.1624263205873888,242.8300018310547,-27.644856227245423,64.19010167903282,1.56,-9.39,daily_close,일봉 종가,2026-09-01 15:35 KST,176.0,0.17074732895196781,138.5,45.04,96.89,24.148352,22.021797,33.91,438.721,4.7,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,3.97,96.01,6.98,,yfinance,5.08,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.76,4.44,23.0,3.45,215.7,260.0,188.0,22.77,14.74,Finnhub,yfinance,2026-09-01,0.17,30.31,,,,2,1,1,1,,,,,,,,,2026-08-31,4.76,4,0,20,20,15,10,3,5,77,A,85
KLAC,KLAC,KLAC,0.0,175.4499969482422,191.7650001525879,215.30451685587565,193.9418752034505,170.32209007263182,3.010711572071262,301.7099914550781,-41.84813167701637,25.67092569049531,-3.99,-17.67,daily_close,일봉 종가,2026-09-01 15:35 KST,175.1,-0.19948529742376825,13.8,42.81,93.82,48.068493,36.115685,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.52,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,26.0,0.0,234.35,325.0,175.0,33.57,0.76,Finnhub,yfinance,2026-09-01,3.48,34.27,36.29,10.68,35.48,23,21,22,22,32.46,238.16,,,,,,,2026-08-31,4.76,0,0,20,0,15,5,3,5,48,C,86
SO,SO,SO,0.0,88.0,91.3080005645752,93.81216672261556,94.22350012461344,92.46420009613037,-4.828030839491571,99.72000122070312,-11.75290922305956,26.213619156339348,-5.32,-3.95,daily_close,일봉 종가,2026-09-01 15:35 KST,88.2,0.2272727272727305,30.4,19.55,74.17,21.710842,2.6193383,11.48,182.058,0.1,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.45,71.81,3.04,,yfinance,2.88,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,42.42,3.35,19.0,0.0,100.29,114.0,79.0,13.97,2.92,Finnhub,yfinance,2026-08-25,0.71,4.06,,,,3,2,2,2,,,,,,,,,2026-08-31,4.76,4,3,12,16,4,10,3,5,57,B,87
MO,MO,MO,0.0,68.4800033569336,66.80149993896484,70.14516665140788,69.23575019836426,66.1551502418518,3.5142435722427243,74.91999816894531,-8.595828843307588,62.65589703138565,0.32,-3.0,daily_close,일봉 종가,2026-09-01 15:35 KST,68.63,0.21903714327317503,-2.7,9.83,63.63,14.385263,-35.55151,,,1.2,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,6.19,89.26,4.24,,yfinance,4.17,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,52.17,3.36,11.0,0.0,70.64,82.0,59.0,3.15,-2.05,Finnhub,yfinance,2026-08-26,,-5.05,25.77,8.57,29.15,9,7,7,7,-44.18,,,,,,,,2026-08-31,4.76,8,0,0,0,0,0,3,0,11,D,88
DUK,DUK,DUK,0.0,119.91000366210938,122.66949920654297,125.00883344014485,126.21891689300537,124.3381502532959,-3.561374028941,133.4600067138672,-10.152856563845727,35.78855850263308,-3.52,-1.57,daily_close,일봉 종가,2026-09-01 15:34 KST,,,10.6,21.89,71.11,18.042898,1.7690657,9.86,162.155,1.1,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.62,64.16,4.34,,yfinance,1.97,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,53.57,3.91,18.0,3.57,137.28,147.0,129.0,14.49,3.29,Finnhub,yfinance,2026-08-25,1.7,33.51,,,,3,2,2,2,,,,,,,,,2026-08-31,4.76,4,6,6,5,15,5,5,5,51,C,89
