yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
257720.KQ,257720,실리콘투,24492,우량기업부,화장품 유통,KOSDAQ,주권,KRX,37350.0,36007.5,36195.833333333336,39020.833333333336,40925.25,-8.736049260542087,61800.0,-39.56310679611651,52.207792207754245,0.13,-16.63,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,31.11,14.49,7.11,11.0,5.11,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,-26.02,-80.12,1202.03,2495.92,-1293.89,0.82,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,48.59,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.35,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-04,4.25,12,0,20,20,15,10,5,5,87,S,30
058610.KQ,058610,에스피지,24128,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,108700.0,76785.0,94610.0,108960.0,92706.5,17.25175688867555,158100.0,-31.2460468058191,69.94382022470994,43.21,-12.48,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-30.29,103.2,4.08,221.55,7.86,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,130000.0,,,19.6,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,3,2,2,2,,,-8.86,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-04,4.25,0,0,0,0,0,0,1,5,6,D,31
080220.KQ,080220,제주반도체,24109,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,70000.0,73540.0,89720.0,67212.5,49891.65,40.3040388521927,134000.0,-47.76119402985074,48.034006376188394,-21.61,27.04,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,102.29,22.3,2.79,19.8,7.19,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.19,,,,3.26,2.73,5,2,4,4,,120.55,53.63,반도체 제조업,반도체 제조업,2026-08-04,4.25,4,0,16,20,15,10,5,3,73,A,32
178320.KQ,178320,서진시스템,23423,중견기업부,"통신장비부품,휴대폰부품(메탈케이스 등)",KOSDAQ,주권,KRX,36800.0,38020.0,57186.666666666664,51512.083333333336,41712.5,-11.777045250224754,80800.0,-54.45544554455446,48.913043478244326,-21.62,-45.96,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,15.93,16.27,,2.64,-12.63,212.62,-12.15,-98.99,,-,10663.0,11.0,-1024.0,0.1,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,72250.0,,,96.33,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,,,,,,,1,0,0,0,,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-08-04,4.25,0,3,0,0,0,0,5,3,11,D,33
263750.KQ,263750,펄어비스,22372,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,35650.0,34392.5,39529.166666666664,48057.083333333336,44455.25,-19.806996923872884,72000.0,-50.48611111111111,54.948805460698345,-2.06,-32.1,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,296.2,96.6,8.3,6.0,2.25,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.89,,,69111.0,,,93.86,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.02,,,,5.01,-7.93,4,1,3,3,,-55.09,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-08-04,4.25,15,3,0,20,0,10,5,3,56,B,34
031980.KQ,031980,피에스케이홀딩스,22209,우량기업부,"Descum, Reflow",KOSDAQ,주권,KRX,104700.0,117545.0,123976.66666666667,113020.83333333333,88461.5,18.356573198510088,166500.0,-37.11711711711712,37.00410396716471,-17.69,-16.64,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-4.32,11.02,6.49,16.0,4.35,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2078.0,734.0,917.0,35.32,44.13,814.17,792.28,1827.79,785.01,1042.78,1.03,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,191600.0,,,83.0,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,,2025.0,11011,29.0,6.88,8.16,19,14,18,18,-44.83,-36.77,46.54,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-04,4.25,8,0,16,0,15,0,5,5,49,C,35
131290.KQ,131290,티에스이,21779,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,203000.0,225110.0,224405.0,171890.83333333334,126668.5,60.26083832997154,284500.0,-28.646748681898064,31.346064275731536,-16.97,18.71,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-10.0,1517.12,11.16,15.0,4.58,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.22,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,336667.0,,,65.85,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-04,4.25,8,0,12,0,15,0,3,5,43,C,36
357780.KQ,357780,솔브레인,21041,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,272000.0,278650.0,350133.3333333333,388350.0,348472.5,-21.945060227134135,501000.0,-45.70858283433134,41.14583333333033,-13.51,-42.86,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-33.25,18.26,30.17,13.0,1.78,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9234.0,1336.0,840.0,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.86,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,521556.0,,,91.75,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,3,2,2,2,,,-22.12,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-04,4.25,8,6,6,0,0,0,5,3,28,D,37
237690.KQ,237690,에스티팜,21022,우량기업부,원료의약품,KOSDAQ,주권,KRX,100500.0,111290.0,122963.33333333333,136437.5,128395.5,-21.726228722969264,168700.0,-40.42679312388856,30.972222222216203,-19.28,-34.66,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,52.02,53.05,12.45,29.0,3.22,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.5,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,184786.0,,,83.87,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.56,2025.0,11011.0,21.25,5.19,7.59,7,5,6,6,36.47,-37.96,61.23,의약품 제조업,의약품 제조업,2026-08-04,4.25,0,0,12,20,15,10,3,5,65,B,38
005290.KQ,005290,동진쎄미켐,20668,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,41050.0,41792.5,52014.166666666664,52038.75,47223.5,-13.072940379260325,66000.0,-37.803030303030305,45.166163141974856,-16.31,-32.7,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-35.98,13.86,13.87,16.83,1.92,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1469.19,937.43,3261.37,8654.98,-5393.61,1.58,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-11.78,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-04,4.25,8,3,6,0,0,0,5,5,27,D,39
067310.KQ,067310,하나마이크론,20612,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,31000.0,34187.5,42515.833333333336,38418.333333333336,33814.0,-8.321996806056662,56800.0,-45.42253521126761,37.69100169777495,-20.51,-26.97,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,44.79,21.41,13.0,4.37,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.23,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,62000.0,,,100.0,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,,2025.0,11011,,4.67,2.73,5,2,4,4,,-6.42,,반도체 제조업,반도체 제조업,2026-08-04,4.25,8,0,6,0,0,0,5,3,22,D,40
098460.KQ,098460,고영,20393,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,29900.0,26210.0,31839.166666666668,31567.083333333332,28309.35,5.618814985155087,43500.0,-31.264367816091955,58.99419729203768,5.1,-25.53,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,-29.74,61.63,24.99,34.0,5.31,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.47,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,47417.0,,,58.59,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,27.5,6.88,8.98,19,14,18,18,23.64,-22.82,-17.9,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-04,4.25,0,0,0,0,0,0,3,5,8,D,41
064760.KQ,064760,티씨케이,19787,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,183000.0,198790.0,250788.33333333334,247840.0,214427.0,-14.656269966002416,348500.0,-47.48923959827834,31.958762886595224,-23.43,-38.18,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-2.77,18.81,68.16,17.0,3.52,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.78,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,385000.0,,,110.38,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,6.91,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-08-04,4.25,8,0,12,0,4,0,3,3,30,D,42
032820.KQ,032820,우리기술,18602,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,10840.0,9874.0,13306.666666666666,16741.333333333332,11960.375,-9.367390236510143,29300.0,-63.00341296928328,52.42248062008392,-6.95,-48.26,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,-84.85,398.75,6.9,44.7,9.36,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-137.75,-490.76,52.61,1965.39,-1912.78,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-31,2025.0,CFS,11014.0,OpenDART,,,,,,,3,2,2,2,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-04,4.25,0,0,0,0,0,0,5,1,6,D,43
068760.KQ,068760,셀트리온제약,18515,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,41900.0,39887.5,43576.666666666664,52625.0,56263.965,-25.529599629176502,76917.0,-45.52569653002587,59.174311926529505,1.33,-23.68,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,76.47,119.93,5.05,44.52,4.08,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.48,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-31,2025.0,OFS,11011.0,OpenDART,0.58,2025.0,11011.0,21.25,4.76,7.95,7,5,6,6,109.51,-14.29,34.91,의약품 제조업,의약품 제조업,2026-08-04,4.25,0,0,6,20,15,10,3,3,57,B,44
089030.KQ,089030,테크윙,17822,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,48100.0,43942.5,50980.833333333336,52475.416666666664,51994.75,-7.490660114723122,71100.0,-32.34880450070324,49.64176049128567,4.34,-19.16,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,181.67,16.33,391.06,8.42,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.27,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,,2025.0,11011,27.5,6.6,8.98,19,14,18,18,1322.04,27.58,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-04,4.25,0,0,0,0,0,0,5,5,10,D,45
140860.KQ,140860,파크시스템스,17646,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,251500.0,254900.0,264250.0,265200.0,253677.5,-0.8583733283401168,339500.0,-25.920471281296027,51.00864553313709,-7.54,-18.87,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-19.61,42.01,38.7,35.0,7.64,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.2,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,361125.0,,,43.59,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,,2025.0,11011,,,,2,1,1,1,,,18.19,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-08-04,4.25,0,0,16,0,12,0,5,5,38,D,46
089970.KQ,089970,브이엠,17612,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,68700.0,82935.0,79495.0,61682.5,47516.0,44.582877346577995,119700.0,-42.606516290726816,23.146067415726705,-29.39,17.44,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,,29.68,11.31,19.0,8.0,17.34,40.37,105.41,,,-,1444.0,247.0,261.0,17.11,18.07,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,123333.0,,,79.52,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,29.0,6.6,8.16,19,14,18,18,-34.48,21.21,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-04,4.25,4,0,16,0,0,0,1,5,26,D,47
041510.KQ,041510,에스엠,17560,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,75900.0,71855.0,77448.33333333333,88031.66666666667,97872.0,-22.44973025993134,153000.0,-50.3921568627451,56.47058823527086,-1.68,-17.77,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,1844.22,43.74,32.28,13.0,1.76,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.13,10.7,1620.0,370.89,OpenDART,10.52,5.0,True,5.0,OpenDART,,4.0,,,118167.0,,,55.69,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,0.01,2025.0,11011,,,,2,1,1,1,,,103.18,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-08-04,4.25,8,6,20,20,15,10,3,3,85,S,48
140410.KQ,140410,메지온,16649,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,54400.0,55110.0,62431.666666666664,84828.33333333333,85415.0,-36.31095240882749,172700.0,-68.5002895193978,52.495697073997675,-8.88,-37.04,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,,25.26,,118.82,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,16.96,-18.83,10,2,9,9,,600.59,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-04,4.25,0,0,0,0,0,0,5,1,6,D,49
035900.KQ,035900,JYP Ent.,16433,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,46250.0,46655.0,52796.666666666664,58680.833333333336,63772.5,-27.476576894429417,85100.0,-45.65217391304348,45.923913043443314,-14.19,-22.79,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,64.27,25.19,18.69,12.0,2.29,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,1.9,18.1,877.0,290.58,OpenDART,64.23,2.0,False,2.0,OpenDART,,4.0,,,78722.0,,,70.21,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,0.19,2025.0,11011.0,,,,2,1,1,1,,,23.33,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-08-04,4.25,12,3,20,20,12,10,5,3,85,S,50
290650.KQ,290650,엘앤씨바이오,15831,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,59100.0,63217.5,72799.16666666667,75433.75,69177.5,-14.567597846120487,118300.0,-50.04226542688082,39.860834990048545,-24.42,-2.15,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,192.78,8.73,22.55,,6.3,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.08,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,25.12,3.65,9.66,7,6,6,6,,72.6,,의약품 제조업,의약품 제조업,2026-08-04,4.25,0,0,0,0,0,10,5,3,18,D,51
010170.KQ,010170,대한광통신,15828,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,10180.0,9971.0,16199.0,12981.666666666666,8744.29,16.418828744243374,29100.0,-65.01718213058419,46.020128087772704,-10.15,-53.3,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,,4.97,,13.06,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,,,1,0,0,0,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-08-04,4.25,0,0,0,0,0,0,5,1,6,D,52
030530.KQ,030530,원익홀딩스,15756,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,20400.0,16932.5,22909.5,27509.75,29640.1,-31.174321274219718,48700.0,-58.110882956878854,58.38509316766281,8.74,-38.46,daily_close,NXT 미확인,2026-08-04 22:29 KST,,,,137.36,6.04,59.68,1.14,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,,,,2,1,1,1,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-04,4.25,0,8,0,0,0,0,3,3,14,D,53
0009K0.KQ,0009K0,에임드바이오,15650,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,24150.0,21524.5,27754.0,40326.166666666664,,,72500.0,-66.6896551724138,57.220708446822826,-2.23,-45.36,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,,626.65,2.36,294.2,6.84,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,,,,23.09,-31.49,10,1,9,9,,-70.38,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-04,4.25,0,0,6,0,0,0,3,1,10,D,54
083650.KQ,083650,비에이치아이,15425,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,50400.0,43495.0,60323.333333333336,76904.16666666667,67583.0,-25.425032922480504,109500.0,-53.97260273972603,56.76691729321316,-2.7,-49.75,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,232.86,26.53,13.54,16.0,6.82,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,118.25,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,0.07,,,,,,2,1,1,1,,,180.92,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-04,4.25,8,0,20,20,15,10,3,3,79,A,55
060370.KQ,060370,LS마린솔루션,15384,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,29550.0,27307.5,30355.0,31101.25,30020.75,-1.56808207656371,50100.0,-41.01796407185629,57.66423357660305,11.3,-37.26,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,-51.36,69.69,2.16,104.46,2.19,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,44000.0,,,48.9,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,1,0,0,0,,,-28.93,전기 및 통신 공사업,전기 및 통신 공사업,2026-08-04,4.25,0,3,0,0,0,0,3,5,11,D,56
096530.KQ,096530,씨젠,14597,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,28000.0,27495.0,28660.0,26477.916666666668,25956.5,7.872787163138327,35150.0,-20.34139402560455,51.153846153791065,-3.61,16.67,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,7007.69,906.71,18.33,22.24,1.24,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.57,95.5,1000.0,461.18,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.0,,,44500.0,,,58.93,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,0.0,2025.0,11011,,,,3,1,2,2,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-04,4.25,4,6,0,0,0,10,5,5,30,D,57
420770.KQ,420770,기가비스,14551,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,118500.0,131800.0,137505.0,108120.83333333333,79700.25,48.68209321802629,192200.0,-38.34547346514048,34.19257012888188,-21.78,12.86,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,353.16,47.97,5.15,59.0,7.22,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.68,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,182500.0,,,54.01,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011,OpenDART,0.17,2025.0,11011,27.5,6.6,8.98,19,14,18,18,114.55,9.39,-33.36,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-04,4.25,0,0,6,20,0,10,3,5,44,C,58
007390.KQ,007390,네이처셀,14143,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,21950.0,23700.0,25057.333333333332,22507.25,22746.75,-3.502698187653181,37800.0,-41.93121693121693,39.2226148409506,-2.01,15.28,nxt_web_latest,NXT 체결가,2026-08-04 22:19 KST,,,,1126.55,6.74,,21.6,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,9.81,-23.48,8,2,7,7,,120.18,,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-04,4.25,0,0,0,0,0,0,5,5,10,D,59
