yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
329180.KS,329180,HD현대중공업,522706,,"선박, 해양플랜트 및 엔진기계 등",KOSPI,주권,KRX,498000.0,527300.0,621000.0,582979.1666666666,571742.5,-12.897851742698855,745000.0,-33.15436241610738,30.75313807531201,-15.16,-22.31,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,124.28,179.12,13.93,16.0,5.02,18.82,180.07,21.36,188.93,651.55,278 -> 7001 -> 15702,175806.0,20375.0,14155.0,11.59,8.05,35103.92,29689.02,18699.18,168214.24,-149515.06,1.14,40.0,5661.0,5670.22,OpenDART,170.86,2.0,False,2.0,OpenDART,,4.0,,,911524.0,,,83.04,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,0.13,651.55,2025.0,11011.0,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-23,4.25,8,0,16,20,15,10,3,5,77,A,13
012450.KS,012450,한화에어로스페이스,493977,,"항공기엔진,특수방산장비 제조/정비사업",KOSPI,주권,KRX,952000.0,1001100.0,1146716.6666666667,1245966.6666666667,1146310.0,-16.950912056947946,1537000.0,-38.061158100195186,37.42038216560425,-12.98,-33.19,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,-38.13,15.96,45.35,21.0,4.52,19.14,221.38,137.57,78.38,34.11,15886 -> 46183 -> 28573,267029.0,30893.0,22020.0,11.57,8.25,40498.05,20557.23,77133.55,371654.85,-294521.3,0.74,25.63,7000.0,3601.42,OpenDART,91.29,4.0,False,4.0,OpenDART,,4.0,,,1736111.0,,,82.36,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,34.11,2025.0,11011.0,2,1,1,1,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-07-23,4.25,4,0,16,0,15,0,5,5,45,C,14
055550.KS,055550,신한지주,492691,,금융지주회사,KOSPI,주권,KRX,103800.0,103355.0,99813.33333333333,96954.16666666667,88792.5,16.90176535180336,109200.0,-4.945054945054945,52.836879432597875,8.46,3.9,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,15.39,5.95,61.54,9.0,0.83,8.72,1201.94,-12.67,8.74,9.58,8398 -> 8740 -> 10085,646820.0,70234.0,50845.0,10.86,7.86,97308.81,90892.48,352951.23,7256411.61,-6903460.38,2.5,25.06,2590.0,12457.3,OpenDART,7.84,5.0,False,5.0,OpenDART,,4.0,,,134263.0,,,29.35,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,0.58,9.58,2025.0,11011,17,16,16,15,7.5,1.08,8.91,20.0,-23.15,기타 금융업,기타 금융업,2026-07-23,4.25,12,8,6,20,8,8,5,0,67,B,15
012330.KS,012330,현대모비스,475438,,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",KOSPI,주권,KRX,529000.0,492350.0,554475.0,490608.3333333333,430105.0,22.99322258518269,768000.0,-31.119791666666668,57.619047619043776,3.93,19.55,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,-8.74,7.12,37.16,10.0,0.83,7.68,43.05,6.78,9.24,4.5,36340 -> 43480 -> 39682,611181.0,33575.0,36647.0,5.49,6.0,44725.15,29568.58,49223.78,211877.37,-162653.59,1.23,15.9,6500.0,5797.54,OpenDART,17.57,5.0,False,5.0,OpenDART,,4.0,,,774800.0,,,46.47,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,4.5,2025.0,11011.0,1,0,0,0,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-23,4.25,12,8,6,0,4,0,3,5,38,D,16
034730.KS,034730,SK,474892,,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",KOSPI,주권,KRX,667000.0,668600.0,613766.6666666666,479600.0,389592.5,71.20452780790184,858000.0,-22.26107226107226,46.585365853656945,-6.32,68.22,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,,11.73,29.84,5.0,1.08,6.35,149.17,-0.56,-24.1,,-,1227033.0,18185.0,35552.0,1.48,2.9,60987.98,-39820.79,252141.32,1278283.33,-1026142.01,1.2,27.6,8000.0,4407.19,OpenDART,16.96,5.0,True,5.0,OpenDART,,4.0,,,853692.0,,,27.99,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,17,16,16,15,8.0,1.03,8.91,-37.5,4.85,기타 금융업,기타 금융업,2026-07-23,4.25,15,8,6,0,0,0,5,5,39,D,17
034020.KS,034020,두산에너빌리티,468890,,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설",KOSPI,주권,KRX,74000.0,77880.0,98696.66666666667,99165.83333333333,91308.5,-18.95606652173675,136400.0,-45.74780058651026,35.45454545453417,-18.32,-39.64,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,-24.14,284.35,24.15,149.0,5.52,1.11,129.1,5.08,-25.05,23.18,87 -> 174 -> 132,170579.0,7627.0,2052.0,4.47,1.2,7518.01,536.28,30809.97,155038.53,-124228.56,,,,,,,,,,,,4.0,,,150200.0,,,102.97,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,,23.18,,,1,0,0,0,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-23,4.25,0,0,0,0,12,0,5,3,20,D,18
068270.KS,068270,셀트리온,400457,,"램시마, 트룩시마, 허쥬마",KOSPI,주권,KRX,172800.0,174565.0,177989.48333333334,190077.81666666668,185176.555,-6.683651178195854,236861.0,-27.04582012235024,44.11764705880702,0.06,-11.99,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,148.85,65.74,24.54,27.0,2.25,5.94,28.71,17.01,137.5,15.32,3187 -> 1703 -> 4238,41625.0,11685.0,10315.0,28.07,24.78,6460.51,3143.17,11192.06,49823.7,-38631.64,,15.92,,1639.6,OpenDART,-50.0,0.0,True,2.0,OpenDART,,4.0,,,265398.0,,,53.59,,,Naver/FnGuide,,KRW,2026-07-14,2025.0,CFS,11011.0,OpenDART,0.18,15.32,2025.0,11011.0,2,1,1,1,,,,,,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-23,4.25,0,3,6,20,12,10,5,5,61,B,19
006400.KS,006400,삼성SDI,376334,,"2차전지, 전자재료 제조 판매",KOSPI,주권,KRX,462500.0,448375.0,552875.0,489412.5,408042.5,13.346036258477978,712000.0,-35.04213483146067,49.34086629001623,-5.42,-26.59,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,-70.17,22.94,26.41,104.0,1.63,-3.15,79.27,-20.04,-574.1,,27788 -> 8288,132667.0,-17224.0,-5849.0,-12.98,-4.41,7923.86,-23367.18,18039.94,186852.25,-168812.31,,,,,,0.0,0.0,True,4.0,OpenDART,,3.96,,,797783.0,,,72.49,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,,,,,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-23,4.25,0,6,0,0,0,0,5,5,16,D,20
086790.KS,086790,하나금융지주,358049,,기타 금융,KOSPI,주권,KRX,130800.0,125465.0,122770.0,118839.16666666667,108043.0,21.06291013763039,136800.0,-4.385964912280701,64.65256797580346,14.54,8.19,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,9.62,4.94,68.48,8.0,0.78,9.17,1377.89,-15.53,10.21,10.23,11613 -> 12872 -> 14110,689436.0,53509.0,40366.0,7.76,5.85,-19624.71,-39700.46,365650.97,6289451.22,-5923800.25,3.14,28.0,4105.0,11177.79,OpenDART,7.01,5.0,False,5.0,OpenDART,,4.0,,,161950.0,,,23.81,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,0.83,10.23,2025.0,11011,17,16,16,15,7.5,1.08,8.72,6.67,-27.78,기타 금융업,기타 금융업,2026-07-23,4.25,15,10,6,16,8,5,3,0,63,B,21
035420.KS,035420,NAVER,345277,,포털 서비스 및 온라인 광고,KOSPI,주권,KRX,219500.0,195050.0,213571.66666666666,222090.0,234099.0,-6.236250475226293,290500.0,-24.440619621342513,62.83524904213436,10.08,0.92,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,3.89,24.18,35.3,16.0,0.94,7.36,41.9,12.08,11.56,41.51,6180 -> 11913 -> 12376,120350.0,22081.0,18187.0,18.35,15.11,30958.07,17763.67,59840.19,121314.83,-61474.64,1.2,20.2,2630.0,3935.96,OpenDART,42.23,5.0,True,5.0,OpenDART,,4.0,,,330143.0,,,50.41,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,4.11,41.51,2025.0,11011.0,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-07-23,4.25,8,8,6,0,15,2,3,5,47,C,22
010120.KS,010120,LS ELECTRIC,335250,,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",KOSPI,주권,KRX,226500.0,207980.0,241635.0,195892.5,152554.0,48.47201646630045,318500.0,-28.885400313971743,46.25144175316812,0.89,4.38,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,20.11,26.34,18.09,55.0,13.7,14.67,131.48,9.1,9.42,17.98,1373 -> 1591 -> 1911,49658.0,4264.0,2843.0,8.59,5.73,2999.48,903.82,7627.17,28153.81,-20526.64,,31.1,,892.15,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,267333.0,,,18.03,,,Naver/FnGuide,,KRW,2026-07-22,2025.0,CFS,11011.0,OpenDART,2.73,17.98,2025.0,11011.0,4,3,3,3,28.0,11.14,29.21,96.43,22.98,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-23,4.25,0,0,12,0,12,8,5,5,42,C,23
267260.KS,267260,HD현대일렉트릭,313249,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,874000.0,868750.0,1050933.3333333333,1005650.0,921290.0,-5.133020004558825,1420000.0,-38.45070422535211,39.53974895397374,-6.72,-22.59,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,46.07,25.65,34.44,28.0,13.02,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1445714.0,,,65.41,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.61,68.14,2025.0,11011.0,4,3,3,3,35.0,11.14,24.41,-20.0,16.88,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-23,4.25,0,0,20,20,15,10,5,5,75,A,24
066570.KS,066570,LG전자,305408,,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",KOSPI,주권,KRX,188000.0,188040.0,207710.0,161670.83333333334,132994.0,41.359760590703345,392500.0,-52.101910828025474,47.55102040815647,-8.07,44.73,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,161.86,28.06,29.17,15.0,1.32,4.28,140.33,1.68,-27.53,16.18,3942 -> 2032 -> 5321,892009.0,24784.0,12204.0,2.78,1.37,42805.0,3731.2,87698.41,400681.42,-312983.01,0.72,25.4,1350.0,2439.48,OpenDART,24.47,5.0,True,5.0,OpenDART,,4.0,,,218250.0,,,16.09,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,0.09,16.18,2025.0,11011,2,1,1,1,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-23,4.25,8,6,0,20,12,10,5,3,64,B,25
000810.KS,000810,삼성화재,284850,,"손해보험의 원수,재보험,운용자산의 투자활동",KOSPI,주권,KRX,634000.0,640950.0,601300.0,547325.0,519687.5,21.99639206253758,730000.0,-13.150684931506849,53.14136125654256,-0.31,36.93,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,-0.74,9.42,58.16,14.0,1.12,10.97,352.98,9.36,0.36,6.39,35961 -> 41007 -> 40703,247785.0,26591.0,20203.0,10.73,8.15,34131.66,33305.3,20198.04,751580.1,-731382.06,3.08,41.1,19500.0,8289.49,OpenDART,12.22,5.0,False,5.0,OpenDART,,3.88,,,732500.0,,,15.54,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,,6.39,2025.0,11011,3,2,2,2,,,,,,보험업,보험업,2026-07-23,4.25,8,8,12,0,4,0,5,5,42,C,26
042660.KS,042660,한화오션,275465,,선박 제조,KOSPI,주권,KRX,89800.0,91755.0,111521.66666666667,121256.66666666667,121471.5,-26.073194123724498,149900.0,-40.093395597064706,40.759493670878854,-15.28,-33.18,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,135.85,27.59,9.34,17.0,4.04,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.0,11676.0,12459.0,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,150905.0,,,68.05,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011,OpenDART,0.13,131.76,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-07-23,4.25,8,0,20,20,15,10,5,5,83,A,27
009540.KS,009540,HD한국조선해양,269645,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,378000.0,350450.0,398658.3333333333,402783.3333333333,413190.0,-8.516663036375517,479500.0,-21.16788321167883,55.76323987538454,2.72,-18.0,nxt_web_latest,NXT 체결가,2026-07-23 22:05 KST,,,84.96,21.88,33.54,7.0,1.85,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.25,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,583667.0,,,54.41,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,0.08,212.72,2025.0,11011.0,17,16,16,15,8.0,1.03,8.72,-12.5,79.61,기타 금융업,기타 금융업,2026-07-23,4.25,15,3,16,20,15,10,3,5,87,S,28
