yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
080220.KQ,080220,제주반도체,25418,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,73800.0,77855.0,84078.33333333333,73508.33333333333,56390.65,30.872759934492684,134000.0,-44.92537313432835,46.89440993786781,-2.12,-23.92,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,102.29,22.3,1.07,11.02,5.56,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,0.11,53.63,,,,3.06,2.73,5,2,4,4,,81.7,반도체 제조업,반도체 제조업,2026-09-07,4.25,12,0,16,20,15,10,5,5,83,A,30
319400.KQ,319400,현대무벡스,24614,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,22100.0,23722.5,24437.0,28486.416666666668,26201.35,-15.653201075517096,46350.0,-52.319309600862994,30.76923076917555,-5.15,-45.83,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-56.77,99.75,1.84,145.54,15.26,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.23,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,65.83,2025.0,11011.0,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-07,4.25,0,0,6,0,15,0,3,3,27,D,31
214370.KQ,214370,케어젠,24279,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,45200.0,54607.5,61404.166666666664,78431.25,83789.75,-46.055454276925275,150100.0,-69.8867421718854,21.50837988825134,-31.52,-44.88,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-37.87,92.25,4.59,104.46,9.95,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.97,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,-29.05,2025.0,11011.0,,15.32,-16.44,7,2,6,6,,-35.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-07,4.25,0,0,6,0,0,0,1,1,8,D,32
067310.KQ,067310,하나마이크론,24169,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,36350.0,36002.5,38714.166666666664,38677.5,34787.5,4.491555874955084,56800.0,-36.00352112676056,42.061281337014556,21.17,-24.19,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,44.79,19.71,10.0,4.18,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.19,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,64333.0,,,76.98,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,,3.76,2.73,5,2,4,4,,11.17,반도체 제조업,반도체 제조업,2026-09-07,4.25,12,0,6,0,0,0,5,5,28,D,33
178320.KQ,178320,서진시스템,23296,중견기업부,"통신장비부품,휴대폰부품(메탈케이스 등)",KOSDAQ,주권,KRX,36600.0,37197.5,43940.833333333336,50917.083333333336,42952.75,-14.790089109544791,80800.0,-54.70297029702971,49.04051172704961,7.33,-50.87,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,15.93,13.77,-572.0,2.14,-12.63,212.62,-12.15,-98.99,,-,10663.0,11.0,-1024.0,0.1,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,63500.0,,,73.5,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,,,,,,,1,0,0,0,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-09-07,4.25,0,3,0,0,0,0,5,3,11,D,34
347850.KQ,347850,디앤디파마텍,22781,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,49700.0,56032.5,69525.0,73290.0,80051.5,-37.914967239839356,111200.0,-55.305755395683455,29.015544041429735,-13.57,-47.35,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,,8.91,,31.43,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,,27.49,-26.98,11,2,10,10,,14.33,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-07,4.25,0,0,0,0,0,0,3,3,6,D,35
005290.KQ,005290,동진쎄미켐,21178,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,41550.0,42227.5,46330.833333333336,50100.0,47287.25,-12.13276305980999,66000.0,-37.04545454545455,44.04332129959447,5.59,-25.0,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-35.98,13.86,12.7,10.46,1.77,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1912.57,1098.48,3719.12,9045.5,-5326.38,1.56,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,-11.78,2025.0,11011.0,,,,2,1,1,1,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-07,4.25,12,6,6,0,0,0,5,5,34,D,36
263750.KQ,263750,펄어비스,21052,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,33500.0,32362.5,34696.666666666664,43675.833333333336,44127.0,-24.08276112130895,72000.0,-53.47222222222222,62.44725738389246,-5.9,-18.39,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,296.2,96.6,4.69,6.0,2.02,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.17,,,52800.0,,,57.61,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.02,,,,,,,3,1,2,2,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-07,4.25,15,3,0,20,0,10,3,3,54,C,37
083650.KQ,083650,비에이치아이,20949,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,67700.0,60250.0,54111.666666666664,71630.0,68741.0,-1.5143800642993266,109500.0,-38.173515981735164,63.664596273264245,35.67,9.19,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,232.86,26.53,10.55,35.67,9.2,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,62.48,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.15,180.92,,,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-07,4.25,0,0,20,20,15,10,3,5,73,A,38
010170.KQ,010170,대한광통신,20943,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,13470.0,13373.0,12653.833333333334,14647.0,10025.05,34.3634196338173,29100.0,-53.71134020618557,54.354354354240094,17.54,-21.09,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,,2.98,,18.71,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,,,,1,0,0,0,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-09-07,4.25,0,0,0,0,0,0,5,3,8,D,39
214150.KQ,214150,클래시스,20875,우량기업부,미용의료기기,KOSDAQ,주권,KRX,32000.0,35265.0,41925.0,46992.5,51946.25,-38.39786317587892,75600.0,-57.67195767195767,36.76470588230248,-30.28,-31.7,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,32.76,30.47,68.47,14.0,3.79,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,3.12,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,61313.0,,,91.6,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,0.43,32.57,2025.0,11011,,8.88,-5.19,5,2,4,4,,-57.32,의료용 기기 제조업,의료용 기기 제조업,2026-09-07,4.25,8,0,20,20,15,10,5,3,81,A,40
058610.KQ,058610,에스피지,20558,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,92700.0,99195.0,87805.0,102330.0,100521.0,-7.78046378368699,158100.0,-41.36622390891841,33.477321814244746,-8.85,1.42,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-30.29,103.2,4.14,130.0,7.62,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,129667.0,,,39.88,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,-8.86,2025.0,11011.0,,,,2,1,1,1,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-07,4.25,0,0,0,0,0,0,3,5,8,D,41
226950.KQ,226950,올릭스,20536,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,97500.0,106650.0,119420.0,144135.83333333334,143471.5,-32.04225229400961,207000.0,-52.89855072463768,41.96428571427523,-19.55,-21.56,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,,10.5,,9.46,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,,,,,34.58,-33.31,11,2,10,10,,-72.64,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-07,4.25,0,0,0,0,0,0,5,3,8,D,42
140410.KQ,140410,메지온,20271,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,66200.0,65535.0,60300.0,71201.66666666667,85354.5,-22.441113239489425,172700.0,-61.667631731326,54.54545454541115,21.47,5.92,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,,24.31,,55.8,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,,24.34,-25.16,11,2,10,10,,129.25,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-07,4.25,0,0,0,0,0,0,5,1,6,D,43
098460.KQ,098460,고영,19165,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,28100.0,29480.0,29366.666666666668,31232.083333333332,29725.35,-5.4678918835270185,43500.0,-35.40229885057472,38.9999999999454,-5.07,-17.84,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-29.74,61.63,26.83,32.0,5.13,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.5,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,43786.0,,,55.82,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,-17.9,2025.0,11011,30.0,5.79,8.98,19,17,18,18,6.67,-11.4,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-07,4.25,0,0,0,0,0,0,5,5,10,D,44
237690.KQ,237690,에스티팜,19143,우량기업부,원료의약품,KOSDAQ,주권,KRX,91700.0,104825.0,112583.33333333333,127347.5,129234.0,-29.043440580652153,168700.0,-45.643153526970956,43.44512195121024,-8.39,-25.57,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,52.02,53.05,12.52,28.0,3.04,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.55,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,184385.0,,,101.07,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,0.54,61.23,2025.0,11011,14.62,3.99,7.59,7,5,6,6,91.52,-23.81,의약품 제조업,의약품 제조업,2026-09-07,4.25,0,0,12,20,15,10,5,3,65,B,45
032820.KQ,032820,우리기술,18868,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,10920.0,11613.0,11528.333333333334,15964.833333333334,12780.675,-14.558503365432571,29300.0,-62.730375426621166,43.438914027011734,-2.5,-19.23,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-84.85,398.75,5.4,60.89,9.65,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,,,,,,2,1,1,1,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-07,4.25,0,0,0,0,0,0,5,1,6,D,46
140860.KQ,140860,파크시스템스,18661,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,266500.0,268775.0,260358.33333333334,264995.8333333333,256842.5,3.76008643429339,339500.0,-21.502209131075112,40.71428571427757,6.39,0.95,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-19.61,42.01,39.49,39.0,5.19,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.19,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,358625.0,,,34.57,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,18.19,2025.0,11011.0,,,,2,1,1,1,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-07,4.25,0,0,16,0,12,0,5,5,38,D,47
041510.KQ,041510,에스엠,18292,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,79900.0,74590.0,73973.33333333333,81349.16666666667,93133.0,-14.208712271697465,153000.0,-47.77777777777778,68.31275720160673,5.69,-10.02,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,1844.22,43.74,32.0,14.0,1.67,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.03,10.7,1620.0,370.89,OpenDART,10.52,5.0,True,5.0,OpenDART,,4.0,,,113412.0,,,41.94,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.01,103.18,2025.0,11011.0,,,,3,2,2,2,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-09-07,4.25,8,6,20,20,15,10,1,3,83,A,48
068760.KQ,068760,셀트리온제약,18005,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,40550.0,42515.0,41513.333333333336,47637.916666666664,54371.55,-25.42055541914844,75700.0,-46.433289299867894,43.07692307686123,-8.26,-5.37,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,76.47,119.93,4.96,42.42,4.03,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.49,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,61000.0,,,50.43,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,OFS,11011.0,OpenDART,0.55,34.91,2025.0,11011.0,14.62,3.49,7.95,7,5,6,6,190.15,15.47,의약품 제조업,의약품 제조업,2026-09-07,4.25,0,0,6,20,15,10,5,3,59,B,49
089030.KQ,089030,테크윙,17822,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,48100.0,48560.0,48935.0,51760.833333333336,50292.75,-4.3599723618215345,71100.0,-32.34880450070324,46.825396825362134,10.32,-21.28,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,181.67,17.41,379.27,7.85,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.27,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,30.0,5.54,8.98,19,17,18,18,1164.23,41.7,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-07,4.25,0,0,0,0,0,0,5,5,10,D,50
030530.KQ,030530,원익홀딩스,17262,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,22350.0,19777.0,19802.166666666668,24778.583333333332,28750.65,-22.26262710582196,48700.0,-54.106776180698155,61.05892399651112,17.32,-21.72,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,137.36,5.09,24.83,1.32,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,,,,,2,1,1,1,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-07,4.25,4,6,0,0,0,0,3,3,16,D,51
096530.KQ,096530,씨젠,16398,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,31400.0,31912.5,29326.666666666668,27630.833333333332,26644.5,17.84796111767907,35650.0,-11.921458625525947,53.819444444392126,8.65,11.55,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,7007.69,906.71,18.65,17.96,1.38,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.18,95.5,1000.0,461.18,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.0,,,45500.0,,,44.9,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.0,,2025.0,11011.0,,,,3,1,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-07,4.25,8,6,0,0,0,10,5,5,34,D,52
060370.KQ,060370,LS마린솔루션,16324,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,31250.0,32000.0,29230.0,31500.416666666668,30652.5,1.9492700432264907,50100.0,-37.624750499002,49.999999999946155,1.63,7.57,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-51.36,69.69,2.53,88.28,2.51,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,43000.0,,,37.6,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,-28.93,2025.0,11011,,,,1,0,0,0,,,전기 및 통신 공사업,전기 및 통신 공사업,2026-09-07,4.25,0,3,0,0,0,0,5,5,13,D,53
131970.KQ,131970,두산테스나,15983,우량기업부,반도체 테스트,KOSDAQ,주권,KRX,82700.0,78900.0,92936.66666666667,109220.0,87053.5,-5.000947693085286,190100.0,-56.496580746975276,54.95049504948591,29.83,-45.66,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,-95.9,238.23,11.87,41.0,3.2,0.34,61.02,-18.55,-102.37,-83.42,2839 -> 1903 -> 78,3039.0,-9.0,15.0,-0.3,0.49,1472.18,1224.2,1095.47,2666.99,-1571.52,0.19,194.3,160.0,30.78,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,151500.0,,,83.19,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,OFS,11011.0,OpenDART,,-83.42,2025.0,11011.0,,,,1,0,0,0,,,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2026-09-07,4.25,0,0,0,0,0,0,5,3,8,D,54
007390.KQ,007390,네이처셀,15915,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,24700.0,24047.5,24537.5,22930.5,22677.8,8.917090723086018,37800.0,-34.65608465608466,60.71428571419898,11.01,-23.29,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,1126.55,7.06,,25.28,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011,OpenDART,,,,,70.39,8.71,-16.44,7,3,6,6,,190.24,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-07,4.25,0,0,0,0,0,0,3,5,8,D,55
0009K0.KQ,0009K0,에임드바이오,15682,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,24250.0,25377.5,24143.166666666668,34176.583333333336,,,72500.0,-66.55172413793103,42.364532019646006,-3.0,-10.85,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,626.65,2.47,37.52,7.42,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,,,,34.58,-33.31,11,1,10,10,,-78.54,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-07,4.25,0,0,6,0,0,0,5,1,12,D,56
950160.KQ,950160,코오롱티슈진,14801,외국기업(소속부없음),골관절염 치료제,KOSDAQ,주식예탁증권,KRX,17420.0,20582.5,50996.5,78263.25,80202.45,-78.27996526290656,138800.0,-87.44956772334294,7.010135135126845,-1.36,-83.09,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,,3.81,,7.47,-183.43,561.65,1.96,,,-,52.0,-223.0,-1926.0,-428.85,-3703.85,-0.17,-1.0,0.47,2.51,-2.04,,,,,,,,,,,,3.0,,,280000.0,,,1507.35,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-09-02,2025.0,OFS,11011.0,OpenDART,,,,,70.39,16.56,-6.93,7,3,6,6,,-54.89,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-07,4.25,0,0,0,0,0,0,1,1,2,D,57
323280.KQ,323280,태성,14490,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,47450.0,49015.0,42612.5,53128.75,53793.0,-11.791497034930195,89700.0,-47.10144927536232,39.808153477191496,21.82,-8.57,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,103.42,4.15,585.37,11.11,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,,30.0,5.54,8.98,19,17,18,18,1851.23,100.54,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-07,4.25,0,0,0,0,0,0,5,3,8,D,58
089970.KQ,089970,브이엠,14058,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,53400.0,60805.0,79125.0,66390.41666666667,51840.0,3.009259259259259,119700.0,-55.388471177944865,25.278810408908782,-11.74,-37.25,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,,29.68,14.61,18.0,5.54,17.34,40.37,105.41,,,-,1444.0,247.0,261.0,17.11,18.07,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,121667.0,,,127.84,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,,,32.0,5.78,8.16,19,17,18,18,-43.75,-4.15,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-07,4.25,8,0,16,0,0,0,3,3,30,D,59
035900.KQ,035900,JYP Ent.,14035,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,39500.0,40710.0,46607.5,53630.416666666664,59785.75,-33.93074436634148,85100.0,-53.5840188014101,51.11111111100511,-15.6,-28.05,daily_close,NXT 미확인,2026-09-08 01:44 KST,,,64.27,25.19,14.01,12.0,2.01,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,2.22,18.1,877.0,290.58,OpenDART,64.23,2.0,False,2.0,OpenDART,,4.0,,,67389.0,,,70.61,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.19,23.33,2025.0,11011.0,,,,3,2,2,2,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-09-07,4.25,12,3,20,20,12,10,5,3,85,S,60
