yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NOW,NOW,"ServiceNow, Inc.",98.02,125.80000305175781,122.38600006103516,110.52450027465821,105.83041687011719,119.5839599609375,5.1980575763261205,234.0780029296875,-46.2572298647192,60.3936091556442,8.67,-7.4,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-21.9,142.76,89.01,80.089745,10.320502,14.24,67.538,24.0,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,89.09,4.53,46.0,0.2,140.25,248.0,72.0,11.49,4.76,Finnhub,yfinance,2026-08-18,,-0.42,34.97,11.06,35.92,23,21,22,22,129.02,-6.69,,,,,,,2026-08-26,4.66,0,0,12,0,0,0,3,3,18,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,27.200000762939453,25.701500129699706,24.243833351135255,25.979166587193806,26.885054378509523,1.1714552628232058,42.3055305480957,-35.70580392079776,73.77048643550788,10.52,8.58,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-66.8,11.66,94.75,8.163462,1.0062819,11.49,100.474,-1.2,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,4.85,42.31,1.32,,yfinance,7.04,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,40.0,3.43,22.0,0.0,30.08,44.0,21.0,10.59,4.17,Finnhub,yfinance,2026-08-18,,20.53,18.81,6.17,39.26,7,6,6,6,-56.6,-83.69,,,,,,,2026-08-26,4.66,12,8,12,0,12,0,1,5,50,C,61
ACN,ACN,Accenture plc,78.32,181.3800048828125,176.2049987792969,157.69233322143555,172.7984166463216,204.85629974365236,-11.45988426532013,398.25,-54.45574265340552,61.328050688878136,4.74,-7.74,daily_close,일봉 종가,2026-08-27 20:49 KST,,,9.0,25.74,82.48,14.906698,3.5864623,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,3.59,50.88,6.52,,yfinance,3.28,10.0,True,10.0,yfinance dividend history,Technology,Information Technology Services,59.38,3.93,25.0,0.0,181.31,275.0,130.0,-0.04,2.28,Finnhub,yfinance,2026-08-26,1.66,6.21,40.45,11.06,35.92,23,21,22,22,-63.15,-67.57,,,,,,,2026-08-26,4.66,8,0,20,5,4,5,3,3,48,C,62
ADBE,ADBE,어도비,77.58,273.4700012207031,264.1334968566895,236.75849889119465,242.4014996846517,269.55604988098145,1.451999070861079,586.5499877929688,-53.376522562092646,58.20211839891039,3.81,-0.2,daily_close,일봉 종가,2026-08-27 20:49 KST,,,7.9,36.73,86.79,15.797002,9.489037,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,39.13,3.27,34.0,1.35,270.61,380.0,190.0,-1.05,0.51,Finnhub,yfinance,2026-08-26,2.0,18.86,40.45,11.06,35.48,23,21,22,22,-60.95,-14.2,,,,,,,2026-08-26,4.66,8,0,20,5,12,5,3,3,56,B,63
INTU,INTU,Intuit Inc.,73.03,345.8800048828125,340.44000244140625,302.5901682535807,351.4645840962728,437.98450134277346,-21.029167967721886,807.3900146484375,-57.16072794962428,59.81652467027435,3.83,-2.23,daily_close,일봉 종가,2026-08-27 20:49 KST,,,10.7,59.21,92.08,21.846952,4.763545,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.39,28.31,4.8,,yfinance,15.28,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,66.67,4.14,33.0,-6.5,451.32,921.0,250.0,30.48,4.5,Finnhub,yfinance,2026-08-19,2.04,27.42,40.45,11.06,35.92,23,21,22,22,-45.99,-56.93,,,,,,,2026-08-26,4.66,4,0,20,0,15,5,3,3,50,C,64
NKE,NKE,"Nike, Inc.",66.94,38.59000015258789,41.01049976348877,42.491333198547366,44.816166464487715,52.2778498840332,-26.182885795434903,89.44000244140625,-56.85375771554916,34.050513119681966,-10.71,-15.98,daily_close,일봉 종가,2026-08-27 20:49 KST,,,428.0,25.92,82.55,19.404762,4.0652432,22.14,74.289,-1.1,2.57,-24.97,3.73 -> 2.16 -> 2.1,46398000000.0,3797000000.0,3108000000.0,8.18,6.7,2868000000.0,2184000000.0,7563000000.0,11033000000.0,-3470000000.0,4.25,77.62,1.64,,yfinance,8.66,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Footwear & Accessories,39.13,3.49,34.0,-0.87,50.66,94.0,23.0,31.28,47.58,Finnhub,yfinance,2026-08-25,0.05,-24.97,23.64,16.36,45.9,8,7,4,4,-17.92,-75.15,,,,,,,2026-08-26,4.66,4,0,20,20,0,10,3,3,60,B,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,105.05999755859375,90.80249938964843,85.8524996439616,82.96191647847493,91.80039989471436,14.443943249797156,119.61000061035156,-12.164537227248031,79.98774336454733,24.88,22.76,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-45.5,65.66,95.71,,7.9115705,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.33,471.43,1.4,,yfinance,-17.13,10.0,True,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,52.78,3.64,26.0,0.0,95.85,125.0,70.0,-8.77,28.98,Finnhub,yfinance,2026-08-19,,-59.39,25.84,8.73,29.72,9,8,6,6,,-9.37,,,,,,,2026-08-26,4.66,0,0,0,0,0,0,1,5,6,D,66
ABBV,ABBV,AbbVie Inc.,0.0,262.8999938964844,253.78399963378905,245.84516677856445,228.18191630045573,227.2719995880127,15.676367688521381,265.9700012207031,-1.1542682671461297,74.1803891864575,-0.15,23.47,daily_close,일봉 종가,2026-08-27 20:49 KST,,,290.4,59.8,77.44,74.056335,-78.26734,,,10.2,68.92,-6.66,2.72 -> 2.39 -> 2.37,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.63,190.4,6.92,,yfinance,5.17,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.58,4.32,29.0,2.09,276.59,328.0,200.0,5.21,0.6,Finnhub,yfinance,2026-08-27,0.26,-6.66,25.73,4.45,14.66,16,15,15,15,187.82,,,,,,,,2026-08-26,4.66,0,0,0,20,0,10,1,0,31,D,67
BKNG,BKNG,BKNG,0.0,208.88999938964844,207.34449920654296,186.51800028483072,178.7685468037923,185.89387809753418,12.370564069919896,232.6367950439453,-10.207669706682076,51.897772323065915,3.77,23.42,daily_close,일봉 종가,2026-08-27 20:49 KST,207.43,-0.6989321623411241,130.0,28.87,101.93,23.636972,-14.9205675,,,8.1,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.8,17.86,1.68,,yfinance,,2.0,False,2.0,yfinance dividend history,Consumer Cyclical,Travel Services,82.61,4.45,36.0,0.0,237.81,301.0,188.0,13.84,1.5,Finnhub,yfinance,2026-08-18,0.18,18.76,22.83,15.72,30.56,8,7,5,5,3.53,,,,,,,,2026-08-26,4.66,4,0,0,20,12,10,5,5,56,B,68
ISRG,ISRG,ISRG,0.0,370.4200134277344,380.88549957275393,390.6403315226237,424.2142489115397,470.5494998168945,-21.279267415675427,610.4500122070312,-39.32017265615057,47.99023883805149,4.91,-10.15,daily_close,일봉 종가,2026-08-27 20:49 KST,,,26.5,72.94,89.49,46.070034,7.816237,17.42,,18.5,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Instruments & Supplies,70.0,4.12,29.0,0.0,477.25,685.0,324.0,28.84,13.78,Finnhub,yfinance,2026-08-18,1.74,25.08,25.73,4.2,14.6,16,15,14,14,79.05,86.1,,,,,,,2026-08-26,4.66,0,0,16,5,15,8,5,5,54,C,69
BLK,BLK,BLK,0.0,1173.2099609375,1146.1359985351562,1065.8420003255208,1042.470748392741,1056.8857022094726,11.006323435433531,1202.5899658203125,-2.4430608701089374,62.883595983372494,8.71,14.94,daily_close,일봉 종가,2026-08-27 20:49 KST,,,19.6,23.39,84.57,28.087904,3.0860846,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,1.95,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,4.35,1314.44,1488.0,1190.0,12.04,6.33,Finnhub,yfinance,2026-08-18,1.43,-1.66,19.98,3.16,15.8,18,17,17,17,40.58,-2.34,,,,,,,2026-08-26,4.66,0,0,12,10,0,8,3,0,33,D,70
TJX,TJX,TJX,0.0,136.8300018310547,151.6260009765625,155.68216705322266,156.1495834350586,155.16850021362305,-11.818441473186533,168.41000366210938,-18.75185627002031,4.930348736299067,-15.34,-10.42,daily_close,일봉 종가,2026-08-27 20:49 KST,,,29.3,27.36,93.6,31.173489,16.987467,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.4,33.07,1.92,,yfinance,12.95,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Apparel Retail,84.62,4.62,19.0,0.0,177.21,197.0,125.0,29.51,7.25,Finnhub,yfinance,2026-08-26,1.06,12.32,22.83,10.64,26.35,8,7,4,4,36.55,59.66,,,,,,,2026-08-26,4.66,0,0,20,10,8,8,1,5,52,C,71
VRTX,VRTX,VRTX,0.0,547.2899780273438,515.3239974975586,487.6203318277995,465.5489995320638,461.93539932250974,18.47760072729173,552.8499755859375,-1.0056973508411557,71.56101344358733,13.23,24.84,daily_close,일봉 종가,2026-08-27 20:49 KST,,,8.0,27.23,98.25,30.772573,6.9075713,23.54,9.767,12.5,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,81.08,4.38,25.0,-1.42,563.12,672.0,350.0,2.89,0.01,Finnhub,yfinance,2026-08-25,3.85,9.32,25.73,4.2,14.6,16,15,14,14,19.6,64.47,,,,,,,2026-08-26,4.66,0,0,20,0,8,5,1,0,34,D,72
C,C,C,0.0,133.55999755859375,134.8599998474121,136.37933387756348,128.6429999669393,122.00599994659424,9.470024111156045,145.6699981689453,-8.313311431710607,49.31791759512376,5.06,3.46,daily_close,일봉 종가,2026-08-27 20:49 KST,,,61.0,11.41,82.46,14.555436,1.178511,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,2.01,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,154.5,176.0,129.0,15.68,11.88,Finnhub,yfinance,2026-08-26,0.24,31.54,20.13,3.16,15.8,18,17,17,17,-27.69,-62.71,,,,,,,2026-08-26,4.66,8,8,6,20,15,10,5,0,72,A,73
SCHW,SCHW,SCHW,0.0,109.38999938964844,109.08949928283691,100.38816617329915,96.32566636403402,96.9408498764038,12.842005747955445,113.6500015258789,-3.7483520273076603,55.49204987936917,4.71,23.27,daily_close,일봉 종가,2026-08-27 20:50 KST,108.858,-0.48633274761566225,42.6,23.57,85.4,19.982208,4.41726,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.17,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.7,145.0,91.0,14.0,0.93,Finnhub,yfinance,2026-08-27,0.47,35.3,20.13,3.09,14.82,18,17,17,17,-0.73,42.95,,,,,,,2026-08-26,4.66,4,0,20,20,15,10,3,0,72,A,74
DE,DE,DE,0.0,634.5399780273438,614.099496459961,603.8461649576823,589.0752507527669,561.4650996398926,13.01503484977414,662.489990234375,-4.218933511303789,56.27227020374035,3.86,16.98,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.02,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,1.92,7.18,Finnhub,yfinance,2026-08-18,,-26.91,35.32,8.99,43.14,9,8,8,8,-2.38,-34.27,,,,,,,2026-08-26,4.66,0,0,16,0,0,0,3,0,19,D,75
ADP,ADP,ADP,0.0,281.3900146484375,273.4364990234375,248.91500015258788,228.9072499593099,236.0028003692627,19.231642255159482,326.80999755859375,-13.897978412368767,58.845978845324034,2.93,20.39,daily_close,일봉 종가,2026-08-27 20:49 KST,,,10.5,26.77,91.93,23.812378,15.533405,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.42,60.45,6.8,,yfinance,13.09,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,34.78,3.33,15.0,0.0,253.47,305.0,190.0,-9.92,0.98,Finnhub,yfinance,2026-08-26,2.27,10.25,40.45,10.68,35.48,23,21,22,22,-41.13,45.44,,,,,,,2026-08-26,4.66,4,0,20,0,8,5,3,5,45,C,76
PLTR,PLTR,PLTR,0.0,177.5,164.677498626709,140.71766624450683,142.28937447865803,151.36804981231688,17.263848097458112,207.17999267578125,-14.325704085832204,67.46519659162011,44.31,10.49,daily_close,일봉 종가,2026-08-27 20:50 KST,176.78,-0.40563380281690076,215.4,287.86,62.08,182.76405,39.936165,38.1,2.139,92.8,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,69.23,4.12,27.0,2.56,185.68,255.0,70.0,4.61,15.06,Finnhub,yfinance,2026-08-25,0.85,164.38,34.97,10.68,35.48,23,21,22,22,422.63,273.93,,,,,,,2026-08-26,4.66,0,0,20,16,15,10,1,5,67,B,77
MDLZ,MDLZ,MDLZ,0.0,63.0099983215332,62.90399990081787,61.520500055948894,60.2047500928243,58.918050117492676,6.945152115320317,75.70999908447266,-16.774535618167896,51.44123222801986,-3.05,3.21,daily_close,일봉 종가,2026-08-27 20:49 KST,,,144.9,23.6,90.16,38.411045,3.0096622,13.34,82.643,4.1,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.17,122.2,2.0,,yfinance,9.69,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Confectioners,63.64,4.04,23.0,1.88,69.13,77.0,55.0,9.71,3.7,Finnhub,yfinance,2026-08-18,0.27,-27.74,25.77,8.73,29.72,9,7,6,6,49.05,-65.53,,,,,,,2026-08-26,4.66,0,0,12,20,0,10,5,5,52,C,78
ADI,ADI,ADI,0.0,371.79998779296875,377.27650146484376,390.65466868082683,377.8580009460449,343.84940116882325,8.128729184676496,445.4800109863281,-16.539467849573306,45.58421712208514,5.22,-7.67,daily_close,일봉 종가,2026-08-27 20:49 KST,,,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.18,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,25.34,3.47,Finnhub,yfinance,2026-08-27,0.27,-16.56,34.97,11.06,35.92,23,21,22,22,27.01,-51.15,,,,,,,2026-08-26,4.66,0,0,12,20,0,10,5,5,52,C,79
LRCX,LRCX,LRCX,0.0,312.8800048828125,314.10449981689453,334.8818328857422,296.1019156138102,255.86804931640626,22.281779893473647,433.3299865722656,-27.7963643001581,53.206464422433264,23.99,-1.34,daily_close,일봉 종가,2026-08-27 20:50 KST,320.31,2.3747107521205666,34.8,38.34,88.84,54.319443,31.391592,65.07,33.049,30.0,38.96,40.93,2.9 -> 4.15 -> 5.76,23232690000.0,8199795000.0,7265396000.0,35.29,31.27,5857657000.0,4891252000.0,5579171000.0,3734563000.0,1844608000.0,0.33,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,371.19,500.0,290.0,18.64,4.6,Finnhub,yfinance,2026-08-27,1.56,40.93,34.97,10.68,35.48,23,21,22,22,55.33,193.93,,,,,,,2026-08-26,4.66,0,0,20,5,15,10,5,5,60,B,80
CB,CB,CB,0.0,343.7699890136719,346.23599700927736,342.3616653442383,333.9390828450521,324.6760504150391,5.8809199428860515,363.5,-5.42778844190595,35.89109366562555,-5.01,10.97,daily_close,일봉 종가,2026-08-27 20:50 KST,343.89,0.03491025690533401,-0.7,12.8,85.01,12.343838,1.803735,14.82,30.941,6.1,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.19,13.93,4.08,,yfinance,-17.02,10.0,True,10.0,yfinance dividend history,Financial Services,Insurance - Property & Casualty,51.43,3.52,23.0,-2.86,365.26,425.0,306.0,6.25,7.69,Finnhub,yfinance,2026-08-26,,8.53,20.13,3.16,15.8,18,17,17,17,-38.68,-42.92,,,,,,,2026-08-26,4.66,8,3,12,0,8,0,5,0,36,D,81
MRSH,MRSH,마쉬,0.0,193.25999450683594,190.63199844360352,178.56733245849608,174.31033299763996,177.6813993835449,8.767712983655034,244.27000427246094,-20.88263350940461,49.93141563791641,-2.19,18.89,daily_close,일봉 종가,2026-08-27 20:50 KST,191.85,-0.7295842631238765,7.3,24.18,96.19,21.542313,5.981797,25.9,145.027,6.2,6.98,5.81,7.53 -> 8.18 -> 8.43,26981000000.0,6223000000.0,4160000000.0,23.06,15.42,5292000000.0,5001000000.0,2687000000.0,21449000000.0,-18762000000.0,2.05,43.96,3.96,,yfinance,15.09,10.0,False,10.0,yfinance dividend history,Financial Services,Insurance Brokers,41.94,3.48,21.0,0.0,204.86,238.0,180.0,6.0,1.8,Finnhub,yfinance,2026-08-19,2.95,5.81,19.98,3.09,14.82,18,17,17,17,7.82,93.59,,,,,,,2026-08-26,4.66,4,0,20,0,4,5,5,5,43,C,82
GILD,GILD,GILD,0.0,148.08999633789062,138.4020004272461,132.14466718037923,134.34258340199787,133.43449989318847,10.983288771969447,155.8000030517578,-4.948656330453261,81.66110277269685,11.57,12.96,daily_close,일봉 종가,2026-08-27 20:50 KST,146.18,-1.289753788319814,1684.21,72.38,91.95,17.731707,14.076931,-20.68,226.482,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.21,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.31,27.0,0.0,157.41,180.0,123.0,6.29,6.73,Finnhub,yfinance,2026-08-18,0.01,22.75,25.77,4.2,15.58,16,15,14,14,-31.19,235.17,,,,,,,2026-08-26,4.66,8,0,0,20,12,10,1,0,51,C,83
PANW,PANW,PANW,0.0,339.30999755859375,362.01549835205077,329.01699879964195,259.28199971516926,227.955599899292,48.84916084908498,396.0,-14.315657182173295,41.01514518566642,8.01,12.92,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,2.32,4.94,Finnhub,yfinance,2026-08-18,,58.11,34.97,10.7,35.92,23,21,22,22,834.37,3.19,,,,,,,2026-08-26,4.66,0,0,0,0,15,0,5,5,25,D,84
AMT,AMT,AMT,0.0,175.72999572753906,173.50000076293946,174.3046666463216,176.6157502492269,177.8586003112793,-1.1967959828846415,242.8300018310547,-27.6325024080836,59.528807405213335,-1.97,-6.29,daily_close,일봉 종가,2026-08-27 20:49 KST,,,138.5,45.04,96.89,24.148352,22.021797,33.91,438.721,4.7,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,3.97,96.01,6.98,,yfinance,5.08,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.76,4.44,23.0,3.45,215.7,260.0,188.0,22.75,14.74,Finnhub,yfinance,2026-08-27,0.17,30.31,,,,2,1,1,1,,,,,,,,,2026-08-26,4.66,4,0,20,20,15,10,3,5,77,A,85
KLAC,KLAC,KLAC,0.0,183.8300018310547,192.32200088500977,216.8942003885905,193.0077003479004,169.44940006256104,8.486664315827793,301.7099914550781,-39.07062840561404,42.30705666687662,8.01,-5.24,daily_close,일봉 종가,2026-08-27 20:50 KST,187.89,2.2085612405512345,13.8,42.81,93.82,50.82597,37.87361,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.5,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,27.0,0.0,231.78,325.0,165.0,26.08,0.76,Finnhub,yfinance,2026-08-27,3.68,34.27,34.97,10.68,35.48,23,21,22,22,45.34,254.62,,,,,,,2026-08-26,4.66,0,0,20,0,15,5,5,5,50,C,86
SO,SO,SO,0.0,89.76000213623047,92.09400024414063,93.92083333333333,94.43100007375081,92.50040008544921,-2.962579563642152,99.72000122070312,-9.98796526529207,31.786568335812788,-6.55,0.82,daily_close,일봉 종가,2026-08-27 20:49 KST,,,30.4,19.55,74.17,21.710842,2.6193383,11.48,182.058,0.1,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.39,71.81,3.04,,yfinance,2.88,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,42.42,3.35,19.0,0.0,100.29,114.0,79.0,11.73,2.92,Finnhub,yfinance,2026-08-25,0.71,4.06,,,,3,2,2,2,,,,,,,,,2026-08-26,4.66,4,3,12,16,4,10,3,0,52,C,87
MO,MO,MO,0.0,69.12000274658203,66.83700027465821,70.25049997965495,69.20966688791911,66.00600023269654,4.717756723490953,74.91999816894531,-7.74158510960483,54.4800565143577,-7.74,0.68,daily_close,일봉 종가,2026-08-27 20:49 KST,,,-2.7,9.83,63.63,14.385263,-35.55151,,,1.2,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,6.13,89.26,4.24,,yfinance,4.17,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,52.17,3.36,11.0,0.0,70.64,82.0,59.0,2.2,-2.05,Finnhub,yfinance,2026-08-26,,-5.05,25.92,8.57,29.15,9,7,7,7,-44.5,,,,,,,,2026-08-26,4.66,8,0,0,0,0,0,5,0,13,D,88
DUK,DUK,DUK,0.0,121.88999938964844,123.3889991760254,125.04816678365071,126.4829169591268,124.3815002822876,-2.0031121082995695,133.4600067138672,-8.669269250843344,43.78477636219432,-5.57,1.67,daily_close,일봉 종가,2026-08-27 20:49 KST,,,10.6,21.89,71.11,18.042898,1.7690657,9.86,162.155,1.1,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.56,64.16,4.34,,yfinance,1.97,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,53.57,3.91,18.0,3.57,137.28,147.0,129.0,12.63,3.29,Finnhub,yfinance,2026-08-25,1.7,33.51,,,,3,2,2,2,,,,,,,,,2026-08-26,4.66,4,6,6,5,15,5,5,0,46,C,89
