yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
319400.KQ,319400,현대무벡스,24335,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,21850.0,21978.5,30762.833333333332,30391.0,24259.5,-9.93219151260331,46350.0,-52.85868392664509,47.20752498526391,-4.59,-30.41,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-56.77,99.75,1.76,239.44,15.28,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.23,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,65.83,,,,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-27,4.25,0,0,6,0,15,0,5,3,29,D,30
031980.KQ,031980,피에스케이홀딩스,24042,우량기업부,"Descum, Reflow",KOSDAQ,주권,KRX,112200.0,133625.0,127665.0,112225.0,87114.75,28.795640233140773,166500.0,-32.612612612612615,43.63341443632918,-17.13,-4.35,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-4.32,11.02,6.35,20.0,5.42,19.55,15.5,-3.57,-17.06,46.54,1980 -> 4444 -> 4252,2078.0,734.0,917.0,35.32,44.13,814.17,792.28,1827.79,785.01,1042.78,0.96,25.4,1080.0,232.87,OpenDART,39.25,1.0,False,4.0,OpenDART,,4.0,,,191600.0,,,70.77,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,20,15,19,19,,46.54,30.0,7.35,7.42,-33.33,-26.26,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,4,0,16,0,15,0,5,5,45,C,31
226950.KQ,226950,올릭스,23948,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,113800.0,130760.0,144853.33333333334,155698.33333333334,142916.0,-20.37280640376165,207000.0,-45.02415458937198,38.07390817468608,-15.45,-42.09,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,8.08,,16.86,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,9,2,8,8,,,,19.7,-22.36,,-14.42,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,0,0,0,0,5,3,8,D,32
067310.KQ,067310,하나마이크론,23404,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,35200.0,39227.5,43771.666666666664,38816.666666666664,33652.0,4.600023772732675,56800.0,-38.028169014084504,42.33870967739546,-27.57,-13.51,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,44.79,20.88,15.0,5.17,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.2,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,58750.0,,,66.9,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,5,2,4,4,,,,4.96,2.73,,4.23,반도체 제조업,반도체 제조업,2026-07-27,4.25,8,0,6,0,0,0,5,5,24,D,33
310210.KQ,310210,보로노이,23191,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,126200.0,157070.0,212733.33333333334,249662.5,231905.5,-45.58128203082721,363500.0,-65.28198074277854,27.106598984767714,-26.11,-58.76,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,,7.81,,25.41,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,256.58,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,9,2,8,8,,,,15.43,-16.02,,64.68,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,0,0,0,0,3,1,4,D,34
131290.KQ,131290,티에스이,23118,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,210500.0,246875.0,223915.0,167225.0,123033.0,71.09230856762007,284500.0,-26.01054481546573,41.445783132527325,-5.82,26.05,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-10.0,1517.12,9.62,20.0,6.22,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.21,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,336667.0,,,59.94,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,1672.52,,,,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-07-27,4.25,4,0,12,0,15,0,5,5,41,C,35
263750.KQ,263750,펄어비스,22152,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,35200.0,35390.0,41930.0,49121.666666666664,44512.0,-20.92020129403307,72000.0,-51.11111111111111,45.756457564528375,3.07,-41.53,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,296.2,96.6,8.3,6.0,2.25,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.89,,,69111.0,,,96.34,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,3,1,2,2,0.02,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-27,4.25,15,3,0,20,0,10,5,3,56,B,36
064760.KQ,064760,티씨케이,21956,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,195400.0,228455.0,265001.6666666667,250821.66666666666,214860.0,-9.0570604114307,348500.0,-43.93113342898135,32.01013513513135,-22.31,-35.72,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-2.77,18.81,67.8,21.0,4.23,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.73,22.9,1430.0,159.87,OpenDART,-5.6,5.0,True,5.0,OpenDART,,4.0,,,385000.0,,,97.03,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,6.91,,,,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-07-27,4.25,4,0,12,0,4,0,3,5,28,D,37
005290.KQ,005290,동진쎄미켐,21662,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,42700.0,46732.5,54186.666666666664,52819.583333333336,47393.5,-9.903256775718189,66000.0,-35.303030303030305,39.06510851417206,-22.36,-29.77,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-35.98,13.86,13.87,16.83,1.92,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1469.19,937.43,3261.37,8654.98,-5393.61,1.52,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11014,OpenDART,2025.0,11011,2,1,1,1,,-11.78,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-27,4.25,8,3,6,0,0,0,5,5,27,D,38
357780.KQ,357780,솔브레인,21585,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,278500.0,303850.0,372433.3333333333,397933.3333333333,349707.5,-20.362016828349404,501000.0,-44.411177644710584,37.328767123284095,-16.37,-42.58,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-33.25,18.26,29.89,15.0,2.05,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9234.0,1336.0,840.0,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.84,22.77,2350.0,179.98,OpenDART,6.42,2.0,False,4.0,OpenDART,,4.0,,,549250.0,,,97.22,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,,-22.12,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-27,4.25,8,3,6,0,0,0,5,5,27,D,39
237690.KQ,237690,에스티팜,20855,우량기업부,원료의약품,KOSDAQ,주권,KRX,102200.0,122595.0,129376.66666666667,139581.66666666666,128286.5,-20.33456365244979,168700.0,-39.41908713692946,30.599369085166742,-12.95,-38.99,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,52.02,53.05,11.81,34.0,3.98,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.49,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,204071.0,,,99.68,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,0.65,61.23,21.38,5.34,7.59,59.03,-25.47,의약품 제조업,의약품 제조업,2026-07-27,4.25,0,0,12,20,15,10,3,5,65,B,40
089970.KQ,089970,브이엠,19718,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,75400.0,96275.0,79026.66666666667,60092.5,46229.55,63.09914329687396,119700.0,-37.00918964076859,38.954635108475884,-29.93,34.88,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,29.68,10.09,24.0,10.38,17.34,40.37,105.41,,,-,1444.0,247.0,261.0,17.11,18.07,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,123333.0,,,63.57,,,Naver/FnGuide,,KRW,2026-07-23,2025.0,CFS,11011.0,OpenDART,,,20,15,19,19,,,30.0,6.15,7.42,-20.0,68.78,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,4,0,16,0,0,0,5,5,30,D,41
098460.KQ,098460,고영,18858,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,27650.0,27755.0,33315.0,31937.916666666668,27994.25,-1.2297168168463166,43500.0,-36.4367816091954,48.347107437988555,-6.43,-36.44,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-29.74,61.63,25.0,36.0,4.96,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.51,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,46750.0,,,69.08,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,20,15,19,19,,-17.9,28.0,7.35,8.9,28.57,-32.52,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,5,10,D,42
140410.KQ,140410,메지온,18547,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,60600.0,56335.0,65800.0,90190.83333333333,85673.5,-29.26634256800528,172700.0,-64.9102489866821,51.27478753539043,8.99,-34.06,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,25.26,,118.82,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,9,2,8,8,,,,15.43,-16.02,,670.06,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,43
140860.KQ,140860,파크시스템스,18171,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,258000.0,259775.0,269941.6666666667,267495.8333333333,254207.5,1.4918914666168386,339500.0,-24.005891016200295,45.421245421240755,6.83,-10.1,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-19.61,42.01,37.56,34.0,7.64,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.19,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,364143.0,,,41.14,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,18.19,,,,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-07-27,4.25,0,0,16,0,12,0,5,5,38,D,44
068760.KQ,068760,셀트리온제약,18138,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,41000.0,40405.0,45203.333333333336,54215.0,56659.48,-27.637881604278757,95047.0,-56.86344650541311,47.25274725267456,4.19,-29.19,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,76.47,119.93,5.08,44.08,4.04,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.49,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,0.58,34.91,21.38,5.31,7.95,106.17,-23.92,의약품 제조업,의약품 제조업,2026-07-27,4.25,0,0,6,20,15,10,5,3,59,B,45
032820.KQ,032820,우리기술,17383,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,10130.0,10743.5,14565.666666666666,16740.0,11812.25,-14.241571250185189,29300.0,-65.42662116040955,41.49888143170235,-9.31,-56.24,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,-84.85,398.75,6.51,48.76,10.21,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,2,1,1,1,,,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,46
041510.KQ,041510,에스엠,17033,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,74800.0,73370.0,79971.66666666667,90166.66666666667,99652.5,-24.93916359348737,153000.0,-51.11111111111111,46.132596685065025,12.48,-19.31,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,1844.22,43.74,31.95,11.0,1.54,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.17,10.7,1620.0,370.89,OpenDART,10.52,5.0,True,5.0,OpenDART,,4.0,,,124176.0,,,66.01,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,0.01,103.18,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-27,4.25,12,6,20,20,15,10,5,3,91,S,47
035900.KQ,035900,JYP Ent.,16700,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,47400.0,49475.0,54633.333333333336,60087.5,64700.0,-26.738794435857805,85100.0,-44.30082256169213,31.648936170189202,-1.04,-24.64,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,64.27,25.19,18.99,12.0,2.47,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,1.85,18.1,877.0,290.58,OpenDART,64.23,2.0,False,2.0,OpenDART,,4.0,,,87000.0,,,83.54,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,0.19,23.33,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-27,4.25,12,3,20,20,12,10,3,5,85,S,48
058610.KQ,058610,에스피지,16633,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,75700.0,73255.0,98533.33333333333,112168.33333333333,90839.25,-16.66597863808871,158100.0,-52.11891208096142,49.3943472409059,4.56,-43.04,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-30.29,103.2,8.34,154.57,5.48,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,160000.0,,,111.36,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,,-8.86,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-27,4.25,0,0,0,0,0,0,5,3,8,D,49
089030.KQ,089030,테크윙,16507,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,44550.0,47075.0,52960.833333333336,52817.916666666664,52586.75,-15.28284216081047,71100.0,-37.34177215189873,47.99999999998266,-14.0,-28.26,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,181.67,15.35,394.72,8.5,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.29,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,20,15,19,19,,,28.0,6.15,8.9,1309.71,38.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,5,10,D,50
060370.KQ,060370,LS마린솔루션,15671,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,30100.0,27637.5,32014.166666666668,31332.5,29922.25,0.5940395525069138,50100.0,-39.920159680638726,58.868894601500045,30.59,-23.12,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-51.36,69.69,2.19,118.8,2.49,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,44000.0,,,46.18,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,,-28.93,,,,,,전기 및 통신 공사업,전기 및 통신 공사업,2026-07-27,4.25,0,3,0,0,0,0,3,5,11,D,51
290650.KQ,290650,엘앤씨바이오,15669,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,57800.0,73655.0,74033.33333333333,77109.16666666667,69159.5,-16.425075369255126,118300.0,-51.14116652578191,29.27835051545547,-34.54,-20.17,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,192.78,8.73,21.74,,8.62,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.09,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,6,6,6,,,27.69,4.01,9.66,,114.96,의약품 제조업,의약품 제조업,2026-07-27,4.25,0,0,0,0,0,10,3,3,16,D,52
131970.KQ,131970,두산테스나,15655,우량기업부,반도체 테스트,KOSDAQ,주권,KRX,80600.0,94660.0,130723.33333333333,106949.16666666667,83232.5,-3.162827020695041,190100.0,-57.60126249342451,33.915211970068896,-30.34,-34.2,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,-95.9,238.23,11.6,36.0,3.5,0.34,61.02,-18.55,-102.37,-83.42,2839 -> 1903 -> 78,3039.0,-9.0,15.0,-0.3,0.49,1472.18,1224.2,1095.47,2666.99,-1571.52,0.2,194.3,160.0,30.78,OpenDART,0.0,5.0,False,5.0,OpenDART,,3.86,,,190857.0,,,136.8,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,,-83.42,,,,,,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2026-07-27,4.25,0,0,0,0,0,0,3,3,6,D,53
007390.KQ,007390,네이처셀,15561,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,24000.0,23967.5,24801.333333333332,22618.083333333332,22687.75,5.783958303489769,37800.0,-36.507936507936506,53.49301397202599,0.84,19.4,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,1126.55,7.23,,24.62,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,,8,2,7,7,,,,14.06,-23.48,,75.11,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,5,10,D,54
010170.KQ,010170,대한광통신,15144,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,9740.0,11226.0,17066.666666666668,12728.416666666666,8529.925,14.186232587039168,29100.0,-66.52920962199312,42.36311239187386,-25.54,-39.2,daily_close,NXT 미확인,2026-07-27 23:09 KST,,,,,4.97,,13.06,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,,,1,0,0,0,,,,,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-07-27,4.25,0,0,0,0,0,0,5,1,6,D,55
096530.KQ,096530,씨젠,14727,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,28450.0,28387.5,28468.333333333332,26539.166666666668,25912.5,9.792571152918475,35150.0,-19.06116642958748,46.50205761311514,1.61,14.03,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,7007.69,906.71,18.62,21.16,1.18,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.51,95.5,1000.0,461.18,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.0,,,44500.0,,,56.41,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,1,2,2,0.0,,,,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-07-27,4.25,4,8,0,0,0,10,5,5,32,D,56
420770.KQ,420770,기가비스,14653,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,115800.0,153770.0,137928.33333333334,105752.5,77798.75,48.8455791384823,192200.0,-39.75026014568158,33.81424706942765,-30.53,14.77,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,353.16,47.97,2.32,89.0,8.99,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.69,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,185000.0,,,59.76,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,20,15,19,19,0.25,-33.36,28.0,6.15,8.9,217.86,46.18,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-27,4.25,0,0,6,20,0,10,3,5,44,C,57
0009K0.KQ,0009K0,에임드바이오,14227,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,21800.0,23133.0,30390.166666666668,42062.583333333336,,,72500.0,-69.93103448275862,40.6896551723745,-2.9,-57.17,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,,626.65,1.96,306.52,7.13,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,9,1,8,8,,,,21.14,-25.16,,-66.27,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-27,4.25,0,0,6,0,0,0,5,1,12,D,58
082920.KQ,082920,비츠로셀,13873,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,30600.0,32685.0,44971.666666666664,38379.583333333336,29635.275,3.2553266335473467,64100.0,-52.26209048361935,36.36363636361065,-17.19,-43.33,nxt_web_latest,NXT 체결가,2026-07-27 22:59 KST,,,10.56,11.12,31.49,18.0,4.05,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.85,20.5,260.0,116.83,OpenDART,9.14,5.0,True,5.0,OpenDART,,4.0,,,50333.0,,,64.49,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011,OpenDART,2025.0,11011,2,1,1,1,1.7,23.31,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-27,4.25,8,0,16,5,12,5,5,3,54,C,59
