yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
RTX,RTX,RTX,254.20066354,2026-09-24,Naver exchange listing (USD),188.61000061035156,198.8614990234375,205.92299931844076,194.4580830891927,194.61444961547852,-3.085304825510448,225.49000549316406,-16.355494250023668,14.864863782323937,-11.03,-0.59,daily_close,일봉 종가,2026-09-25 15:26 KST,,,28.7,32.79,81.7,34.358524,3.9695432,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.55,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,24.5,13.19,Finnhub,yfinance,,,2026-09-16,,,,,1.2,49.14,34.72,15.34,43.96,8,6,7,6,-1.04,-74.12,2026-09-24,5.16,0,0,12,10,15,8,1,5,51,C,58
MUFG,MUFG,미쓰비시 UFJ 파이낸셜 그룹 ADR,254.042610588,2026-09-24,Naver exchange listing (USD),22.56999969482422,23.305999851226808,22.50900001525879,20.693999989827475,19.370199975967406,16.51918783919011,24.1299991607666,-6.464979362613548,31.775709993375656,0.58,13.47,daily_close,일봉 종가,2026-09-25 15:26 KST,22.57,1.3521301978759016e-06,50.9,0.09,3.21,15.418919,1.7771883,9.46,,28.8,,,159.47 -> 212.33,7521125000000.0,,2427229000000.0,,32.27,-23064420000000.0,-23737555000000.0,90045500000000.0,25737631000000.0,64307869000000.0,2.39,35.38,0.54,,yfinance,,2.0,True,3.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,2.0,0.0,21.59,25.18,18.0,-4.34,27.66,Finnhub,yfinance,,,2026-09-24,,,,,0.3,,15.85,2.78,14.66,17,16,16,16,-2.72,-36.07,2026-09-24,5.16,8,6,6,20,0,10,3,0,53,C,59
TMO,TMO,써모 피셔 사이언티픽,250.83286135,2026-09-24,Naver exchange listing (USD),678.3900146484375,630.3680023193359,588.5333363850912,534.0761678059896,539.6921507263183,25.699440641384058,678.3900146484375,0.0,77.36901313601939,7.05,35.31,daily_close,일봉 종가,2026-09-25 15:26 KST,,,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.28,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,-6.92,3.16,Finnhub,yfinance,,,2026-09-16,,,,,3.63,7.16,30.97,6.95,18.06,12,11,10,10,10.19,-36.0,2026-09-24,5.16,0,0,12,0,4,5,1,0,22,D,60
WFC,WFC,웰스파고,248.512265432,2026-09-24,Naver exchange listing (USD),82.18000030517578,87.32700042724609,86.92433344523111,83.64050019582113,85.07955009460449,-3.408045512939996,96.38999938964844,-14.742192317099137,29.490928855525866,-3.58,-0.56,daily_close,일봉 종가,2026-09-25 15:26 KST,82.16,-0.024337192871152886,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.43,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,21.98,4.4,Finnhub,yfinance,,,2026-09-16,,,,,0.49,13.84,15.93,2.78,14.66,17,16,16,16,-22.57,-42.37,2026-09-24,5.16,8,6,12,20,8,8,3,5,70,A,61
TXN,TXN,텍사스 인스트루먼트,247.170486216,2026-09-24,Naver exchange listing (USD),270.6499938964844,262.5920043945313,276.2978327433268,278.22591667175294,245.7438003540039,10.135024161993956,332.2799987792969,-18.54761198664493,67.72767520145705,3.39,-9.2,daily_close,일봉 종가,2026-09-25 15:26 KST,,,51.8,25.9,91.66,41.103184,13.733712,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.25,85.41,6.08,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,48.84,3.92,31.0,2.33,324.71,400.0,225.0,19.97,6.68,Finnhub,yfinance,,,2026-09-22,,,,,0.79,-12.2,36.6,15.51,38.1,33,31,30,31,12.3,-11.45,2026-09-24,5.16,0,0,20,16,0,10,1,5,52,C,62
KLAC,KLAC,KLA,244.179764718,2026-09-24,Naver exchange listing (USD),187.11000061035156,177.9754997253418,196.37300033569335,198.2207918802897,175.5871800994873,6.562449778130411,301.7099914550781,-37.98349212501617,60.76256855369494,1.78,-37.98,daily_close,일봉 종가,2026-09-25 15:26 KST,,,13.8,42.83,93.85,46.286503,34.58625,87.5,96.88,15.2,12.89,34.34,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.49,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,68.57,4.14,26.0,2.86,233.77,325.0,175.0,24.94,0.76,Finnhub,yfinance,,,2026-09-16,,,,,3.35,34.34,36.6,14.97,35.18,33,31,30,31,26.47,131.04,2026-09-24,5.16,0,0,20,0,15,5,3,5,48,C,63
SAP,SAP,SAP ADR,244.148272527,2026-09-24,Naver exchange listing (USD),209.11000061035156,212.94199905395507,193.0351661682129,181.77408307393392,194.52555000305176,7.497447305544694,311.92999267578125,-32.962521873393676,39.090912515078635,-1.21,35.69,daily_close,일봉 종가,2026-09-25 15:26 KST,,,30.6,51.92,7.75,27.478317,65.816025,18.32,21.966,9.4,23.21,8.62,5.17 -> 2.65 -> 6.1,36800000000.0,9620000000.0,7161000000.0,26.14,19.46,9156000000.0,8417000000.0,8220000000.0,7476000000.0,744000000.0,1.4,37.53,2.93,,yfinance,-0.38,9.0,False,9.0,yfinance dividend history,Technology,Software - Application,76.92,4.38,12.0,0.0,251.5,319.0,177.0,20.27,-0.76,Finnhub,yfinance,,,2026-09-25,,,,,0.9,8.62,39.22,14.97,38.1,33,31,30,31,-29.94,339.65,2026-09-24,5.16,0,0,16,16,8,10,5,5,60,B,64
MRVL,MRVL,마벨 테크놀로지 그룹,227.073255,2026-09-24,Naver exchange listing (USD),258.95001220703125,231.8645004272461,221.81949971516926,212.72400010426838,161.66210021972657,60.17978973121944,316.42999267578125,-18.16514925866867,73.28998282998765,5.65,-13.07,daily_close,일봉 종가,2026-09-25 15:26 KST,258.71,-0.09268669461941559,50.0,25.69,81.81,80.08197,11.74053,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.09,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,289.04,400.0,210.0,11.62,-0.06,Finnhub,yfinance,,,2026-09-24,,,,,1.6,,36.6,15.51,38.1,33,31,30,31,118.8,-24.3,2026-09-24,5.16,0,0,16,5,0,10,1,5,37,D,65
C,C,씨티그룹,221.589399034,2026-09-24,Naver exchange listing (USD),132.10000610351562,134.78499908447264,134.93166694641113,132.8034165064494,125.3056498336792,5.422226594614623,145.6699981689453,-9.315570972748601,32.339222954123414,-1.09,-5.62,daily_close,일봉 종가,2026-09-25 15:26 KST,,,61.0,11.41,82.08,14.219592,1.1513187,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,2.03,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.32,20.0,0.0,154.7,176.0,129.0,17.11,11.88,Finnhub,yfinance,,,2026-09-25,,,,,0.23,31.54,15.93,2.78,14.66,17,16,16,16,-10.74,-58.59,2026-09-24,5.16,8,8,6,20,15,10,3,0,70,A,66
TM,TM,토요타자동차 ADR,220.583949237,2026-09-24,Naver exchange listing (USD),186.72000122070312,194.1104995727539,187.55799967447916,188.1745829264323,201.91644943237304,-7.526107087555338,248.2899932861328,-24.79761316618007,30.04552168065959,-2.67,10.87,daily_close,일봉 종가,2026-09-25 15:26 KST,187.2,0.25706875329842405,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.36,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,24.03,26.87,Finnhub,yfinance,,,2026-09-24,,,,,0.1,,21.21,10.56,18.46,6,5,4,4,-60.58,48.22,2026-09-24,5.16,12,0,12,20,0,10,3,5,62,B,67
AMGN,AMGN,암젠,219.51821931,2026-09-24,Naver exchange listing (USD),406.0400085449219,405.16200103759763,396.89500020345054,369.4660842895508,361.5710009765625,12.298831335547813,444.1199951171875,-8.574256280043791,32.24874419692344,-7.79,12.13,daily_close,일봉 종가,2026-09-25 15:26 KST,,,64.9,24.13,85.0,23.700314,17.375114,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.48,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,46.51,3.41,29.0,-2.33,388.03,457.0,225.0,-4.44,8.95,Finnhub,yfinance,,,2026-09-16,,,,,0.37,6.74,33.34,5.64,13.83,12,11,10,10,-28.91,208.07,2026-09-24,5.16,4,0,20,20,4,10,3,0,61,B,68
BHP,BHP,BHP 그룹 ADR,216.254269506,2026-09-24,Naver exchange listing (USD),85.08999633789062,89.11299858093261,87.285999806722,85.30333321889242,78.5702497291565,8.297983818568317,98.69000244140625,-13.780530719502368,26.852967260219657,-11.67,2.14,daily_close,일봉 종가,2026-09-25 15:26 KST,,,-9.0,15.31,4.63,21.953367,4.2268553,24.0,50.473,18.3,33.67,11.46,3.11 -> 3.55 -> 3.86,58760000000.0,25501000000.0,9833000000.0,43.4,16.73,21778000000.0,11929000000.0,18445000000.0,27121000000.0,-8676000000.0,4.65,68.84,3.96,,yfinance,-45.5,9.0,True,9.0,yfinance dividend history,Basic Materials,Other Industrial Metals & Mining,30.77,2.88,6.0,-1.23,76.25,91.0,61.5,-10.39,-3.21,Finnhub,yfinance,,,2026-09-25,,,,,,11.46,,,,3,2,2,2,,,2026-09-24,5.16,4,0,20,0,8,0,3,5,40,C,69
LIN,LIN,린드,215.803253507,2026-09-24,Naver exchange listing (USD),468.1400146484375,471.12400207519534,492.50133310953777,499.63416697184243,484.04019973754885,-3.284889374422326,546.6400146484375,-14.360456222818957,36.367168196386025,-4.53,-9.79,daily_close,일봉 종가,2026-09-25 15:26 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.37,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,16.9,-0.19,Finnhub,yfinance,,,2026-09-22,,,,,2.8,7.72,,,,3,2,2,2,,,2026-09-24,5.16,0,0,16,0,4,5,5,5,35,D,70
IBM,IBM,IBM(인터내셔널 비지니스 머신),213.921034593,2026-09-24,Naver exchange listing (USD),227.05999755859375,235.8109977722168,238.53249842325846,245.3460823059082,258.1358494567871,-12.038564950815012,329.2300109863281,-31.033019475243762,43.70783529129844,-1.22,-19.26,daily_close,일봉 종가,2026-09-25 15:26 KST,227.5034,0.1952798582638174,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.98,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,8.06,3.33,Finnhub,yfinance,,,2026-09-24,,,,,,17.14,39.22,15.51,38.1,33,31,30,31,-47.55,-58.62,2026-09-24,5.16,4,0,20,0,12,0,5,5,46,C,71
TTE,TTE,토탈에너지스,209.661435449,2026-09-24,Naver exchange listing (USD),91.88999938964844,90.26199913024902,86.39666659037272,87.3755833307902,82.20889993667602,11.776218220204369,93.5999984741211,-1.8269221285782857,59.21787019131801,5.46,18.17,daily_close,일봉 종가,2026-09-25 15:26 KST,,,106.0,8.08,54.15,11.406758,1.5786464,14.48,48.045,27.8,-17.34,-18.35,8.67 -> 6.69 -> 5.78,182344000000.0,19925000000.0,13127000000.0,10.93,7.2,27343000000.0,10390000000.0,24152000000.0,60071000000.0,-35919000000.0,4.61,49.31,4.24,,yfinance,-0.68,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,57.58,4.0,10.0,-1.8,96.4,108.0,81.0,4.91,0.41,Finnhub,yfinance,,,2026-09-24,,,,,0.11,-18.35,19.05,2.04,12.58,4,3,3,3,-40.12,-22.62,2026-09-24,5.16,12,6,12,20,0,10,3,0,63,B,72
STX,STX,씨게이트,207.492710386,2026-09-24,Naver exchange listing (USD),905.9199829101562,843.4054992675781,848.8743316650391,811.4548309326171,631.8919989013672,43.36626899616155,1094.0400390625,-17.19498824865192,63.140106415113664,7.04,-6.12,daily_close,일봉 종가,2026-09-25 15:26 KST,905.51,-0.045255973804578145,148.8,51.04,84.47,63.306267,96.26792,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.33,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,24.18,11.27,Finnhub,yfinance,,,2026-09-23,,,,,0.43,196.6,36.6,14.97,35.18,33,31,30,31,72.97,543.07,2026-09-24,5.16,0,0,20,20,15,10,3,5,73,A,73
AXP,AXP,아메리칸 익스프레스,206.415203555,2026-09-24,Naver exchange listing (USD),305.6600036621094,321.1575012207031,336.13399912516275,328.47683232625326,334.3877494812012,-8.591147810786305,384.8900146484375,-20.58510430796643,26.09814049799523,-9.07,-9.63,daily_close,일봉 종가,2026-09-25 15:26 KST,305.0221,-0.20869713226023512,11.0,18.82,64.62,18.513796,5.94585,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.24,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,54.05,3.83,24.0,0.0,378.54,450.0,329.0,23.84,2.13,Finnhub,yfinance,,,2026-09-24,,,,,1.68,17.13,15.34,2.65,13.1,17,16,16,16,20.69,124.37,2026-09-24,5.16,4,0,20,5,12,5,3,5,54,C,74
APH,APH,암페놀,204.872531215,2026-09-24,Naver exchange listing (USD),83.08000183105469,80.43375091552734,80.26208330790202,76.30783341725667,73.61972496032715,12.850193172856294,88.16000366210938,-5.7622522913279335,52.40133748597128,2.99,-5.76,daily_close,일봉 종가,2026-09-25 15:26 KST,82.94,-0.16851447757474425,59.3,16.35,96.7,39.21717,12.356779,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.6,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,19.48,10.71,Finnhub,yfinance,,,2026-09-16,,,,,0.66,46.56,36.6,15.51,35.18,33,31,30,31,7.15,-20.33,2026-09-24,5.16,0,0,20,20,15,10,5,0,70,A,75
SAN,SAN,방코 산탄데르 ADR,204.50388,2026-09-24,Naver exchange listing (USD),14.279999732971191,14.632999992370605,14.300499947865804,13.361749974886576,12.752399973869323,11.978919750259093,15.050000190734863,-5.11628204654577,37.37703834687948,-2.86,3.48,daily_close,일봉 종가,2026-09-25 15:26 KST,,,8.7,7.38,3.54,14.362745,1.66187,13.11,,10.2,,17.58,0.65 -> 0.77 -> 0.9,60023000000.0,,14101000000.0,,23.49,-14835000000.0,-22494000000.0,179296000000.0,326212000000.0,-146916000000.0,1.96,25.25,0.28,,yfinance,3.14,5.0,True,9.0,yfinance dividend history,Financial Services,Banks - Diversified,75.86,,3.0,0.0,14.79,15.78,13.0,3.57,11.19,Finnhub,yfinance,,,2026-09-22,,,,,1.65,17.58,15.93,2.78,14.66,17,16,16,16,-9.84,-40.22,2026-09-24,5.16,8,6,12,5,12,5,5,0,53,C,76
QCOM,QCOM,퀄컴,203.973,2026-09-24,Naver exchange listing (USD),194.25999450683594,179.29450073242188,171.92050018310547,180.45958372751872,168.99784996032716,14.948204697538554,251.02000427246094,-22.611747589652982,69.68580010744589,18.65,5.12,daily_close,일봉 종가,2026-09-25 15:26 KST,193.71,-0.2831228880821241,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,1.89,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,-0.6,0.38,Finnhub,yfinance,,,2026-09-24,,,,,,-11.66,39.22,15.51,38.1,33,31,30,31,-50.48,-58.46,2026-09-24,5.16,4,0,20,0,0,0,1,5,30,D,77
VZ,VZ,버라이존,196.603962559,2026-09-24,Naver exchange listing (USD),47.31999969482422,49.42100028991699,47.08733374277751,46.95833346048991,46.243200073242186,2.328557755251684,51.45000076293945,-8.027212841345891,31.772567378500227,-5.72,11.76,daily_close,일봉 종가,2026-09-25 15:26 KST,,,-22.0,9.01,71.18,12.416667,1.906285,15.84,184.081,-0.7,2.0,21.51,2.75 -> 4.14 -> 4.06,138191000000.0,29259000000.0,17174000000.0,21.17,12.43,37137000000.0,19676000000.0,19048000000.0,181643000000.0,-162595000000.0,5.98,72.79,2.83,,yfinance,1.92,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,50.0,3.64,22.0,0.0,51.58,71.0,44.0,9.0,0.71,Finnhub,yfinance,,,2026-09-22,,,,,,21.51,18.84,6.78,29.85,8,7,7,7,-34.09,-71.88,2026-09-24,5.16,8,3,16,0,12,0,3,0,42,C,78
TD,TD,토론토 도미니언 은행,196.160718593,2026-09-24,Naver exchange listing (USD),119.26000213623047,121.19099998474121,120.85450007120768,115.38658326466879,107.04819980621338,11.407760571521807,124.80000305175781,-4.4391031891479695,37.07723696830418,-0.14,-1.79,daily_close,일봉 종가,2026-09-25 15:26 KST,,,45.0,8.27,57.26,17.889053,2.2077477,12.83,,11.5,,44.71,5.52 -> 4.72 -> 11.56,61281000000.0,,20538000000.0,,33.51,-69646000000.0,-71791000000.0,116929000000.0,442429000000.0,-325500000000.0,2.72,46.36,3.24,,yfinance,-6.62,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,69.57,3.79,3.0,-3.16,122.32,138.53,97.67,2.57,5.03,Finnhub,yfinance,,,2026-09-22,,,,,0.4,44.71,15.34,2.78,14.66,17,16,16,16,16.62,-20.58,2026-09-24,5.16,8,3,12,20,15,10,5,0,73,A,79
CRM,CRM,세일즈포스,196.05506,2026-09-24,Naver exchange listing (USD),238.22000122070312,249.16599884033204,204.80983301798503,190.14566701253256,201.40280044555664,18.280381749259213,367.8699951171875,-35.24342719367027,29.088879359678714,15.85,52.06,daily_close,일봉 종가,2026-09-25 15:26 KST,,,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.74,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,14.76,34.54,Finnhub,yfinance,,,2026-09-25,,,,,0.19,36.28,39.22,15.51,38.1,33,31,30,31,-41.76,-66.24,2026-09-24,5.16,4,0,16,20,15,10,3,5,73,A,80
DE,DE,디어,187.373483815,2026-09-24,Naver exchange listing (USD),694.9400024414062,678.018994140625,632.609164428711,606.0159993489583,581.5886990356445,19.489942564859685,709.47998046875,-2.049385243786196,50.262833241003264,9.52,9.55,daily_close,일봉 종가,2026-09-25 15:26 KST,,,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.93,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-6.93,7.18,Finnhub,yfinance,,,2026-09-22,,,,,,-26.91,34.66,15.34,43.96,8,6,7,6,-0.52,-61.48,2026-09-24,5.16,0,0,16,0,0,0,5,0,21,D,81
SHOP,SHOP,쇼피파이,186.769233024,2026-09-24,Naver exchange listing (USD),145.16000366210938,138.37550048828126,135.04200019836426,124.51058362325033,130.00985008239746,11.653081339690853,179.00999450683594,-18.909553591117458,49.396175158769566,-3.41,27.13,daily_close,일봉 종가,2026-09-25 15:26 KST,,,68.1,325.66,73.19,99.824326,15.015755,15.54,1.403,33.7,44.78,207.26,0.1 -> 1.56 -> 0.94,11556000000.0,1885000000.0,1231000000.0,16.31,10.65,2033000000.0,2007000000.0,1534000000.0,188000000.0,1346000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,76.79,4.31,48.0,-2.46,172.77,220.0,120.0,19.02,0.37,Finnhub,yfinance,,,2026-09-23,,,,,1.47,207.26,36.6,15.46,38.1,33,31,30,31,172.74,-2.87,2026-09-24,5.16,0,0,16,10,15,10,5,5,61,B,82
GILD,GILD,길리어드 사이언시스,185.608887152,2026-09-24,Naver exchange listing (USD),149.69000244140625,148.35099868774415,139.56749979654947,135.52524979909262,135.83479976654053,10.200039090629707,155.8000030517578,-3.9216947950391114,45.889306833824506,1.08,18.48,daily_close,일봉 종가,2026-09-25 15:26 KST,148.9,-0.5277589875886856,1684.21,71.98,92.21,17.731707,15.795217,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.19,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,158.15,180.0,123.0,5.65,6.73,Finnhub,yfinance,,,2026-09-22,,,,,0.01,22.75,33.34,5.64,18.06,12,11,10,10,-46.82,180.06,2026-09-24,5.16,8,0,0,20,12,10,5,0,55,B,83
ADI,ADI,애널로그 디바이시스,185.399592564,2026-09-24,Naver exchange listing (USD),382.6099853515625,367.6169998168945,375.288666788737,386.819167582194,355.868650970459,7.514383272642731,445.4800109863281,-14.11287242620974,67.52111161085007,2.91,-3.67,daily_close,일봉 종가,2026-09-25 15:26 KST,382.39,-0.057495977623370005,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.15,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,21.8,3.47,Finnhub,yfinance,,,2026-09-16,,,,,0.27,-16.56,36.6,15.51,38.1,33,31,30,31,21.35,-65.17,2026-09-24,5.16,0,0,12,20,0,10,1,5,48,C,84
DIS,DIS,월트 디즈니,182.269069375,2026-09-24,Naver exchange listing (USD),105.55999755859375,105.9125,102.26550038655598,102.19583371480306,104.0126502609253,1.4876529862346446,124.01000213623047,-14.877835867923439,45.76269676236749,-3.71,9.67,daily_close,일봉 종가,2026-09-25 15:26 KST,105.02,-0.5115551071266506,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.42,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,21.11,5.52,Finnhub,yfinance,,,2026-09-23,,,,,,130.44,18.79,6.78,29.85,8,7,7,7,18.62,-74.93,2026-09-24,5.16,4,6,6,0,15,0,5,5,41,C,85
