yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,dividend_year,dividend_report_code,dividend_history_years,dividend_history_source,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,dart_source,dart_year,dart_fs_div,dart_report_code,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
064760.KQ,064760,티씨케이,24035,우량기업부,반도체 제조공정용 고순도 흑연제품,KOSDAQ,주권,KRX,204500.0,210924.5,-3.0458766051359607,348500.0,-41.31994261119082,30.891719745220172,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-2.77,18.81,67.26,29.0,6.09,13.5,9.3,9.29,3.97,6.91,5246 -> 6167 -> 5996,3013.0,839.0,699.0,27.85,23.2,541.11,495.32,362.27,483.14,-45.27,0.7,22.9,1430.0,159.87,OpenDART,0.0,5.0,True,,,,,,,,,,6.91,2025.0,11011.0,5.0,OpenDART,24.52,3.68,9.4,2,,,,,,,기타 비금속 광물제품 제조업,기타 비금속 광물제품 제조업,2026-07-08,4.25,0,0,12,0,4,0,3,5,24,D,36
257720.KQ,257720,실리콘투,23607,우량기업부,화장품 유통,KOSDAQ,주권,KRX,34600.0,41730.75,-17.08751939517023,61800.0,-44.01294498381877,55.44554455441702,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,31.11,14.49,7.77,11.0,4.73,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.88,11.9,306.0,200.28,OpenDART,,1.0,False,,,,,,,,,0.35,103.34,2025.0,11011.0,1.0,OpenDART,11.0,4.73,46.89,1,,,,,,,상품 종합 도매업,상품 종합 도매업,2026-07-08,4.25,12,0,20,20,15,10,3,5,85,S,37
263750.KQ,263750,펄어비스,22843,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,35100.0,44516.75,-21.15327376773911,72000.0,-51.24999999999999,40.63604240278665,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,296.2,96.6,7.88,7.0,2.41,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,,,,,,0.02,,,,,,19.45,5.4,-10.03,4,-64.01,-55.37,OpenDART,2025.0,CFS,11011,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-08,4.25,15,3,0,20,0,10,5,3,56,B,38
067310.KQ,067310,하나마이크론,22703,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,34150.0,32606.25,4.734521755798352,56800.0,-39.87676056338028,27.71392081735918,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,44.79,20.98,21.0,7.24,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.2,12.19,70.0,46.46,OpenDART,11.87,4.0,False,,,,,,,,,,,2025.0,11011.0,4.0,OpenDART,26.33,29.39,-19.3,5,-20.24,-75.37,,,,,반도체 제조업,반도체 제조업,2026-07-08,4.25,4,0,6,0,0,0,3,5,18,D,39
357780.KQ,357780,솔브레인,22557,우량기업부,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,KOSDAQ,주권,KRX,281500.0,348342.5,-19.18872948319542,501000.0,-43.812375249500995,29.6028880866411,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-33.25,18.26,27.69,18.0,2.38,7.66,30.15,6.95,-20.43,-22.12,16759 -> 15226 -> 10164,9234.0,1336.0,840.0,14.47,9.1,1469.22,268.78,2476.57,3351.74,-875.17,0.83,22.77,2350.0,179.98,OpenDART,6.42,4.0,False,,,,,,,,,,-22.12,2025.0,11011.0,4.0,OpenDART,35.49,4.18,10.92,3,-49.28,-43.06,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-08,4.25,8,3,6,0,0,0,3,5,25,D,40
005290.KQ,005290,동진쎄미켐,21738,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,40700.0,47063.5,-13.52109384129952,66000.0,-38.333333333333336,20.96069868994779,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-35.98,13.86,15.39,22.38,2.56,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1912.57,1098.48,3719.12,9045.5,-5326.38,1.6,33.71,650.0,334.0,OpenDART,55.91,5.0,True,,,,,,,,,,-11.78,2025.0,11011.0,5.0,OpenDART,52.39,2.06,6.15,2,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-08,4.25,4,3,6,0,0,0,1,5,19,D,41
089970.KQ,089970,브이엠,21056,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,80300.0,41602.75,93.01608667696246,119700.0,-32.9156223893066,45.97918637653128,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,29.68,13.24,37.0,15.23,17.34,40.37,105.41,,,-,1444.0,247.0,261.0,17.11,18.07,183.11,93.34,1305.19,715.3,589.89,,,,,,,1.0,False,,,,,,,,,,,,,1.0,OpenDART,96.1,12.17,7.15,21,-61.5,25.14,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,16,0,0,0,5,5,26,D,42
290650.KQ,290650,엘앤씨바이오,20416,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,71900.0,68685.5,4.680027079951373,118300.0,-39.222316145393066,45.871559633015735,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,192.78,8.73,21.98,,11.01,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.07,,50.0,11.34,OpenDART,0.0,5.0,True,,,,,,,,,,,2025.0,11011.0,5.0,OpenDART,108.15,6.76,1.96,7,,62.87,OpenDART,2025.0,CFS,11011,의약품 제조업,의약품 제조업,2026-07-08,4.25,0,0,0,0,0,10,5,5,20,D,43
140860.KQ,140860,파크시스템스,18941,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,260000.0,254687.5,2.085889570552147,339500.0,-23.416789396170838,63.52201257860517,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-19.61,42.01,36.14,36.0,8.11,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.19,10.1,500.0,34.76,OpenDART,18.92,5.0,False,,,,,,,,,,18.19,2025.0,11011.0,5.0,OpenDART,39.19,7.64,13.56,2,,,,,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-07-08,4.25,0,0,16,0,12,0,3,5,36,D,44
035900.KQ,035900,JYP Ent.,18690,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,51200.0,66464.5,-22.966395594640748,85100.0,-39.83548766157462,43.47826086954115,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,64.27,25.19,18.95,14.0,2.82,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,1.71,18.1,877.0,290.58,OpenDART,64.23,2.0,False,,,,,,,,,0.22,23.33,2025.0,11011.0,2.0,OpenDART,13.33,2.03,26.09,3,5.03,38.92,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-08,4.25,8,3,20,20,12,10,5,5,83,A,45
420770.KQ,420770,기가비스,18443,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,136400.0,71219.25,91.5212530320103,192200.0,-29.03225806451613,52.18487394957369,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,353.16,47.97,1.54,146.44,11.9,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.59,65.63,800.0,101.41,OpenDART,0.0,3.0,False,,,,,,,,,0.41,-33.36,2025.0,11011.0,3.0,OpenDART,96.1,12.17,7.15,21,52.38,-2.22,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,6,20,0,10,5,5,46,C,46
068760.KQ,068760,셀트리온제약,18116,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,39750.0,57509.84,-30.88139351457072,95047.0,-58.178585331467595,42.13836477983711,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,76.47,119.93,5.2,45.74,4.19,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.5,,200.0,86.85,OpenDART,,1.0,False,,,,,,,,,0.6,34.91,2025.0,11011.0,1.0,OpenDART,108.15,6.76,1.96,7,-57.71,-38.02,OpenDART,2025.0,OFS,11011,의약품 제조업,의약품 제조업,2026-07-08,4.25,0,0,6,20,15,10,5,3,59,B,47
041510.KQ,041510,에스엠,18041,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,76900.0,103924.0,-26.003618028559334,153000.0,-49.73856209150327,49.43820224717546,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,1844.22,43.74,32.81,12.0,1.68,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.11,10.7,1620.0,370.89,OpenDART,68.7,5.0,True,,,,,,,,,0.01,103.18,2025.0,11011.0,5.0,OpenDART,13.33,2.03,26.09,3,-9.98,-17.24,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-08,4.25,12,6,20,20,15,10,5,3,91,S,48
131970.KQ,131970,두산테스나,17587,우량기업부,반도체 테스트,KOSDAQ,주권,KRX,87500.0,80442.0,8.774023520051715,190100.0,-53.971593897948445,19.166666666663474,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-95.9,238.23,8.73,51.0,4.89,0.34,61.02,-18.55,-102.37,-83.42,2839 -> 1903 -> 78,3039.0,-9.0,15.0,-0.3,0.49,1472.18,1224.2,1095.47,2666.99,-1571.52,0.18,194.3,160.0,30.78,OpenDART,0.0,5.0,False,,,,,,,,,,-83.42,2025.0,11011.0,5.0,OpenDART,51.0,4.89,0.34,1,,,,,,,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2026-07-08,4.25,0,0,0,0,0,0,1,3,4,D,49
098460.KQ,098460,고영,17051,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,25000.0,27336.05,-8.545675033518007,43500.0,-42.5287356321839,24.804177545673767,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-29.74,61.63,23.74,49.0,6.47,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.56,62.8,140.0,92.63,OpenDART,3.93,5.0,False,,,,,,,,,,-17.9,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,-49.01,-46.84,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,0,0,0,0,1,5,6,D,50
032820.KQ,032820,우리기술,16834,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,9810.0,11444.55,-14.282343997798073,29300.0,-66.51877133105802,22.959738846537377,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,-84.85,398.75,6.61,62.13,13.01,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,126.38,9.88,2.12,2,,,OpenDART,2025.0,CFS,11011,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-08,4.25,0,0,0,0,0,0,1,1,2,D,51
140410.KQ,140410,메지온,16746,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,55100.0,85961.5,-35.90153731612408,172700.0,-68.09496236247828,32.921810699569505,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,25.57,,120.78,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,,210.09,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,52
010170.KQ,010170,대한광통신,16077,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,10340.0,7985.36,29.486961138884165,29100.0,-64.46735395189003,14.480077745364156,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,3.83,,18.57,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,,18.57,-52.05,1,,,OpenDART,2025.0,CFS,11011,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-07-08,4.25,0,0,0,0,0,0,1,1,2,D,53
0009K0.KQ,0009K0,에임드바이오,15715,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,23150.0,46702.5,-50.43091911567903,72500.0,-68.06896551724138,44.28571428567886,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,626.65,1.88,389.86,9.07,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,69.56,-76.71,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-08,4.25,0,0,6,0,0,0,5,1,12,D,54
096530.KQ,096530,씨젠,14753,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,27400.0,25803.0,6.1892028058752855,35150.0,-22.04836415362731,47.63948497848352,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,7007.69,906.71,18.2,22.83,1.28,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.65,95.5,1000.0,461.18,OpenDART,0.0,5.0,True,,,,,,,,,0.0,,2025.0,11011.0,5.0,OpenDART,21.42,7.81,-4.21,3,6.58,-83.61,,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-07-08,4.25,4,6,0,0,0,10,5,5,30,D,55
058610.KQ,058610,에스피지,14681,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,62100.0,88217.25,-29.605604346088775,158100.0,-60.72106261859582,26.702508960566774,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-30.29,103.2,8.5,190.63,6.76,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,4.0,True,,,,,,,,,,-8.86,2025.0,11011.0,4.0,OpenDART,126.38,9.88,2.12,2,,,OpenDART,2025.0,CFS,11011,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-08,4.25,0,0,0,0,0,0,3,1,4,D,56
082920.KQ,082920,비츠로셀,14281,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,30150.0,28741.065,4.902166986505202,64100.0,-52.96411856474259,22.55125284736603,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,10.56,11.12,33.02,24.0,5.52,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.86,20.5,260.0,116.83,OpenDART,14.74,5.0,True,,,,,,,,,2.27,23.31,2025.0,11011.0,5.0,OpenDART,183.5,6.4,10.42,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-08,4.25,4,0,16,0,12,5,1,3,41,C,57
089030.KQ,089030,테크윙,14061,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,37950.0,52870.25,-28.220502078200877,71100.0,-46.62447257383967,23.625730994144305,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,181.67,12.73,474.8,10.22,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.34,49.4,130.0,46.46,OpenDART,-13.29,5.0,True,,,,,,,,,,,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,394.07,-16.02,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,0,0,0,0,1,3,4,D,58
007390.KQ,007390,네이처셀,14014,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,21000.0,22519.75,-6.748520742903451,37800.0,-44.44444444444444,24.715909090889426,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,,1126.55,8.75,,23.65,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,97.08,22.77,-33.24,8,,3.86,OpenDART,2025.0,CFS,11011,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-08,4.25,0,0,0,0,0,0,1,5,6,D,59
083650.KQ,083650,비에이치아이,13940,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,42650.0,68075.0,-37.348512669849434,109500.0,-61.050228310502284,28.478964401285893,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,232.86,26.53,14.47,22.0,10.22,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,,,,,,0.09,180.92,,,,,152.39,14.14,25.58,2,,,OpenDART,2025.0,CFS,11011,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-08,4.25,4,0,20,20,15,10,3,1,73,A,60
183300.KQ,183300,코미코,13642,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,64000.0,62810.115,1.894416209873206,139200.0,-54.02298850574713,16.139767054904723,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-10.74,15.48,23.34,38.84,6.6,18.52,178.59,19.13,-1.33,24.61,1563 -> 2719 -> 2427,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,2.19,28.3,1400.0,141.14,OpenDART,26.31,5.0,True,,,,,,,,,,24.61,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,-59.58,-45.77,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-08,4.25,0,0,16,0,12,0,1,3,32,D,61
043260.KQ,043260,성호전자,13373,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,18690.0,22474.11,-16.837641179116773,53200.0,-64.86842105263158,9.502090459896124,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,871.74,6.42,3.02,5.24,3.73,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,,,,,,0.01,101.28,,,,,49.52,5.95,5.05,7,-89.42,-37.31,OpenDART,2025.0,CFS,11011,전자부품 제조업,전자부품 제조업,2026-07-08,4.25,15,0,20,20,15,10,1,1,82,A,62
218410.KQ,218410,RFHIC,13117,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,46900.0,56590.5,-17.12389888762248,112500.0,-58.31111111111112,20.232558139528294,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,11.66,23.8,26.79,39.0,4.69,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.85,29.9,400.0,101.41,OpenDART,58.74,4.0,False,,,,,,,,,3.34,28.82,2025.0,11011.0,4.0,OpenDART,39.0,4.69,8.84,1,,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-08,4.25,0,0,6,0,15,5,1,3,30,D,63
458870.KQ,458870,씨어스,12864,기술성장기업부,심전도검사솔루션 입원환자모니터링솔루션,KOSDAQ,주권,KRX,33800.0,39218.07,-13.815238740713145,63034.0,-46.37814512802614,51.96078431369696,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,102.08,4.9,26.0,28.02,52.78,36.81,495.06,,,-,482.0,163.0,160.0,33.82,33.2,20.86,4.54,110.96,145.84,-34.88,,,,,,,,,,,,,,,,,,,,,,,22.0,13.09,19.41,3,18.18,114.06,OpenDART,2025.0,CFS,11011,의료용 기기 제조업,의료용 기기 제조업,2026-07-08,4.25,0,0,20,0,0,0,5,3,28,D,64
127120.KQ,127120,제이에스링크,12680,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,36500.0,29187.55,25.05331896647715,48900.0,-25.357873210633947,53.82352941172038,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,,2.19,,14.03,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,,-63.98,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-08,4.25,0,0,0,0,0,0,5,5,10,D,65
030530.KQ,030530,원익홀딩스,12667,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,16400.0,29295.15,-44.01803711535869,48700.0,-66.32443531827515,12.80532938562699,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,,137.36,5.48,82.4,1.57,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,52.39,2.06,6.15,2,,,OpenDART,2025.0,CFS,11011,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-08,4.25,0,6,0,0,0,0,1,1,8,D,66
060370.KQ,060370,LS마린솔루션,12302,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,22650.0,29679.5,-23.684698192354993,50100.0,-54.79041916167665,34.271099744220976,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-51.36,69.69,2.74,114.15,2.39,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,,,,,,,,,,-28.93,2025.0,11011.0,0.0,OpenDART,114.15,2.39,2.0,1,,,OpenDART,2025.0,CFS,11011,전기 및 통신 공사업,전기 및 통신 공사업,2026-07-08,4.25,0,3,0,0,0,0,3,3,9,D,67
039200.KQ,039200,오스코텍,12127,벤처기업부,신약연구개발,KOSDAQ,주권,KRX,30350.0,47568.0,-36.19660275815674,62000.0,-51.04838709677419,28.57142857140701,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,5847.83,547.23,12.88,25.31,7.86,33.87,23.02,193.53,,,23 -> 1368,998.0,521.0,544.0,52.2,54.51,83.02,,151.92,430.06,-278.14,,,,,,,,,,,,,,,,,0.0,,,,,,108.15,6.76,1.96,7,-76.6,16.27,OpenDART,2025.0,CFS,11011,의약품 제조업,의약품 제조업,2026-07-08,4.25,0,0,20,0,0,10,3,3,36,D,68
078600.KQ,078600,대주전자재료,11652,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,70900.0,96225.0,-26.318524292023902,182800.0,-61.2144420131291,21.293800539079527,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,-43.95,667.76,16.15,146.78,5.7,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.14,6.7,100.0,15.14,OpenDART,0.0,4.0,False,,,,,,,,,,444.67,2025.0,11011.0,4.0,OpenDART,49.52,5.95,5.05,7,196.41,-4.2,,,,,전자부품 제조업,전자부품 제조업,2026-07-08,4.25,0,0,6,0,15,0,1,1,23,D,69
195940.KQ,195940,HK이노엔,11275,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,38950.0,48944.25,-20.41966114507833,57600.0,-32.37847222222222,45.93175853014998,nxt_web_latest,NXT 체결가,2026-07-08 22:11 KST,,,22.91,20.56,14.19,13.0,0.88,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,1.05,15.3,410.0,116.15,OpenDART,6.39,5.0,False,,,,,,,,,0.57,26.83,2025.0,11011.0,5.0,OpenDART,108.15,6.76,1.96,7,-87.98,-86.98,,,,,의약품 제조업,의약품 제조업,2026-07-08,4.25,8,8,6,20,15,8,5,5,75,A,70
003380.KQ,003380,하림지주,11021,우량기업부,지주사업,KOSDAQ,주권,KRX,9840.0,11273.95,-12.719144576656813,19610.0,-49.82151963284039,40.25316455681936,daily_close,NXT 미확인,2026-07-08 22:20 KST,,,772.77,17.26,9.2,4.36,0.29,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.22,,120.0,,OpenDART,0.0,3.0,False,,,,,,,,,0.01,148.93,2025.0,11011.0,3.0,OpenDART,78.03,2.9,2.46,3,-94.41,-90.0,OpenDART,2025.0,CFS,11011,기타 금융업,기타 금융업,2026-07-08,4.25,15,10,6,20,15,10,5,3,84,A,71
