yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
011070.KS,011070,LG이노텍,121648,,기타 전자부품 제조업,KOSPI,주권,KRX,503000.0,725850.0,884350.0,599229.1666666666,459806.0,9.39396180128141,1530000.0,-67.12418300653594,22.72727272727215,-45.03,-12.82,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-24.04,12.45,27.66,14.0,2.0,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.37,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1247650.0,,,148.04,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,-22.3,2025.0,11011,5,4,4,4,56.0,7.53,7.15,-75.0,-73.44,전자부품 제조업,전자부품 제조업,2026-07-28,4.63,8,3,6,0,0,0,1,1,19,D,56
003670.KS,003670,포스코퓨처엠,118209,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,131800.0,150720.0,199603.33333333334,209725.83333333334,206088.5,-36.0468924758053,296000.0,-55.472972972972975,36.26492942453304,-29.74,-49.89,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,7.52,726.86,9.7,522.0,3.08,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.19,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.74,,,252222.0,,,91.37,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,69.41,,2025.0,11011.0,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-28,4.63,0,0,0,0,0,5,5,3,13,D,57
272210.KS,272210,한화시스템,115618,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,58500.0,67915.0,90140.0,108032.5,88567.5,-33.94868320772292,162700.0,-64.04425322679779,40.376569037645076,-24.52,-51.21,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-46.69,20.41,10.02,60.0,2.38,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.85,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.85,,,127833.0,,,118.52,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,-16.73,2025.0,11011.0,5,4,4,4,36.0,7.53,6.92,66.67,-68.39,전자부품 제조업,전자부품 제조업,2026-07-28,4.63,0,3,6,0,0,0,5,1,15,D,58
259960.KS,259960,크래프톤,112576,,<배틀그라운드> 등 게임 소프트웨어,KOSPI,주권,KRX,246000.0,238025.0,248691.66666666666,247500.0,252465.0,-2.5607509951874516,386000.0,-36.26943005181347,49.37499999999136,10.07,-13.23,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-43.16,14.43,43.58,11.0,1.49,10.6,31.31,22.76,-10.83,12.39,12221 -> 27162 -> 15438,33266.0,10544.0,7337.0,31.7,22.06,10451.03,9041.3,5967.26,22495.04,-16527.78,0.91,13.6,2240.0,995.75,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,376667.0,,,53.12,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,12.39,2025.0,11011.0,3,2,2,2,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-28,4.63,12,6,12,0,8,0,5,5,48,C,59
071050.KS,071050,한국금융지주,107941,,금융지주회사,KOSPI,주권,KRX,194300.0,225660.0,236161.66666666666,235979.16666666666,208284.5,-6.7141337929610705,292500.0,-33.572649572649574,31.930333817123028,-10.87,-24.84,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,94.33,4.83,35.55,5.0,0.97,18.66,1025.35,6.14,95.49,69.05,11480 -> 16883 -> 32808,194661.0,23453.0,20244.0,12.05,10.4,-76072.18,-76406.29,32860.45,1240624.37,-1207763.92,4.47,25.1,8690.0,5078.16,OpenDART,55.75,5.0,True,5.0,OpenDART,,4.0,,,346500.0,,,78.33,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.05,69.05,2025.0,11011.0,18,17,17,16,8.0,1.08,8.82,-37.5,-10.19,기타 금융업,기타 금융업,2026-07-28,4.63,15,8,16,20,15,10,3,5,92,S,60
000720.KS,000720,현대건설,105008,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,92500.0,104565.0,129320.0,139359.16666666666,112386.0,-17.694374744185218,188700.0,-50.98039215686274,39.78494623655165,-20.33,-44.64,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-30.35,14.22,26.69,21.0,1.22,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.86,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,212474.0,,,129.7,,,Naver/FnGuide,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,토목 건설업,토목 건설업,2026-07-28,4.63,4,6,0,0,0,0,5,3,18,D,61
005830.KS,005830,DB손해보험,104145,,"자동차보험,화재보험,해상보험,특종보험,장기보험",KOSPI,주권,KRX,162000.0,154970.0,152416.66666666666,163304.16666666666,149390.0,8.440993373050405,205500.0,-21.16788321167883,59.99999999998113,19.38,-6.63,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-3.4,4.18,45.02,7.0,0.88,17.75,576.91,5.55,-1.69,1.43,24556 -> 26152 -> 25263,230479.0,23840.0,17906.0,10.34,7.77,-2824.18,-3921.7,17134.19,630870.18,-613735.99,4.69,25.7,7600.0,4608.9,OpenDART,18.22,5.0,False,5.0,OpenDART,,3.93,,,219867.0,,,35.72,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,1.43,2025.0,11011.0,3,2,2,2,,,,,,보험업,보험업,2026-07-28,4.63,15,8,16,0,0,0,3,5,47,C,62
323410.KS,323410,카카오뱅크,101626,,은행 및 금융서비스,KOSPI,주권,KRX,21250.0,22187.5,22521.666666666668,23830.0,23157.75,-8.238062851529186,37000.0,-42.567567567567565,39.0070921985041,0.47,-14.83,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,9.1,27.52,17.55,18.0,1.62,7.23,1032.02,4.78,7.0,16.34,744 -> 923 -> 1007,30863.0,6494.0,4803.0,21.04,15.56,60057.65,59360.83,20911.53,696599.09,-675687.56,2.16,45.64,460.0,2191.95,OpenDART,79.15,4.0,False,4.0,OpenDART,,3.67,,,29792.0,,,40.2,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,OFS,11011.0,OpenDART,1.98,16.34,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-07-28,4.63,8,6,6,5,12,5,5,5,52,C,63
005940.KS,005940,NH투자증권,101531,,"증권업,종합금융",KOSPI,주권,KRX,27500.0,30145.0,31474.166666666668,31946.25,27600.35,-0.3635823458760434,39200.0,-29.846938775510207,34.94809688577929,-5.66,-21.54,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,46.15,6.96,13.18,7.0,1.09,11.76,783.5,36.52,57.65,34.9,1587 -> 1976 -> 2888,136989.0,14206.0,10315.0,10.37,7.53,-54216.16,-54494.16,26308.3,739472.94,-713164.64,4.73,47.29,1300.0,4878.35,OpenDART,22.92,5.0,True,5.0,OpenDART,,3.94,,,42750.0,,,55.45,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.15,34.9,2025.0,11011.0,5,4,4,4,6.5,1.34,12.72,7.69,-18.66,금융 지원 서비스업,금융 지원 서비스업,2026-07-28,4.63,15,8,12,20,15,10,3,5,88,S,64
307950.KS,307950,현대오토에버,93652,,"차량SW, 내비게이션, 스마트팩토리, AI·클라우드 기반 솔루션, 디지털 전환 컨설팅 및 IT서비스",KOSPI,주권,KRX,335000.0,436450.0,578600.0,499854.1666666667,406194.0,-17.52709296543031,938000.0,-64.28571428571429,30.662983425413188,-36.91,-29.92,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,6.84,37.41,2.52,53.0,5.93,10.27,92.31,14.5,13.77,15.08,5024 -> 6228 -> 6654,42521.0,2553.0,1868.0,6.0,4.39,4236.08,1865.32,3011.25,17304.72,-14293.47,0.57,28.6,1900.0,521.04,OpenDART,18.56,5.0,False,5.0,OpenDART,,3.81,,,668438.0,,,99.53,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,7.75,15.08,2025.0,11011.0,3,2,2,2,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-28,4.63,0,0,12,0,12,5,3,1,33,D,65
003490.KS,003490,대한항공,92975,,"여객운송,화물운송,항공기 제조,판매,정비수리/기내식 제조판매,면세품 판매",KOSPI,주권,KRX,25250.0,26812.5,26546.666666666668,25617.916666666668,24346.25,3.7120706474303025,30000.0,-15.833333333333332,29.03225806447243,-10.93,3.7,daily_close,NXT 미확인,2026-07-28 22:18 KST,,,-40.82,8.45,45.5,27.0,0.86,7.28,339.88,41.16,-47.23,-14.28,2873 -> 3567 -> 2111,252255.0,11136.0,6473.0,4.41,2.57,40751.91,-2209.29,18699.88,389469.74,-370769.86,2.97,35.5,750.0,2770.54,OpenDART,0.0,4.0,False,4.0,OpenDART,,3.91,,,36545.0,,,44.73,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,-14.28,2025.0,11011,1,0,0,0,,,,,,항공 여객 운송업,항공 여객 운송업,2026-07-28,4.63,0,8,6,0,0,0,3,5,22,D,66
0126Z0.KS,0126Z0,삼성에피스홀딩스,91320,,지주회사,KOSPI,주권,KRX,362500.0,391500.0,445500.0,505591.6666666667,,,743000.0,-51.21130551816958,38.375350140053015,-22.63,-36.18,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,,35.03,6.53,39.0,1.52,,30.64,,,,-,2516.9,-636.41,853.0,-25.29,33.9,-1037.45,-1437.32,1313.0,18098.15,-16785.15,,,,,,,,,,,,4.0,,,593333.0,,,63.68,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,,,,18,17,17,17,8.0,0.97,8.91,387.5,56.7,기타 금융업,기타 금융업,2026-07-28,4.63,0,6,0,0,0,0,5,3,14,D,67
003230.KS,003230,삼양식품,89115,,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",KOSPI,주권,KRX,1184000.0,1127100.0,1190850.0,1189775.0,1236240.0,-4.22571668931599,1630000.0,-27.361963190184046,45.77006507592051,2.07,-7.86,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,43.18,19.3,16.22,16.0,6.42,37.59,72.74,36.1,52.12,75.62,16761 -> 36106 -> 51697,23518.0,5242.0,3887.0,22.29,16.53,3092.87,-1520.85,3328.41,9249.56,-5921.15,0.41,9.2,4800.0,359.94,OpenDART,50.79,5.0,False,5.0,OpenDART,,4.0,,,1856429.0,,,56.79,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.37,75.62,2025.0,11011,2,1,1,1,,,,,,기타 식품 제조업,기타 식품 제조업,2026-07-28,4.63,8,0,20,20,15,10,5,5,83,A,68
047050.KS,047050,포스코인터내셔널,88665,,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",KOSPI,주권,KRX,49850.0,51165.0,60422.5,66769.58333333333,61555.5,-19.016172397267507,87300.0,-42.89805269186712,51.89189189185263,-3.02,-41.35,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,19.35,14.68,7.82,11.0,1.42,9.27,140.03,0.35,0.65,-4.58,3834 -> 2925 -> 3491,323736.0,11653.0,6368.0,3.6,1.97,19415.39,8824.95,11714.66,109403.55,-97688.89,3.71,51.3,1850.0,3153.22,OpenDART,22.76,5.0,False,5.0,OpenDART,,4.0,,,96000.0,,,92.58,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.57,-4.58,2025.0,11011.0,1,0,0,0,,,,,,상품 중개업,상품 중개업,2026-07-28,4.63,12,6,6,20,0,8,5,5,62,B,69
028050.KS,028050,삼성E&A,86534,,"산업설비,건물,구축물,토목시설의 설계,시공,공사감리",KOSPI,주권,KRX,44150.0,44720.0,48805.0,43717.5,36681.25,20.361219969330378,64400.0,-31.44409937888199,44.17808219175964,-7.35,-21.58,daily_close,NXT 미확인,2026-07-28 22:18 KST,,,-18.44,6.49,38.68,13.0,1.94,13.76,125.8,-9.41,-18.47,-9.5,3846 -> 3862 -> 3150,90288.0,7921.0,6483.0,8.77,7.18,2544.33,1579.4,8617.97,55933.7,-47315.73,1.79,25.1,790.0,1548.4,OpenDART,19.7,2.0,False,2.0,OpenDART,,4.0,,,66800.0,,,51.3,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,,-9.5,2025.0,11011.0,2,1,1,1,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-28,4.63,8,3,12,0,0,0,5,5,33,D,70
443060.KS,443060,HD현대마린솔루션,86080,,"AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",KOSPI,주권,KRX,198400.0,203630.0,224451.66666666666,204681.66666666666,205891.0,-3.638332904303734,280500.0,-29.269162210338678,45.63953488371474,-11.03,-28.12,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,13.41,31.31,29.85,26.0,11.09,33.73,54.27,13.59,28.86,26.16,3778 -> 5302 -> 6013,19827.0,3501.0,2696.0,17.66,13.6,3241.28,3061.12,3779.24,4475.95,-696.71,1.99,65.7,3950.0,1770.79,OpenDART,25.4,2.0,False,2.0,OpenDART,,4.0,,,324900.0,,,63.76,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,1.94,26.16,2025.0,11011.0,2,1,1,1,,,,,,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",2026-07-28,4.63,0,0,20,5,15,5,5,5,55,B,71
006260.KS,006260,LS,83616,,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",KOSPI,주권,KRX,266000.0,319000.0,406908.3333333333,341843.3333333333,284385.0,-6.464827610457655,553000.0,-51.89873417721519,35.45816733067531,-25.8,-33.91,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,14.75,14.43,18.28,16.0,1.65,5.64,225.47,15.7,-1.89,-20.96,13539 -> 7371 -> 8458,318700.0,10526.0,4851.0,3.3,1.52,2063.3,-9841.35,20866.11,173152.04,-152285.93,,25.25,,683.69,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,610182.0,,,129.39,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,1.08,-20.96,2025.0,11011.0,18,17,17,16,8.0,0.97,9.04,100.0,70.1,기타 금융업,기타 금융업,2026-07-28,4.63,8,6,6,10,0,5,5,3,43,C,72
016360.KS,016360,삼성증권,83049,,"유가증권의 매매,위탁매매,인수주선",KOSPI,주권,KRX,92900.0,107545.0,116683.33333333333,108463.33333333333,96464.5,-3.695141736079076,149500.0,-37.85953177257525,32.17665615141246,-15.31,-16.46,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,12.03,5.76,26.16,5.0,1.1,13.09,887.64,10.45,14.09,35.65,6130 -> 10068 -> 11279,148739.0,13757.0,10072.0,9.25,6.77,-22636.33,-22963.06,31046.99,679295.84,-648248.85,4.31,35.46,4000.0,3572.0,OpenDART,33.01,5.0,True,5.0,OpenDART,,3.94,,,165611.0,,,78.27,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11014.0,OpenDART,0.42,35.65,2025.0,11011.0,5,4,4,4,7.5,1.34,12.06,-33.33,-17.91,금융 지원 서비스업,금융 지원 서비스업,2026-07-28,4.63,15,8,12,20,15,5,3,5,83,A,73
161390.KS,161390,한국타이어앤테크놀로지,82624,,타이어 제조,KOSPI,주권,KRX,68500.0,69975.0,66391.66666666667,64398.333333333336,60600.75,13.034904683522894,76700.0,-10.691003911342895,38.58024691356358,5.22,10.13,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-2.26,6.24,39.57,6.0,0.64,9.39,87.63,125.27,4.47,22.99,5814 -> 8998 -> 8795,212023.0,18411.0,9716.0,8.68,4.58,16080.24,-7000.92,26030.8,124452.09,-98421.29,3.36,25.8,2300.0,2805.74,OpenDART,42.19,5.0,False,5.0,OpenDART,,4.0,,,87750.0,,,28.1,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,,22.99,2025.0,11011,1,0,0,0,,,,,,고무제품 제조업,고무제품 제조업,2026-07-28,4.63,15,10,6,0,12,0,5,5,53,C,74
352820.KS,352820,하이브,81385,,"음악 기획/제작, 퍼블리싱, 아티스트 매니지먼트",KOSPI,주권,KRX,192700.0,210070.0,219660.0,271838.3333333333,287238.0,-32.912776164713584,404500.0,-52.360939431396794,30.43478260869179,-1.33,-22.45,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-95.0,455.33,18.45,46.0,2.6,-7.33,54.46,17.48,-73.21,,4504 -> 225,26499.0,493.0,-2544.0,1.86,-9.6,1074.84,463.79,5349.15,19340.18,-13991.03,0.26,-9.05,500.0,214.73,OpenDART,-15.48,3.0,True,3.0,OpenDART,,4.0,,,365000.0,,,89.41,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-28,4.63,0,3,0,0,0,0,3,3,9,D,75
078930.KS,078930,GS,81283,,지주회사/부동산 임대,KOSPI,주권,KRX,87900.0,81140.0,76223.33333333333,72556.66666666667,65440.5,34.32048960506109,95300.0,-7.76495278069255,60.33519553070266,30.61,14.45,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,40.85,5.41,20.45,5.0,0.52,5.55,86.04,-0.26,-4.59,-21.64,13734 -> 5988 -> 8434,251841.0,29361.0,10381.0,11.66,4.12,21933.38,2812.65,16109.17,165137.94,-149028.77,3.41,35.6,3000.0,2841.14,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,98000.0,,,11.49,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,0.12,-21.64,2025.0,11011.0,18,17,17,16,8.0,1.08,9.04,-37.5,-51.85,기타 금융업,기타 금융업,2026-07-28,4.63,15,10,6,20,0,10,3,0,64,B,76
180640.KS,180640,한진칼,72770,,"지주사업, 경영자문 및 컨설팅",KOSPI,주권,KRX,110900.0,118930.0,116520.0,119426.66666666667,115555.0,-4.028384751849769,173000.0,-35.895953757225435,32.13256484149208,-5.29,-3.31,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-68.82,25.59,18.71,45.62,2.23,4.75,20.93,2.12,-115.24,-36.56,5723 -> 7385 -> 2303,2984.0,-75.0,1592.0,-2.51,53.35,1222.26,-458.92,1109.3,7165.31,-6056.01,0.32,15.6,360.0,242.39,OpenDART,28.42,4.0,False,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-16,2025.0,CFS,11011.0,OpenDART,,-36.56,2025.0,11011.0,18,17,17,16,8.0,0.97,9.04,470.25,129.9,기타 금융업,기타 금융업,2026-07-28,4.63,0,3,0,0,0,0,3,5,11,D,77
039490.KS,039490,키움증권,71341,,"유가증권의 매매, 위탁, 인수, 주선",KOSPI,주권,KRX,272500.0,321750.0,360925.0,401387.5,357017.5,-23.673209296463057,495500.0,-45.0050454086781,30.21390374331324,-17.67,-38.83,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,38.22,5.91,27.83,5.0,1.14,18.12,1107.51,51.78,35.51,64.21,15021 -> 29304 -> 40504,171217.0,14882.0,11150.0,8.69,6.51,-63999.34,-68600.17,23004.64,744513.63,-721508.99,4.22,27.05,11500.0,3011.1,OpenDART,56.5,5.0,True,5.0,OpenDART,,4.0,,,532353.0,,,95.36,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.13,64.21,2025.0,11011.0,5,4,4,4,7.5,1.32,12.06,-33.33,-13.64,금융 지원 서비스업,금융 지원 서비스업,2026-07-28,4.63,15,8,16,20,15,10,3,3,90,S,78
090430.KS,090430,아모레퍼시픽,69489,,"화장품,생활용품 제조, 판매",KOSPI,주권,KRX,119100.0,119575.0,116863.33333333333,128231.66666666667,126158.5,-5.59494604010035,182300.0,-34.66812945693911,42.31536926146522,6.82,-18.54,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-60.27,34.27,25.29,24.0,1.56,4.41,26.49,9.46,52.29,14.4,2608 -> 8591 -> 3413,42528.0,3358.0,2473.0,7.9,5.81,5838.4,4925.73,5245.58,14577.56,-9331.98,1.04,36.3,1240.0,856.01,OpenDART,22.17,5.0,True,5.0,OpenDART,,3.94,,,167667.0,,,40.78,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,14.4,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-28,4.63,4,6,0,0,8,0,5,5,28,D,79
021240.KS,021240,코웨이,64539,,"렌탈 서비스(정수기,비데, 필터교환 등), 가정용기기 도매,판매,제조,폐기물처리설비,수출(정수기,청정기)",KOSPI,주권,KRX,93100.0,92860.0,91201.66666666667,85184.16666666667,86113.5,8.113129764787171,113200.0,-17.75618374558304,41.86046511626204,1.97,8.89,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,11.66,9.28,54.82,9.0,1.75,18.14,93.71,15.16,10.47,15.76,6386 -> 7664 -> 8558,49636.0,8787.0,6175.0,17.7,12.44,355.44,-2016.74,1821.91,33863.95,-32042.04,,22.2,,1372.89,OpenDART,4.0,0.0,False,2.0,OpenDART,,4.0,,,125000.0,,,34.26,,,Naver/FnGuide,,KRW,2026-07-24,2025.0,CFS,11011.0,OpenDART,0.77,15.76,2025.0,11011.0,1,0,0,0,,,,,,그외 기타 개인 서비스업,그외 기타 개인 서비스업,2026-07-28,4.63,12,6,16,16,12,5,5,5,77,A,80
005387.KS,005387,현대차2우B,63704,,,KOSPI,주권,KRX,182200.0,203090.0,236896.66666666666,248444.16666666666,233873.0,-22.094470075639343,323500.0,-43.678516228748066,29.629629629624148,-15.84,-29.92,daily_close,NXT 미확인,2026-07-28 22:18 KST,,,-23.26,5.89,25.15,5.0,0.43,8.41,188.95,6.29,-19.46,-9.97,43589 -> 46042 -> 35331,1862545.0,114679.0,103648.0,6.16,5.56,,,,,,,,,,,,,,,,,3.96,,,766400.0,,,320.64,,,Naver/FnGuide,,,2026-07-24,,,,,,-9.97,,,2,1,1,1,,,,,,,,2026-07-28,4.63,15,10,6,0,0,0,3,5,39,D,81
326030.KS,326030,SK바이오팜,62259,,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,KOSPI,주권,KRX,79500.0,81205.0,88726.66666666667,96426.66666666667,106504.0,-25.3549162472771,140700.0,-43.49680170575693,41.346153846135294,-12.73,-22.51,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,10.9,36.34,12.23,17.0,6.45,39.28,45.03,29.05,111.73,,3074 -> 3409,7067.0,2039.0,2533.0,28.85,35.84,1763.34,1468.23,3077.71,3720.39,-642.68,,,,,,,,,,,,4.0,,,147273.0,,,85.25,,,Naver/FnGuide,,KRW,2026-07-20,2025.0,CFS,11011.0,OpenDART,1.56,,,,1,0,0,0,,,,,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-28,4.63,8,0,20,5,0,5,5,5,48,C,82
032640.KS,032640,LG유플러스,62051,,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기 도소매/프로그램 개발,자료제공",KOSPI,주권,KRX,14530.0,14542.5,15111.666666666666,15640.75,15459.35,-6.011572284733837,17810.0,-18.41661987647389,43.32129963877022,-0.27,-11.78,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,40.79,10.47,85.3,9.0,0.7,6.01,117.06,5.65,3.36,-7.96,1426 -> 858 -> 1208,154517.0,8921.0,5092.0,5.77,3.3,29637.57,9799.29,7943.18,106142.65,-98199.47,,53.73,,2814.72,OpenDART,,0.0,False,1.0,OpenDART,,3.94,,,19917.0,,,37.08,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011,OpenDART,0.22,-7.96,2025.0,11011,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-07-28,4.63,12,10,6,20,0,10,5,5,68,B,83
000880.KS,000880,한화,61200,,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",KOSPI,주권,KRX,89000.0,95065.0,116441.66666666667,119381.66666666667,108110.0,-17.67644066228841,150900.0,-41.020543406229294,34.11016949151529,-14.51,-31.06,nxt_web_latest,NXT 체결가,2026-07-28 22:15 KST,,,-50.24,10.25,21.36,10.0,0.68,3.3,497.35,34.39,71.64,0.68,3886 -> 7916 -> 3939,747854.0,41469.0,19916.0,5.55,2.66,83201.96,21278.89,146845.82,2408940.93,-2262095.11,1.24,26.49,1100.0,986.77,OpenDART,13.62,5.0,False,5.0,OpenDART,,4.0,,,169667.0,,,90.64,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,0.68,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-07-28,4.63,12,10,0,0,0,0,3,5,30,D,84
