yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
039030.KQ,039030,이오테크닉스,41455,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,334000.0,318250.0,419908.3333333333,425666.6666666667,368380.0,-9.332754221184645,612000.0,-45.42483660130719,48.613678373380104,-3.19,-33.33,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,33.53,50.01,29.58,56.01,5.86,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,532500.0,,,59.43,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011,OpenDART,1.67,24.98,,,25.5,6.88,8.24,19,14,18,18,119.65,-14.83,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-06,4.25,0,0,6,5,12,10,5,3,41,C,11
141080.KQ,141080,리가켐바이오,41054,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,111600.0,100770.0,132110.0,160954.16666666666,164339.0,-32.09159116217088,213500.0,-47.72833723653396,54.56852791877203,-7.31,-39.41,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,483.55,11.47,-57.0,7.13,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,100.72,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,,,23.09,-31.49,10,2,9,9,,-69.12,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-06,4.25,0,0,0,0,0,0,5,3,8,D,12
214450.KQ,214450,파마리서치,40987,우량기업부,재생의약품,KOSDAQ,주권,KRX,395500.0,350075.0,322683.3333333333,321108.3333333333,373942.5,5.764923751646309,711000.0,-44.37412095639944,62.133891213385475,20.95,20.58,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,65.07,24.5,4.86,20.0,6.27,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1831.62,1473.8,1756.63,3200.1,-1443.47,0.94,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,24.91,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,0.31,37.82,2025.0,11011.0,,,,3,1,2,2,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-06,4.25,4,0,20,20,15,10,3,5,77,A,13
222800.KQ,222800,심텍,39711,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,103300.0,97360.0,112038.33333333333,88438.33333333333,74465.25,38.72242421800773,157300.0,-34.329307056579786,49.282786885238835,-1.24,-9.47,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,,10.83,19.0,4.73,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.1,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,65.78,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11014.0,OpenDART,,,2025.0,11011.0,20.5,3.45,11.1,9,6,8,8,-7.32,37.1,전자부품 제조업,전자부품 제조업,2026-08-06,4.25,4,0,0,0,0,0,5,5,14,D,14
000250.KQ,000250,삼천당제약,38728,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,165800.0,167990.0,247196.66666666666,444465.0,371643.5,-55.387353740883405,1184000.0,-85.99662162162161,46.01175482787303,-12.28,-59.51,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,1036.5,5.45,363.07,12.43,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,21.25,3.74,9.66,7,5,6,6,1608.56,232.35,의약품 제조업,의약품 제조업,2026-08-06,4.25,0,0,0,0,0,0,5,1,6,D,15
214370.KQ,214370,케어젠,35881,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,66200.0,59060.0,72568.33333333333,91245.0,84634.0,-21.780844577829242,150100.0,-55.896069287141906,56.028368794307696,11.64,-34.65,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,-37.87,92.25,4.45,146.21,14.49,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.66,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-05,2025.0,CFS,11011.0,OpenDART,,-29.05,2025.0,11011.0,,9.81,-23.48,8,1,7,7,,47.71,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-06,4.25,0,0,6,0,0,0,3,3,12,D,16
319660.KQ,319660,피에스케이,35107,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,119900.0,152290.0,145175.0,111316.66666666667,82065.25,46.10325320400535,211500.0,-43.3096926713948,23.462088698137833,-20.81,4.99,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,-0.73,10.42,21.79,24.0,6.41,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.57,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,52.51,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,22.31,2025.0,11011.0,27.5,6.88,8.16,19,14,18,18,-12.73,-6.83,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-06,4.25,4,0,16,0,12,0,1,5,38,D,17
145020.KQ,145020,휴젤,34917,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,273500.0,239025.0,249858.33333333334,253958.33333333334,248800.0,9.92765273311897,388000.0,-29.510309278350515,65.6126482213366,14.2,-7.29,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,3.3,21.91,56.49,18.0,2.78,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378571.0,,,38.42,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,5.45,22.87,,,,14.49,-23.48,8,1,7,7,,-80.81,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-06,4.25,8,3,16,0,12,2,1,5,47,C,18
108490.KQ,108490,로보티즈,34233,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,232000.0,203760.0,262451.6666666667,266738.3333333333,259671.0,-10.65617646945558,405000.0,-42.71604938271605,57.52014324082003,19.34,-38.54,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,691.83,6.32,570.0,9.55,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,71.55,,,Naver/FnGuide,,KRW,2026-08-04,2025.0,CFS,11011.0,OpenDART,,,,,25.5,6.6,8.98,19,14,18,18,2135.29,44.7,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-06,4.25,0,0,0,0,0,0,3,5,8,D,19
214150.KQ,214150,클래시스,29714,우량기업부,미용의료기기,KOSDAQ,주권,KRX,45600.0,44332.5,45968.333333333336,51322.083333333336,53308.75,-14.460571669754026,75600.0,-39.682539682539684,53.70843989765975,-4.2,-17.99,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,32.76,30.47,71.0,16.0,5.31,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.19,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,71000.0,,,55.7,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.49,32.57,2025.0,11011.0,,6.76,10.37,4,2,3,3,,-21.45,의료용 기기 제조업,의료용 기기 제조업,2026-08-06,4.25,8,0,20,20,15,10,5,5,83,A,20
403870.KQ,403870,HPSP,29463,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,35800.0,37712.5,48002.5,47153.333333333336,41817.5,-14.389908531117355,83500.0,-57.125748502994014,38.64406779659183,-6.41,-35.38,daily_close,NXT 미확인,2026-08-06 22:18 KST,,,-16.35,35.96,32.09,25.0,10.16,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.4,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,89.94,,,Naver/FnGuide,,KRW,2026-08-05,2025.0,OFS,11011.0,OpenDART,,-6.21,2025.0,11011.0,27.5,6.6,8.16,19,14,18,18,-9.09,53.94,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-06,4.25,4,0,20,0,0,0,5,3,32,D,21
310210.KQ,310210,보로노이,29047,기술성장기업부,표적치료제,KOSDAQ,주권,KRX,157000.0,134600.0,190840.0,243270.0,230365.0,-31.847285829010485,363500.0,-56.808803301237965,55.05522514867655,-2.06,-42.6,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,,8.23,,23.09,-50.18,64.97,-23.47,,,-,75.0,-544.0,-427.0,-725.33,-569.33,-720.95,-737.78,357.37,674.39,-317.02,,,,,,,,,,,,4.0,,,450000.0,,,186.62,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,,16.96,-18.83,10,2,9,9,,36.14,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-06,4.25,0,0,0,0,0,0,3,3,6,D,22
440110.KQ,440110,파두,29014,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,57900.0,66595.0,88361.66666666667,74787.08333333333,54421.5,6.3917753093905905,128300.0,-54.871395167576,41.403026134792576,-10.51,-42.33,daily_close,NXT 미확인,2026-08-06 22:18 KST,,,,,27.36,,94.76,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,124.53,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,19.8,3.26,9.64,5,3,4,4,,2806.75,반도체 제조업,반도체 제조업,2026-08-06,4.25,0,0,0,0,0,0,5,3,8,D,23
095340.KQ,095340,ISC,28891,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,135800.0,136705.0,177465.0,198634.16666666666,159787.0,-15.011859538009976,271000.0,-49.88929889298893,46.22723330441763,-1.16,-44.23,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,2.68,60.46,31.33,29.0,4.68,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.63,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,242600.0,,,78.65,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,10.82,91.78,2025.0,11011.0,,,,2,1,1,1,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-06,4.25,0,0,12,0,15,2,5,3,37,D,24
319400.KQ,319400,현대무벡스,26953,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,24200.0,21443.5,29324.5,29701.833333333332,24798.6,-2.4138459429161268,46350.0,-47.78856526429342,61.485239852358816,11.52,-37.47,daily_close,NXT 미확인,2026-08-06 22:18 KST,,,-56.77,99.75,1.63,231.67,14.79,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.21,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,65.83,2025.0,11011.0,,,,2,1,1,1,,,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-06,4.25,0,0,6,0,15,0,3,3,27,D,25
084370.KQ,084370,유진테크,26857,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,115900.0,125445.0,143668.33333333334,135690.0,115891.5,0.007334446443440632,206500.0,-43.87409200968523,36.94885361551572,-14.28,-22.89,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,-32.89,30.03,36.45,29.0,5.53,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.2,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,35.17,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011,OpenDART,,31.84,2025.0,11011,25.5,6.88,8.16,19,14,18,18,13.73,-19.62,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-06,4.25,0,0,6,0,15,0,5,5,31,D,26
226950.KQ,226950,올릭스,26012,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,122300.0,114160.0,135946.66666666666,153680.0,143407.0,-14.718249457836786,207000.0,-40.91787439613527,44.104410441038546,0.25,-28.23,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,,,8.54,,16.23,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,,,,,,23.09,-31.49,10,2,9,9,,-29.71,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-06,4.25,0,0,0,0,0,0,5,5,10,D,27
257720.KQ,257720,실리콘투,25804,우량기업부,화장품 유통,KOSDAQ,주권,KRX,39500.0,36105.0,35981.666666666664,38952.916666666664,40863.0,-3.3355358147957808,61800.0,-36.084142394822,57.74647887320148,9.72,-10.73,nxt_web_latest,NXT 체결가,2026-08-06 22:10 KST,,,31.11,14.49,8.19,11.0,5.24,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,11.41,-58.98,773.23,2520.18,-1746.95,0.77,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,40.51,,,Naver/FnGuide,,KRW,2026-08-06,2025.0,CFS,11011,OpenDART,0.35,103.34,2025.0,11011,,,,1,0,0,0,,,상품 종합 도매업,상품 종합 도매업,2026-08-06,4.25,12,0,20,20,15,10,3,5,85,S,28
080220.KQ,080220,제주반도체,25591,우량기업부,"모바일용 LP DDR SDRAM, CRAM, SRAM",KOSDAQ,주권,KRX,74300.0,73145.0,90370.0,67760.0,50416.9,47.37121877783044,134000.0,-44.55223880597015,45.14066496162875,-1.46,32.44,daily_close,NXT 미확인,2026-08-06 22:18 KST,,,102.29,22.3,2.79,19.8,7.19,19.21,47.94,86.2,273.96,53.63,486 -> 567 -> 1147,3022.0,359.0,395.0,11.88,13.07,255.55,228.3,772.3,1088.84,-316.54,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011.0,OpenDART,0.19,53.63,,,,3.26,2.73,5,2,4,4,,120.55,반도체 제조업,반도체 제조업,2026-08-06,4.25,4,0,16,20,15,10,5,5,75,A,29
347850.KQ,347850,디앤디파마텍,25531,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,55700.0,63082.5,77720.83333333333,78176.25,80129.195,-30.487258732600527,111200.0,-49.910071942446045,40.210843373485496,-32.24,-21.22,daily_close,NXT 미확인,2026-08-06 22:18 KST,,,,,4.37,,32.73,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-06,2025.0,CFS,11011,OpenDART,,,,,,16.96,-18.83,10,2,9,9,,92.98,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-06,4.25,0,0,0,0,0,0,5,3,8,D,30
