yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
298040.KS,298040,효성중공업,278244,,-,KOSPI,주권,KRX,2925000.0,2667850.0,3140833.3333333335,3121766.6666666665,2714910.0,7.738378067781253,4601000.0,-36.426863725277116,63.71571072319165,15.2,-18.04,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,133.52,20.47,26.7,35.0,11.24,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.26,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4235385.0,,,44.8,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.26,111.72,2025.0,11011.0,4,3,3,3,30.0,13.9,29.21,16.67,-19.14,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-18,4.25,0,0,20,20,15,10,3,5,73,A,28
009540.KS,009540,HD한국조선해양,265045,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,367500.0,375825.0,378391.6666666667,398262.5,409762.5,-10.31390134529148,479500.0,-23.357664233576642,55.647382920105905,8.09,-7.89,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,84.96,21.88,33.15,8.0,2.11,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.35,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,555667.0,,,51.2,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.09,212.72,2025.0,11011.0,18,17,17,16,8.0,1.03,8.82,0.0,104.85,기타 금융업,기타 금융업,2026-08-18,4.25,15,3,16,20,15,10,3,5,87,S,29
005490.KS,005490,POSCO홀딩스,257138,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,319000.0,315700.0,342575.0,367520.8333333333,351462.5,-9.236405021872889,535000.0,-40.373831775700936,62.085308056863795,5.45,-23.5,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-38.15,27.33,32.64,14.0,0.43,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.13,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,511412.0,,,60.32,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,-36.54,2025.0,11011,1,0,0,0,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-18,4.25,8,10,0,0,0,0,3,5,26,D,30
010130.KS,010130,고려아연,254441,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1203000.0,1085950.0,1147600.0,1383033.3333333333,1378515.0,-12.732179192827065,2115000.0,-43.12056737588652,69.408369408368,25.84,-8.45,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,319.09,54.23,27.85,20.0,2.21,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.66,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1564600.0,,,30.06,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.06,21.41,2025.0,11011.0,1,0,0,0,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-18,4.25,4,3,6,20,12,10,1,5,61,B,31
316140.KS,316140,우리금융지주,245730,,금융지주,KOSPI,주권,KRX,33750.0,32760.0,31236.666666666668,32375.416666666668,30873.5,9.317051840575251,40800.0,-17.27941176470588,63.69863013686414,10.47,12.13,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,1.86,4.73,46.12,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,4.03,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,29.71,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,4.3,11.6,2025.0,11011.0,18,17,17,16,8.0,1.09,8.94,0.0,-40.37,기타 금융업,기타 금융업,2026-08-18,4.25,15,10,6,0,8,2,3,5,49,C,32
096770.KS,096770,SK이노베이션,222304,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,131500.0,118665.0,110761.66666666667,117365.83333333333,115930.5,13.430029198528429,149800.0,-12.216288384512684,67.60299625466392,12.49,13.85,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,53.47,15.07,8.0,0.94,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,4.0,,,178923.0,,,36.06,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,,,,,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-18,4.25,15,8,0,0,0,0,1,5,29,D,33
042700.KS,042700,한미반도체,218264,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,223000.0,205800.0,249970.0,278189.1666666667,227331.0,-1.9051515191504897,409500.0,-45.543345543345545,68.93649579188244,0.45,-22.43,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,41.96,44.0,8.0,122.66,34.16,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.36,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,70.4,,,Naver/FnGuide,,KRW,2026-08-14,2025.0,CFS,11011.0,OpenDART,2.92,-9.81,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-18,4.25,0,0,20,0,0,10,1,3,34,D,34
017670.KS,017670,SK텔레콤,214360,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,98200.0,89645.0,93798.33333333333,90671.66666666667,77755.5,26.29331687147533,125200.0,-21.56549520766773,70.46511627904682,15.94,0.1,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-67.28,15.89,72.56,14.0,1.38,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.69,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,119368.0,,,21.56,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-08-18,4.25,8,6,0,0,0,0,1,5,20,D,35
011200.KS,011200,HMM,213643,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,22950.0,21060.0,20117.166666666668,20463.0,20379.3,12.614270362573793,25950.0,-11.560693641618498,75.72815533959997,13.9,16.68,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-61.33,8.23,8.42,12.0,0.74,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.05,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,23100.0,,,0.65,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,1,0,0,0,,,,,,해상 운송업,해상 운송업,2026-08-18,4.25,12,10,6,0,4,0,1,5,38,D,36
015760.KS,015760,한국전력,209280,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,32300.0,34580.0,36560.0,41280.833333333336,45669.25,-29.274073911877245,67900.0,-52.43004418262151,43.78698224844817,-2.12,-12.47,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,144.73,3.62,53.2,4.0,0.45,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.77,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55133.0,,,70.69,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,2025.0,11011.0,1,0,0,0,,,,,,전기업,전기업,2026-08-18,4.25,15,10,16,20,0,10,5,3,79,A,37
006800.KS,006800,미래에셋증권,203402,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,35600.0,35395.0,44552.5,56402.89166666667,45734.225,-22.15895207582505,83800.0,-57.51789976133651,58.50515463913304,-3.91,-42.58,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,76.41,11.79,10.86,8.0,1.47,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.84,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,83.46,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.1,126.19,2025.0,11011.0,5,4,4,4,5.5,1.08,12.42,45.45,36.11,금융 지원 서비스업,금융 지원 서비스업,2026-08-18,4.25,15,6,12,20,15,10,3,3,84,A,38
000150.KS,000150,두산,202422,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1229000.0,1186000.0,1433066.6666666667,1371933.3333333333,1173415.0,4.737028246613518,2203000.0,-44.21243758511121,62.25961538461434,9.83,-16.85,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,220.26,20.39,55.0,10.16,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.33,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,72.16,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,6,5,5,5,27.0,6.68,6.6,103.7,52.1,전자부품 제조업,전자부품 제조업,2026-08-18,4.25,0,0,0,0,0,0,3,5,8,D,39
138040.KS,138040,메리츠금융지주,196131,,투자사업,KOSPI,주권,KRX,117400.0,120385.0,112746.66666666667,113684.16666666667,113331.5,3.5899110132663914,146200.0,-19.699042407660738,48.45360824739937,3.89,8.5,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,6.73,7.76,14.29,8.0,1.8,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.8,,,151800.0,,,29.3,,,Naver/FnGuide,,KRW,2026-08-14,2025.0,CFS,11011.0,OpenDART,1.19,10.07,,,18,17,17,16,8.0,1.03,8.82,0.0,74.76,기타 금융업,기타 금융업,2026-08-18,4.25,15,6,20,10,8,5,5,5,74,A,40
051910.KS,051910,LG화학,190952,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,267500.0,260975.0,294016.6666666667,322295.8333333333,336455.0,-20.494568367240788,429500.0,-37.71827706635623,65.30612244897026,5.73,-19.43,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,,29.2,37.65,-64.0,0.62,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.75,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,43.47,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-18,4.25,0,10,0,0,0,0,1,5,16,D,41
010140.KS,010140,삼성중공업,187000,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,21000.0,21730.0,24172.5,26643.75,26812.0,-21.67686110696703,34400.0,-38.95348837209303,53.416149068230084,0.24,-24.05,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,749.32,97.29,28.99,20.0,4.12,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38750.0,,,84.52,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.03,,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-18,4.25,4,0,12,20,0,10,5,5,56,B,42
267250.KS,267250,HD현대,185238,,지주회사,KOSPI,주권,KRX,234000.0,215020.0,227456.66666666666,248561.66666666666,236185.5,-0.9253319954019192,310500.0,-24.637681159420293,81.31868131866345,18.42,-9.65,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,89.12,15.56,26.95,5.0,1.45,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.71,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,328333.0,,,40.31,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,0.06,90.79,2025.0,11011.0,18,17,17,16,8.0,1.03,8.82,-37.5,40.78,기타 금융업,기타 금융업,2026-08-18,4.25,15,6,12,20,15,10,1,5,84,A,43
033780.KS,033780,KT&G,183329,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,175900.0,179845.0,179006.66666666666,172665.0,161983.5,8.591307139307398,189000.0,-6.931216931216931,44.37086092713861,-1.95,-1.29,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-0.02,13.64,51.2,15.0,2.08,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.41,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,36.44,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,,16.47,2025.0,11011.0,1,0,0,0,,,,,,담배 제조업,담배 제조업,2026-08-18,4.25,8,3,12,0,12,0,5,0,40,C,44
018260.KS,018260,삼성에스디에스,176808,,"IT서비스, 물류BPO",KOSPI,주권,KRX,225500.0,217300.0,219080.0,193102.5,185105.0,21.822749250425435,362000.0,-37.70718232044199,64.67505241089196,21.37,36.83,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,0.34,16.5,18.19,26.0,1.85,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.41,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,266643.0,,,18.25,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,76.47,4.66,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-18,4.25,0,3,6,0,4,2,3,5,23,D,45
079550.KS,079550,LIG디펜스앤에어로스페이스,174900,,정밀유도무기 등,KOSPI,주권,KRX,791000.0,737450.0,772850.0,785020.8333333334,652030.0,21.31343649832063,1020000.0,-22.450980392156865,57.4242424242412,13.81,-5.04,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,15.46,25.03,26.66,48.0,11.41,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.37,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,4.0,,,1147941.0,,,45.13,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,3.1,20.33,2025.0,11011.0,1,0,0,0,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-08-18,4.25,0,0,16,0,12,8,3,5,44,C,46
010950.KS,010950,S-Oil,172927,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,154600.0,136565.0,121898.33333333333,119095.83333333333,106276.5,45.469600523163635,153600.0,0.6510416666666667,71.86932849362965,5.39,39.53,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-81.34,31.62,79.38,6.0,1.72,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.21,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,164412.0,,,6.35,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-18,4.25,15,6,0,0,0,0,1,0,22,D,47
003550.KS,003550,LG,170393,,지주회사,KOSPI,주권,KRX,111700.0,103470.0,108113.33333333333,102167.5,95252.5,17.267263326421876,165800.0,-32.62967430639325,72.07207207204935,17.58,8.34,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,29.09,16.15,37.21,14.0,0.58,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.78,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,147750.0,,,32.27,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011,OpenDART,0.48,-23.3,2025.0,11011,18,17,17,16,8.0,1.09,9.04,75.0,-46.79,기타 금융업,기타 금융업,2026-08-18,4.25,8,10,0,20,0,8,1,5,52,C,48
035720.KS,035720,카카오,169440,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,38250.0,37765.0,37730.0,43287.5,49992.5,-23.488523278491773,70400.0,-45.66761363636363,62.49999999991587,9.13,-4.73,daily_close,NXT 미확인,2026-08-18 21:00 KST,,,795.16,180.5,29.02,30.0,1.52,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.2,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,58389.0,,,52.65,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.04,,2025.0,11011.0,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-18,4.25,0,6,0,20,0,10,3,3,42,C,49
024110.KS,024110,기업은행,163073,,은행업,KOSPI,주권,KRX,20350.0,20500.0,20751.0,21742.583333333332,21503.65,-5.364903167601786,28550.0,-28.7215411558669,50.81967213091427,-4.01,0.25,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,2.53,4.67,13.71,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.15,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27333.0,,,34.31,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,2.37,0.77,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-18,4.25,15,10,6,0,0,2,5,5,43,C,50
064350.KS,064350,현대로템,156291,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,141800.0,142370.0,174778.33333333334,193696.66666666666,197090.0,-28.053173677000352,269000.0,-47.28624535315985,65.37313432834455,-3.67,-25.56,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,89.24,19.33,39.26,18.0,4.97,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.42,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,274118.0,,,93.31,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,0.2,118.7,2025.0,11011.0,1,0,0,0,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-08-18,4.25,8,0,20,20,15,10,1,3,77,A,51
086280.KS,086280,현대글로비스,154875,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,203000.0,200895.0,203211.66666666666,218343.33333333334,211490.0,-4.014374202089933,290500.0,-30.120481927710845,67.25274725272655,8.85,-3.56,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,58.5,7.56,46.32,9.0,1.47,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.86,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322750.0,,,58.99,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.15,27.83,2025.0,11011.0,1,0,0,0,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-18,4.25,12,6,16,20,15,10,1,5,85,S,52
272210.KS,272210,한화시스템,150946,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,79200.0,68365.0,80193.33333333333,103922.5,89587.0,-11.59431613961847,162700.0,-51.321450522433935,70.02141327621027,29.62,-22.05,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-46.69,20.41,10.46,90.0,2.76,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.63,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.87,,,109429.0,,,38.17,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,,-16.73,2025.0,11011.0,6,5,5,5,27.0,8.31,6.14,233.33,-66.79,전자부품 제조업,전자부품 제조업,2026-08-18,4.25,0,3,6,0,0,0,1,3,13,D,53
011070.KS,011070,LG이노텍,149812,,기타 전자부품 제조업,KOSPI,주권,KRX,615000.0,572950.0,853616.6666666666,635270.8333333334,484590.0,26.91140964526713,1530000.0,-59.80392156862745,63.13465783664264,2.16,-19.08,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,-24.04,12.45,27.25,15.0,2.35,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.31,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1155500.0,,,87.89,,,Naver/FnGuide,,KRW,2026-08-12,2025.0,CFS,11011.0,OpenDART,,-22.3,2025.0,11011.0,6,5,5,5,55.0,8.31,6.6,-72.73,-71.72,전자부품 제조업,전자부품 제조업,2026-08-18,4.25,8,3,6,0,0,0,3,3,23,D,54
278470.KS,278470,에이피알,148442,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,392000.0,363400.0,380791.6666666667,373566.6666666667,323655.0,21.11662109344827,459000.0,-14.596949891067537,75.19999999999158,6.52,0.51,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,171.08,23.78,36.91,25.0,28.6,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.3,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,536667.0,,,36.9,,,Naver/FnGuide,,KRW,2026-08-10,2025.0,CFS,11011.0,OpenDART,0.15,85.08,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-18,4.25,4,0,20,20,15,10,1,5,75,A,55
003670.KS,003670,포스코퓨처엠,142669,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,158900.0,147415.0,174483.33333333334,200857.5,204497.5,-22.29733859827137,296000.0,-46.31756756756757,65.57191392977442,16.15,-26.61,nxt_web_latest,NXT 체결가,2026-08-18 20:56 KST,,,7.52,726.86,9.55,654.0,3.37,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.16,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.76,,,212353.0,,,33.64,,,Naver/FnGuide,,KRW,2026-08-11,2025.0,CFS,11011.0,OpenDART,86.97,,2025.0,11011.0,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-18,4.25,0,0,0,0,0,5,1,3,9,D,56
