yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
JPM,JPM,JP모건 체이스,871.43,353.2099914550781,338.8904998779297,319.9666676839193,310.7742510477702,310.6790007019043,13.689689569325683,353.2099914550781,0.0,64.71033526445888,5.4,13.41,daily_close,일봉 종가,2026-07-25 13:47 KST,353.2534,0.012289727349741451,46.9,11.94,76.13,14.792268,2.6179824,17.79,,30.4,,11.06,16.23 -> 19.75 -> 20.02,181847000000.0,,57048000000.0,,31.37,-147782000000.0,-147782000000.0,343338000000.0,499982000000.0,-156644000000.0,1.7,25.71,6.0,,yfinance,11.53,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,56.67,3.83,20.0,0.0,369.7,420.0,305.0,4.67,4.8,Finnhub,yfinance,,,2026-07-23,,,,,0.32,11.06,20.06,3.27,15.68,17,16,16,16,-26.26,-19.94,2026-07-24,4.25,8,3,16,20,8,10,3,0,68,B,14
INTC,INTC,Intel Corporation,673.43,92.31999969482422,110.79100036621094,114.22899996439615,83.04983329772949,65.75934999465943,40.3906816328353,140.94000244140625,-34.49695040752897,26.86590279983929,-30.52,9.23,daily_close,일봉 종가,2026-07-25 13:47 KST,91.535,-0.8503029651420503,98.63,65.53,64.05,,6.296163,-2.91,36.028,7.2,6.88,,1.94 -> 0.4,52853000000.0,-23000000.0,-267000000.0,-0.04,-0.51,9697000000.0,-4949000000.0,14265000000.0,46585000000.0,-32320000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,32.08,,,-1.25,,,,,1244.7,Finnhub,,,,2026-07-25,,,,,,,32.69,9.5,34.89,19,18,18,18,,-33.72,2026-07-24,4.25,0,0,0,0,0,10,3,5,18,D,15
V,V,비자,622.33,355.739990234375,352.90450286865234,334.5646672566732,323.7220825195312,329.84214904785154,7.851586360712911,373.30999755859375,-4.706546151757162,48.60828591775547,7.63,15.01,daily_close,일봉 종가,2026-07-25 13:47 KST,,,35.5,28.25,91.59,31.843693,19.233988,60.35,67.233,17.1,10.39,10.99,8.28 -> 9.73 -> 10.2,40000000000.0,26556000000.0,20058000000.0,66.39,50.14,23059000000.0,21577000000.0,17164000000.0,25171000000.0,-8007000000.0,0.75,21.97,2.68,,yfinance,15.71,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,91.84,4.63,38.0,0.17,401.47,450.0,330.0,12.85,1.24,Finnhub,yfinance,,,2026-07-23,,,,,0.9,10.99,18.91,3.03,15.68,17,16,16,16,68.4,534.79,2026-07-24,4.25,0,0,20,16,8,10,5,0,59,B,16
XOM,XOM,엑슨모빌,571.22,156.94000244140625,143.7029998779297,147.30933329264323,150.39474957784017,138.0912998199463,13.64944978143901,171.47000122070312,-8.473784729606997,84.03054996641325,14.1,4.24,daily_close,일봉 종가,2026-07-25 13:47 KST,156.8795,-0.03855131927172704,-43.4,12.2,68.74,23.05565,2.20271,9.87,18.261,2.6,-14.41,-13.19,8.89 -> 7.84 -> 6.7,323905000000.0,33938000000.0,28844000000.0,10.48,8.91,51970000000.0,23612000000.0,10681000000.0,43537000000.0,-32856000000.0,2.63,68.01,4.12,,yfinance,,,,,,Energy,Oil & Gas Integrated,51.61,,,0.0,,,,,5.59,Finnhub,,,,2026-07-22,,,,,,-13.19,,,,2,1,1,1,,,2026-07-24,4.25,4,3,6,0,0,0,1,0,14,D,17
ORCL,ORCL,오라클,530.03,114.98999786376953,134.41050033569337,173.42083358764648,163.9985829671224,187.40034957885743,-38.6393898825775,328.3299865722656,-64.97730863261856,26.44507155244375,-24.58,-30.71,daily_close,일봉 종가,2026-07-25 13:47 KST,,,21.9,36.02,43.94,21.589928,9.205522,53.38,388.87,20.6,24.33,25.36,3.71 -> 4.34 -> 5.83,67357000000.0,22444000000.0,17087000000.0,33.32,25.37,31977000000.0,-23686000000.0,31289000000.0,156189000000.0,-124900000000.0,1.74,34.31,2.0,,yfinance,14.07,10.0,False,10.0,yfinance dividend history,Technology,Software - Infrastructure,81.63,4.45,41.0,0.0,248.15,400.0,110.0,115.8,9.27,Finnhub,yfinance,,,2026-07-24,,,,,0.99,25.36,35.07,9.5,33.3,19,17,18,18,-38.44,-3.1,2026-07-24,4.25,4,0,20,16,15,8,3,1,67,B,18
AMAT,AMAT,"Applied Materials, Inc.",489.96,536.25,589.5854949951172,516.5359980265299,438.75524876912436,366.6637993621826,46.251143672436505,723.0,-25.829875518672203,40.20511555821168,-19.72,40.71,daily_close,일봉 종가,2026-07-25 13:47 KST,,,33.5,18.76,85.14,58.803005,20.815569,39.69,30.399,11.4,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-22,,,,,1.76,3.34,20.09,2.47,12.18,9,8,7,7,192.7,742.74,2026-07-24,4.25,0,0,20,5,4,10,5,5,49,C,19
CSCO,CSCO,시스코 시스템즈,471.16,114.16999816894531,114.47849960327149,113.65649998982748,97.40483322143555,88.37305000305176,29.190967342422507,130.0,-12.176924485426682,50.313006272613286,-4.03,31.44,daily_close,일봉 종가,2026-07-25 13:47 KST,113.911,-0.22685309021556913,37.1,18.51,82.88,39.003334,9.43553,25.23,67.541,12.0,-3.59,-7.8,3.07 -> 2.54 -> 2.61,56654000000.0,12504000000.0,10180000000.0,22.07,17.97,14193000000.0,13288000000.0,8346000000.0,28093000000.0,-19747000000.0,1.47,55.0,1.68,,yfinance,,,,,,Technology,Communication Equipment,69.7,,,-2.18,,,,,-0.11,Finnhub,,,,2026-07-22,,,,,1.05,-7.8,30.3,9.39,34.89,19,17,18,18,28.72,0.48,2026-07-24,4.25,0,0,20,10,0,10,5,5,50,C,20
CAT,CAT,"Caterpillar, Inc.",454.06,888.72998046875,938.1414916992187,920.7716644287109,831.1073318481446,729.941148223877,21.75364858266239,1064.9000244140625,-16.543341150005713,29.383991876838678,-15.92,8.66,daily_close,일봉 종가,2026-07-25 13:47 KST,,,30.2,19.61,72.9,52.901146,26.286688,51.33,230.793,22.2,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.73,29.58,6.52,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,55.88,,,2.94,,,,,7.97,Finnhub,,,,2026-07-22,,,,,1.75,-3.31,34.66,8.61,27.39,9,8,8,8,52.63,205.3,2026-07-24,4.25,0,0,20,5,0,10,3,5,43,C,21
MA,MA,마스터카드,432.77,539.6599731445312,530.6174942016602,506.16666615804036,509.7870829264323,527.9884982299805,2.2105547665674634,598.9600219726562,-9.900501978883687,53.692028118267146,10.38,6.31,daily_close,일봉 종가,2026-07-25 13:47 KST,,,21.2,35.06,91.37,31.212257,71.232834,232.08,282.059,15.8,19.52,18.17,11.83 -> 13.89 -> 16.52,32791000000.0,19514000000.0,14968000000.0,59.51,45.65,17648000000.0,16433000000.0,10566000000.0,19000000000.0,-8434000000.0,0.64,18.23,3.48,,yfinance,15.75,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,90.38,4.63,38.0,0.18,644.24,735.0,550.0,19.38,2.2,Finnhub,yfinance,,,2026-07-25,,,,,1.47,18.17,18.91,3.03,15.68,17,16,16,16,65.06,2250.92,2026-07-24,4.25,0,0,20,10,12,8,5,0,55,B,22
COST,COST,코스트코,421.95,935.030029296875,934.7854919433594,976.3231597900391,985.6134963989258,957.0788479614258,-2.303761984868302,1094.3199462890625,-14.556064479346645,44.119028792090226,-0.77,-5.93,daily_close,일봉 종가,2026-07-25 13:47 KST,,,45.5,45.01,73.76,46.512577,24.80471,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.63,27.01,5.88,,yfinance,,,,,,Consumer Defensive,Discount Stores,68.18,,,0.0,,,,,-0.24,Finnhub,,,,2026-07-22,,,,,1.02,13.4,24.99,7.83,27.62,9,7,6,6,86.12,216.79,2026-07-24,4.25,0,0,20,10,8,10,5,5,58,B,23
BAC,BAC,뱅크오브아메리카,398.83,62.04999923706055,59.89349994659424,55.4598331451416,53.28408330281575,53.25550004959106,16.513785767254316,62.04999923706055,0.0,62.34211812909239,6.63,17.83,daily_close,일봉 종가,2026-07-25 13:47 KST,,,24.4,11.85,70.64,14.362283,1.4969997,10.64,,8.1,,11.22,3.08 -> 3.21 -> 3.81,113097000000.0,,30509000000.0,,26.98,12613000000.0,12613000000.0,239319000000.0,365904000000.0,-126585000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-23,,,,,0.59,11.22,27.24,3.97,24.41,9,8,7,7,-47.28,-62.29,2026-07-24,4.25,8,6,12,20,8,8,3,0,65,B,24
GE,GE,GE Aerospace,373.67,353.7300109863281,358.84400177001953,330.6228342692057,319.87683334350584,313.5979005432129,12.797314769518081,378.67999267578125,-6.588671747127352,33.913594402719255,-4.75,22.31,daily_close,일봉 종가,2026-07-25 13:47 KST,,,-1.8,275.66,80.96,43.8382,20.821056,45.43,116.527,24.7,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.53,19.25,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.5,21.0,0.0,375.9,455.0,270.0,6.27,10.84,Finnhub,yfinance,,,2026-07-21,,,,,,-1.32,34.66,8.61,27.39,9,8,8,8,26.48,141.82,2026-07-24,4.25,0,0,20,0,0,0,3,0,23,D,25
UNH,UNH,유나이티드헬스,364.13,420.739990234375,424.9549987792969,402.03733215332034,347.82016576131184,343.2493492126465,22.575611927445273,625.25,-32.708518155237904,51.646902800826545,1.25,14.71,daily_close,일봉 종가,2026-07-25 13:47 KST,420.3,-0.10457533027224016,0.7,25.21,85.93,32.26923,3.969369,12.18,73.982,2.0,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-23,,,,,46.1,-25.54,20.09,2.47,24.41,9,8,7,7,60.62,60.7,2026-07-24,4.25,0,0,12,0,0,2,5,5,24,D,26
MS,MS,Morgan Stanley,352.0,214.47999572753906,217.59399871826173,208.95533243815103,190.62891591389973,183.02489921569824,17.186238947068293,228.5500030517578,-6.15620526639522,41.73175989054963,-2.97,12.67,daily_close,일봉 종가,2026-07-25 13:47 KST,213.8182,-0.3085582528543934,31.9,15.4,62.71,19.190218,3.201366,16.39,502.246,16.3,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,1.86,35.55,4.0,,yfinance,,,,,,Financial Services,Capital Markets,56.25,,,1.7,,,,,13.19,Finnhub,,,,2026-07-21,,,,,0.6,40.39,19.77,3.11,15.68,17,16,16,16,-2.93,2.94,2026-07-24,4.25,4,0,16,20,15,10,5,0,70,A,27
PG,PG,프록터앤갬블,350.17,147.41000366210938,148.60100021362305,146.69266713460286,149.10908393859864,148.14300064086913,-0.49479015248023894,179.6999969482422,-17.968833519475844,46.28907085659681,-0.73,-1.18,daily_close,일봉 종가,2026-07-25 13:47 KST,,,5.8,23.71,71.82,21.582724,6.3866386,31.11,67.651,7.4,2.84,5.04,5.9 -> 6.02 -> 6.51,84284000000.0,20451000000.0,15974000000.0,24.26,18.95,17817000000.0,14044000000.0,9556000000.0,35463000000.0,-25907000000.0,2.95,61.8,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,59.46,3.96,23.0,-1.65,163.61,186.0,145.0,10.99,0.19,Finnhub,yfinance,,,2026-07-25,,,,,3.72,5.04,25.77,8.95,26.64,9,7,6,6,-16.25,-28.64,2026-07-24,4.25,4,0,20,0,4,5,5,5,43,C,28
CVX,CVX,쉐브론,345.8,194.7899932861328,179.42399978637695,183.61750030517578,187.06291669209799,174.39100013732912,11.697274018005478,211.14999389648438,-7.748046925529158,92.05801516048022,13.09,3.41,daily_close,일봉 종가,2026-07-25 13:47 KST,194.95,0.0821431897849791,-44.5,14.21,70.29,33.93554,2.0966353,6.64,23.989,2.3,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.66,120.38,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,76.67,4.28,24.0,2.48,213.83,243.0,170.0,9.77,15.54,Finnhub,yfinance,,,2026-07-25,,,,,,-23.6,,,,2,1,1,1,,,2026-07-24,4.25,0,3,6,0,0,0,1,0,10,D,29
KO,KO,코카콜라,341.57,82.25,82.72399940490723,80.92633349100748,79.11408335367838,75.56010017395019,8.853746634333069,84.91999816894531,-3.1441335686718292,47.602977320818006,2.28,4.98,daily_close,일봉 종가,2026-07-25 13:47 KST,82.24,-0.01215805471125242,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.58,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,7.36,1.67,Finnhub,yfinance,,,2026-07-23,,,,,1.42,10.94,24.99,7.83,26.64,9,7,6,6,3.11,34.32,2026-07-24,4.25,0,0,20,10,8,8,5,0,51,C,30
HD,HD,홈디포,333.32,332.9800109863281,341.6074966430664,325.986333211263,339.61224899291994,350.22054916381836,-4.922766016629664,431.3699951171875,-22.808722267326544,37.416338562381796,-3.48,1.19,daily_close,일봉 종가,2026-07-25 13:47 KST,,,-4.3,23.05,76.11,25.066097,25.343489,128.38,459.356,4.8,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,2.8,65.55,9.32,,yfinance,,,,,,Consumer Cyclical,Home Improvement Retail,63.04,,,0.0,,,,,-1.8,Finnhub,,,,2026-07-22,,,,,,-2.96,25.71,10.86,20.16,7,6,4,4,-2.5,133.37,2026-07-24,4.25,0,0,20,0,0,0,5,5,30,D,31
