yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
241710.KQ,241710,코스메카코리아,13424,우량기업부,"화장품 OEM, ODM",KOSDAQ,주권,KRX,125700.0,134190.0,99876.66666666667,88934.16666666667,84143.0,49.38854093626326,153900.0,-18.323586744639375,36.976320582868524,0.96,79.32,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,6.16,15.61,23.46,20.0,5.51,19.29,87.91,22.24,38.25,42.68,2090 -> 4008 -> 4255,6409.29,835.37,578.38,13.03,9.02,550.35,-64.17,688.52,2955.89,-2267.37,0.5,6.83,,39.52,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,134667.0,,,7.13,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,3.25,42.68,2025.0,11011,,,,2,1,1,1,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-11,4.25,4,0,16,0,15,5,5,5,50,C,61
437730.KQ,437730,삼현,13412,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,42300.0,34282.5,35009.166666666664,43348.333333333336,47518.0,-10.981101898228038,73200.0,-42.21311475409836,73.99527186756332,10.16,-15.74,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,19.27,100.86,1.6,200.88,8.67,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,10.42,-5.72,2025.0,11011.0,,,,1,0,0,0,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-11,4.25,0,0,6,0,0,8,1,5,20,D,62
039200.KQ,039200,오스코텍,13352,벤처기업부,신약연구개발,KOSDAQ,주권,KRX,34900.0,36362.5,34509.166666666664,41195.416666666664,45306.25,-22.9686853359084,62000.0,-43.70967741935484,35.37117903925805,-8.88,-16.41,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,5847.83,547.23,12.33,14.62,6.37,33.87,23.02,193.53,,,23 -> 1368,998.0,521.0,544.0,52.2,54.51,83.02,,151.92,430.06,-278.14,,,,,,,,,,,,4.0,,,67000.0,,,91.98,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.0,,,,28.0,3.49,7.59,7,5,6,6,-47.79,82.52,의약품 제조업,의약품 제조업,2026-09-11,4.25,8,0,20,0,0,10,5,5,48,C,63
078600.KQ,078600,대주전자재료,13348,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,85000.0,87430.0,86165.0,111301.66666666667,98617.0,-13.807964144113082,182800.0,-53.501094091903724,45.85987261144452,-10.34,-28.69,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,-43.95,667.76,13.94,141.85,5.01,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.12,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,153000.0,,,80.0,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,444.67,2025.0,11011.0,18.0,5.38,18.61,9,5,6,6,688.06,-6.88,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,0,0,6,0,15,0,5,3,29,D,64
204270.KQ,204270,제이앤티씨,13276,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,22950.0,19884.0,17445.5,17983.25,18976.9,20.936507016425224,29450.0,-22.07130730050934,70.69943289215598,24.93,33.28,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,39.18,3.54,,5.21,-31.32,121.3,-32.03,,,-,1856.53,-779.96,-915.81,-42.01,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,4.0,,,26000.0,,,13.29,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,,,,21.0,5.28,18.61,9,6,6,6,,-1.33,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,0,0,0,0,0,0,1,5,6,D,65
218410.KQ,218410,RFHIC,12968,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,48800.0,48355.0,51457.5,71045.41666666667,60353.75,-19.143383799681047,112500.0,-56.62222222222222,56.53266331654314,-10.13,-37.44,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,11.66,23.8,21.72,23.0,3.29,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.82,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,101000.0,,,106.97,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,1.97,28.82,2025.0,11011.0,,,,1,0,0,0,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-11,4.25,4,0,6,5,15,5,3,3,41,C,66
043260.KQ,043260,성호전자,12836,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,17480.0,17594.5,20396.666666666668,32289.166666666668,26114.35,-33.063622108151264,53200.0,-67.14285714285714,47.45575221231589,-16.76,-59.06,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,871.74,6.42,2.48,3.12,2.75,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.0,,,70000.0,,,300.46,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.0,101.28,,,24.0,5.38,12.3,9,5,6,6,-87.0,-48.88,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,15,3,20,0,15,10,5,1,69,B,67
003380.KQ,003380,하림지주,12835,우량기업부,지주사업,KOSDAQ,주권,KRX,11460.0,10958.0,10343.5,11572.083333333334,11903.25,-3.723772919160733,19610.0,-41.56042835288118,58.55263157867772,2.32,3.34,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,772.77,17.26,7.9,7.38,0.31,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.05,,120.0,,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,16500.0,,,43.98,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.01,148.93,2025.0,11011.0,,,,3,2,2,2,,,기타 금융업,기타 금융업,2026-09-11,4.25,15,10,6,20,15,10,3,5,84,A,68
089970.KQ,089970,브이엠,12807,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,48650.0,56962.5,76274.16666666667,66592.08333333333,52326.75,-7.0265208521454126,119700.0,-59.356725146198826,30.020283975642187,-28.98,-44.46,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,29.68,14.61,18.0,5.54,17.34,40.37,105.41,,,-,1444.12,246.73,261.32,17.09,18.1,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,121667.0,,,150.09,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,,,,32.0,5.78,8.16,20,17,18,18,-43.75,-4.15,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,8,0,16,0,0,0,3,3,30,D,69
290650.KQ,290650,엘앤씨바이오,12797,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,47450.0,50147.3,62430.316666666666,65397.183333333334,67284.97,-29.479050076116554,114575.0,-58.58607898756273,46.633222332714055,-10.43,-43.23,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,192.78,8.46,21.91,,3.94,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.11,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,21.31,3.54,9.66,7,6,6,6,,11.3,의약품 제조업,의약품 제조업,2026-09-11,4.25,0,0,0,0,0,10,5,3,18,D,70
082920.KQ,082920,비츠로셀,12548,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,27800.0,29575.0,32165.0,40533.75,32246.505,-13.789106757461006,64100.0,-56.63026521060842,40.90909090905372,-15.76,-36.53,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,10.56,11.12,28.59,16.4,3.23,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.94,20.5,260.0,116.83,OpenDART,9.14,5.0,True,5.0,OpenDART,,4.0,,,40500.0,,,45.68,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,1.55,23.31,2025.0,11011.0,,,,2,1,1,1,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-11,4.25,8,0,16,5,12,5,5,3,54,C,71
420770.KQ,420770,기가비스,11889,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,93800.0,107370.0,128726.66666666667,117590.0,89809.0,4.443875335434088,192200.0,-51.19667013527576,36.36363636362351,-20.44,-33.33,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,353.16,47.97,6.07,46.0,6.1,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.85,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,191250.0,,,103.89,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.13,-33.36,2025.0,11011.0,30.0,5.54,8.98,20,17,18,18,53.33,10.11,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,0,0,6,20,0,10,5,3,44,C,72
127120.KQ,127120,제이에스링크,11656,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,31450.0,33852.5,34932.5,37283.75,32348.5,-2.7775631018439806,48900.0,-35.68507157464212,39.85765124551189,-24.22,-10.14,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,,3.14,,11.28,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,,,,34.58,-25.16,9,2,8,8,,-67.38,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-11,4.25,0,0,0,0,0,0,5,5,10,D,73
036540.KQ,036540,SFA반도체,11578,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,7040.0,5953.0,5659.333333333333,6668.75,6277.875,12.139856241164408,11010.0,-36.05812897366031,78.54671280238766,13.0,-3.96,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,23.78,5.56,,1.95,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,9500.0,,,34.94,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,11.02,4.87,9.64,5,3,4,4,,-59.96,반도체 제조업,반도체 제조업,2026-09-11,4.25,0,3,0,0,0,0,1,5,9,D,74
195940.KQ,195940,HK이노엔,11530,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,40700.0,42040.0,40360.833333333336,44286.25,47260.25,-13.881115736797838,57600.0,-29.34027777777778,27.45098039210663,-1.09,-5.9,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,22.91,20.56,12.27,13.0,0.88,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,1.01,15.3,410.0,116.15,OpenDART,8.61,5.0,False,5.0,OpenDART,,4.0,,,62857.0,,,54.44,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,OFS,11011.0,OpenDART,0.57,26.83,2025.0,11011.0,28.0,3.99,9.66,7,5,6,6,-53.57,-77.94,의약품 제조업,의약품 제조업,2026-09-11,4.25,8,8,6,20,15,8,3,5,73,A,75
475830.KQ,475830,오름테라퓨틱,11076,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,51000.0,61895.0,55748.333333333336,68358.33333333333,83405.0,-38.852586775373176,143700.0,-64.50939457202504,8.494208494203903,-23.77,-27.14,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,,6.08,70.39,7.42,-33.22,29.37,,,,-,0.24,-517.59,-419.69,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,,,,,16.56,-6.93,7,2,6,6,,-55.19,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-11,4.25,0,0,0,0,0,0,1,1,2,D,76
347700.KQ,347700,스피어,10336,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,20050.0,22033.5,21010.833333333332,31295.0,28754.0,-30.270571050984213,53100.0,-62.241054613935965,34.78701825552871,-22.74,-33.17,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,-98.98,1590.82,9.86,29.29,5.79,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,4.0,,,50000.0,,,149.38,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,,,,,,,3,1,2,2,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-11,4.25,0,0,0,0,0,0,3,1,4,D,77
166090.KQ,166090,하나머티리얼즈,10323,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,52200.0,52992.5,55406.666666666664,61964.166666666664,58284.0,-10.438542310067943,81100.0,-35.63501849568434,52.92792792789455,-13.0,-27.5,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,20.8,21.83,21.97,13.0,1.65,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.57,15.1,300.0,57.87,OpenDART,-20.63,5.0,True,5.0,OpenDART,,4.0,,,82667.0,,,58.37,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.62,5.86,2025.0,11011.0,,4.87,2.98,5,2,4,4,,-66.12,반도체 제조업,반도체 제조업,2026-09-11,4.25,8,6,6,20,4,8,5,5,62,B,78
293490.KQ,293490,카카오게임즈,9852,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,9230.0,8849.0,8322.833333333334,9795.5,11938.25,-22.68548572864532,23500.0,-60.723404255319146,56.433408577699765,1.76,1.21,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,,4.4,-8.0,0.71,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,3.29,,,8914.0,,,-3.42,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,,,,3,2,2,2,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-11,4.25,0,10,0,0,0,0,3,1,14,D,79
252990.KQ,252990,샘씨엔에스,9502,우량기업부,세라믹 STF(다층 세라믹 기판),KOSDAQ,주권,KRX,15780.0,13648.5,13239.166666666666,12724.416666666666,11043.95,42.8836602845902,16320.0,-3.308823529411765,64.63560334517265,1.94,9.43,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,,,,,,,,,,-,779.85,146.66,150.63,18.81,19.32,192.43,99.32,87.94,871.98,-784.04,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-12,2025.0,OFS,11011,OpenDART,,,,,21.0,5.21,15.99,9,6,7,7,,,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,0,0,0,0,0,0,3,0,3,D,80
232140.KQ,232140,와이씨,9476,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,11550.0,11329.0,10941.333333333334,14853.583333333334,15666.05,-26.273693751775333,23700.0,-51.26582278481012,60.88607594925919,6.65,-25.96,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,75.37,55.92,3.75,30.0,2.38,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.3,169.9,289.84,6.23,10.63,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,4.0,,,17667.0,,,52.96,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.4,19.34,,,32.0,5.79,8.98,20,17,18,18,-6.25,-58.89,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,0,3,6,20,12,10,3,3,57,B,81
458870.KQ,458870,씨어스,9202,기술성장기업부,심전도검사솔루션 입원환자모니터링솔루션,KOSDAQ,주권,KRX,24000.0,22035.0,27381.666666666668,34687.5,39142.32,-38.685289987921,63034.0,-61.92531015007774,75.65217391285928,-0.83,-31.23,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,,102.08,4.85,16.0,12.51,52.78,36.81,495.06,,,-,482.0,163.0,160.0,33.82,33.2,20.86,4.54,110.96,145.84,-34.88,,,,,,,,,,,,4.0,,,43750.0,,,82.29,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,,,,,5.26,-20.75,4,1,3,3,,137.83,의료용 기기 제조업,의료용 기기 제조업,2026-09-11,4.25,8,0,20,0,0,0,1,1,30,D,82
014620.KQ,014620,성광벤드,9109,우량기업부,관이음쇠,KOSDAQ,주권,KRX,34300.0,29217.5,27800.833333333332,32294.166666666668,31391.75,9.264376786894646,48300.0,-28.985507246376812,82.79220779213253,28.22,0.73,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,-11.68,15.11,35.34,20.0,1.44,6.45,7.42,7.91,0.0,-3.72,1370 -> 1438 -> 1270,2456.7,419.56,344.32,17.08,14.02,378.8,324.24,558.16,407.71,150.45,0.58,15.4,200.0,53.11,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,44333.0,,,29.25,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,-3.72,2025.0,11011,,,,1,0,0,0,,,1차 철강 제조업,1차 철강 제조업,2026-09-11,4.25,4,6,6,0,0,0,1,5,22,D,83
356860.KQ,356860,티엘비,8982,우량기업부,SSD Module / DRAM Module PCB,KOSDAQ,주권,KRX,37900.0,37167.5,34916.46666666667,39246.2,35149.675,7.824610042624852,62887.0,-39.73317219775152,61.185983827447075,21.47,-18.08,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,426.04,64.33,4.71,18.0,5.54,15.99,95.41,43.61,664.71,175.65,117 -> 169 -> 889,2585.0,260.0,190.0,10.06,7.35,81.85,-286.99,245.12,1202.53,-957.41,,22.97,,43.75,OpenDART,,0.0,,1.0,OpenDART,,4.0,,,58375.0,,,54.02,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.04,175.65,2025.0,11011.0,24.0,5.11,14.92,9,5,6,6,-25.0,8.41,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,8,0,16,20,15,10,3,5,77,A,84
086450.KQ,086450,동국제약,8978,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,19850.0,19946.5,19187.666666666668,20946.5,19868.8,-0.09462071186986266,29900.0,-33.61204013377927,54.13436692496668,-2.93,0.76,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,7.91,13.15,12.52,12.98,1.42,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9268.84,965.54,739.33,10.42,7.98,687.6,227.63,561.79,2991.58,-2429.79,1.01,13.67,200.0,90.22,OpenDART,3.57,5.0,False,5.0,OpenDART,,4.0,,,30000.0,,,51.13,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,1.64,18.31,2025.0,11011,28.0,3.99,7.59,7,5,6,6,-53.64,-64.41,의약품 제조업,의약품 제조업,2026-09-11,4.25,8,6,12,5,12,5,5,5,58,B,85
056190.KQ,056190,SFA,8869,우량기업부,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",KOSDAQ,주권,KRX,24700.0,24250.0,22720.333333333332,25721.416666666668,26227.35,-5.823501039944938,35650.0,-30.715287517531557,60.52631578932502,1.65,-10.83,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,37.83,21.28,13.05,13.98,0.71,6.11,49.77,-20.26,,,1113 -> 1534,16310.0,859.0,521.0,5.27,3.19,1516.38,568.22,2959.24,7516.75,-4557.51,3.85,48.5,950.0,267.07,OpenDART,2.98,5.0,True,5.0,OpenDART,,4.0,,,37500.0,,,51.82,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.37,,2025.0,11011.0,32.0,5.79,8.98,20,17,18,18,-56.31,-87.74,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,8,10,6,20,0,10,3,5,62,B,86
101490.KQ,101490,에스앤에스텍,8832,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,41400.0,41740.0,44835.0,64152.5,65636.75,-36.92557903918156,105100.0,-60.60894386298763,51.45348837205114,-7.8,-34.49,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,91.27,24.46,12.13,14.11,2.6,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.48,7.2,200.0,41.66,OpenDART,10.06,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.15,50.19,2025.0,11011.0,24.0,5.38,12.3,9,5,6,6,-41.21,-51.67,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,8,3,20,20,15,10,5,1,82,A,87
036830.KQ,036830,솔브레인홀딩스,8642,우량기업부,"반도체,디스플레이,2차전지 공정용 화학제품",KOSDAQ,주권,KRX,42150.0,42080.0,37312.5,45966.666666666664,45711.0,-7.790247424033603,79600.0,-47.04773869346734,41.69491525419771,4.72,-7.16,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,731.47,8.24,6.34,1.52,0.46,32.06,36.52,28.34,-72.01,131.39,4342 -> 2796 -> 23248,5566.0,89.0,4956.0,1.6,89.04,465.52,119.91,2176.39,7112.09,-4935.7,1.19,2.06,500.0,100.41,OpenDART,43.28,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.0,131.39,2025.0,11011.0,,,,1,0,0,0,,,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,2026-09-11,4.25,15,10,20,0,15,10,5,3,78,A,88
100790.KQ,100790,미래에셋벤처투자,8478,우량기업부,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,KOSDAQ,주권,KRX,15960.0,15679.5,16064.333333333334,29786.75,24309.4,-34.34638452615038,67400.0,-76.32047477744807,50.49999999991162,-9.16,-41.32,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,263.75,20.88,4.11,14.95,1.98,8.47,190.79,2.52,123.57,12.85,457 -> 160 -> 582,2398.0,351.0,309.0,14.64,12.89,488.15,486.97,724.58,7218.06,-6493.48,,,,,,,0.0,,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.06,12.85,,,,,,3,2,2,2,,,기타 금융업,기타 금융업,2026-09-11,4.25,8,3,6,20,8,10,5,1,61,B,89
065350.KQ,065350,신성델타테크,8410,우량기업부,"세탁기, 자동차, 에어컨 및 LCD 부품",KOSDAQ,주권,KRX,30600.0,30287.5,30538.333333333332,41347.916666666664,50092.75,-38.913315799192496,121700.0,-74.85620377978636,55.98086124394414,-6.56,-27.4,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,73.25,81.02,3.48,29.33,3.38,9.51,161.32,7.19,4.53,,456 -> 790,9454.0,277.0,242.0,2.93,2.56,143.76,-801.57,706.02,5756.98,-5050.96,0.39,13.6,120.0,32.98,OpenDART,0.0,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.4,,2025.0,11011.0,,,,1,0,0,0,,,가정용 기기 제조업,가정용 기기 제조업,2026-09-11,4.25,0,0,6,20,0,10,3,1,40,C,90
083450.KQ,083450,GST,8404,우량기업부,"GasScrubber,Chiller",KOSDAQ,주권,KRX,45600.0,44702.5,46196.666666666664,46330.416666666664,38935.0,17.118274046487734,66500.0,-31.428571428571427,52.923076923031324,-9.7,-21.92,daily_close,NXT 미확인,2026-09-12 00:16 KST,,,0.82,8.6,22.49,14.24,2.39,16.15,26.8,4.14,1.02,13.24,1916 -> 2437 -> 2457,3472.0,592.0,456.0,17.05,13.13,415.92,286.86,718.89,816.55,-97.66,1.43,25.68,650.0,116.27,OpenDART,29.4,5.0,True,5.0,OpenDART,,4.0,,,65000.0,,,42.54,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,17.37,13.24,2025.0,11011.0,32.0,5.79,8.16,20,17,18,18,-55.5,-58.72,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,8,3,16,0,8,2,5,5,47,C,91
