yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
214450.KQ,214450,파마리서치,38649,우량기업부,재생의약품,KOSDAQ,주권,KRX,369500.0,341300.0,320091.6666666667,320766.6666666667,376332.5,-1.81554875010795,711000.0,-48.0309423347398,58.88650963597077,8.36,9.97,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,65.07,24.5,4.46,18.0,5.62,26.88,44.21,53.18,70.02,37.82,7481 -> 8608 -> 14209,5363.0,2144.0,1683.0,39.98,31.38,1216.35,936.4,1673.93,2995.27,-1321.34,1.0,25.9,3700.0,427.91,OpenDART,77.64,5.0,False,5.0,OpenDART,,4.0,,,494000.0,,,33.69,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11014.0,OpenDART,0.28,2025.0,11011.0,,,,3,1,2,2,,,37.82,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-08-03,4.25,8,0,20,20,15,10,3,3,79,A,11
000250.KQ,000250,삼천당제약,37133,중견기업부,"하메론, 아토로우",KOSDAQ,주권,KRX,156000.0,172765.0,259096.66666666666,453102.5,372216.0,-58.08885163453479,1184000.0,-86.82432432432432,44.70119521912102,-27.1,-61.58,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,1036.5,5.45,363.07,12.43,1.94,54.36,9.91,226.92,,-,2318.0,85.0,120.0,3.67,5.18,97.93,-497.95,959.44,1976.38,-1016.94,0.03,22.1,50.0,11.63,OpenDART,-75.0,2.0,True,2.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,,2025.0,11011,21.25,3.65,9.66,7,5,6,6,1608.56,240.55,,의약품 제조업,의약품 제조업,2026-08-03,4.25,0,0,0,0,0,0,5,1,6,D,12
319660.KQ,319660,피에스케이,36353,우량기업부,"드라이스트립, 드라이클리닝",KOSDAQ,주권,KRX,121200.0,157745.0,144338.33333333334,109580.83333333333,80704.75,50.17703418943742,211500.0,-42.695035460992905,31.542785758897935,-33.52,15.98,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-0.73,10.42,21.79,24.0,6.41,15.54,19.84,14.85,5.48,22.31,1813 -> 2732 -> 2712,4572.0,885.0,785.0,19.36,17.17,617.31,431.97,1194.22,1069.62,124.6,0.56,25.1,680.0,196.97,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,182857.0,,,50.87,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,,2025.0,11011,27.5,5.36,6.8,21,16,20,20,-12.73,19.59,22.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,4,0,16,0,12,0,3,5,40,C,13
039030.KQ,039030,이오테크닉스,35973,우량기업부,레이저 마커 및 레이저 응용기기,KOSDAQ,주권,KRX,284000.0,325250.0,427750.0,427312.5,367350.0,-22.689533142779368,612000.0,-53.59477124183007,38.65546218487212,-27.64,-40.71,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,33.53,50.01,30.19,51.43,5.39,8.9,13.06,18.7,158.97,24.98,2973 -> 3478 -> 4644,3809.0,808.0,576.0,21.21,15.12,1002.88,962.08,2363.05,898.52,1464.53,,,,,,-25.46,0.0,True,3.0,OpenDART,,4.0,,,580000.0,,,104.23,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,1.53,,,26.98,5.46,6.8,21,16,20,20,90.62,-1.28,24.98,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,0,0,6,5,12,10,5,3,41,C,14
141080.KQ,141080,리가켐바이오,35316,기술성장기업부,ADC 신약연구개발,KOSDAQ,주권,KRX,94200.0,103475.0,135838.33333333334,162680.83333333334,164931.0,-42.88520654091711,213500.0,-55.878220140515225,39.532163742683586,-29.54,-46.72,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,483.55,11.47,-57.0,7.13,-13.22,29.7,12.47,,,-,1416.0,-1065.0,-916.0,-75.21,-64.69,-1245.33,-1305.74,986.5,1606.95,-620.45,,,,,,,,,,,,4.0,,,224000.0,,,137.79,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,,,,19.66,-25.16,9,2,8,8,,-63.73,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-03,4.25,0,0,0,0,0,0,5,3,8,D,15
222800.KQ,222800,심텍,32780,중견기업부,반도체용 인쇄회로기판,KOSDAQ,주권,KRX,84800.0,98630.0,112543.33333333333,87275.83333333333,73701.75,15.058326294830177,157300.0,-46.090273363000634,40.37383177569565,-34.31,-9.59,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,,10.83,19.0,4.73,-32.1,181.13,14.55,,,-,14106.0,119.0,-1646.0,0.84,-11.67,-1678.98,-1945.96,250.74,10130.78,-9880.04,0.12,,100.0,37.33,OpenDART,-41.52,5.0,True,5.0,OpenDART,,4.0,,,171250.0,,,101.95,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11014.0,OpenDART,,2025.0,11011.0,14.58,2.98,12.5,8,5,7,7,30.32,58.72,,전자부품 제조업,전자부품 제조업,2026-08-03,4.25,4,0,0,0,0,0,5,3,12,D,16
440110.KQ,440110,파두,31720,기술성장기업부,SSD 컨트롤러,KOSDAQ,주권,KRX,63300.0,67645.0,89866.66666666667,74282.08333333333,53833.25,17.585321339506716,128300.0,-50.66250974279034,45.25357607281361,-20.48,-19.67,daily_close,NXT 미확인,2026-08-03 23:12 KST,,,,,27.36,,94.76,-131.08,518.5,112.41,,,-,924.0,-655.0,-762.0,-70.89,-82.47,-37.04,-78.42,408.04,1026.33,-618.29,,,,,,,,,,,,4.0,,,130000.0,,,105.37,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,,,,19.8,2.82,9.64,5,3,4,4,,3260.28,,반도체 제조업,반도체 제조업,2026-08-03,4.25,0,0,0,0,0,0,5,3,8,D,17
214370.KQ,214370,케어젠,31638,벤처기업부,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",KOSDAQ,주권,KRX,58200.0,58965.0,74260.0,92639.16666666667,84598.5,-31.20445397968049,150100.0,-61.225849433710856,43.733333333317006,-15.04,-42.38,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-37.87,92.25,4.37,127.82,12.67,9.23,8.85,-11.86,-40.35,-29.05,743 -> 602 -> 374,728.0,204.0,201.0,28.02,27.61,185.89,136.68,88.59,187.99,-99.4,0.75,106.3,437.0,213.57,OpenDART,-45.5,4.0,True,4.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,9.81,-23.48,8,1,7,7,,29.15,-29.05,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-03,4.25,0,0,6,0,0,0,5,1,12,D,18
108490.KQ,108490,로보티즈,31594,기술성장기업부,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",KOSDAQ,주권,KRX,208000.0,199955.0,267551.6666666667,268142.5,258974.5,-19.683212053696405,405000.0,-48.641975308641975,51.911468812874325,-8.57,-32.9,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,691.83,5.82,388.0,6.51,2.49,1.79,29.67,,,-,389.0,33.0,53.0,8.48,13.62,70.75,46.35,310.38,56.29,254.09,,,,,,,,,,,,4.0,,,398000.0,,,91.35,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,,,,26.98,5.36,8.16,21,16,20,20,1338.1,21.46,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,0,0,0,0,0,0,5,3,8,D,19
145020.KQ,145020,휴젤,29911,우량기업부,"보툴리눔톡신, 필러",KOSDAQ,주권,KRX,237500.0,235825.0,250675.0,253570.83333333334,248860.0,-4.564815558948807,388000.0,-38.78865979381443,47.435897435891754,-6.86,-6.86,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,3.3,21.91,56.35,16.0,2.42,16.06,9.86,13.97,20.88,22.87,7517 -> 10985 -> 11348,4251.0,2009.0,1470.0,47.26,34.58,1500.59,1205.36,2096.98,966.76,1130.22,,,,,,,,,,,,4.0,,,378571.0,,,59.4,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,4.85,,,,12.67,-23.48,8,1,7,7,,-80.9,22.87,기초 의약물질 제조업,기초 의약물질 제조업,2026-08-03,4.25,8,3,16,0,12,2,5,5,51,C,20
403870.KQ,403870,HPSP,27940,우량기업부,고압 수소 어닐링 장비,KOSDAQ,주권,KRX,33950.0,38535.0,48939.166666666664,47395.0,41822.25,-18.8231144904925,83500.0,-59.34131736526946,38.65905848785903,-30.0,-40.02,daily_close,NXT 미확인,2026-08-03 23:12 KST,,,-16.35,35.96,32.3,24.0,9.6,24.79,19.95,-4.63,-4.26,-6.21,989 -> 1040 -> 870,1730.0,899.0,727.0,51.97,42.02,1002.05,977.76,939.41,614.76,324.65,1.47,55.66,500.0,404.37,OpenDART,49.38,4.0,True,4.0,OpenDART,,4.0,,,68000.0,,,100.29,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,27.5,5.36,6.8,21,16,20,20,-12.73,79.1,-6.21,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,4,0,20,0,0,0,5,3,32,D,21
214150.KQ,214150,클래시스,27757,우량기업부,미용의료기기,KOSDAQ,주권,KRX,41850.0,44577.5,46455.833333333336,51942.5,53349.25,-21.554661030848607,75600.0,-44.642857142857146,37.037037037009604,-9.9,-24.05,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,32.76,30.47,71.0,16.0,5.31,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,2.39,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,71000.0,,,69.65,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,0.49,2025.0,11011,,,,3,1,2,2,,,32.57,의료용 기기 제조업,의료용 기기 제조업,2026-08-03,4.25,8,0,20,20,15,10,5,5,83,A,22
095340.KQ,095340,ISC,26284,우량기업부,반도체테스트소켓,KOSDAQ,주권,KRX,121500.0,138315.0,183065.0,199029.16666666666,158952.5,-23.562070429845395,271000.0,-55.1660516605166,37.77961888980506,-27.25,-52.54,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,2.68,60.46,31.33,29.0,4.68,10.6,15.85,26.19,34.15,91.78,720 -> 2579 -> 2648,2202.0,601.0,563.0,27.29,25.57,417.12,353.78,798.71,851.6,-52.89,0.7,31.0,850.0,173.95,OpenDART,12.31,5.0,True,5.0,OpenDART,,4.0,,,242600.0,,,99.67,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,10.82,2025.0,11011,,,,3,2,2,2,,,91.78,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-08-03,4.25,0,0,12,0,15,2,5,3,37,D,23
084370.KQ,084370,유진테크,26101,우량기업부,실리콘질화막증착용LP-CVD,KOSDAQ,주권,KRX,109900.0,129440.0,145116.66666666666,135227.5,115271.5,-4.659868224149074,206500.0,-46.779661016949156,35.56701030927468,-35.96,-20.76,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-32.89,30.03,36.58,28.0,5.3,9.81,18.16,3.61,-15.52,31.84,1066 -> 2761 -> 1853,3503.0,517.0,445.0,14.76,12.7,664.77,452.3,549.25,892.21,-342.96,0.21,12.3,230.0,52.02,OpenDART,-5.2,5.0,True,5.0,OpenDART,,4.0,,,156667.0,,,42.55,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,26.98,5.48,6.8,21,16,20,20,3.78,-3.28,31.84,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,0,0,6,0,15,0,5,3,29,D,24
347850.KQ,347850,디앤디파마텍,25989,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,56700.0,66572.5,78355.83333333333,78807.08333333333,79966.895,-29.09565889734746,111200.0,-49.010791366906474,33.38788870703,-30.6,-21.14,daily_close,NXT 미확인,2026-08-03 23:12 KST,,,,,5.78,,34.67,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,,,,15.26,-16.02,9,2,8,8,,127.2,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-08-03,4.25,0,0,0,0,0,0,3,3,6,D,25
319400.KQ,319400,현대무벡스,25783,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,23150.0,21186.0,29912.833333333332,29923.916666666668,24578.3,-5.811223721738278,46350.0,-50.05393743257821,53.75626043402536,-0.43,-27.99,daily_close,NXT 미확인,2026-08-03 23:12 KST,,,-56.77,99.75,1.63,231.67,14.79,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.22,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-08-03,4.25,0,0,6,0,15,0,5,3,29,D,26
095610.KQ,095610,테스,24625,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,123600.0,154745.0,148555.0,110526.66666666667,84895.5,45.59075569376469,217500.0,-43.172413793103445,34.694932781796865,-30.29,37.79,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,33.69,92.12,8.68,27.0,6.15,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,655.21,361.46,525.24,853.69,-328.45,0.69,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,196250.0,,,58.78,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.8,2025.0,11011.0,27.48,5.36,6.8,21,16,20,20,-1.75,14.74,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.25,0,0,16,16,15,10,3,5,65,B,27
058610.KQ,058610,에스피지,24106,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,104900.0,75140.0,94866.66666666667,109350.0,92315.0,13.632670746899203,158100.0,-33.649588867805186,68.19012797074082,36.77,-17.98,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-30.29,103.2,4.08,221.55,7.86,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,130000.0,,,23.93,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-8.86,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-03,4.25,0,0,0,0,0,0,1,5,6,D,28
257720.KQ,257720,실리콘투,22623,우량기업부,화장품 유통,KOSDAQ,주권,KRX,34600.0,36005.0,36320.0,39083.75,40970.0,-15.547961923358555,61800.0,-44.01294498381877,39.45205479449028,-4.16,-20.37,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,31.11,14.49,7.11,11.0,5.11,46.89,55.09,61.43,49.27,103.34,631 -> 1990 -> 2609,11163.0,2054.0,1686.0,18.4,15.1,-26.02,-80.12,1202.03,2495.92,-1293.89,0.88,11.9,306.0,200.28,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,55500.0,,,60.4,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11014.0,OpenDART,0.35,2025.0,11011.0,,,,1,0,0,0,,,103.34,상품 종합 도매업,상품 종합 도매업,2026-08-03,4.25,12,0,20,20,15,10,5,5,87,S,29
