yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
BLK,BLK,BLK,0.0,995.72998046875,1064.071651916504,-6.42265690704789,1202.5899658203125,-17.20120666485512,44.70461962547603,daily_close,일봉 종가,2026-07-04 14:11 KST,,,45.9,23.39,84.31,23.921701,2.604133,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,2.3,53.76,22.92,,yfinance,,,,Financial Services,Asset Management,,,,,,,,,0.52,-1.66,20.64,9.35,35.37,16,15.9,-72.15,2026-07-03,4.48,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,154.25999450683594,153.12505035400392,0.7411877744419911,168.41000366210938,-8.402119142318535,20.395265781780722,daily_close,일봉 종가,2026-07-04 14:11 KST,155.0,0.47971315928658975,29.3,27.36,93.98,29.38835,16.07712,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.24,33.07,1.92,,yfinance,,,,Consumer Cyclical,Apparel Retail,84.62,0.62,,,,,7.25,Finnhub,1.0,12.32,76.08,14.24,46.97,7,-61.37,12.9,2026-07-03,4.48,0,0,20,16,8,8,1,0,53,C,72
VRTX,VRTX,VRTX,0.0,528.0399780273438,443.8793994140625,18.96023530814369,528.0399780273438,0.0,89.98844635167035,daily_close,일봉 종가,2026-07-04 14:11 KST,528.0,-0.007571022840562235,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,Healthcare,Biotechnology,,,,,,,,,0.48,9.32,31.63,7.7,33.29,15,-6.2,-14.82,2026-07-03,4.48,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,139.97000122070312,115.34794986724853,21.345894211203216,145.6699981689453,-3.9129518911858834,54.91716656526785,daily_close,일봉 종가,2026-07-04 14:11 KST,,,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.71,29.17,2.4,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.31,31.54,20.64,9.35,35.37,16,-14.67,-86.42,2026-07-03,4.48,8,6,6,20,15,10,5,0,70,A,74
SCHW,SCHW,SCHW,0.0,97.0,94.67524978637695,2.4554994244731976,107.20999908447266,-9.523364585077571,68.93249025042249,daily_close,일봉 종가,2026-07-04 14:11 KST,,,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.32,22.47,1.28,,yfinance,,,,Financial Services,Capital Markets,85.71,0.0,,,,,0.71,Finnhub,0.48,35.3,20.64,9.35,35.37,16,-11.12,-59.61,2026-07-03,4.48,4,0,16,20,15,10,1,0,66,B,75
DE,DE,DE,0.0,621.27001953125,533.7754002380372,16.391654477556408,662.489990234375,-6.221976378623055,70.07091821450663,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.04,36.71,6.48,,yfinance,,,,Industrials,Farm & Heavy Construction Machinery,61.76,0.0,,,,,7.18,Finnhub,,-26.91,33.68,12.49,37.04,7,6.59,-49.98,2026-07-03,4.48,0,0,16,0,0,0,1,0,17,D,76
ADP,ADP,ADP,0.0,242.27000427246094,239.77805068969727,1.0392751027860219,326.80999755859375,-25.868239624761063,66.45392417322228,daily_close,일봉 종가,2026-07-04 14:11 KST,,,10.5,26.77,90.64,21.969246,14.871616,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.81,60.45,6.8,,yfinance,,,,Technology,Software - Application,34.78,0.0,,,,,0.98,Finnhub,2.09,10.25,63.8,15.22,42.78,18,-65.57,-2.29,2026-07-03,4.48,4,0,20,0,8,5,1,5,43,C,77
PLTR,PLTR,PLTR,0.0,129.3000030517578,157.9147499847412,-18.120376301611056,207.17999267578125,-37.59049733431494,48.49865223247256,daily_close,일봉 종가,2026-07-04 14:11 KST,,,325.0,287.86,62.25,141.26967,35.668083,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,68.42,0.0,,,,,14.6,Finnhub,0.43,164.38,63.8,15.22,42.78,18,121.43,134.35,2026-07-03,4.48,0,0,20,20,15,10,5,5,75,A,78
MDLZ,MDLZ,MDLZ,0.0,60.90999984741211,58.842950115203855,3.5128247787735734,75.70999908447266,-19.548275546203083,41.46341783555253,daily_close,일봉 종가,2026-07-04 14:11 KST,,,41.3,23.6,90.08,28.633663,2.8833501,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.28,97.52,2.0,,yfinance,,,,Consumer Defensive,Confectioners,64.71,-1.0,,,,,3.79,Finnhub,0.69,-27.74,28.02,10.03,25.12,9,2.19,-71.25,2026-07-03,4.48,0,3,12,20,0,10,5,5,55,B,79
ADI,ADI,ADI,0.0,377.1600036621094,317.5386010742188,18.77611175025464,445.4800109863281,-15.336267764956013,39.70198125839919,daily_close,일봉 종가,2026-07-04 14:11 KST,,,110.5,41.41,93.4,57.79792,5.615175,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.17,60.57,4.4,,yfinance,,,,Technology,Semiconductors,84.62,1.69,,,,,3.84,Finnhub,0.52,-16.56,63.8,15.22,42.78,18,-9.41,-63.11,2026-07-03,4.48,0,0,6,20,0,10,5,5,46,C,80
LRCX,LRCX,LRCX,0.0,351.4100036621094,222.82994911193848,57.70321945618665,433.3299865722656,-18.904757447819645,48.22959771291586,daily_close,일봉 종가,2026-07-04 14:11 KST,,,40.8,22.65,88.05,74.10227,46.22637,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.3,19.09,1.04,,yfinance,,,,Technology,Semiconductor Equipment & Materials,80.95,2.9,,,,,5.06,Finnhub,1.82,11.79,63.8,15.22,42.78,18,16.15,203.72,2026-07-03,4.48,0,0,20,5,8,10,5,5,53,C,81
CB,CB,CB,0.0,361.1700134277344,311.3013008117676,16.019435988839813,361.1700134277344,0.0,77.53477334277312,daily_close,일봉 종가,2026-07-04 14:11 KST,361.21,0.0110713987260754,78.7,12.8,84.79,12.437411,1.8518636,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.13,13.72,4.08,,yfinance,,,,Financial Services,Insurance - Property & Casualty,54.29,0.0,,,,,6.53,Finnhub,0.16,8.53,20.64,9.35,35.37,16,-39.74,-80.19,2026-07-03,4.48,8,3,16,20,8,10,1,0,66,B,82
MMC,MMC,MMC,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,11.65,26.14,14,,,2026-07-03,4.48,0,0,0,0,0,0,1,0,1,D,83
GILD,GILD,GILD,0.0,131.27000427246094,129.92114990234376,1.0382099997814502,155.8000030517578,-15.744543195642843,62.29508591431245,daily_close,일봉 종가,2026-07-04 14:11 KST,,,54.8,72.38,92.21,17.187756,6.6724763,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.5,43.4,3.28,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,0.31,22.75,31.63,7.7,33.29,15,-45.66,-13.34,2026-07-03,4.48,8,0,20,20,12,10,3,5,78,A,84
PANW,PANW,PANW,0.0,348.05999755859375,201.4697999572754,72.76038276327516,352.0400085449219,-1.13055643953044,84.31645101475682,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-56.04,116.13,83.12,303.4828,10.344381,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,79.69,0.0,,,,,4.94,Finnhub,,58.11,63.8,15.22,42.78,18,375.68,-32.03,2026-07-03,4.48,0,0,0,0,15,0,1,0,16,D,85
AMT,AMT,AMT,0.0,166.02999877929688,181.2414003753662,-8.392895643360308,242.8300018310547,-31.62706521955646,26.0985548874999,daily_close,일봉 종가,2026-07-04 14:11 KST,,,76.9,45.04,96.67,28.3479,22.313797,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,4.2,82.26,6.98,,yfinance,,,,Real Estate,REIT - Specialty,,,,,,,,,0.37,30.31,28.35,22.31,29.95,1,,,2026-07-03,4.48,0,0,20,20,15,10,3,5,73,A,86
KLAC,KLAC,KLAC,0.0,235.5500030517578,151.9774949645996,54.99005501217461,301.7099914550781,-21.92833856255335,48.842789475947306,daily_close,일봉 종가,2026-07-04 14:11 KST,,,11.8,2.42,93.8,70.436264,55.73638,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,,,,,,,,,,,,,,,,,,,5.97,-3.81,38.37,11.65,26.14,14,83.57,378.42,2026-07-03,4.48,0,0,20,0,0,5,5,5,35,D,87
SO,SO,SO,0.0,97.9800033569336,92.6973002243042,5.6988748537946385,99.72000122070312,-1.7448835163153666,68.5287340939809,daily_close,일봉 종가,2026-07-04 14:11 KST,97.39,-0.6021671123895113,-0.8,19.71,72.56,24.327366,2.8885515,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.1,75.7,3.04,,yfinance,,,,Utilities,Utilities - Regulated Electric,42.42,0.0,,,,,3.15,Finnhub,,4.06,22.05,2.69,10.32,3,10.33,7.38,2026-07-03,4.48,4,3,12,0,4,0,1,0,24,D,88
MO,MO,MO,0.0,72.70999908447266,64.88210033416748,12.064804792059022,74.55000305175781,-2.4681474070600604,54.81478964066427,daily_close,일봉 종가,2026-07-04 14:11 KST,72.9,0.26131332405411134,106.3,9.83,63.44,14.935282,-37.221645,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,5.83,87.68,4.24,,yfinance,,,,Consumer Defensive,Tobacco,52.17,-2.0,,,,,-0.83,Finnhub,0.14,-5.05,28.02,10.03,25.12,9,-46.7,,2026-07-03,4.48,8,0,0,20,0,10,5,0,43,C,89
DUK,DUK,DUK,0.0,129.60000610351562,124.30275024414063,4.2615757487028745,133.4600067138672,-2.892252672088685,66.89570736913313,daily_close,일봉 종가,2026-07-04 14:11 KST,129.3,-0.23148618008242164,12.0,22.09,70.77,19.319508,1.8294882,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.29,65.23,4.26,,yfinance,,,,Utilities,Utilities - Regulated Electric,50.0,1.72,,,,,2.48,Finnhub,1.61,33.51,22.05,2.69,10.32,3,-12.38,-31.99,2026-07-03,4.48,4,3,6,5,15,5,1,0,39,D,90
BSX,BSX,BSX,0.0,45.13999938964844,78.43290004730224,-42.447621645476744,108.13999938964844,-58.25781427369843,40.37914151921594,daily_close,일봉 종가,2026-07-04 14:11 KST,45.08,-0.13291845471800856,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Devices,80.0,-7.8,,,,,2.21,Finnhub,0.18,34.65,31.63,7.7,33.29,15,-43.54,-68.15,2026-07-03,4.48,8,3,12,20,15,10,5,3,76,A,91
CI,CI,CI,0.0,287.7699890136719,280.45199966430664,2.6093553827837446,366.8500061035156,-21.55649877992081,43.18225424990968,daily_close,일봉 종가,2026-07-04 14:12 KST,287.0,-0.26757099178792165,29.1,16.46,92.75,11.750213,1.7368547,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.17,25.82,6.24,,yfinance,,,,Healthcare,Healthcare Plans,84.85,-0.44,,,,,-0.99,Finnhub,0.4,12.94,31.63,7.7,33.29,15,-62.85,-77.44,2026-07-03,4.48,12,6,16,20,8,8,5,5,80,A,92
ZTS,ZTS,ZTS,0.0,74.80000305175781,117.32715038299561,-36.246637877434814,196.47999572753906,-61.92996504566104,34.057966451103624,daily_close,일봉 종가,2026-07-04 14:11 KST,,,6.0,29.69,102.99,11.780328,9.1669855,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.83,33.28,2.12,,yfinance,,,,Healthcare,Drug Manufacturers - Specialty & Generic,58.33,-5.67,,,,,2.47,Finnhub,1.96,8.97,31.63,7.7,33.29,15,-62.76,19.05,2026-07-03,4.48,12,0,20,5,8,5,3,1,54,C,93
ICE,ICE,ICE,0.0,132.99000549316406,156.98915046691894,-15.287136023334316,188.4499969482422,-29.42955285391181,41.42572072434563,daily_close,일봉 종가,2026-07-04 14:11 KST,,,79.7,31.44,96.33,17.890831,2.3599777,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.56,28.53,2.08,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,,,,,,,,,0.22,17.35,20.64,9.35,35.37,16,-13.32,-74.76,2026-07-03,4.48,8,3,12,20,12,10,5,5,75,A,94
CME,CME,CME,0.0,236.60000610351562,280.2097489929199,-15.563249689255523,326.4599914550781,-27.525573639527433,33.24162465491801,daily_close,일봉 종가,2026-07-04 14:11 KST,,,21.3,21.98,92.62,18.826088,3.0015087,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,2.2,95.56,5.2,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,47.62,0.0,,,,,-0.01,Finnhub,0.88,12.23,20.64,9.35,35.37,16,-8.79,-67.9,2026-07-03,4.48,4,0,16,16,8,8,3,5,60,B,95
EQIX,EQIX,EQIX,0.0,1002.02001953125,907.2329498291016,10.447930679766841,1115.93994140625,-10.208427680386094,40.02809545084878,daily_close,일봉 종가,2026-07-04 14:11 KST,,,20.0,79.09,100.16,75.210205,7.5274534,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,,,,,,,,,,,,,,,,,,,3.76,15.53,38.37,11.65,26.14,14,96.01,-35.39,2026-07-03,4.48,0,0,12,0,12,8,5,5,42,C,96
SHW,SHW,SHW,0.0,352.4800109863281,333.5810992431641,5.665462397612541,399.7099914550781,-11.816062014566379,79.34044854187617,daily_close,일봉 종가,2026-07-04 14:11 KST,,,7.5,31.31,82.92,33.10577,19.052626,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.91,30.45,3.2,,yfinance,,,,Basic Materials,Specialty Chemicals,,,,,,,,,4.41,5.32,34.22,12.73,39.48,2,,,2026-07-03,4.48,0,0,20,0,4,5,1,5,35,D,97
MCO,MCO,MCO,0.0,490.510009765625,471.06870010375974,4.1270646208468165,539.6099853515625,-9.099159933808169,70.38091144658482,daily_close,일봉 종가,2026-07-04 14:11 KST,,,7.8,39.49,81.13,32.467384,26.42474,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.84,27.62,4.12,,yfinance,,,,Financial Services,Financial Data & Stock Exchanges,70.0,0.0,,,,,4.12,Finnhub,4.16,25.13,20.64,9.35,35.37,16,57.3,182.62,2026-07-03,4.48,0,0,20,0,15,5,1,0,41,C,98
PH,PH,PH,0.0,962.8900146484375,885.5938983154297,8.72816721976517,1023.02001953125,-5.877695815802725,67.55832410209304,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-4.2,23.7,91.39,35.71397,8.362491,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,,,,,,,,,,,,,,,,,,,30.03,38.37,11.65,26.14,14,-6.92,-28.22,2026-07-03,4.48,0,0,20,0,15,0,1,0,36,D,99
REGN,REGN,REGN,0.0,654.27001953125,699.898198852539,-6.519259428884802,1201.760009765625,-45.557348038328385,76.03115098786446,daily_close,일봉 종가,2026-07-04 14:11 KST,,,-7.2,20.38,92.23,15.248229,2.0261736,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.57,8.74,3.76,,yfinance,,,,Healthcare,Biotechnology,71.05,-7.9,,,,,20.07,Finnhub,,9.22,31.63,7.7,33.29,15,-51.79,-73.69,2026-07-03,4.48,8,3,12,0,8,0,1,3,35,D,100
