yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
042660.KS,042660,한화오션,262289,,선박 제조,KOSPI,주권,KRX,85600.0,87335.0,91096.66666666667,107306.66666666667,115318.5,-25.77080000173433,149900.0,-42.89526350900601,54.39999999996953,-5.62,-35.69,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,135.85,27.59,10.37,14.0,3.58,22.59,226.17,18.63,390.79,131.76,757 -> 1724 -> 4066,127835.12,11675.9,12459.22,9.13,9.75,13146.72,5980.49,7784.71,139659.07,-131874.36,,,,,,,,,,,,4.0,,,141050.0,,,64.78,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.1,131.76,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-11,4.25,8,0,20,20,15,10,5,5,83,A,29
009540.KS,009540,HD한국조선해양,258675,,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",KOSPI,주권,KRX,365500.0,356150.0,363091.6666666667,387437.5,401680.0,-9.007169886476797,479500.0,-23.774765380604794,55.60747663550674,-1.62,-15.78,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,84.96,21.88,33.29,6.0,1.66,17.78,133.86,17.21,172.26,212.72,3133 -> 16565 -> 30639,299332.0,39045.0,29284.0,13.04,9.78,44220.51,34183.5,37420.16,226338.6,-188918.44,3.37,40.11,12300.0,8697.9,OpenDART,141.18,2.0,False,2.0,OpenDART,,4.0,,,563231.0,,,54.1,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.07,212.72,2025.0,11011.0,17,16,16,15,9.0,0.94,8.91,-33.33,76.6,기타 금융업,기타 금융업,2026-09-11,4.25,15,6,16,20,15,10,3,5,90,S,30
316140.KS,316140,우리금융지주,258612,,금융지주,KOSPI,주권,KRX,35100.0,33510.0,32084.166666666668,32236.25,31542.5,11.278433859079021,40800.0,-13.970588235294118,70.06369426739097,5.41,9.18,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,1.86,4.73,48.26,8.0,0.65,8.91,1488.67,-10.87,-13.64,11.6,3389 -> 4144 -> 4221,415484.0,36748.0,32275.0,8.84,7.77,136423.91,131352.22,384996.79,5635980.38,-5250983.59,3.87,31.96,1360.0,9984.68,OpenDART,6.37,5.0,True,5.0,OpenDART,,4.0,,,43778.0,,,24.72,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,4.3,11.6,2025.0,11011.0,17,16,16,15,9.0,1.0,9.17,-11.11,-35.0,기타 금융업,기타 금융업,2026-09-11,4.25,15,10,6,0,8,2,1,5,47,C,31
010130.KS,010130,고려아연,246092,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1179000.0,1259100.0,1136883.3333333333,1309191.6666666667,1395525.0,-15.515666147148924,2115000.0,-44.25531914893617,28.571428571427532,-4.38,-6.5,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,319.09,54.23,27.53,21.0,2.25,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165878.51,12319.27,7702.49,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.7,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1558833.0,,,32.22,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.07,21.41,2025.0,11011,1,0,0,0,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-09-11,4.25,4,3,6,20,12,10,3,5,63,B,32
096770.KS,096770,SK이노베이션,244788,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,144800.0,131185.0,116195.0,118870.83333333333,116419.0,24.37832312595023,153500.0,-5.667752442996743,59.222082810529116,18.98,32.84,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,,53.47,15.3,8.0,0.89,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.92,,,174750.0,,,20.68,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,,,,,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-09-11,4.25,15,8,0,0,0,0,3,0,26,D,33
042700.KS,042700,한미반도체,220171,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,231000.0,225725.0,226278.33333333334,268660.0,235404.0,-1.8708263241066423,409500.0,-43.58974358974359,62.08791208790254,2.21,-27.7,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,41.96,44.0,7.61,90.34,26.73,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.35,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,64.5,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2.15,-9.81,2025.0,11011.0,3,2,2,2,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-11,4.25,0,0,20,0,0,10,3,5,38,D,34
000150.KS,000150,두산,219588,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1356000.0,1207250.0,1272400.0,1385166.6666666667,1196265.0,13.352810623064288,2203000.0,-38.44757149341807,72.47097844112601,7.45,-16.5,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,,220.26,20.3,53.0,8.26,4.99,169.14,9.11,5.87,,-,197841.38,10627.15,2495.11,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.29,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2115833.0,,,56.03,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,,2025.0,11011,5,4,4,4,51.0,6.27,7.15,3.92,31.74,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,0,0,0,0,0,0,1,5,6,D,35
138040.KS,138040,메리츠금융지주,214873,,투자사업,KOSPI,주권,KRX,128400.0,123500.0,117745.0,114489.16666666667,114212.0,12.42251252057577,146200.0,-12.175102599179207,65.33018867922371,8.26,12.34,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,6.73,7.76,14.39,9.0,2.11,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.83,,,153333.0,,,19.42,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,1.34,10.07,,,17,16,16,15,8.5,0.94,8.91,5.88,124.47,기타 금융업,기타 금융업,2026-09-11,4.25,12,3,20,10,8,5,1,5,64,B,36
015760.KS,015760,한국전력,212490,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,33100.0,32615.0,34768.333333333336,38379.166666666664,44481.25,-25.58662357735001,67900.0,-51.25184094256259,56.20155038753591,0.0,-18.27,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,144.73,3.62,52.53,5.0,0.41,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.46,134905.57,86666.56,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.66,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,3.92,,,50667.0,,,53.07,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.03,,2025.0,11011,1,0,0,0,,,,,,전기업,전기업,2026-09-11,4.25,15,10,16,20,0,10,3,3,77,A,37
011200.KS,011200,HMM,196665,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,20850.0,21477.5,20566.0,20431.75,20494.85,1.7328743562407216,25950.0,-19.653179190751445,28.260869565131387,-0.95,-5.66,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-61.33,8.23,8.59,11.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.36,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.31,,,24818.0,,,19.03,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,3.39,2025.0,11011.0,1,0,0,0,,,,,,해상 운송업,해상 운송업,2026-09-11,4.25,12,10,6,0,4,0,3,5,40,C,38
267250.KS,267250,HD현대,195507,,지주회사,KOSPI,주권,KRX,247500.0,227525.0,215131.66666666666,240915.83333333334,237427.5,4.242347664023755,310500.0,-20.28985507246377,73.50993377482081,8.08,-5.71,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,89.12,15.56,26.79,4.0,1.27,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,1.62,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,324000.0,,,30.91,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.04,90.79,2025.0,11011.0,17,16,16,15,9.0,0.94,8.91,-55.56,35.11,기타 금융업,기타 금융업,2026-09-11,4.25,15,6,12,20,15,10,1,5,84,A,39
017670.KS,017670,SK텔레콤,195244,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,90900.0,95805.0,90956.66666666667,93265.83333333333,81529.0,11.494069594868083,125200.0,-27.3961661341853,26.446280991720243,-0.22,-8.18,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-67.28,15.89,69.95,15.0,1.3,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,1.83,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,120947.0,,,33.06,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,-38.32,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-09-11,4.25,8,6,0,0,0,0,3,5,22,D,40
051910.KS,051910,LG화학,192717,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,273000.0,273625.0,272116.6666666667,313725.0,325135.0,-16.03487781998247,429500.0,-36.43771827706635,49.99999999999327,-0.91,-24.38,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,,29.2,37.23,-65.0,0.62,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.73,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.85,,,383769.0,,,40.57,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,2,1,1,1,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-11,4.25,0,10,0,0,0,0,5,5,20,D,41
010140.KS,010140,삼성중공업,188320,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,21400.0,21027.0,22094.833333333332,25507.0,26220.7,-18.385092693940287,34400.0,-37.7906976744186,62.452107279526,-2.73,-26.08,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,749.32,97.29,28.95,20.0,3.76,13.73,265.05,7.54,71.51,,73 -> 620,106500.11,8622.11,5357.54,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38579.0,,,80.28,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.03,,,,3,2,2,2,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-09-11,4.25,4,0,12,20,0,10,3,5,54,C,42
006800.KS,006800,미래에셋증권,181640,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,33450.0,35082.5,37824.166666666664,51450.833333333336,46667.825,-28.32320769180907,83800.0,-60.0835322195704,42.77777777771124,-12.09,-33.63,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,76.41,11.79,11.25,7.0,1.43,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.9,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.82,,,55625.0,,,66.29,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.09,126.19,2025.0,11011.0,5,4,4,4,5.5,1.03,12.42,27.27,38.83,금융 지원 서비스업,금융 지원 서비스업,2026-09-11,4.25,15,6,12,20,15,10,5,1,84,A,43
033780.KS,033780,KT&G,178346,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,171800.0,173520.0,175900.0,174624.16666666666,165204.5,3.9923246642797263,189000.0,-9.100529100529101,46.56862745094843,-1.15,-8.23,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-0.02,13.64,51.02,14.0,1.85,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.49,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,240000.0,,,39.7,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,16.47,2025.0,11011.0,1,0,0,0,,,,,,담배 제조업,담배 제조업,2026-09-11,4.25,8,3,12,0,12,0,5,0,40,C,44
018260.KS,018260,삼성에스디에스,172165,,"IT서비스, 물류BPO",KOSPI,주권,KRX,222500.0,232375.0,214280.0,202584.16666666666,190348.5,16.890860710748967,362000.0,-38.53591160220994,46.78362573098649,-6.12,-4.3,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,0.34,16.5,18.68,26.0,1.8,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.43,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,269786.0,,,21.25,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,76.47,4.66,2025.0,11011.0,2,1,1,1,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-09-11,4.25,0,6,6,0,4,2,5,5,28,D,45
003550.KS,003550,LG,170091,,지주회사,KOSPI,주권,KRX,112500.0,116145.0,106323.33333333333,105270.0,98244.5,14.510227035610136,165800.0,-32.14716525934861,48.287671232853555,-1.06,0.0,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,29.09,16.15,37.03,16.0,0.62,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,2.76,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,139222.0,,,23.75,,,Naver/FnGuide,,KRW,2026-09-08,2025.0,CFS,11011.0,OpenDART,0.55,-23.3,2025.0,11011.0,17,16,16,15,8.5,1.0,9.17,88.24,-38.0,기타 금융업,기타 금융업,2026-09-11,4.25,8,10,0,20,0,8,5,5,56,B,46
010950.KS,010950,S-Oil,168874,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,150000.0,149510.0,133690.0,123854.16666666667,112667.0,33.13570078195035,165900.0,-9.584086799276673,57.407407407393876,6.46,36.61,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-81.34,31.62,79.28,6.0,1.75,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342469.57,2356.31,1769.52,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.22,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.93,,,172857.0,,,15.24,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,,,2025.0,11011,2,1,1,1,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-09-11,4.25,15,6,0,0,0,0,3,0,24,D,47
024110.KS,024110,기업은행,166263,,은행업,KOSPI,주권,KRX,20850.0,20560.0,20634.333333333332,21187.583333333332,21571.8,-3.3460351013823573,28550.0,-26.970227670753065,61.81818181786711,4.25,-7.13,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,2.53,4.67,13.78,6.0,0.44,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.03,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.71,,,27286.0,,,30.87,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,2.37,0.77,2025.0,11011.0,2,1,1,1,,,,,,은행 및 저축기관,은행 및 저축기관,2026-09-11,4.25,15,10,6,0,0,2,3,5,41,C,48
003670.KS,003670,포스코퓨처엠,164817,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,185300.0,177795.0,163343.33333333334,195700.0,200897.5,-7.763909456314787,296000.0,-37.398648648648646,57.8774617067745,11.69,-11.55,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,7.52,726.86,9.76,621.0,4.25,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.13,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.75,,,205625.0,,,10.97,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,82.58,,2025.0,11011.0,3,1,2,2,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-11,4.25,0,0,0,0,0,5,3,5,13,D,49
086280.KS,086280,현대글로비스,156375,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,208500.0,204540.0,198866.66666666666,211908.33333333334,214756.0,-2.913073441487083,290500.0,-28.227194492254732,56.58073270012494,1.96,-5.23,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,58.5,7.56,46.47,9.0,1.42,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.78,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322000.0,,,54.44,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.15,27.83,2025.0,11011.0,1,0,0,0,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-09-11,4.25,12,6,16,20,15,10,3,5,87,S,50
035720.KS,035720,카카오,152834,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,34500.0,36365.0,36315.0,40677.5,47595.25,-27.513775009060776,70400.0,-50.99431818181818,40.71428571420429,-13.97,-14.92,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,795.16,180.5,29.07,28.0,1.37,4.59,82.49,2.99,47.79,,124 -> 1110,80991.48,7320.37,5179.6,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.22,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,3.89,,,56526.0,,,63.84,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.04,,2025.0,11011,2,1,1,1,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-09-11,4.25,0,6,0,20,0,10,5,3,44,C,51
000720.KS,000720,현대건설,150218,,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",KOSPI,주권,KRX,134900.0,121555.0,111913.33333333333,133852.5,120816.0,11.657396371341544,188700.0,-28.51086380498145,71.01865136296996,18.65,-3.16,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-30.35,14.22,25.68,26.0,1.45,4.58,174.81,-4.92,,,4767 -> 3320,310629.0,6530.0,5591.0,2.1,1.8,-7482.59,-8699.81,48126.59,176788.43,-128661.84,0.59,24.1,800.0,899.81,OpenDART,10.06,5.0,False,5.0,OpenDART,,3.95,,,165947.0,,,23.01,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,,,2025.0,11011.0,1,0,0,0,,,,,,토목 건설업,토목 건설업,2026-09-11,4.25,0,6,0,0,0,0,1,5,12,D,52
079550.KS,079550,LIG디펜스앤에어로스페이스,149160,,정밀유도무기 등,KOSPI,주권,KRX,678000.0,710800.0,737333.3333333334,789991.6666666666,673425.0,0.6793629580131417,1020000.0,-33.52941176470588,39.57219251336602,-19.0,-28.63,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,15.46,25.03,27.11,42.0,9.38,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.36,3194.42,2374.8,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.44,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,4.0,,,1150938.0,,,69.75,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,2.72,20.33,2025.0,11011,1,0,0,0,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-09-11,4.25,0,0,16,0,12,8,5,5,46,C,53
278470.KS,278470,에이피알,139269,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,372000.0,405400.0,382933.3333333333,387441.6666666667,338942.5,9.753129218082714,464500.0,-19.91388589881593,39.83739837398071,-6.88,-8.94,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,171.08,23.78,38.08,25.0,22.76,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.37,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,534737.0,,,43.75,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011.0,OpenDART,0.15,85.08,2025.0,11011.0,3,2,2,2,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-11,4.25,4,0,20,20,15,10,5,5,79,A,54
064350.KS,064350,현대로템,135445,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,124100.0,132290.0,153543.33333333334,181486.66666666666,189490.5,-34.508590140402816,269000.0,-53.86617100371747,33.22259136211079,-15.92,-43.33,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,89.24,19.33,39.53,16.0,4.17,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.32,10056.41,7704.92,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.48,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,274118.0,,,120.88,,,Naver/FnGuide,,KRW,2026-09-12,2025.0,CFS,11011,OpenDART,0.18,118.7,2025.0,11011,1,0,0,0,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-09-11,4.25,8,0,20,20,15,10,3,3,79,A,55
272210.KS,272210,한화시스템,133943,,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조",KOSPI,주권,KRX,70900.0,72695.0,71766.66666666667,94260.83333333333,91083.5,-22.15933731136814,162700.0,-56.42286416717886,51.449275362292745,-10.93,-32.67,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,-46.69,20.41,10.57,99.0,3.05,6.6,106.5,30.69,-45.33,-16.73,1849 -> 2405 -> 1282,36642.0,1199.0,2091.0,3.27,5.71,787.37,-2395.77,3254.84,53262.66,-50007.82,0.71,44.7,500.0,934.97,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.88,,,110000.0,,,55.15,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,-16.73,2025.0,11011.0,5,4,4,4,41.5,8.88,6.92,138.55,-65.65,전자부품 제조업,전자부품 제조업,2026-09-11,4.25,0,0,6,0,0,0,5,3,14,D,56
030200.KS,030200,KT,132815,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,52700.0,53415.0,53260.0,56022.5,55930.75,-5.776339491245871,68900.0,-23.51233671988389,51.16279069759113,0.38,-4.7,daily_close,NXT 미확인,2026-09-12 00:12 KST,,,271.3,13.4,100.0,9.0,0.69,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.55,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,74632.0,,,41.62,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,0.03,32.94,2025.0,11011.0,3,2,2,2,,,,,,전기 통신업,전기 통신업,2026-09-11,4.25,12,10,12,20,15,10,5,5,89,S,57
