yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
TXN,TXN,텍사스 인스트루먼트,236.366766091,2026-09-10,Naver exchange listing (USD),258.82000732421875,263.60800018310545,282.7141647338867,272.03158315022785,240.9374001312256,7.42209685306369,332.2799987792969,-22.107858349870423,42.459964324103666,-6.42,-17.4,daily_close,일봉 종가,2026-09-11 15:26 KST,257.7,-0.4327359912387879,51.8,25.9,92.02,42.38222,14.504892,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.19,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,46.51,3.83,31.0,3.33,324.45,405.0,225.0,25.36,6.68,Finnhub,yfinance,2026-09-02,0.82,-12.2,38.52,12.77,38.11,30,28,27,28,10.03,13.59,,,,,,,2026-09-10,4.25,0,0,20,16,0,10,5,5,56,B,61
C,C,씨티그룹,232.324994446,2026-09-10,Naver exchange listing (USD),138.5,134.99699783325195,136.4405002593994,130.95074984232585,123.7666498184204,11.90413589056105,145.6699981689453,-4.92208296771562,77.68026175164049,0.67,-1.92,daily_close,일봉 종가,2026-09-11 15:26 KST,,,61.0,11.41,82.21,14.722223,1.2009971,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.94,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,155.2,176.0,129.0,12.06,11.88,Finnhub,yfinance,2026-09-10,0.24,31.54,18.13,2.9,17.34,13,12,12,12,-18.8,-58.59,,,,,,,2026-09-10,4.25,8,6,6,20,15,10,1,0,66,B,62
KLAC,KLAC,KLA,231.493959012,2026-09-10,Naver exchange listing (USD),177.17999267578125,185.2509994506836,209.76133346557617,195.85930862426758,172.5650350189209,2.6743295108156455,301.7099914550781,-41.274734780481495,41.2110067132471,-14.92,-30.9,daily_close,일봉 종가,2026-09-11 15:26 KST,,,13.8,42.81,93.82,48.068493,36.115685,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.52,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,26.0,0.0,234.35,325.0,175.0,32.27,0.76,Finnhub,yfinance,2026-09-11,3.48,34.27,38.52,12.77,37.69,30,28,27,28,24.79,182.82,,,,,,,2026-09-10,4.25,0,0,20,0,15,5,5,5,50,C,63
TM,TM,토요타자동차 ADR,227.388595486,2026-09-10,Naver exchange listing (USD),192.47999572753906,193.27349929809571,183.8316660563151,189.4060826619466,202.2002993774414,-4.807264717129692,248.2899932861328,-22.47774741943689,50.41292195530212,2.26,6.8,daily_close,일봉 종가,2026-09-11 15:26 KST,192.9,0.21820671331241678,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.26,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,20.31,26.87,Finnhub,yfinance,2026-09-11,0.1,,23.68,10.35,18.46,6,5,4,4,-64.69,51.23,,,,,,,2026-09-10,4.25,12,0,12,20,0,10,5,5,64,B,64
TMO,TMO,써모 피셔 사이언티픽,223.024167969,2026-09-10,Naver exchange listing (USD),603.1799926757812,612.1404998779296,561.3135030110677,520.4855005900065,536.5179008483886,12.424952032724484,639.4500122070312,-5.672064874323132,34.79346459383723,0.03,27.33,daily_close,일봉 종가,2026-09-11 15:26 KST,,,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.31,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,4.68,3.16,Finnhub,yfinance,2026-09-11,3.63,7.16,30.97,11.64,19.94,8,7,6,6,10.19,-61.79,,,,,,,2026-09-10,4.25,0,0,12,0,4,5,3,0,24,D,65
BHP,BHP,BHP 그룹 ADR,221.998007302,2026-09-10,Naver exchange listing (USD),87.3499984741211,92.64899978637695,87.13383356730144,83.9949166615804,77.07339984893798,13.3335218704832,98.69000244140625,-11.490529624840052,35.29963922392574,-3.07,-5.19,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,5,5,10,D,66
IBM,IBM,IBM(인터내셔널 비지니스 머신),220.478289948,2026-09-10,Naver exchange listing (USD),234.02000427246094,234.08049926757812,243.23699874877929,245.77874921162922,261.5088995361328,-10.51164809780162,329.2300109863281,-28.918993875628473,50.326928580553606,-0.83,-12.91,daily_close,일봉 종가,2026-09-11 15:26 KST,,,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.89,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,4.84,3.33,Finnhub,yfinance,2026-09-09,,17.14,40.77,12.87,38.11,30,28,27,28,-49.54,-50.13,,,,,,,2026-09-10,4.25,4,0,20,0,12,0,5,5,46,C,67
AXP,AXP,아메리칸 익스프레스,216.578616541,2026-09-10,Naver exchange listing (USD),320.7099914550781,332.68150024414064,340.3469991048177,327.19391581217445,336.8101496887207,-4.78018796301783,384.8900146484375,-16.674899516939163,34.99135713315928,-6.79,-4.37,daily_close,일봉 종가,2026-09-11 15:26 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.18,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,16.78,2.13,Finnhub,yfinance,2026-09-09,1.83,17.13,16.54,2.73,14.74,13,12,12,12,21.68,143.45,,,,,,,2026-09-10,4.25,4,0,20,5,12,5,3,5,54,C,68
CRWD,CRWD,크라우드 스트라이크 홀딩스,213.8590311,2026-09-10,Naver exchange listing (USD),208.86000061035156,208.4529998779297,197.603249613444,164.22872886657714,143.70353740692138,45.34089026558087,231.0,-9.584415320194129,57.69870389707515,-5.83,20.57,daily_close,일봉 종가,2026-09-11 15:26 KST,209.1089,0.11917044380019362,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,3,0,3,D,69
LIN,LIN,린드,212.797662844,2026-09-10,Naver exchange listing (USD),461.6199951171875,481.3295013427734,501.423833211263,502.04266662597655,481.27739990234375,-4.084422993713177,546.6400146484375,-15.553200873143036,31.53047206077126,-3.71,-11.48,daily_close,일봉 종가,2026-09-11 15:26 KST,,,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.39,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,18.55,-0.19,Finnhub,yfinance,2026-09-02,2.8,7.72,,,,1,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,16,0,4,5,3,5,33,D,70
SAN,SAN,방코 산탄데르 ADR,209.51623,2026-09-10,Naver exchange listing (USD),14.630000114440918,14.622500085830689,14.125666650136312,13.06633330186208,12.559149985313416,16.488776163587023,15.050000190734863,-2.7906981459874487,59.05172661652622,-1.28,11.34,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,3,0,3,D,71
TTE,TTE,토탈에너지스,208.155542018,2026-09-10,Naver exchange listing (USD),91.2300033569336,89.09049987792969,84.46333338419596,87.27216682434081,80.921699924469,12.738614539840611,93.5999984741211,-2.532046106648993,51.19479317545132,4.03,8.52,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,5,0,5,D,72
VZ,VZ,버라이존,207.614116844,2026-09-10,Naver exchange listing (USD),49.970001220703125,49.64050025939942,46.541666984558105,47.08066679636637,45.85065004348755,8.984280862558183,51.380001068115234,-2.7442581123010323,57.83136390031059,6.36,6.16,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,3,0,3,D,73
AMGN,AMGN,암젠,206.775522952,2026-09-10,Naver exchange listing (USD),382.4700012207031,427.40299835205076,390.7174997965495,366.37608388264977,359.1688508605957,6.48751981255505,444.1199951171875,-13.881382188211798,24.359728989642136,-8.1,9.11,daily_close,일봉 종가,2026-09-11 15:26 KST,382.76,0.07582262095623103,64.9,24.13,85.12,26.884304,19.88344,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.64,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,48.84,3.53,29.0,0.0,388.48,457.0,230.0,1.57,8.95,Finnhub,yfinance,2026-09-11,0.41,6.74,34.0,6.0,13.83,8,7,6,6,-20.93,231.39,,,,,,,2026-09-10,4.25,0,0,20,20,4,10,1,5,60,B,74
CRM,CRM,세일즈포스,199.989,2026-09-10,Naver exchange listing (USD),243.0,228.31599884033204,189.89666646321615,185.3361671447754,200.994200592041,20.89901066012267,367.8699951171875,-33.944055447471136,70.89777168592775,25.7,47.68,daily_close,일봉 종가,2026-09-11 15:26 KST,,,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.72,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,12.5,34.54,Finnhub,yfinance,2026-09-10,0.19,36.28,40.77,12.87,38.11,30,28,27,28,-43.98,-59.32,,,,,,,2026-09-10,4.25,4,0,16,20,15,10,1,5,71,A,75
MRVL,MRVL,마벨 테크놀로지 그룹,199.021224,2026-09-10,Naver exchange listing (USD),226.9600067138672,227.04949951171875,229.0716667175293,200.48391672770182,154.02285018920898,47.3547635529785,316.42999267578125,-28.274812133117326,39.33481693836696,4.55,-26.52,daily_close,일봉 종가,2026-09-11 15:26 KST,224.7,-0.9957731084826906,50.0,25.69,81.97,77.460754,10.90944,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.11,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,284.64,400.0,143.0,25.41,-0.06,Finnhub,yfinance,2026-09-11,1.55,,38.52,12.87,38.11,30,28,27,28,101.09,-15.23,,,,,,,2026-09-10,4.25,0,0,16,5,0,10,5,5,41,C,76
APH,APH,암페놀,197.893844849,2026-09-10,Naver exchange listing (USD),80.25,80.56149978637696,80.61966641743977,74.89962488810221,73.08239990234375,9.807559832783191,88.16000366210938,-8.972326830232479,60.896503293290145,-5.57,1.2,daily_close,일봉 종가,2026-09-11 15:26 KST,,,59.3,16.35,96.78,40.73604,12.770529,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.62,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,23.69,10.71,Finnhub,yfinance,2026-09-11,0.69,46.56,38.55,12.87,37.69,30,28,27,28,5.67,-0.77,,,,,,,2026-09-10,4.25,0,0,20,20,15,10,3,0,68,B,77
TD,TD,토론토 도미니언 은행,197.608156396,2026-09-10,Naver exchange listing (USD),120.13999938964844,120.50699958801269,120.53616663614909,113.033083152771,105.18014980316163,14.223073093623917,124.80000305175781,-3.733977202049226,60.07349071309619,-2.57,2.39,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,3,0,3,D,78
STX,STX,씨게이트,197.508818601,2026-09-10,Naver exchange listing (USD),862.3300170898438,860.9904998779297,877.4616648356119,774.6372479756673,602.9155994415283,43.02665545369984,1094.0400390625,-21.179299998125497,51.984900234035095,-1.81,-15.36,daily_close,일봉 종가,2026-09-11 15:26 KST,,,148.8,51.04,84.49,63.687595,90.249084,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.34,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,30.46,11.27,Finnhub,yfinance,2026-09-11,0.43,196.6,38.52,12.77,37.69,30,28,27,28,65.34,606.73,,,,,,,2026-09-10,4.25,0,0,20,20,15,10,5,5,75,A,79
TMUS,TMUS,T-모바일 US,190.034502959,2026-09-10,Naver exchange listing (USD),177.16000366210938,181.70350036621093,181.35683364868163,187.5704168955485,194.09765014648437,-8.726353189537457,272.8299865722656,-35.06578734695489,43.331141071867506,0.02,-6.2,daily_close,일봉 종가,2026-09-11 15:26 KST,177.5,0.1919148401797774,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.3,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,37.38,4.98,Finnhub,yfinance,2026-09-11,3.54,18.43,22.29,6.77,48.68,6,5,5,5,-15.71,-49.32,,,,,,,2026-09-10,4.25,4,0,16,0,12,5,5,5,47,C,80
PEP,PEP,펩시코,186.512431401,2026-09-10,Naver exchange listing (USD),136.64999389648438,140.39650039672853,139.80649973551434,145.5708329518636,148.63154975891112,-8.061246674653876,177.36000061035156,-22.95331899739019,33.455205109414706,-1.48,-6.56,daily_close,일봉 종가,2026-09-11 15:26 KST,136.8103,0.11731146042865755,137.0,23.3,81.53,18.393421,8.64128,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.33,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,0.0,155.0,183.0,124.0,13.43,0.48,Finnhub,yfinance,2026-09-02,0.13,-4.36,25.77,9.78,29.72,6,5,4,4,-28.62,-11.64,,,,,,,2026-09-10,4.25,4,0,20,20,0,10,3,5,62,B,81
QCOM,QCOM,퀄컴,185.724,2026-09-10,Naver exchange listing (USD),176.8800048828125,165.99300003051758,174.57383346557617,175.45675036112468,168.01119995117188,5.278698642839355,251.02000427246094,-29.53549443381244,75.00001178500374,8.47,-19.89,daily_close,일봉 종가,2026-09-11 15:26 KST,,,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.08,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,9.17,0.38,Finnhub,yfinance,2026-09-09,,-11.66,40.77,12.87,38.11,30,28,27,28,-52.37,-49.94,,,,,,,2026-09-10,4.25,4,0,20,0,0,0,1,5,30,D,82
SCHW,SCHW,찰스 슈왑,185.609602184,2026-09-10,Naver exchange listing (USD),107.33000183105469,109.83250007629394,103.67233327229818,97.57883319854736,97.65704990386963,9.905021641250466,113.6500015258789,-5.560932344893202,43.9289268573827,-1.84,18.01,daily_close,일봉 종가,2026-09-11 15:26 KST,107.25,-0.07453818102101242,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.19,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,16.42,0.93,Finnhub,yfinance,2026-09-11,0.47,35.3,16.54,2.73,14.74,13,12,12,12,21.38,58.23,,,,,,,2026-09-10,4.25,4,0,20,20,15,10,5,0,74,A,83
DE,DE,디어,182.789851811,2026-09-10,Naver exchange listing (USD),677.9400024414062,643.9459930419922,619.3596659342448,596.4210006713868,571.2385493469238,18.678965769461865,698.3699951171875,-2.9253823644518215,67.92001571333316,9.39,17.81,daily_close,일봉 종가,2026-09-11 15:26 KST,677.5,-0.06490285863375927,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.96,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-4.6,7.18,Finnhub,yfinance,2026-09-02,,-26.91,35.08,14.14,43.96,5,4,4,4,-1.72,-58.21,,,,,,,2026-09-10,4.25,0,0,16,0,0,0,1,0,17,D,84
DIS,DIS,월트 디즈니,182.71800797,2026-09-10,Naver exchange listing (USD),105.81999969482422,106.84099998474122,101.44550043741862,101.41908365885416,103.97010028839111,1.7792609618552637,124.01000213623047,-14.66817363765846,45.993589970444816,2.52,4.06,daily_close,일봉 종가,2026-09-11 15:26 KST,105.764,-0.05291976468127128,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.42,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,20.81,5.52,Finnhub,yfinance,2026-09-03,,130.44,18.84,6.77,48.68,6,5,5,5,18.3,-74.89,,,,,,,2026-09-10,4.25,4,6,6,0,15,0,5,5,41,C,85
GILD,GILD,길리어드 사이언시스,179.557905996,2026-09-10,Naver exchange listing (USD),144.80999755859375,145.96749954223634,135.7111666361491,134.61258322397867,134.6456498336792,7.548961097124235,155.8000030517578,-7.053918663604332,53.040375767567724,6.58,16.5,daily_close,일봉 종가,2026-09-11 15:26 KST,142.5,-1.5951920430487316,1684.21,72.38,92.31,17.731707,15.728074,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.27,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,157.41,180.0,123.0,8.7,6.73,Finnhub,yfinance,2026-09-02,0.01,22.75,34.0,6.0,19.94,8,7,6,6,-47.85,162.13,,,,,,,2026-09-10,4.25,8,0,0,20,12,10,5,0,55,B,86
MCD,MCD,맥도날드,179.06868942,2026-09-10,Naver exchange listing (USD),253.0500030517578,264.0510009765625,269.4406677246094,280.64933420817056,295.1965005493164,-14.277438051985806,341.05999755859375,-25.804842296615544,25.651120899993487,-8.22,-11.56,daily_close,일봉 종가,2026-09-11 15:26 KST,253.1,0.019757734692441655,5.7,25.62,76.43,21.211208,-180.57399,,,3.7,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,2.94,59.71,7.44,,yfinance,8.2,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Restaurants,60.98,3.94,31.0,2.44,315.39,407.0,250.0,24.64,0.09,Finnhub,yfinance,2026-09-02,3.72,1.67,23.68,15.65,12.4,6,5,5,5,-10.43,,,,,,,,2026-09-10,4.25,4,0,0,0,0,5,3,5,17,D,87
ABT,ABT,애보트 래보라토리,178.852417475,2026-09-10,Naver exchange listing (USD),103.36000061035156,111.13649978637696,102.70699984232584,97.88783327738444,105.97539989471436,-2.4679305640376645,140.22000122070312,-26.28726307906299,23.936183148222298,-6.81,16.57,daily_close,일봉 종가,2026-09-11 15:26 KST,,,-47.5,26.29,81.91,34.0,3.4993398,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.44,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.46,24.0,3.03,120.21,135.0,103.0,16.3,-0.22,Finnhub,yfinance,2026-09-11,,6.82,30.97,11.64,19.94,8,7,6,6,9.78,-69.94,,,,,,,2026-09-10,4.25,0,0,12,0,4,0,1,5,22,D,88
UBS,UBS,UBS 그룹 AG,177.034256908,2026-09-10,Naver exchange listing (USD),54.0099983215332,54.24250030517578,52.690833536783856,48.20158344904582,46.20620004653931,16.889071741744264,55.720001220703125,-3.0689211444858318,55.30797526048859,0.15,9.0,daily_close,일봉 종가,2026-09-11 15:26 KST,53.99,-0.03702707305070961,20.6,12.19,53.15,18.68858,1.8546116,10.67,,14.6,,-46.68,8.3 -> 1.52 -> 2.36,47295000000.0,,7767000000.0,,16.42,21851000000.0,19489000000.0,211009000000.0,336042000000.0,-125033000000.0,2.04,37.41,1.1,,yfinance,21.82,7.0,False,8.0,yfinance dividend history,Financial Services,Banks - Diversified,52.0,3.67,3.0,0.0,55.03,62.6,50.0,1.89,1.94,Finnhub,yfinance,2026-09-11,0.91,-46.68,16.54,2.9,17.34,13,12,12,12,12.99,-36.05,,,,,,,2026-09-10,4.25,4,3,12,16,0,8,3,0,46,C,89
T,T,AT&T,175.078453358,2026-09-10,Naver exchange listing (USD),25.549999237060547,25.469500160217287,23.50266669591268,24.64141666094462,25.143899936676025,1.615100686079995,29.6200008392334,-13.740720752383975,55.40539613969546,5.36,9.7,daily_close,일봉 종가,2026-09-11 15:26 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-11,,,,,,19,0,0,0,,,,,,,,,2026-09-10,4.25,0,0,0,0,0,0,3,5,8,D,90
ADI,ADI,애널로그 디바이시스,175.049274231,2026-09-10,Naver exchange listing (USD),361.25,369.38150177001955,381.7753341674805,381.91166763305665,350.30800117492674,3.123536655849706,445.4800109863281,-18.907697070366005,40.42192631925548,-6.03,-15.51,daily_close,일봉 종가,2026-09-11 15:26 KST,361.25,0.0,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.22,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,29.0,3.47,Finnhub,yfinance,2026-09-11,0.27,-16.56,38.52,12.87,38.11,30,28,27,28,15.3,-58.02,,,,,,,2026-09-10,4.25,0,0,12,20,0,10,5,5,52,C,91
