yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
HON,HON,Honeywell International Inc.,145.11,232.2100067138672,214.06278244018554,8.477524241633375,248.0399932861328,-6.382029914830929,65.92735524322032,daily_close,일봉 종가,2026-06-28 00:07 KST,231.15,-0.45648623367611313,-41.9,23.92,81.82,18.517544,5.4135776,24.26,257.387,2.4,-1.51,-2.87,8.47 -> 8.71 -> 7.99,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,,-2.87,2026-06-26,4.25,4,0,20,0,0,0,1,0,25,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.290000915527344,25.868350048065185,-6.101468124581427,31.389999389648438,-22.61866394448698,30.337081927392546,daily_close,일봉 종가,2026-06-28 00:07 KST,24.2699,-0.08275386895722374,-10.1,27.66,69.39,18.541986,1.5363694,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,,91.72,2026-06-26,4.25,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,105.95999908447266,105.48505039215088,0.45025213578237555,133.8000030517578,-20.80717737840097,30.481847811215573,daily_close,일봉 종가,2026-06-28 00:07 KST,106.8,0.792752852760674,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,-16.28,2026-06-26,4.25,8,3,12,0,0,0,3,5,31,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,222.47999572753906,244.32565063476562,-8.941204024412038,287.3900146484375,-22.58603834941951,61.249513094196075,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-0.7,19.46,81.25,18.79054,-13.464052,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,,-5.25,2026-06-26,4.25,4,0,0,0,0,0,3,5,12,D,54
CRM,CRM,세일즈포스,124.31,158.3699951171875,213.92145080566405,-25.968155825075257,367.8699951171875,-56.94946659981398,22.84576263550379,daily_close,일봉 종가,2026-06-28 00:07 KST,,,52.2,233.06,94.28,18.3511,3.7886653,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.35,36.28,2026-06-26,4.25,4,0,16,20,15,10,1,3,69,B,55
SPGI,SPGI,S&P Global Inc.,121.63,408.1600036621094,465.3766987609863,-12.294705611864542,564.1500244140625,-27.650450057848968,42.25499626751035,daily_close,일봉 종가,2026-06-28 00:07 KST,,,32.5,39.8,91.0,25.83291,3.875648,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.79,33.46,2026-06-26,4.25,0,0,12,16,15,10,5,5,63,B,56
SYK,SYK,Stryker Corporation,118.0,332.7099914550781,348.759150390625,-4.601788631945896,403.5299987792969,-17.550122057456356,65.78733071218194,daily_close,일봉 종가,2026-06-28 00:07 KST,,,14.2,40.28,82.37,38.463585,5.5506244,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,2.71,0.9,2026-06-26,4.25,0,0,16,0,0,5,1,5,27,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,507.3999938964844,539.5087017822266,-5.951471733388821,676.7000122070312,-25.018474251002498,44.421707019901454,daily_close,일봉 종가,2026-06-28 00:07 KST,508.2496,0.16744306537948864,-11.5,19.77,76.01,24.571428,15.583059,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,,-11.68,2026-06-26,4.25,4,0,20,0,0,0,5,5,34,D,58
MDT,MDT,Medtronic plc.,101.56,80.9800033569336,91.59664985656738,-11.590649348266076,105.3499984741211,-23.132411457199893,47.23781384988264,daily_close,일봉 종가,2026-06-28 00:07 KST,,,18.3,25.7,89.72,21.710457,2.0958643,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,1.19,13.14,2026-06-26,4.25,4,3,6,10,8,8,5,5,49,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,98.33999633789062,134.52552993774415,-26.898636724642156,234.0780029296875,-57.988364943702095,34.35351852846986,daily_close,일봉 종가,2026-06-28 00:07 KST,98.75,0.41692462617206716,2.3,142.76,88.47,58.535713,8.647555,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,25.45,-0.42,2026-06-26,4.25,0,0,16,0,0,2,3,3,24,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,23.170000076293945,27.687958631515503,-16.31741297850338,42.3055305480957,-45.231746828106154,42.16867843270187,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-32.6,11.82,93.65,4.5431376,0.9388549,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,,20.53,2026-06-26,4.25,15,8,20,0,12,0,5,3,63,B,61
ACN,ACN,Accenture plc,78.32,128.97999572753906,222.93814968109132,-42.14539058835716,398.25,-67.61330929628649,14.84228586761327,daily_close,일봉 종가,2026-06-28 00:07 KST,,,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,1.14,6.21,2026-06-26,4.25,12,3,20,10,4,5,1,1,56,B,62
ADBE,ADBE,어도비,77.58,202.72999572753906,291.45160011291506,-30.441282309310775,586.5499877929688,-65.43687666069896,19.174781606255053,daily_close,일봉 종가,2026-06-28 00:07 KST,,,7.9,36.73,88.15,11.597826,7.0228977,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,1.47,18.86,2026-06-26,4.25,12,0,20,10,12,5,1,1,61,B,63
INTU,INTU,Intuit Inc.,73.03,267.7200012207031,513.0655506896973,-47.81953283341361,807.3900146484375,-66.84130390970012,34.01935780866938,daily_close,일봉 종가,2026-06-28 00:07 KST,,,10.7,59.47,92.58,16.344324,3.5593965,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.53,27.42,2026-06-26,4.25,8,0,20,5,15,5,3,1,57,B,64
NKE,NKE,"Nike, Inc.",66.94,40.75,57.94489986419678,-29.674569987170223,94.19000244140625,-56.7363850262667,40.807922692914666,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-34.8,27.79,82.52,26.809212,4.280462,16.02,79.333,0.1,-41.34,-18.22,3.23 -> 3.73 -> 2.16,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,,-18.22,2026-06-26,4.25,0,0,16,0,0,0,5,3,24,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,80.54000091552734,92.9951999282837,-13.393378391961724,119.61000061035156,-32.664492513549014,43.58974866427953,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-45.5,65.66,97.19,,7.297273,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,,-59.39,2026-06-26,4.25,0,0,0,0,0,0,5,5,10,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,2026-06-26,4.25,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,253.35000610351562,221.26004951477051,14.503276420266237,253.35000610351562,0.0,71.7739459038083,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-46.2,60.33,76.87,123.58537,-67.25511,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,,-6.85,2026-06-26,4.25,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,181.4600067138672,189.5328261566162,-4.259325208435519,232.6367950439453,-21.998578651502992,64.46297664044178,daily_close,일봉 종가,2026-06-28 00:07 KST,,,240.0,28.87,97.25,23.907774,-16.223515,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.1,18.76,2026-06-26,4.25,4,0,0,20,12,10,3,5,54,C,69
ISRG,ISRG,ISRG,0.0,404.70001220703125,489.25080093383787,-17.28168631822854,610.4500122070312,-33.70464344101297,37.009889659475405,daily_close,일봉 종가,2026-06-28 00:07 KST,,,18.8,72.94,89.29,49.233578,8.20776,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,2.62,25.08,2026-06-26,4.25,0,0,16,0,15,8,5,5,49,C,70
BLK,BLK,BLK,0.0,964.7100219726562,1067.0104025268554,-9.58757105947,1202.5899658203125,-19.780636011326873,40.46429969387032,daily_close,일봉 종가,2026-06-28 00:07 KST,966.0,0.13371666075428346,45.9,23.39,84.31,24.269434,2.643983,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,0.53,-1.66,2026-06-26,4.25,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,155.42999267578125,152.8900503540039,1.6612868632696016,168.41000366210938,-7.7073871528265405,39.76741584365612,daily_close,일봉 종가,2026-06-28 00:07 KST,,,29.3,27.36,94.03,30.2393,16.510517,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.03,12.32,2026-06-26,4.25,0,0,20,10,8,8,5,0,51,C,72
VRTX,VRTX,VRTX,0.0,491.3399963378906,441.63554931640624,11.254629999423809,516.739990234375,-4.915430269866251,75.48964092835831,daily_close,일봉 종가,2026-06-28 00:07 KST,,,61.4,27.23,98.02,29.159643,6.449809,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,0.47,9.32,2026-06-26,4.25,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,141.75999450683594,114.51129978179932,23.79563831426144,145.6699981689453,-2.6841516518553306,69.33000340760137,daily_close,일봉 종가,2026-06-28 00:07 KST,,,56.1,11.47,81.62,17.522867,1.2631767,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,0.31,31.54,2026-06-26,4.25,8,6,6,20,15,10,1,0,66,B,74
SCHW,SCHW,SCHW,0.0,90.66999816894531,94.65634979248047,-4.211393775773756,107.20999908447266,-15.42766631542939,55.12031985353171,daily_close,일봉 종가,2026-06-28 00:07 KST,90.3603,-0.3415663121204183,38.6,23.63,84.48,18.025845,3.710661,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,0.47,35.3,2026-06-26,4.25,4,0,16,20,15,10,3,5,73,A,75
DE,DE,DE,0.0,613.239990234375,530.6632499694824,15.561043707029162,662.489990234375,-7.434074586179995,60.933350943102475,daily_close,일봉 종가,2026-06-28 00:07 KST,614.0,0.12393349711823766,-8.5,16.67,82.85,34.7248,6.0401664,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,,-26.91,2026-06-26,4.25,0,0,16,0,0,0,3,0,19,D,76
ADP,ADP,ADP,0.0,223.5500030517578,241.01740074157715,-7.247359583197966,326.80999755859375,-31.59633893645572,39.43130854086223,daily_close,일봉 종가,2026-06-28 00:07 KST,223.22,-0.14761934567337454,10.5,26.77,90.68,20.83411,14.103211,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,1.98,10.25,2026-06-26,4.25,4,0,20,5,8,5,5,5,52,C,77
PLTR,PLTR,PLTR,0.0,112.93000030517578,158.84645000457763,-28.906185626483083,207.17999267578125,-45.49184076770316,27.834454463160284,daily_close,일봉 종가,2026-06-28 00:07 KST,,,325.0,287.86,62.38,126.88764,32.03688,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,0.39,164.38,2026-06-26,4.25,0,0,20,20,15,10,3,3,71,A,78
MDLZ,MDLZ,MDLZ,0.0,60.790000915527344,58.891200103759765,3.2242521945929146,75.70999908447266,-19.70677367503132,44.86442632136542,daily_close,일봉 종가,2026-06-28 00:07 KST,60.71,-0.1316020962699288,41.3,23.8,90.11,30.09406,3.0304089,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,0.73,-27.74,2026-06-26,4.25,0,0,12,16,0,10,5,5,48,C,79
ADI,ADI,ADI,0.0,386.9100036621094,314.69100105285645,22.949179470538088,445.4800109863281,-13.147617374467622,45.842897093515774,daily_close,일봉 종가,2026-06-28 00:07 KST,,,110.5,41.41,93.53,57.49034,5.585293,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,0.52,-16.56,2026-06-26,4.25,0,0,6,20,0,10,5,5,46,C,80
LRCX,LRCX,LRCX,0.0,379.0899963378906,217.19094909667967,74.54226242602022,409.5400085449219,-7.435173993187831,65.31081268279641,daily_close,일봉 종가,2026-06-28 00:07 KST,,,40.8,22.65,88.13,71.391716,44.788517,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,1.75,11.79,2026-06-26,4.25,0,0,20,5,8,10,1,0,44,C,81
CB,CB,CB,0.0,341.44000244140625,309.88055068969726,10.184392560768178,342.760009765625,-0.3851112401126825,64.79424289085247,daily_close,일봉 종가,2026-06-28 00:07 KST,,,78.7,12.8,84.86,12.077821,1.7976866,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,0.15,8.53,2026-06-26,4.25,8,6,16,20,8,10,3,0,71,A,82
MMC,MMC,MMC,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,2026-06-26,4.25,0,0,0,0,0,0,1,0,1,D,83
GILD,GILD,GILD,0.0,127.87999725341797,129.6725999069214,-1.3824066570656772,155.8000030517578,-17.920414153692043,47.61192926888843,daily_close,일봉 종가,2026-06-28 00:07 KST,,,54.8,72.38,92.21,17.39864,6.754344,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,0.32,22.75,2026-06-26,4.25,8,0,20,20,12,10,5,5,80,A,84
PANW,PANW,PANW,0.0,304.20001220703125,198.57034996032715,53.19508288513774,304.20001220703125,0.0,70.45946062263907,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-56.04,116.13,83.27,262.2414,8.938646,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,58.11,2026-06-26,4.25,0,0,0,0,15,0,1,0,16,D,85
AMT,AMT,AMT,0.0,175.58999633789062,181.80910034179686,-3.420678058586984,242.8300018310547,-27.69015565874981,29.739769624123653,daily_close,일봉 종가,2026-06-28 00:07 KST,,,76.9,45.04,96.67,28.320969,23.229263,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,0.37,30.31,2026-06-26,4.25,0,0,20,20,15,10,3,5,73,A,86
KLAC,KLAC,KLAC,0.0,248.63999938964844,148.49071491241455,67.44481265128647,269.1600036621094,-7.62371971811264,66.16703079218183,daily_close,일봉 종가,2026-06-28 00:07 KST,,,11.8,2.42,93.8,70.436264,55.73638,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,5.97,-3.81,2026-06-26,4.25,0,0,20,0,0,5,1,0,26,D,87
SO,SO,SO,0.0,97.16000366210938,92.61070014953613,4.912287138772952,99.72000122070312,-2.5671856470678245,68.06657756142192,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-0.8,19.71,72.6,24.849106,2.9505012,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,,4.06,2026-06-26,4.25,4,3,12,0,4,0,1,0,24,D,88
MO,MO,MO,0.0,73.79000091552734,64.75150035858154,13.958750773174833,74.55000305175781,-1.019452857302799,55.70612375268964,daily_close,일봉 종가,2026-06-28 00:07 KST,73.71,-0.10841701387012141,106.3,9.83,63.48,15.405011,-38.3923,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,0.14,-5.05,2026-06-26,4.25,8,0,0,20,0,10,3,0,41,C,89
DUK,DUK,DUK,0.0,128.39999389648438,124.19025020599365,3.3897537717397688,133.4600067138672,-3.7914075849188844,63.43186829355454,daily_close,일봉 종가,2026-06-28 00:07 KST,,,12.0,22.09,70.82,19.753845,1.8677449,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,1.65,33.51,2026-06-26,4.25,4,3,6,5,15,5,3,0,41,C,90
BSX,BSX,BSX,0.0,44.22999954223633,79.62185005187989,-44.449922334865356,108.13999938964844,-59.099315894327454,25.28601528115307,daily_close,일봉 종가,2026-06-28 00:07 KST,,,100.0,69.37,94.91,18.506275,2.5416617,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,0.19,34.65,2026-06-26,4.25,4,3,12,20,15,10,3,3,70,A,91
CI,CI,CI,0.0,282.7900085449219,280.89674987792966,0.6740051879614024,366.8500061035156,-22.913996499941227,41.62703328050001,daily_close,일봉 종가,2026-06-28 00:07 KST,,,29.1,16.46,92.76,11.992791,1.7727114,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,0.41,12.94,2026-06-26,4.25,12,6,16,20,8,8,5,5,80,A,92
ZTS,ZTS,ZTS,0.0,76.08999633789062,118.83775035858154,-35.971527474816426,196.47999572753906,-61.27341307386557,40.970327979792216,daily_close,일봉 종가,2026-06-28 00:07 KST,,,6.0,29.69,103.05,12.47377,9.706594,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.08,8.97,2026-06-26,4.25,8,0,20,0,8,5,5,1,47,C,93
ICE,ICE,ICE,0.0,123.86000061035156,157.93345035552977,-21.574561733739255,188.4499969482422,-34.27434193890185,21.946554409623886,daily_close,일봉 종가,2026-06-28 00:07 KST,124.61,0.6055218682000846,79.7,31.44,96.38,18.029112,2.3782184,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,0.23,17.35,2026-06-26,4.25,4,3,12,20,12,10,1,5,67,B,94
CME,CME,CME,0.0,221.0,280.8917988586426,-21.32201762458107,326.4599914550781,-32.30410899204772,25.61629043232365,daily_close,일봉 종가,2026-06-28 00:07 KST,,,21.3,21.98,92.61,18.872759,3.0038195,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,0.89,12.23,2026-06-26,4.25,4,0,16,16,8,8,3,5,60,B,95
EQIX,EQIX,EQIX,0.0,1091.300048828125,902.3087991333008,20.945296097783476,1115.93994140625,-2.207994504352544,53.1445869059153,daily_close,일봉 종가,2026-06-28 00:07 KST,,,20.0,79.09,100.16,75.210205,7.5274534,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,3.76,15.53,2026-06-26,4.25,0,0,12,0,12,8,5,0,37,D,96
SHW,SHW,SHW,0.0,344.07000732421875,333.8618992614746,3.0575840146255624,399.7099914550781,-13.920088394165782,71.87676290221168,daily_close,일봉 종가,2026-06-28 00:07 KST,,,7.5,31.31,82.92,32.988495,19.0399,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,4.4,5.32,2026-06-26,4.25,0,0,20,0,4,5,1,5,35,D,97
MCO,MCO,MCO,0.0,450.010009765625,471.97524993896485,-4.653896613472924,539.6099853515625,-16.60458071908399,49.34532128216855,daily_close,일봉 종가,2026-06-28 00:07 KST,449.0,-0.22444162212103572,7.8,39.49,81.11,32.25878,26.254961,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,4.14,25.13,2026-06-26,4.25,0,0,20,0,15,5,5,5,50,C,98
PH,PH,PH,0.0,968.9199829101562,881.5192987060547,9.914778307450945,1023.02001953125,-5.2882676378007245,69.89977486632722,daily_close,일봉 종가,2026-06-28 00:07 KST,,,-4.2,23.7,91.39,35.71397,8.362491,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,30.03,2026-06-26,4.25,0,0,20,0,15,0,1,0,36,D,99
REGN,REGN,REGN,0.0,632.9000244140625,698.5095993041992,-9.392795024648464,1201.760009765625,-47.335572887177804,48.66366639404407,daily_close,일봉 종가,2026-06-28 00:07 KST,631.38,-0.2401681711846575,-7.2,20.38,92.26,15.455434,2.052704,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,,9.22,2026-06-26,4.25,8,3,12,0,8,0,5,3,39,D,100
