yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
089970.KQ,089970,브이엠,13900,우량기업부,300mm Poly Etch System,KOSDAQ,주권,KRX,52800.0,61160.0,79653.33333333333,66267.91666666667,51703.0,2.1217337485252306,119700.0,-55.88972431077694,22.302158273370054,-17.76,-34.65,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,29.68,14.61,18.0,5.54,17.34,40.37,105.41,,,-,1444.0,247.0,261.0,17.11,18.07,183.11,93.34,1305.19,715.3,589.89,,,,,,,0.0,False,1.0,OpenDART,,4.0,,,121667.0,,,130.43,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,,32.0,5.68,8.16,-43.75,-2.46,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,8,0,16,0,0,0,1,3,28,D,61
323280.KQ,323280,태성,13696,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,44850.0,48590.0,42686.666666666664,53355.0,53760.5,-16.574436621683205,89700.0,-50.0,27.737226277353358,10.06,-11.89,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,103.42,4.15,585.37,11.11,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,,30.0,5.54,8.98,1851.23,100.54,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,0,0,0,0,0,0,3,3,6,D,62
082920.KQ,082920,비츠로셀,13451,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,29800.0,30842.5,33664.166666666664,40507.916666666664,31888.09,-6.548181468378947,64100.0,-53.51014040561623,45.68181818178912,-5.4,-34.0,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,10.56,11.12,28.59,16.4,3.23,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.87,20.5,260.0,116.83,OpenDART,9.14,5.0,True,5.0,OpenDART,,4.0,,,40500.0,,,35.91,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,1.55,,,,,,23.31,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-04,4.25,8,0,16,5,12,5,5,3,54,C,63
078600.KQ,078600,대주전자재료,13285,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,84600.0,89570.0,89191.66666666667,112498.33333333333,98344.0,-13.975433173350687,182800.0,-53.7199124726477,35.89743589742302,-3.31,-26.43,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,-43.95,667.76,13.94,141.85,5.01,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.12,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,153000.0,,,80.85,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,,18.0,4.69,14.24,688.06,6.82,444.67,전자부품 제조업,전자부품 제조업,2026-09-04,4.25,0,0,6,0,15,0,5,3,29,D,64
290650.KQ,290650,엘앤씨바이오,12918,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,47900.0,52422.4,64809.36666666667,66514.06666666667,67328.71,-28.856501186492366,114575.0,-58.1933231507746,36.08964874784891,-22.48,-33.7,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,192.78,8.46,21.91,,3.94,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.1,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,2025.0,11011,7,6,6,6,,22.94,3.7,9.66,,6.49,,의약품 제조업,의약품 제조업,2026-09-04,4.25,0,0,0,0,0,10,5,3,18,D,65
183300.KQ,183300,코미코,12892,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,25100.0,23962.5,29522.783333333333,29644.758333333335,25808.565,-2.745464538613436,55782.0,-55.003406116668465,61.1486486485908,15.14,-41.52,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,-10.75,15.48,25.49,42.46,4.65,18.52,178.59,19.13,-1.33,24.64,625 -> 1088 -> 971,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,5.58,28.3,1400.0,141.14,OpenDART,11.87,5.0,True,5.0,OpenDART,,4.0,,,40000.0,,,59.36,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,,30.0,5.69,8.16,41.53,-18.28,24.64,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,0,0,16,0,12,0,3,3,34,D,66
218410.KQ,218410,RFHIC,12835,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,48300.0,49230.0,53901.666666666664,72321.66666666667,59894.75,-19.3585414414452,112500.0,-57.06666666666666,37.871287128686625,-2.23,-33.65,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,11.66,23.8,21.72,23.0,3.29,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.83,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,101000.0,,,109.11,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,1.97,,,,,,28.82,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-04,4.25,4,0,6,5,15,5,5,3,43,C,67
420770.KQ,420770,기가비스,12827,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,101200.0,112000.0,132533.33333333334,116594.16666666667,88187.0,14.756143195709118,192200.0,-47.346514047866805,34.533551554820235,-10.6,-22.69,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,353.16,47.97,6.07,46.0,6.1,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.79,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,191250.0,,,88.98,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.13,30.0,5.54,8.98,53.33,10.11,-33.36,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,0,0,6,20,0,10,3,3,42,C,68
003380.KQ,003380,하림지주,12343,우량기업부,지주사업,KOSDAQ,주권,KRX,11020.0,10954.5,10296.833333333334,11739.416666666666,11825.35,-6.810369249113137,19610.0,-43.8041815400306,46.72897196241302,2.89,8.79,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,772.77,17.26,7.9,7.38,0.31,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.09,,120.0,,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,16500.0,,,49.73,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,2025.0,11011,3,2,2,2,0.01,,,,,,148.93,기타 금융업,기타 금융업,2026-09-04,4.25,15,10,6,20,15,10,5,5,86,S,69
127120.KQ,127120,제이에스링크,12309,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,33600.0,36002.5,35122.5,37615.0,31986.25,5.045136582125132,48900.0,-31.28834355828221,29.941860465091906,-16.21,8.74,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,3.14,,11.28,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,,,9,2,8,8,,,34.58,-25.16,,-67.38,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-04,4.25,0,0,0,0,0,0,3,5,8,D,70
475830.KQ,475830,오름테라퓨틱,12141,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,55900.0,65425.0,56930.0,71538.33333333333,83458.5,-33.02060305421257,143700.0,-61.09951287404315,37.29166666665579,-4.44,-12.79,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,6.08,70.39,7.42,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,7,2,6,6,,,16.56,-6.93,,-55.19,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-04,4.25,0,0,0,0,0,0,5,1,6,D,71
195940.KQ,195940,HK이노엔,11912,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,42050.0,42400.0,40515.833333333336,44732.5,47509.75,-11.491851672551423,57600.0,-26.99652777777778,51.53846153840604,1.94,1.45,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,22.91,20.56,12.27,13.0,0.88,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,0.98,15.3,410.0,116.15,OpenDART,8.61,5.0,False,5.0,OpenDART,,4.0,,,62857.0,,,49.48,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,OFS,11011,OpenDART,2025.0,11011,7,5,6,6,0.57,31.0,3.99,9.66,-58.06,-77.94,26.83,의약품 제조업,의약품 제조업,2026-09-04,4.25,8,8,6,20,15,8,5,5,75,A,72
046070.KQ,046070,코다코,11603,관리종목(소속부없음),"Oil Pump, Throttle Body",KOSDAQ,주권,KRX,10280.0,10280.0,10280.0,10280.0,10280.0,0.0,10280.0,0.0,0.0,0.0,0.0,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,0.22,0.02,7.98,2.85,-43.61,3059.36,7.8,,,-,2710.0,4.0,-66.0,0.15,-2.44,-192.08,-318.23,54.11,3491.67,-3437.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,,,2,1,1,1,,,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-04,4.25,15,3,0,0,0,0,1,0,19,D,73
043260.KQ,043260,성호전자,11507,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,15670.0,18185.5,22590.5,33416.916666666664,25737.1,-39.11512952119702,53200.0,-70.54511278195488,25.44132917960995,-9.94,-61.4,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,871.74,6.42,2.65,3.26,2.87,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.0,,,70000.0,,,346.71,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,,9,7,8,8,0.0,24.0,5.11,11.1,-86.42,-43.84,101.28,전자부품 제조업,전자부품 제조업,2026-09-04,4.25,15,3,20,0,15,10,3,1,67,B,74
204270.KQ,204270,제이앤티씨,11066,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,19130.0,18641.5,17059.5,17842.0,19015.9,0.6000241902828609,29450.0,-35.04244482173175,52.99760191837627,22.24,22.79,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,39.18,3.54,,5.21,-31.32,121.3,-32.03,,,-,1857.0,-780.0,-916.0,-42.0,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,4.0,,,26000.0,,,35.91,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,9,8,8,8,,21.0,4.59,14.24,,13.51,,전자부품 제조업,전자부품 제조업,2026-09-04,4.25,0,0,0,0,0,0,5,5,10,D,75
437730.KQ,437730,삼현,10320,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,32550.0,34527.5,36373.333333333336,44044.166666666664,47280.0,-31.15482233502538,73200.0,-55.5327868852459,28.96935933145373,-12.73,-33.91,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,19.27,100.86,1.6,200.88,8.67,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,2025.0,11011,2,1,1,1,10.42,,,,,,-5.72,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-04,4.25,0,0,6,0,0,8,3,3,20,D,76
347700.KQ,347700,스피어,10062,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,19520.0,23303.0,22221.5,32541.166666666668,28460.2,-31.412990773079603,53100.0,-63.23917137476459,19.63190184046671,-2.64,-34.17,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,-98.98,1590.82,9.39,29.29,5.87,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,4.0,,,50000.0,,,156.15,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,,,3,1,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-04,4.25,0,0,0,0,0,0,1,1,2,D,77
166090.KQ,166090,하나머티리얼즈,9869,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,49900.0,54867.5,56981.666666666664,62274.166666666664,58026.25,-14.004437646754702,81100.0,-38.47102342786683,29.51219512193107,-9.44,-17.93,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,20.8,21.83,21.59,13.0,1.58,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.6,15.1,300.0,57.87,OpenDART,-20.63,5.0,True,5.0,OpenDART,,4.0,,,82667.0,,,65.67,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,5,2,4,4,0.62,,4.82,2.98,,-67.22,5.86,반도체 제조업,반도체 제조업,2026-09-04,4.25,8,6,6,20,4,8,3,5,60,B,78
086450.KQ,086450,동국제약,9769,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,21600.0,20094.5,19135.0,20867.5,19830.65,8.922299571622707,29900.0,-27.759197324414714,59.47580645152897,12.5,18.68,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,7.91,13.15,12.52,12.98,1.42,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9269.0,966.0,739.0,10.42,7.97,687.6,227.63,561.79,2991.58,-2429.79,0.93,13.67,200.0,90.22,OpenDART,3.57,5.0,False,5.0,OpenDART,,4.0,,,30000.0,,,38.89,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,1.64,31.0,3.99,7.59,-58.13,-64.41,18.31,의약품 제조업,의약품 제조업,2026-09-04,4.25,8,6,12,5,12,5,3,5,56,B,79
293490.KQ,293490,카카오게임즈,9639,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,9030.0,8751.0,8318.333333333334,9984.083333333334,12123.9,-25.519016158166924,23500.0,-61.57446808510638,50.458715596168254,13.3,6.11,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,4.4,-8.0,0.71,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,3.29,,,8914.0,,,-1.28,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,3,2,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-04,4.25,0,10,0,0,0,0,5,1,16,D,80
232140.KQ,232140,와이씨,9623,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,11730.0,10959.0,11259.833333333334,15220.0,15709.8,-25.33323148607875,23700.0,-50.50632911392405,53.94242803494929,25.32,-17.74,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,75.37,55.92,3.75,30.0,2.38,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.0,170.0,290.0,6.24,10.64,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,4.0,,,17667.0,,,50.61,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,0.4,32.0,5.69,8.98,-6.25,-58.17,19.34,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,0,3,6,20,12,10,5,3,59,B,81
036540.KQ,036540,SFA반도체,9226,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,5610.0,5766.25,5713.333333333333,6689.416666666667,6225.425,-9.885670456233914,11010.0,-49.04632152588556,41.88679245260891,9.57,-17.26,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,23.78,5.56,,1.95,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,9500.0,,,69.34,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,10.84,4.82,9.64,,-59.54,,반도체 제조업,반도체 제조업,2026-09-04,4.25,0,3,0,0,0,0,5,3,11,D,82
036830.KQ,036830,솔브레인홀딩스,8837,우량기업부,"반도체,디스플레이,2차전지 공정용 화학제품",KOSDAQ,주권,KRX,43100.0,41192.5,37566.666666666664,46451.666666666664,45676.25,-5.640239730713445,79600.0,-45.85427135678392,58.72576177280764,24.03,0.47,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,731.47,8.24,6.31,1.53,0.46,32.06,36.52,28.34,-72.01,131.39,4342 -> 2796 -> 23248,5566.0,89.0,4956.0,1.6,89.04,465.52,119.91,2176.39,7112.09,-4935.7,1.16,2.06,500.0,100.41,OpenDART,43.28,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-03,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,0.0,,,,,,131.39,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,2026-09-04,4.25,15,10,20,0,15,10,3,3,76,A,83
356860.KQ,356860,티엘비,8805,우량기업부,SSD Module / DRAM Module PCB,KOSDAQ,주권,KRX,37150.0,35092.5,35939.183333333334,38978.84166666667,35034.315,6.03889358190676,62887.0,-40.92578752365354,60.55045871556523,24.04,-23.44,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,426.04,64.33,4.71,18.0,5.54,15.99,95.41,43.61,664.71,175.65,117 -> 169 -> 889,2585.0,260.0,190.0,10.06,7.35,81.85,-286.99,245.12,1202.53,-957.41,,22.97,,43.75,OpenDART,,0.0,,1.0,OpenDART,,4.0,,,58375.0,,,57.13,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,0.04,24.0,4.59,11.1,-25.0,20.7,175.65,전자부품 제조업,전자부품 제조업,2026-09-04,4.25,8,0,16,20,15,10,3,5,77,A,84
491000.KQ,491000,리브스메드,8713,기술성장기업부,"다관절 다자유도 복강경 수술기구인 ArtiSential, ArtiSeal, ArtiStapler, LivsCam, Stark",KOSDAQ,주권,KRX,34500.0,38327.5,38216.666666666664,51564.166666666664,,,91300.0,-62.21248630887185,21.065989847700763,-26.28,-14.81,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,3.54,,5.26,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,-347.4,-424.63,114.02,210.64,-96.62,,,,,,,,,,,,4.0,,,90000.0,,,160.87,,,Naver/FnGuide,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,,,5,3,4,4,,15.0,7.7,18.29,,-31.69,,의료용 기기 제조업,의료용 기기 제조업,2026-09-04,4.25,0,0,0,0,0,0,1,1,2,D,85
115180.KQ,115180,큐리언트,8651,벤처기업부,저분자 혁신신약,KOSDAQ,주권,KRX,23050.0,23807.5,21511.166666666668,28289.75,29480.1,-21.811662782690693,50900.0,-54.715127701375245,43.126684636086054,-1.5,-7.24,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,3.87,,50.88,-71.44,58.18,-23.91,,,-,70.0,-298.0,-313.0,-425.71,-447.14,-286.73,-323.69,210.36,228.03,-17.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,CFS,11011,OpenDART,,,9,2,8,8,,,21.36,-25.16,,138.2,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-04,4.25,0,0,0,0,0,0,5,3,8,D,86
101490.KQ,101490,에스앤에스텍,8544,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,40050.0,42335.0,46670.833333333336,66028.75,65875.75,-39.20372823079813,105100.0,-61.89343482397717,35.96214511037833,-4.98,-34.24,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,91.27,24.46,12.13,14.11,2.6,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.5,7.2,200.0,41.66,OpenDART,10.06,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,0.15,24.0,5.11,11.1,-41.21,-49.12,50.19,전자부품 제조업,전자부품 제조업,2026-09-04,4.25,8,3,20,20,15,10,5,1,82,A,87
056190.KQ,056190,SFA,8510,우량기업부,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",KOSDAQ,주권,KRX,23700.0,23852.5,22927.0,25911.416666666668,26189.85,-9.506927301989125,35650.0,-33.520336605890606,35.65891472860477,9.72,-2.07,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,37.83,21.28,13.05,13.98,0.71,6.11,49.77,-20.26,,,1113 -> 1534,16310.0,859.0,521.0,5.27,3.19,1516.38,568.22,2959.24,7516.75,-4557.51,4.01,48.5,950.0,267.07,OpenDART,2.98,5.0,True,5.0,OpenDART,,4.0,,,37500.0,,,58.23,,,Naver/FnGuide,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.37,32.0,5.69,8.98,-56.31,-87.52,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-04,4.25,8,10,6,20,0,10,5,5,64,B,88
033790.KQ,033790,피노,8498,중견기업부,"전구체, 관련 소재",KOSDAQ,주권,KRX,10200.0,6843.0,6641.083333333333,8667.208333333334,7350.475,38.766542298286836,18550.0,-45.01347708894879,78.51739788183068,86.81,11.35,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,,,39.22,156.92,4.84,-7.58,66.55,762.54,,,-,2648.0,88.0,-59.0,3.32,-2.23,-111.12,,473.1,654.02,-180.92,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-05,2025.0,OFS,11011,OpenDART,,,3,2,2,2,,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-04,4.25,0,0,0,0,0,0,1,3,4,D,89
065350.KQ,065350,신성델타테크,8492,우량기업부,"세탁기, 자동차, 에어컨 및 LCD 부품",KOSDAQ,주권,KRX,30900.0,30742.5,31453.333333333332,42793.333333333336,50682.5,-39.032210329009025,121700.0,-74.60969597370584,42.99363057321006,-3.44,-20.16,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,73.25,81.02,3.48,29.33,3.38,9.51,161.32,7.19,4.53,,456 -> 790,9454.0,277.0,242.0,2.93,2.56,143.76,-801.57,706.02,5756.98,-5050.96,0.39,13.6,120.0,32.98,OpenDART,0.0,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,0.4,,,,,,,가정용 기기 제조업,가정용 기기 제조업,2026-09-04,4.25,0,0,6,20,0,10,5,1,42,C,90
124500.KQ,124500,아이티센글로벌,8272,우량기업부,시스템통합 및 IT서비스,KOSDAQ,주권,KRX,35650.0,32017.5,27160.333333333332,39310.583333333336,38227.35,-6.7421623523472025,71900.0,-50.41724617524339,64.58684654297119,40.91,-17.86,daily_close,NXT 미확인,2026-09-05 00:11 KST,,,992.39,92.59,2.98,10.72,4.61,45.89,212.5,78.78,377.65,692.54,32 -> 184 -> 2010,88708.0,2799.0,1983.0,3.16,2.24,2381.52,2059.52,3972.24,10875.84,-6903.6,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-04,2025.0,CFS,11011.0,OpenDART,,,1,0,0,0,0.01,,,,,,692.54,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-09-04,4.25,12,0,20,20,15,10,3,3,83,A,91
