yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
323280.KQ,323280,태성,13894,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,45500.0,48452.5,42911.666666666664,53905.833333333336,53698.5,-15.267651796605119,89700.0,-49.275362318840585,40.18691588782417,13.61,-4.41,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,103.42,4.15,585.37,11.11,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,,,30.0,5.54,8.98,1851.23,100.54,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,0,0,0,0,0,0,5,3,8,D,61
035900.KQ,035900,JYP Ent.,13733,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,38650.0,41847.5,47322.5,54301.25,60278.25,-35.8806866489986,85100.0,-54.58284371327849,20.948616600767323,-16.43,-22.85,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,64.27,25.19,14.45,12.0,2.08,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,2.27,18.1,877.0,290.58,OpenDART,64.23,2.0,False,2.0,OpenDART,,4.0,,,67389.0,,,74.36,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,0.19,23.33,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-09-02,4.25,12,3,20,20,12,10,1,3,81,A,62
183300.KQ,183300,코미코,13534,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,26350.0,23672.5,30083.966666666667,29611.858333333334,25783.515,2.1970821278634842,55782.0,-52.76253988741888,69.03765690368482,20.87,-31.0,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,-10.75,15.48,25.49,42.46,4.65,18.52,178.59,19.13,-1.33,24.64,625 -> 1088 -> 971,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,5.31,28.3,1400.0,141.14,OpenDART,11.87,5.0,True,5.0,OpenDART,,4.0,,,40000.0,,,51.8,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,,24.64,30.0,5.69,8.16,41.53,-18.28,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,0,0,16,0,12,0,1,3,32,D,63
030530.KQ,030530,원익홀딩스,13470,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,17440.0,19652.0,20057.666666666668,25055.083333333332,28924.8,-39.70571965925434,48700.0,-64.18891170431212,34.166666666609714,-14.51,-19.63,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,137.36,5.09,24.83,1.32,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,2,1,1,1,,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-02,4.25,4,6,0,0,0,0,3,1,14,D,64
078600.KQ,078600,대주전자재료,13191,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,84000.0,89855.0,90210.0,112916.66666666667,98261.0,-14.513387814086972,182800.0,-54.04814004376368,34.78260869563894,-1.41,-22.58,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,-43.95,667.76,13.94,141.85,5.01,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.12,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,153000.0,,,82.14,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,,444.67,17.0,4.57,14.24,734.41,9.63,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,0,0,6,0,15,0,3,3,27,D,65
420770.KQ,420770,기가비스,12967,우량기업부,반도체 기판용 광학검사 및 수리장비,KOSDAQ,주권,KRX,102300.0,113425.0,133441.66666666666,116200.83333333333,87522.5,16.884229769487845,192200.0,-46.774193548387096,37.123745819389306,-10.89,-17.17,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,353.16,47.97,5.12,48.0,6.58,7.42,13.4,100.77,,-33.36,2745 -> 269 -> 1219,524.0,121.0,155.0,23.09,29.58,256.54,210.21,397.82,282.74,115.08,0.78,65.63,800.0,101.41,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,191250.0,,,86.95,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.14,-33.36,30.0,5.54,8.98,60.0,18.77,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,0,0,6,20,0,10,5,3,44,C,66
218410.KQ,218410,RFHIC,12623,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,47500.0,49580.0,54830.0,72980.0,59754.5,-20.508078889456023,112500.0,-57.77777777777777,32.526881720405626,-2.56,-37.25,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,11.66,23.8,22.91,23.0,3.28,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.84,29.9,400.0,101.41,OpenDART,58.74,4.0,False,4.0,OpenDART,,4.0,,,101000.0,,,112.63,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,1.97,28.82,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-09-02,4.25,4,0,6,5,15,5,3,3,41,C,67
195940.KQ,195940,HK이노엔,12309,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,43450.0,42297.5,40495.0,44860.416666666664,47587.25,-8.694030438825525,57600.0,-24.56597222222222,57.49999999993292,11.7,11.41,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,22.91,20.56,13.68,13.0,0.93,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,0.94,15.3,410.0,116.15,OpenDART,8.61,5.0,False,5.0,OpenDART,,4.0,,,62857.0,,,44.67,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,OFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,0.57,26.83,31.0,5.32,9.66,-58.06,-82.52,의약품 제조업,의약품 제조업,2026-09-02,4.25,8,8,6,20,15,8,3,5,73,A,68
475830.KQ,475830,오름테라퓨틱,12228,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,56300.0,65780.0,57200.0,72717.5,83412.5,-32.50412108496928,143700.0,-60.82115518441197,39.78723404254134,-2.76,2.55,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,6.08,70.39,7.42,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,7,2,6,6,,,,17.76,-6.93,,-58.22,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-02,4.25,0,0,0,0,0,0,5,1,6,D,69
043260.KQ,043260,성호전자,12175,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,16580.0,18442.0,23534.333333333332,33968.0,25601.675,-35.23861231735814,53200.0,-68.83458646616542,33.65853658531988,-1.37,-60.24,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,871.74,6.42,2.65,3.26,2.87,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,4.0,,,70000.0,,,322.2,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011,OpenDART,,,9,7,8,8,0.0,101.28,24.0,4.99,11.1,-86.42,-42.48,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,15,3,20,0,15,10,3,1,67,B,70
082920.KQ,082920,비츠로셀,12097,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,26800.0,31117.5,34244.166666666664,40404.166666666664,31731.575,-15.541538672442199,64100.0,-58.19032761310452,32.86713286711142,-13.55,-43.34,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,10.56,11.12,28.59,16.4,3.23,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.97,20.5,260.0,116.83,OpenDART,9.14,5.0,True,5.0,OpenDART,,4.0,,,40500.0,,,51.12,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,2,1,1,1,1.55,23.31,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-09-02,4.25,8,0,16,5,12,5,3,3,52,C,71
003380.KQ,003380,하림지주,11984,우량기업부,지주사업,KOSDAQ,주권,KRX,10700.0,10938.0,10271.833333333334,11818.416666666666,11793.85,-9.27474912772335,19610.0,-45.43600203977562,39.03225806433986,0.47,7.54,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,772.77,17.26,8.06,7.47,0.32,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.12,,120.0,,OpenDART,0.0,3.0,False,3.0,OpenDART,,4.0,,,16500.0,,,54.21,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,3,2,2,2,0.01,148.93,,,,,,기타 금융업,기타 금융업,2026-09-02,4.25,15,10,6,20,15,10,5,3,84,A,72
127120.KQ,127120,제이에스링크,11247,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,30700.0,36600.0,35155.0,37711.25,31866.75,-3.661339797751575,48900.0,-37.21881390593047,10.507246376800936,-6.69,-2.38,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,3.2,,13.28,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,10,2,9,9,,,,31.43,-18.83,,-57.75,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-02,4.25,0,0,0,0,0,0,1,5,6,D,73
204270.KQ,204270,제이앤티씨,10869,중견기업부,"강화유리, 커넥터",KOSDAQ,주권,KRX,18790.0,18307.0,16969.0,17837.083333333332,19075.0,-1.494102228047182,29450.0,-36.196943972835314,49.49874686708108,24.77,15.84,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,39.18,3.54,,5.21,-31.32,121.3,-32.03,,,-,1857.0,-780.0,-916.0,-42.0,-49.33,-23.26,-375.38,363.68,3004.65,-2640.97,,,,,,,,,,,,4.0,,,26000.0,,,38.37,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,9,8,8,8,,,20.5,4.57,14.24,,14.0,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,0,0,0,0,0,0,5,5,10,D,74
347700.KQ,347700,스피어,9954,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,19310.0,23363.0,22549.0,33090.333333333336,28345.3,-31.875831266559178,53100.0,-63.6346516007533,16.528925619813464,-1.93,-33.76,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,-98.98,1590.82,9.39,29.29,5.87,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,4.0,,,50000.0,,,158.93,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011,OpenDART,,,3,1,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-02,4.25,0,0,0,0,0,0,1,1,2,D,75
166090.KQ,166090,하나머티리얼즈,9908,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,50100.0,55445.0,57390.833333333336,62463.75,57912.0,-13.489432242022378,81100.0,-38.224414303329226,23.076923076910006,-8.74,-11.64,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,20.8,21.83,21.59,13.0,1.58,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.6,15.1,300.0,57.87,OpenDART,-20.63,5.0,True,5.0,OpenDART,,4.0,,,82667.0,,,65.0,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,CFS,11011,OpenDART,2025.0,11011,5,2,4,4,0.62,5.86,,5.17,2.98,,-69.44,반도체 제조업,반도체 제조업,2026-09-02,4.25,8,6,6,20,4,8,1,5,58,B,76
232140.KQ,232140,와이씨,9886,우량기업부,메모리 웨이퍼 테스터,KOSDAQ,주권,KRX,12050.0,10732.5,11348.666666666666,15366.833333333334,15725.0,-23.370429252782195,23700.0,-49.15611814345991,58.10473815451204,31.69,-8.02,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,75.37,55.92,3.75,30.0,2.38,5.56,27.51,29.07,60.38,19.34,165 -> 134 -> 235,2726.0,170.0,290.0,6.24,10.64,411.93,245.48,982.3,1309.93,-327.63,,,,,,,,,,,,4.0,,,17667.0,,,46.61,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,19,17,18,18,0.4,19.34,32.0,5.69,8.98,-6.25,-58.17,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,0,3,6,20,12,10,3,3,57,B,77
086450.KQ,086450,동국제약,9882,우량기업부,"인사돌, 복합마데카솔, 파미레이",KOSDAQ,주권,KRX,21850.0,19800.5,19010.5,20813.916666666668,19790.35,10.40734499389855,29900.0,-26.923076923076923,51.08225108218917,19.86,32.1,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,7.91,13.15,12.52,12.98,1.42,10.42,39.17,14.12,20.15,18.31,1043 -> 1353 -> 1460,9269.0,966.0,739.0,10.42,7.97,687.6,227.63,561.79,2991.58,-2429.79,0.92,13.67,200.0,90.22,OpenDART,3.57,5.0,False,5.0,OpenDART,,4.0,,,30000.0,,,37.3,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,7,5,6,6,1.64,18.31,31.0,5.32,7.59,-58.13,-73.31,의약품 제조업,의약품 제조업,2026-09-02,4.25,8,6,12,5,12,5,5,5,58,B,78
293490.KQ,293490,카카오게임즈,9628,중견기업부,"모바일, PC게임 퍼블리싱",KOSDAQ,주권,KRX,9020.0,8645.0,8306.166666666666,10053.75,12199.7,-26.06375566612294,23500.0,-61.61702127659574,52.10280373814734,8.15,2.04,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,4.4,-8.0,0.71,-7.93,123.44,-25.86,-307.33,,-,4650.0,-396.0,-1431.0,-8.52,-30.77,-442.67,-554.17,4921.59,14788.0,-9866.41,,,,,,,,,,,,3.29,,,8914.0,,,-1.18,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,3,2,2,2,,,,,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-02,4.25,0,10,0,0,0,0,5,1,16,D,79
036540.KQ,036540,SFA반도체,9538,중견기업부,"반도체패키지(SOP,DIP,QFP)",KOSDAQ,주권,KRX,5800.0,5722.75,5757.166666666667,6714.583333333333,6213.7,-6.657868902586219,11010.0,-47.32061762034514,43.589743589520054,15.31,-9.38,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,23.78,5.56,,1.95,-3.93,16.21,-8.26,,,-,3674.0,-196.0,-191.0,-5.33,-5.2,54.56,-166.04,226.3,766.27,-539.97,,,,,,,,,,,,4.0,,,9500.0,,,63.79,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,,10.84,5.17,9.64,,-62.28,반도체 제조업,반도체 제조업,2026-09-02,4.25,0,3,0,0,0,0,5,3,11,D,80
356860.KQ,356860,티엘비,9385,우량기업부,SSD Module / DRAM Module PCB,KOSDAQ,주권,KRX,39600.0,34252.5,36342.7,38842.21666666667,34986.435,13.186725083593121,62887.0,-37.02991079237362,68.50094876656702,50.86,-15.32,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,426.04,64.33,5.54,17.0,4.97,15.99,95.41,43.61,664.71,175.65,117 -> 169 -> 889,2585.0,260.0,190.0,10.06,7.35,81.85,-286.99,245.12,1202.53,-957.41,,22.97,,43.75,OpenDART,,0.0,,1.0,OpenDART,,4.0,,,59366.0,,,49.91,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,0.04,175.65,24.0,4.59,11.1,-29.17,8.28,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,8,0,16,20,15,10,1,5,75,A,81
437730.KQ,437730,삼현,9385,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,29600.0,35222.5,36952.5,44390.416666666664,47244.0,-37.34654135974939,73200.0,-59.56284153005464,24.70238095236037,-21.59,-30.02,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,19.27,100.86,1.95,200.88,8.52,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,0.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,1,0,0,0,10.42,-5.72,,,,,,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-09-02,4.25,0,0,6,0,0,8,1,3,18,D,82
036830.KQ,036830,솔브레인홀딩스,8775,우량기업부,"반도체,디스플레이,2차전지 공정용 화학제품",KOSDAQ,주권,KRX,42800.0,40420.0,37589.166666666664,46784.166666666664,45671.75,-6.287803729876784,79600.0,-46.231155778894475,55.0458715595859,27.57,4.9,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,731.47,8.24,6.31,1.53,0.46,32.06,36.52,28.34,-72.01,131.39,4342 -> 2796 -> 23248,5566.0,89.0,4956.0,1.6,89.04,465.52,119.91,2176.39,7112.09,-4935.7,1.17,2.06,500.0,100.41,OpenDART,43.28,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-03,2025.0,CFS,11011,OpenDART,2025.0,11011,1,0,0,0,0.0,131.39,,,,,,회사 본부 및 경영 컨설팅 서비스업,회사 본부 및 경영 컨설팅 서비스업,2026-09-02,4.25,15,10,20,0,15,10,3,3,76,A,83
101490.KQ,101490,에스앤에스텍,8597,우량기업부,블랭크마스크,KOSDAQ,주권,KRX,40300.0,42682.5,47396.666666666664,66803.33333333333,66039.5,-38.97591592910304,105100.0,-61.65556612749762,34.36426116835182,-3.82,-26.46,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,91.27,24.46,12.13,14.11,2.6,21.24,29.18,38.47,70.85,50.19,1205 -> 1421 -> 2718,2437.0,504.0,581.0,20.68,23.84,468.82,-175.92,800.1,887.84,-87.74,0.5,7.2,200.0,41.66,OpenDART,10.06,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,9,7,8,8,0.15,50.19,24.0,4.99,11.1,-41.21,-47.9,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,8,3,20,20,15,10,3,1,80,A,84
950260.KQ,950260,인제니아테라퓨틱스(Reg.S),8529,기술성장기업부,"IGT-427(안구망막질환 치료제), IGT-302(녹내장 치료제), IGT-303(만성신장질환치료제)",KOSDAQ,주식예탁증권,KRX,17250.0,,,,,,19290.0,-10.57542768273717,50.0,,,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,0.74,,56.08,-78.07,44.73,,,,-,,,-257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-02,,,,,,,10,2,9,9,,,,18.84,-18.83,,197.66,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-02,4.25,0,0,0,0,0,0,5,5,10,D,85
445680.KQ,445680,큐리옥스바이오시스템즈,8493,기술성장기업부,세포 전처리 자동화기기 등,KOSDAQ,주권,KRX,49350.0,47282.5,46613.333333333336,70413.33333333333,83314.0,-40.76625777180306,139600.0,-64.64899713467048,58.75576036864464,17.64,-37.53,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,8.58,,18.07,-53.58,47.75,13.04,,,-,52.0,-123.0,-272.0,-236.54,-523.08,-111.09,-112.45,147.85,252.18,-104.33,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,,15.0,4.4,18.29,,310.68,의료용 기기 제조업,의료용 기기 제조업,2026-09-02,4.25,0,0,0,0,0,0,3,1,4,D,86
056190.KQ,056190,SFA,8474,우량기업부,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",KOSDAQ,주권,KRX,23600.0,23640.0,22942.0,26002.666666666668,26193.85,-9.902515285076454,35650.0,-33.80084151472651,51.234567901146015,11.06,1.72,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,37.83,21.28,12.82,13.74,0.7,6.11,49.77,-20.26,,,1113 -> 1534,16310.0,859.0,521.0,5.27,3.19,1516.38,568.22,2959.24,7516.75,-4557.51,4.03,48.5,950.0,267.07,OpenDART,2.98,5.0,True,5.0,OpenDART,,4.0,,,37500.0,,,58.9,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,0.36,,32.0,5.69,8.98,-57.06,-87.7,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,8,10,6,20,0,10,5,5,64,B,87
083450.KQ,083450,GST,8192,우량기업부,"GasScrubber,Chiller",KOSDAQ,주권,KRX,44450.0,46552.5,48083.333333333336,45519.583333333336,38407.75,15.731850993614572,66500.0,-33.1578947368421,25.842696629186378,-2.52,-5.22,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,0.82,8.6,22.98,14.64,2.46,16.15,26.8,4.14,1.02,13.24,1916 -> 2437 -> 2457,3472.0,592.0,456.0,17.05,13.13,415.92,286.86,718.89,816.55,-97.66,1.46,25.68,650.0,116.27,OpenDART,29.4,5.0,True,5.0,OpenDART,,4.0,,,65000.0,,,46.23,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,2025.0,11011.0,19,17,18,18,17.85,13.24,32.0,5.69,8.16,-54.25,-56.77,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-02,4.25,8,3,16,0,8,2,3,5,45,C,88
252990.KQ,252990,샘씨엔에스,8147,우량기업부,세라믹 STF(다층 세라믹 기판),KOSDAQ,주권,KRX,13530.0,13986.5,13333.833333333334,12530.583333333334,10812.6,25.131790688641026,16320.0,-17.09558823529412,40.2849740931912,6.54,18.89,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,337.29,46.34,8.22,26.9,4.17,9.7,52.36,46.34,182.69,,59 -> 258,780.0,147.0,151.0,18.85,19.36,192.43,99.32,87.94,871.98,-784.04,,,,,,,,,,,,4.0,,,25000.0,,,84.77,,,Naver/FnGuide,,KRW,2026-09-03,2025.0,OFS,11011,OpenDART,,,9,7,8,8,0.08,,17.0,4.99,14.24,58.24,-16.43,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,0,0,6,20,0,10,5,5,46,C,89
213420.KQ,213420,덕산네오룩스,8144,우량기업부,"HTL(정공수송층), HIL(정공주입층), RED HOST",KOSDAQ,주권,KRX,32800.0,33515.0,32362.5,39900.833333333336,39541.0,-17.048127260312082,55800.0,-41.21863799283154,39.0862944161881,4.63,3.47,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,16.22,20.99,10.44,10.0,1.71,12.5,51.8,62.18,15.62,21.88,1442 -> 1843 -> 2142,3443.0,607.0,540.0,17.63,15.68,605.55,464.93,1262.89,2436.93,-1174.04,,,,,,,,,,,,4.0,,,58875.0,,,79.5,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011.0,OpenDART,,,9,7,8,8,0.62,21.88,24.0,4.99,12.84,-58.33,-65.73,전자부품 제조업,전자부품 제조업,2026-09-02,4.25,12,6,12,20,12,8,5,5,80,A,90
491000.KQ,491000,리브스메드,8106,기술성장기업부,"다관절 다자유도 복강경 수술기구인 ArtiSential, ArtiSeal, ArtiStapler, LivsCam, Stark",KOSDAQ,주권,KRX,32100.0,39645.0,38445.833333333336,52461.666666666664,,,91300.0,-64.84118291347207,20.697674418591177,-28.59,-17.59,daily_close,NXT 미확인,2026-09-03 00:26 KST,,,,,3.61,,4.97,-20.75,11.65,88.93,,,-,512.0,-226.0,-229.0,-44.14,-44.73,-347.4,-424.63,114.02,210.64,-96.62,,,,,,,,,,,,4.0,,,90000.0,,,180.37,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,5,3,4,4,,,15.0,7.7,18.29,,-35.45,의료용 기기 제조업,의료용 기기 제조업,2026-09-02,4.25,0,0,0,0,0,0,1,1,2,D,91
