yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cagr,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
095610.KQ,095610,테스,26232,우량기업부,반도체장비(화학증착장비),KOSDAQ,주권,KRX,135500.0,139470.0,156168.33333333334,122215.0,94245.75,43.77306138473088,217500.0,-37.701149425287355,38.46153846152662,6.53,-2.66,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,33.69,92.12,8.99,26.0,5.4,15.76,24.43,46.23,50.13,504.31,79 -> 2158 -> 2885,3511.0,578.0,569.0,16.46,16.21,824.23,492.84,121.43,957.15,-835.72,0.63,26.4,850.0,150.74,OpenDART,19.35,5.0,True,5.0,OpenDART,,4.0,,,215286.0,,,58.88,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.77,2025.0,11011.0,33.0,6.2,8.16,19,17,18,18,-21.21,-12.9,504.31,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-01,4.77,0,0,16,16,15,10,5,5,67,B,30
319400.KQ,319400,현대무벡스,25449,우량기업부,"물류자동화, IT서비스",KOSDAQ,주권,KRX,22850.0,24152.5,25387.0,28811.416666666668,25951.55,-11.951309266691197,46350.0,-50.701186623516726,42.42424242419101,-1.3,-30.97,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-56.77,99.75,1.84,145.54,15.26,6.79,76.81,15.38,-26.02,65.83,36 -> 229 -> 99,3939.0,182.0,113.0,4.62,2.87,-14.32,-43.28,361.19,1231.33,-870.14,0.22,48.8,50.0,55.07,OpenDART,18.56,5.0,False,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011,OpenDART,,2025.0,11011,,,,2,1,1,1,,,65.83,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-01,4.77,0,0,6,0,15,0,5,3,29,D,31
131290.KQ,131290,티에스이,24666,우량기업부,"Probe Card, Test Interface Board, OLED Test Equipment, Test Socket",KOSDAQ,주권,KRX,223000.0,236920.0,235130.0,195350.0,144497.75,54.32766254145825,284500.0,-21.616871704745165,41.88679245282576,17.55,8.25,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-10.0,1517.12,11.71,17.0,5.2,10.42,30.88,23.21,23.31,1672.52,11 -> 3840 -> 3456,4289.0,492.0,400.0,11.47,9.33,485.7,-22.4,758.17,1434.62,-676.45,0.2,12.4,450.0,49.78,OpenDART,-3.45,2.0,True,4.0,OpenDART,,4.0,,,380000.0,,,70.4,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011,OpenDART,,2025.0,11011,,,,2,1,1,1,,,1672.52,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-01,4.77,8,0,12,0,15,0,5,5,45,C,32
347850.KQ,347850,디앤디파마텍,23743,기술성장기업부,대사성질환 치료제 등,KOSDAQ,주권,KRX,51800.0,57765.0,72075.83333333333,74440.41666666667,80493.175,-35.6467178739067,111200.0,-53.41726618705036,27.5862068965327,-8.64,-43.88,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,,8.91,,31.43,-31.49,23.5,-62.28,,,-,43.0,-340.0,-240.0,-790.7,-558.14,-211.39,-212.03,328.84,185.6,143.24,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,41.6,18.84,-18.83,12,3,11,11,,66.83,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-01,4.77,0,0,0,0,0,0,3,3,6,D,33
178320.KQ,178320,서진시스템,23423,중견기업부,"통신장비부품,휴대폰부품(메탈케이스 등)",KOSDAQ,주권,KRX,36800.0,37550.0,46373.333333333336,51286.25,42766.0,-13.950334377776738,80800.0,-54.45544554455446,45.81005586588596,11.01,-47.5,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,15.93,14.05,,2.74,-12.63,212.62,-12.15,-98.99,,-,10663.0,11.0,-1024.0,0.1,-9.6,-397.57,-3355.74,320.69,15686.76,-15366.07,,,,,,,,,,,,4.0,,,67750.0,,,84.1,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,,,,,,1,0,0,0,,,,기타 전기장비 제조업,기타 전기장비 제조업,2026-09-01,4.77,0,3,0,0,0,0,5,3,11,D,34
067310.KQ,067310,하나마이크론,23238,중견기업부,"반도체패키징,IOT",KOSDAQ,주권,KRX,34950.0,35130.0,39214.166666666664,38578.75,34591.0,1.037842213292475,56800.0,-38.46830985915493,49.872122762112625,15.92,-16.49,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,44.79,19.79,10.0,4.87,9.89,209.16,22.68,19.57,,-,15344.0,1277.0,656.0,8.32,4.28,1749.19,118.91,955.88,13651.63,-12695.75,0.2,12.19,70.0,46.46,OpenDART,11.87,4.0,False,4.0,OpenDART,,4.0,,,64333.0,,,84.07,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,5.31,2.73,5,2,4,4,,-8.29,,반도체 제조업,반도체 제조업,2026-09-01,4.77,12,0,6,0,0,0,5,5,28,D,35
226950.KQ,226950,올릭스,22221,기술성장기업부,siRNA 신약 개발,KOSDAQ,주권,KRX,105500.0,111680.0,121356.66666666667,147115.0,144093.0,-26.78339683398916,207000.0,-49.033816425120776,28.709677419348353,0.09,-29.1,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,,7.53,,16.4,-18.83,30.18,157.89,,,-,147.0,-300.0,-157.0,-204.08,-106.8,-159.0,-160.1,63.59,452.87,-389.28,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,41.6,31.43,-31.49,12,3,11,11,,-47.82,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-01,4.77,0,0,0,0,0,0,3,3,6,D,36
237690.KQ,237690,에스티팜,21502,우량기업부,원료의약품,KOSDAQ,주권,KRX,103000.0,105315.0,113841.66666666667,129376.66666666667,129216.0,-20.288509162951957,168700.0,-38.944872554831065,45.748299319717,9.11,-13.81,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,52.02,53.05,12.45,30.0,3.42,10.03,31.97,21.15,98.19,61.23,1041 -> 1780 -> 2706,3317.0,549.0,546.0,16.55,16.46,139.89,-332.97,305.46,1895.63,-1590.17,0.49,18.3,500.0,100.76,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,184786.0,,,79.4,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.58,2025.0,11011.0,25.21,5.32,7.59,7,5,6,6,19.0,-35.71,61.23,의약품 제조업,의약품 제조업,2026-09-01,4.77,0,0,12,20,15,10,5,5,67,B,37
214150.KQ,214150,클래시스,21429,우량기업부,미용의료기기,KOSDAQ,주권,KRX,32850.0,37962.5,42739.166666666664,47740.833333333336,52333.0,-37.22889954713087,75600.0,-56.547619047619044,16.911764705870738,-22.8,-23.34,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,32.76,30.47,69.88,15.0,4.33,26.21,27.73,38.66,39.38,32.57,1146 -> 1517 -> 2014,3368.0,1706.0,1320.0,50.65,39.19,1639.36,1446.82,375.21,1529.75,-1154.54,3.04,49.4,1000.0,651.53,OpenDART,105.04,5.0,False,5.0,OpenDART,,4.0,,,62067.0,,,88.94,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,0.46,2025.0,11011.0,,8.74,-5.19,5,2,4,4,,-50.46,32.57,의료용 기기 제조업,의료용 기기 제조업,2026-09-01,4.77,8,0,20,20,15,10,1,3,77,A,38
005290.KQ,005290,동진쎄미켐,21356,우량기업부,"반도체,LCD용재료(감광제,봉지제),발포제",KOSDAQ,주권,KRX,41900.0,42197.5,47130.833333333336,50448.75,47198.0,-11.225051908979195,66000.0,-36.515151515151516,44.99999999994272,7.99,-23.68,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-35.98,13.86,12.7,10.46,1.77,9.52,82.11,7.31,-1.71,-11.78,2476 -> 3010 -> 1927,11941.0,1724.0,941.0,14.44,7.88,1912.57,1098.48,3719.12,9045.5,-5326.38,1.55,33.71,650.0,334.0,OpenDART,71.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-11.78,기초 화학물질 제조업,기초 화학물질 제조업,2026-09-01,4.77,12,6,6,0,0,0,5,5,34,D,39
010170.KQ,010170,대한광통신,20695,중견기업부,"광섬유, 광케이블",KOSDAQ,주권,KRX,13310.0,12967.0,12910.333333333334,14437.333333333334,9808.595,35.69731444717619,29100.0,-54.261168384879724,48.83333333321939,43.89,-26.38,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,,2.98,,18.71,-52.05,228.6,-8.71,,,-,1394.0,-214.0,-280.0,-15.35,-20.09,-122.2,-130.89,97.78,1523.64,-1425.86,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,,,,1,0,0,0,,,,절연선 및 케이블 제조업,절연선 및 케이블 제조업,2026-09-01,4.77,0,0,0,0,0,0,5,3,8,D,40
140410.KQ,140410,메지온,20363,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,66500.0,63485.0,60018.333333333336,73144.16666666667,85471.5,-22.19628765143937,172700.0,-61.493920092646206,57.08502024288262,1.84,6.91,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,,24.31,,55.8,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,,,41.6,18.84,-18.83,12,3,11,11,,196.18,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-01,4.77,0,0,0,0,0,0,3,1,4,D,41
058610.KQ,058610,에스피지,20026,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,90300.0,102785.0,88061.66666666667,103760.83333333333,99368.0,-9.125674261331616,158100.0,-42.8842504743833,24.625267665945515,-16.93,-12.92,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-30.29,103.2,4.37,133.0,8.02,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,0.0,True,4.0,OpenDART,,4.0,,,129667.0,,,43.6,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,-8.86,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-01,4.77,0,0,0,0,0,0,1,5,6,D,42
263750.KQ,263750,펄어비스,19701,우량기업부,게임 개발 서비스(검은사막 및 붉은사막),KOSDAQ,주권,KRX,31350.0,32935.0,35174.166666666664,44694.166666666664,44216.25,-29.098464930879487,72000.0,-56.458333333333336,28.063241106688324,-7.39,-22.59,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,296.2,96.6,4.69,6.0,2.02,-1.05,43.8,6.78,,,237 -> 939,3656.0,-148.0,-84.0,-4.05,-2.3,239.34,194.65,1338.75,3499.96,-2161.21,,,,,,,,,,,,3.17,,,52800.0,,,68.42,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,0.02,,,,,,3,1,2,2,,,,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-09-01,4.77,15,3,0,20,0,10,3,3,54,C,43
098460.KQ,098460,고영,19131,우량기업부,전자제품및반도체생산용 3차원 납도포검사장비,KOSDAQ,주권,KRX,28050.0,29977.5,29613.333333333332,31303.333333333332,29562.4,-5.1159581089492105,43500.0,-35.51724137931034,31.075697211120712,1.63,-10.53,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-29.74,61.63,25.69,35.0,5.83,4.48,22.43,14.86,424.24,-17.9,319 -> 306 -> 215,2326.0,173.0,148.0,7.44,6.36,180.9,46.06,383.51,751.7,-368.19,0.5,62.8,140.0,92.63,OpenDART,0.0,5.0,False,5.0,OpenDART,,4.0,,,44083.0,,,57.16,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,6.06,8.98,19,17,18,18,16.67,-3.8,-17.9,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-01,4.77,0,0,0,0,0,0,3,5,8,D,44
083650.KQ,083650,비에이치아이,18937,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,61200.0,58087.5,54086.666666666664,72980.83333333333,68345.25,-10.454640227374982,109500.0,-44.109589041095894,60.6451612902952,43.49,-9.06,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,232.86,26.53,10.63,30.14,10.74,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,4.0,,,110000.0,,,79.74,,,Naver/FnGuide,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,0.13,,,,,,2,1,1,1,,,180.92,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-09-01,4.77,0,0,20,20,15,10,3,5,73,A,45
032820.KQ,032820,우리기술,18574,벤처기업부,"시스템사업, 정보통신사업",KOSDAQ,주권,KRX,10750.0,11730.0,11707.833333333334,16356.75,12650.85,-15.02547259670299,29300.0,-63.310580204778155,42.553191489234955,11.51,-24.3,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-84.85,398.75,7.07,60.89,12.75,0.67,172.08,22.16,-1016.67,,33 -> 5,871.0,-55.0,-41.0,-6.31,-4.71,-188.48,-655.92,94.76,2140.61,-2045.85,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,,,,,2,1,1,1,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-09-01,4.77,0,0,0,0,0,0,5,1,6,D,46
068760.KQ,068760,셀트리온제약,18449,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,41550.0,42912.5,41584.166666666664,48331.25,54783.74,-24.15632813677927,75700.0,-45.11228533685601,32.95880149809278,3.1,-5.03,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,76.47,119.93,4.96,48.28,4.28,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.48,,200.0,86.85,OpenDART,,1.0,False,1.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,OFS,11011.0,OpenDART,0.63,2025.0,11011.0,25.21,4.88,7.95,7,5,6,6,91.51,-12.3,34.91,의약품 제조업,의약품 제조업,2026-09-01,4.77,0,0,6,20,15,10,3,3,57,B,47
089030.KQ,089030,테크윙,17804,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,48050.0,48470.0,49585.833333333336,52335.833333333336,50544.25,-4.934784866725691,71100.0,-32.419127988748244,50.746268656674005,3.78,-12.16,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,181.67,16.82,379.27,8.16,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.27,49.4,130.0,46.46,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,30.0,5.68,8.98,19,17,18,18,1164.23,43.66,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-01,4.77,0,0,0,0,0,0,5,5,10,D,48
140860.KQ,140860,파크시스템스,17506,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,250000.0,267525.0,259933.33333333334,265525.0,256147.5,-2.3999843839975012,339500.0,-26.362297496318117,26.896551724132735,6.16,-11.97,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-19.61,42.01,38.91,40.0,8.03,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.2,10.1,500.0,34.76,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,358625.0,,,43.45,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,2,1,1,1,,,18.19,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-09-01,4.77,0,0,16,0,12,0,3,5,36,D,49
096530.KQ,096530,씨젠,17234,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,33000.0,31245.0,29085.0,27315.416666666668,26519.75,24.435562175359873,35650.0,-7.433380084151472,51.51515151510295,23.6,10.55,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,7007.69,906.71,19.14,25.58,1.43,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.03,95.5,1000.0,461.18,OpenDART,7.72,5.0,True,5.0,OpenDART,,4.0,,,45500.0,,,37.88,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,0.0,2025.0,11011.0,,,,3,1,2,2,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-09-01,4.77,0,6,0,0,0,10,5,0,21,D,50
041510.KQ,041510,에스엠,16919,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,73900.0,74150.0,73940.0,82132.5,93609.0,-21.0545994509075,153000.0,-51.699346405228766,45.48872180448734,3.21,-0.67,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,1844.22,43.74,32.47,14.0,1.65,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.19,10.7,1620.0,370.89,OpenDART,10.52,5.0,True,5.0,OpenDART,,4.0,,,113412.0,,,53.47,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,CFS,11011.0,OpenDART,0.01,2025.0,11011.0,,,,2,1,1,1,,,103.18,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-09-01,4.77,8,6,20,20,15,10,5,3,87,S,51
060370.KQ,060370,LS마린솔루션,16638,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,31850.0,32015.0,29109.166666666668,31463.75,30597.25,4.094322202158691,50100.0,-36.427145708582835,49.99999999995139,18.18,4.77,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-51.36,69.69,2.36,121.12,2.54,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,44000.0,,,38.15,,,Naver/FnGuide,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,,,,1,0,0,0,,,-28.93,전기 및 통신 공사업,전기 및 통신 공사업,2026-09-01,4.77,0,3,0,0,0,0,5,5,13,D,52
007390.KQ,007390,네이처셀,16624,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,25800.0,23647.5,24970.0,22767.5,22714.3,13.584834223374706,37800.0,-31.746031746031743,64.11764705871792,21.99,-24.01,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,1126.55,7.44,,23.08,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-18,2025.0,CFS,11011.0,OpenDART,,,,70.39,9.91,-16.44,7,3,6,6,,132.9,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-01,4.77,0,0,0,0,0,0,3,5,8,D,53
0009K0.KQ,0009K0,에임드바이오,15359,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,23750.0,25622.5,24275.666666666668,35642.416666666664,,,72500.0,-67.24137931034483,34.19689119166023,13.1,-10.38,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,626.65,2.42,41.6,8.23,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,,,,31.43,-31.49,12,2,11,11,,-73.81,,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-09-01,4.77,0,0,6,0,0,0,3,1,10,D,54
950160.KQ,950160,코오롱티슈진,15243,외국기업(소속부없음),골관절염 치료제,KOSDAQ,주식예탁증권,KRX,17940.0,20606.5,56424.333333333336,81055.5,80808.8,-77.79944758491649,138800.0,-87.0749279538905,45.837462834457796,25.54,-81.92,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,,3.81,,7.47,-183.43,561.65,1.96,,,-,52.0,-223.0,-1926.0,-428.85,-3703.85,-0.17,-1.0,0.47,2.51,-2.04,,,,,,,,,,,,3.0,,,280000.0,,,1460.76,,,Naver/FnGuide,외화 공시 환산 필요,USD,2026-09-02,2025.0,OFS,11011.0,OpenDART,,,,70.39,17.72,-6.93,7,3,6,6,,-57.84,,기초 의약물질 제조업,기초 의약물질 제조업,2026-09-01,4.77,0,0,0,0,0,0,5,1,6,D,55
131970.KQ,131970,두산테스나,15152,우량기업부,반도체 테스트,KOSDAQ,주권,KRX,78400.0,76740.0,96653.33333333333,108803.33333333333,86435.25,-9.29626512331485,190100.0,-58.758548132561806,55.704697986559744,20.8,-42.18,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-95.9,238.23,11.4,39.0,3.26,0.34,61.02,-18.55,-102.37,-83.42,2839 -> 1903 -> 78,3039.0,-9.0,15.0,-0.3,0.49,1472.18,1224.2,1095.47,2666.99,-1571.52,0.2,194.3,160.0,30.78,OpenDART,0.0,5.0,False,5.0,OpenDART,,3.8,,,170000.0,,,116.84,,,Naver/FnGuide,,KRW,2026-08-24,2025.0,OFS,11011.0,OpenDART,,2025.0,11011.0,,,,1,0,0,0,,,-83.42,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",2026-09-01,4.77,0,0,0,0,0,0,3,3,6,D,56
241710.KQ,241710,코스메카코리아,15080,우량기업부,"화장품 OEM, ODM",KOSDAQ,주권,KRX,141200.0,123350.0,91888.33333333333,85175.83333333333,81889.0,72.42853130457083,153900.0,-8.25211176088369,73.24561403507272,77.83,101.14,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,6.16,15.61,23.46,20.0,5.51,19.29,87.91,22.24,38.25,42.68,2090 -> 4008 -> 4255,6409.0,835.0,578.0,13.03,9.02,550.35,-64.17,688.52,2955.89,-2267.37,0.5,6.83,,39.52,OpenDART,,0.0,False,0.0,OpenDART,,4.0,,,134667.0,,,-4.63,,,Naver/FnGuide,,KRW,2026-09-02,2025.0,CFS,11011,OpenDART,3.25,2025.0,11011,,,,2,1,1,1,,,42.68,기타 화학제품 제조업,기타 화학제품 제조업,2026-09-01,4.77,4,0,16,0,15,5,1,0,41,C,57
323280.KQ,323280,태성,14658,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,48000.0,48180.0,42946.666666666664,54161.666666666664,53641.5,-10.517043706831465,89700.0,-46.48829431438127,46.49350649347268,27.15,-11.6,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,,103.42,4.15,585.37,11.11,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,KRW,2026-09-02,2025.0,CFS,11011,OpenDART,,,,30.0,5.68,8.98,19,17,18,18,1851.23,95.6,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-09-01,4.77,0,0,0,0,0,0,5,3,8,D,58
290650.KQ,290650,엘앤씨바이오,14482,우량기업부,"인체조직(피부, 뼈, 연골)",KOSDAQ,주권,KRX,53700.0,55460.0,68277.5,69420.41666666667,69512.75,-22.74798508187347,118300.0,-54.60693153000845,28.508771929807054,10.61,-37.7,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,192.78,8.73,22.75,,6.35,-57.68,118.98,18.75,12.82,,2132 -> 6242,855.0,44.0,-1382.0,5.15,-161.64,125.65,-44.7,308.88,2481.04,-2172.16,0.09,,50.0,11.34,OpenDART,0.0,5.0,True,5.0,OpenDART,,,,,,,,,,,,,KRW,2026-08-25,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,27.6,3.85,9.66,7,6,6,6,,64.94,,의약품 제조업,의약품 제조업,2026-09-01,4.77,0,0,0,0,0,10,3,3,16,D,59
078600.KQ,078600,대주전자재료,14337,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,91300.0,89915.0,90618.33333333333,113166.66666666667,98200.0,-7.026476578411406,182800.0,-50.054704595185996,44.88448844882414,25.58,-25.23,daily_close,NXT 미확인,2026-09-02 00:45 KST,,,-43.95,667.76,13.94,141.85,5.01,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.11,6.7,100.0,15.14,OpenDART,0.0,2.0,False,4.0,OpenDART,,4.0,,,153000.0,,,67.58,,,Naver/FnGuide,,KRW,2026-09-01,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,15.56,4.97,15.99,8,6,7,7,811.63,0.8,444.67,전자부품 제조업,전자부품 제조업,2026-09-01,4.77,0,0,6,0,15,0,5,3,29,D,60
