yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,peg,cagr,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
HON,HON,Honeywell International Inc.,145.11,231.24000549316406,213.91115745544434,8.10095566956537,248.0399932861328,-6.7730963746595085,61.34090062081585,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-41.9,23.92,81.8,36.880383,10.781927,24.26,257.387,2.4,-1.51,-2.87,8.47 -> 8.71 -> 7.99,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,,-2.87,2026-06-25,4.25,0,0,20,0,0,0,3,0,23,D,51
PFE,PFE,"Pfizer, Inc.",143.68,23.670000076293945,25.87045003890991,-8.505650111638667,31.389999389648438,-24.593817978538528,25.837316776066913,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-10.1,27.66,69.39,18.068703,1.4971536,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,,91.72,2026-06-25,4.25,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,106.41000366210938,105.41455039978027,0.9443224474741793,133.8000030517578,-20.470851094863708,28.830916463714658,daily_close,일봉 종가,2026-06-26 18:52 KST,106.0,-0.3853055615064974,-20.2,11.47,87.5,18.101696,2.0159693,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,-16.28,2026-06-25,4.25,4,3,12,0,0,0,3,5,27,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,221.92999267578125,244.55840065002442,-9.252762495215032,287.3900146484375,-22.777416972100824,63.12909814041949,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-0.7,19.46,81.25,18.759932,-13.430767,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,,-5.25,2026-06-25,4.25,4,0,0,0,0,0,3,5,12,D,54
CRM,CRM,세일즈포스,124.31,150.19000244140625,214.38990081787108,-29.945393011307956,367.8699951171875,-59.17307624027281,7.307357801442308,daily_close,일봉 종가,2026-06-26 18:51 KST,,,52.2,233.06,94.28,17.3831,3.5929763,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.33,36.28,2026-06-25,4.25,8,0,16,20,15,10,1,3,73,A,55
SPGI,SPGI,S&P Global Inc.,121.63,395.1400146484375,466.07444885253904,-15.219550090922155,564.1500244140625,-29.958344846508194,37.04358187098228,daily_close,일봉 종가,2026-06-26 18:51 KST,,,32.5,39.8,91.0,24.993042,3.7520177,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,0.77,33.46,2026-06-25,4.25,4,0,12,16,15,10,5,5,67,B,56
SYK,SYK,Stryker Corporation,118.0,316.1099853515625,349.05940048217775,-9.439486541574341,403.5299987792969,-21.66382020969576,60.133302826412724,daily_close,일봉 종가,2026-06-26 18:52 KST,317.37,0.3986000780823725,14.2,40.28,82.36,36.931633,5.3172283,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,2.6,0.9,2026-06-25,4.25,0,0,16,0,0,5,3,5,29,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,505.0199890136719,539.2570018005371,-6.34892317995881,676.7000122070312,-25.37018177869268,45.290998631599486,daily_close,일봉 종가,2026-06-26 18:52 KST,505.99,0.19207378072749395,-11.5,19.77,76.01,24.444336,15.509965,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,,-11.68,2026-06-25,4.25,4,0,20,0,0,0,5,5,34,D,58
MDT,MDT,Medtronic plc.,101.56,80.5199966430664,91.66209983825684,-12.15562726017768,105.3499984741211,-23.56905760862835,44.26361800584024,daily_close,일봉 종가,2026-06-26 18:51 KST,,,18.3,25.93,89.72,21.58713,2.0839586,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,1.18,13.14,2026-06-25,4.25,4,3,6,10,8,8,5,5,49,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,89.5199966430664,134.96749992370604,-33.67292370854468,234.0780029296875,-61.756339543807336,15.44697404357494,daily_close,일봉 종가,2026-06-26 18:52 KST,90.7,1.3181449968530483,2.3,142.76,88.47,53.285713,7.871966,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,23.17,-0.42,2026-06-25,4.25,0,0,16,0,0,2,1,1,20,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,22.690000534057617,27.72988744735718,-18.17492740591665,42.3055305480957,-46.36634917446045,42.307699219115,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-32.6,11.82,93.64,4.44902,0.91940516,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,,20.53,2026-06-25,4.25,15,8,20,0,12,0,5,3,63,B,61
ACN,ACN,Accenture plc,78.32,125.81999969482422,223.55319972991944,-43.71809491126466,398.25,-68.40677973764615,10.722737305966902,daily_close,일봉 종가,2026-06-26 18:52 KST,126.63,0.6437770681453096,9.0,26.05,85.54,10.0495205,2.4139984,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,1.12,6.21,2026-06-25,4.25,12,3,20,10,4,5,1,1,56,B,62
ADBE,ADBE,어도비,77.58,193.41000366210938,292.2082501220703,-33.810902470648195,586.5499877929688,-67.02582768949333,7.604018271739605,daily_close,일봉 종가,2026-06-26 18:52 KST,195.8,1.2357149540548074,7.9,36.73,88.15,11.199084,6.7814455,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,1.42,18.86,2026-06-25,4.25,12,0,20,10,12,5,1,1,61,B,63
INTU,INTU,Intuit Inc.,73.03,255.07000732421875,515.0814007568359,-50.47967040754507,807.3900146484375,-68.40808002371888,21.886596580683417,daily_close,일봉 종가,2026-06-26 18:52 KST,257.0,0.7566521426911796,10.7,59.47,92.58,15.55305,3.3912122,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.45,27.42,2026-06-25,4.25,8,0,20,10,15,5,1,1,60,B,64
NKE,NKE,"Nike, Inc.",66.94,40.900001525878906,58.109149856567385,-29.615212704309652,94.19000244140625,-56.577130835810316,39.2234706702375,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-34.8,27.79,82.52,26.907896,4.2962184,16.02,79.333,0.1,-41.34,-18.22,3.23 -> 3.73 -> 2.16,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,,-18.22,2026-06-25,4.25,0,0,16,0,0,0,5,3,24,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,81.5,93.03599990844727,-12.39950118212235,119.61000061035156,-31.861884805519647,46.9081226843223,daily_close,일봉 종가,2026-06-26 18:52 KST,80.68,-1.006134969325145,-45.5,65.66,97.15,,7.384253,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,,-59.39,2026-06-25,4.25,0,0,0,0,0,0,5,5,10,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,2026-06-25,4.25,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,243.13999938964844,221.04539947509767,9.995503171302095,244.3800048828125,-0.5074087357346122,67.47984420488973,daily_close,일봉 종가,2026-06-26 18:51 KST,,,-46.2,60.33,76.87,119.18628,-64.54473,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,,-6.85,2026-06-25,4.25,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,177.0500030517578,189.73989212036133,-6.688044842227327,232.6367950439453,-23.89423907842571,59.32864887195888,daily_close,일봉 종가,2026-06-26 18:51 KST,,,240.0,28.87,97.24,23.91161,-16.204739,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.1,18.76,2026-06-25,4.25,4,0,0,20,12,10,3,5,54,C,69
ISRG,ISRG,ISRG,0.0,399.69000244140625,489.5650009155273,-18.358133916037165,610.4500122070312,-34.52535106087388,35.29591969057746,daily_close,일봉 종가,2026-06-26 18:52 KST,400.99,0.3252514575428581,18.8,72.94,89.29,48.56501,8.106152,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,2.58,25.08,2026-06-25,4.25,0,0,16,0,15,8,5,5,49,C,70
BLK,BLK,BLK,0.0,971.9199829101562,1067.7152026367187,-8.971982368518917,1202.5899658203125,-19.181099914866767,36.06647897718378,daily_close,일봉 종가,2026-06-26 18:52 KST,973.92,0.20578001533163143,45.9,23.39,84.31,24.450817,2.6637433,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,0.53,-1.66,2026-06-25,4.25,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,155.19000244140625,152.81275039672852,1.555663410615915,168.41000366210938,-7.8498907031836245,43.77713344689144,daily_close,일봉 종가,2026-06-26 18:51 KST,,,29.3,27.36,94.02,31.100195,16.98056,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.06,12.32,2026-06-25,4.25,0,0,20,10,8,8,5,0,51,C,72
VRTX,VRTX,VRTX,0.0,480.17999267578125,441.16124938964845,8.84455362752637,516.739990234375,-7.0751244822394,73.65830073950258,daily_close,일봉 종가,2026-06-26 18:51 KST,,,61.4,27.23,98.01,28.497328,6.303312,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,0.46,9.32,2026-06-25,4.25,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,144.97999572753906,114.28919979095458,26.853627457993195,145.6699981689453,-0.4736750532570188,70.9238235064378,daily_close,일봉 종가,2026-06-26 18:51 KST,,,56.1,11.47,81.62,17.920889,1.291869,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,0.32,31.54,2026-06-25,4.25,8,6,6,20,15,10,1,0,66,B,74
SCHW,SCHW,SCHW,0.0,89.44000244140625,94.67134979248047,-5.525797786279935,107.20999908447266,-16.57494337731046,54.11900108186028,daily_close,일봉 종가,2026-06-26 18:51 KST,,,38.6,23.63,84.48,18.168985,3.7401268,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,0.47,35.3,2026-06-25,4.25,4,0,16,20,15,10,5,5,75,A,75
DE,DE,DE,0.0,630.760009765625,529.9750500488282,19.016925364224452,662.489990234375,-4.789503379141563,65.34978802479748,daily_close,일봉 종가,2026-06-26 18:52 KST,629.5,-0.19976056600246248,-8.5,16.67,82.85,35.716877,6.212732,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,,-26.91,2026-06-25,4.25,0,0,16,0,0,0,1,0,17,D,76
ADP,ADP,ADP,0.0,216.30999755859375,241.38585067749023,-10.388286243173264,326.80999755859375,-33.81169512116546,27.36872783578748,daily_close,일봉 종가,2026-06-26 18:51 KST,,,10.5,26.77,90.68,20.159367,13.646458,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,1.92,10.25,2026-06-25,4.25,4,0,20,5,8,5,3,5,50,C,77
PLTR,PLTR,PLTR,0.0,107.2699966430664,159.09360000610351,-32.57428542760296,207.17999267578125,-48.22376656276137,16.566331777909355,daily_close,일봉 종가,2026-06-26 18:51 KST,,,325.0,287.86,62.37,120.52809,30.431204,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,0.37,164.38,2026-06-25,4.25,0,0,20,20,15,10,1,3,69,B,78
MDLZ,MDLZ,MDLZ,0.0,61.20000076293945,58.90010009765625,3.904748313619116,75.70999908447266,-19.16523378285056,50.81966768197994,daily_close,일봉 종가,2026-06-26 18:51 KST,,,41.3,23.8,90.1,30.29703,3.0508475,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,0.73,-27.74,2026-06-25,4.25,0,0,12,16,0,10,5,5,48,C,79
ADI,ADI,ADI,0.0,417.92999267578125,313.9973509979248,33.09984665397491,445.4800109863281,-6.184344444445205,46.8242260758781,daily_close,일봉 종가,2026-06-26 18:51 KST,,,110.5,41.41,93.53,62.099552,6.0330863,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,0.56,-16.56,2026-06-25,4.25,0,0,6,20,0,10,5,0,41,C,80
LRCX,LRCX,LRCX,0.0,401.82000732421875,215.82334911346436,86.18004445523212,409.5400085449219,-1.8850420128992913,62.67782540282207,daily_close,일봉 종가,2026-06-26 18:52 KST,389.43,-3.083471977098828,40.8,22.65,88.12,72.41856,45.17604,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,1.77,11.79,2026-06-25,4.25,0,0,20,5,8,10,3,0,46,C,81
CB,CB,CB,0.0,330.82000732421875,309.5583006286621,6.86840141336143,342.760009765625,-3.483487601010011,65.56658968568468,daily_close,일봉 종가,2026-06-26 18:51 KST,,,78.7,12.8,84.86,11.693885,1.7417722,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,0.15,8.53,2026-06-25,4.25,12,6,16,20,8,10,1,0,73,A,82
MMC,MMC,MMC,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,2026-06-25,4.25,0,0,0,0,0,0,1,0,1,D,83
GILD,GILD,GILD,0.0,123.83999633789062,129.61199993133545,-4.453294136733216,155.8000030517578,-20.513482726473285,38.27919966031353,daily_close,일봉 종가,2026-06-26 18:51 KST,,,54.8,72.38,92.2,16.826086,6.54096,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,0.31,22.75,2026-06-25,4.25,8,0,20,20,12,10,5,5,80,A,84
PANW,PANW,PANW,0.0,293.0899963378906,198.0370999145508,47.99751989114834,300.4800109863281,-2.4594030811499628,59.26867420850378,daily_close,일봉 종가,2026-06-26 18:52 KST,292.5,-0.20130210695094622,-56.04,116.13,83.27,257.0965,8.612188,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,58.11,2026-06-25,4.25,0,0,0,0,15,0,3,0,18,D,85
AMT,AMT,AMT,0.0,168.72000122070312,181.904150390625,-7.24785506081634,242.8300018310547,-30.519293354003462,17.76296723818581,daily_close,일봉 종가,2026-06-26 18:51 KST,,,76.9,45.04,96.67,27.256866,22.320414,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,0.35,30.31,2026-06-25,4.25,0,0,20,20,15,10,1,5,71,A,86
KLAC,KLAC,KLAC,0.0,258.79998779296875,147.70637992858886,75.21246402361899,269.1600036621094,-3.8490175836622793,62.52768727526293,daily_close,일봉 종가,2026-06-26 18:51 KST,,,11.8,2.42,93.79,73.52273,58.013897,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,6.23,-3.81,2026-06-25,4.25,0,0,20,0,0,5,3,0,28,D,87
SO,SO,SO,0.0,95.91000366210938,92.58095012664795,3.5958299530382667,99.72000122070312,-3.820695459240274,67.36842682877128,daily_close,일봉 종가,2026-06-26 18:52 KST,96.2,0.30236297238845283,-0.8,19.71,72.6,24.529411,2.9125419,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,,4.06,2026-06-25,4.25,4,3,12,0,4,0,1,0,24,D,88
MO,MO,MO,0.0,73.20999908447266,64.71350036621094,13.129406801023583,74.55000305175781,-1.7974566229793876,58.6826285967089,daily_close,일봉 종가,2026-06-26 18:52 KST,73.6,0.5327153673056864,106.3,9.83,63.48,15.283925,-38.09053,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,0.14,-5.05,2026-06-25,4.25,8,0,0,20,0,10,3,0,41,C,89
DUK,DUK,DUK,0.0,127.11000061035156,124.15015022277832,2.384089251814844,133.4600067138672,-4.757984253012799,65.86683833003298,daily_close,일봉 종가,2026-06-26 18:51 KST,,,12.0,22.09,70.82,19.555386,1.8489803,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,1.63,33.51,2026-06-25,4.25,4,3,6,5,15,5,1,0,39,D,90
BSX,BSX,BSX,0.0,44.20000076293945,79.94115003585816,-44.7093258689508,108.13999938964844,-59.127056581830864,24.195324518961414,daily_close,일봉 종가,2026-06-26 18:51 KST,,,100.0,69.37,94.91,18.493723,2.539938,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,0.18,34.65,2026-06-25,4.25,4,3,12,20,15,10,1,3,68,B,91
CI,CI,CI,0.0,281.8699951171875,280.9928498840332,0.31215927149615935,366.8500061035156,-23.164783855107515,51.24399122085053,daily_close,일봉 종가,2026-06-26 18:51 KST,,,29.1,16.46,92.76,11.948707,1.766944,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,0.41,12.94,2026-06-25,4.25,12,6,16,20,8,8,5,5,80,A,92
ZTS,ZTS,ZTS,0.0,77.81999969482422,119.20625034332275,-34.71818845849366,196.47999572753906,-60.39291460351106,44.970416835196254,daily_close,일봉 종가,2026-06-26 18:51 KST,,,6.0,29.69,103.05,12.757378,9.927286,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.13,8.97,2026-06-25,4.25,8,0,20,0,8,5,5,1,47,C,93
ICE,ICE,ICE,0.0,124.48999786376953,158.18145038604737,-21.299243647123397,188.4499969482422,-33.94003720893626,21.99552644415303,daily_close,일봉 종가,2026-06-26 18:51 KST,,,79.7,31.44,96.31,18.120815,2.390315,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,0.23,17.35,2026-06-25,4.25,4,3,12,20,12,10,1,5,67,B,94
CME,CME,CME,0.0,225.0,281.0944488525391,-19.955729855756054,326.4599914550781,-31.078843996428677,28.424558214462635,daily_close,일봉 종가,2026-06-26 18:51 KST,,,21.3,21.98,92.61,19.197952,3.0581872,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,0.9,12.23,2026-06-25,4.25,4,0,16,16,8,8,3,5,60,B,95
EQIX,EQIX,EQIX,0.0,1087.6099853515625,900.7499987792969,20.744933313960548,1115.93994140625,-2.5386631487522124,49.54458292974234,daily_close,일봉 종가,2026-06-26 18:51 KST,,,20.0,79.09,100.16,75.16309,7.5020003,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,3.76,15.53,2026-06-25,4.25,0,0,12,0,12,8,5,0,37,D,96
SHW,SHW,SHW,0.0,339.0799865722656,333.9484492492676,1.5366255883307705,399.7099914550781,-15.168498706299282,71.94640476923193,daily_close,일봉 종가,2026-06-26 18:52 KST,339.06,-0.005894353266810436,7.5,31.31,82.94,32.572525,18.763765,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,4.34,5.32,2026-06-25,4.25,0,0,20,0,4,5,1,5,35,D,97
MCO,MCO,MCO,0.0,438.8500061035156,472.2649998474121,-7.075475369695577,539.6099853515625,-18.67274179190745,44.484907224865466,daily_close,일봉 종가,2026-06-26 18:52 KST,438.85,-1.390797656915821e-06,7.8,39.49,81.11,31.436247,25.603851,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,4.03,25.13,2026-06-25,4.25,0,0,20,0,15,5,5,5,50,C,98
PH,PH,PH,0.0,989.9099731445312,880.4508987426758,12.432161129958299,1023.02001953125,-3.2365003376854586,78.47187129461763,daily_close,일봉 종가,2026-06-26 18:52 KST,982.29,-0.7697642564733244,-4.2,23.7,91.39,36.501102,8.54365,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,30.03,2026-06-25,4.25,0,0,20,0,15,0,1,0,36,D,99
REGN,REGN,REGN,0.0,620.1400146484375,698.1277493286133,-11.170983355865209,1201.760009765625,-48.397349752936016,45.19414902354098,daily_close,일봉 종가,2026-06-26 18:52 KST,613.0,-1.151355255229778,-7.2,20.38,92.26,15.151234,2.0113192,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,,9.22,2026-06-25,4.25,8,3,12,0,8,0,5,3,39,D,100
