yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,dividend_year,dividend_report_code,dividend_history_years,dividend_history_source,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,dart_source,dart_year,dart_fs_div,dart_report_code,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
140860.KQ,140860,파크시스템스,18871,우량기업부,연구용 및 산업용 원자현미경,KOSDAQ,주권,KRX,270500.0,254895.0,6.122128719668883,339500.0,-20.3240058910162,54.92957746478152,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,-19.61,42.01,36.14,36.0,8.11,16.69,55.44,17.42,9.61,18.19,3530 -> 6134 -> 4931,2056.0,422.0,345.0,20.53,16.78,244.79,-298.32,750.6,1248.03,-497.43,0.18,10.1,500.0,34.76,OpenDART,18.92,5.0,False,,,,,,,,,,18.19,2025.0,11011.0,5.0,OpenDART,39.19,7.64,13.56,2,,,,,,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",2026-07-10,4.55,0,0,16,0,12,0,5,5,38,D,49
068760.KQ,068760,셀트리온제약,18204,우량기업부,고덱스 캡슐 외,KOSDAQ,주권,KRX,41350.0,57385.34,-27.943269134590814,95047.0,-56.49520763411786,49.1694352159011,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,76.47,119.93,5.2,45.74,4.19,9.3,74.2,12.26,50.81,34.91,478 -> 493 -> 870,5364.0,561.0,388.0,10.46,7.23,864.3,685.07,498.72,3234.77,-2736.05,0.48,,200.0,86.85,OpenDART,,1.0,False,,,,,,,,,0.6,34.91,2025.0,11011.0,1.0,OpenDART,108.15,6.76,1.96,7,-57.71,-38.02,OpenDART,2025.0,OFS,11011,의약품 제조업,의약품 제조업,2026-07-10,4.55,0,0,6,20,15,10,5,3,59,B,50
035900.KQ,035900,JYP Ent.,18014,우량기업부,오디오물 출판 및 원판 녹음 관련 제품,KOSDAQ,주권,KRX,51100.0,66202.25,-22.81229112303585,85100.0,-39.9529964747356,42.678571428550086,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,64.27,25.19,18.95,14.0,2.82,29.21,36.19,36.57,20.97,23.33,2971 -> 2751 -> 4519,8219.0,1552.0,1606.0,18.88,19.54,1243.33,1018.25,2944.72,2261.42,683.3,1.72,18.1,877.0,290.58,OpenDART,64.23,2.0,False,,,,,,,,,0.22,23.33,2025.0,11011.0,2.0,OpenDART,13.0,2.25,35.43,2,,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-10,4.55,8,3,20,20,12,10,5,5,83,A,51
041510.KQ,041510,에스엠,17743,우량기업부,"음반(CD,MC),연예 대리",KOSDAQ,주권,KRX,78000.0,103257.0,-24.460327144890904,153000.0,-49.01960784313725,53.319057815829844,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,1844.22,43.74,32.81,12.0,1.68,41.65,47.76,18.71,109.62,103.18,3664 -> 778 -> 15126,11749.0,1830.0,3594.0,15.58,30.59,1948.61,1529.18,3646.12,6489.65,-2843.53,2.08,10.7,1620.0,370.89,OpenDART,68.7,5.0,True,,,,,,,,,0.01,103.18,2025.0,11011.0,5.0,OpenDART,13.0,2.25,35.43,2,,,,,,,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음업,2026-07-10,4.55,12,6,20,20,15,10,5,3,91,S,52
140410.KQ,140410,메지온,17201,투자주의환기종목(소속부없음),"발기부전증치료제, 전립선비대증치료제",KOSDAQ,주권,KRX,56600.0,86014.0,-34.19675866719371,172700.0,-67.22640416907933,42.30769230766699,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,,,25.57,,120.78,-110.43,470.09,-8.14,,,-,79.0,-168.0,-349.0,-212.66,-441.77,-165.88,-298.6,255.74,808.3,-552.56,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,,210.09,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-10,4.55,0,0,0,0,0,0,5,1,6,D,53
183300.KQ,183300,코미코,17114,우량기업부,반도체 부품 세정 및 코팅,KOSDAQ,주권,KRX,83000.0,63157.415,31.417664893346252,139200.0,-40.37356321839081,31.690140845064164,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,-10.74,15.48,23.34,38.84,6.6,18.52,178.59,19.13,-1.33,24.61,1563 -> 2719 -> 2427,6041.0,1110.0,772.0,18.37,12.78,382.21,-1815.01,991.19,6604.31,-5613.12,1.69,28.3,1400.0,141.14,OpenDART,26.31,5.0,True,,,,,,,,,,24.61,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,-59.58,-45.77,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-10,4.55,0,0,16,0,12,0,3,5,36,D,54
058610.KQ,058610,에스피지,16411,우량기업부,소형 Geared Motor,KOSDAQ,주권,KRX,74000.0,88667.5,-16.54213776186314,158100.0,-53.19418089816572,39.27335640137457,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,-30.29,103.2,8.5,190.63,6.76,3.57,66.09,-12.05,45.53,-8.86,496 -> 591 -> 412,3417.0,179.0,91.0,5.24,2.66,283.71,232.87,420.24,1704.88,-1284.64,0.4,60.7,,55.44,OpenDART,-15.66,4.0,True,,,,,,,,,,-8.86,2025.0,11011.0,4.0,OpenDART,126.38,9.88,2.12,2,,,OpenDART,2025.0,CFS,11011,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-07-10,4.55,0,0,0,0,0,0,5,3,8,D,55
089030.KQ,089030,테크윙,16266,중견기업부,"반도체테스트핸들러,C.O.K(Change Over Kit)",KOSDAQ,주권,KRX,43900.0,52873.0,-16.970854689539085,71100.0,-38.25597749648382,31.894736842095853,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,,181.67,12.73,474.8,10.22,4.63,198.75,-14.23,-32.48,,-,1591.0,158.0,90.0,9.93,5.66,-160.89,-486.2,421.68,4215.8,-3794.12,0.3,49.4,130.0,46.46,OpenDART,-13.29,5.0,True,,,,,,,,,,,2025.0,11011.0,5.0,OpenDART,96.1,12.17,7.15,21,394.07,-16.02,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-10,4.55,0,0,0,0,0,0,3,5,8,D,56
007390.KQ,007390,네이처셀,16237,중견기업부,닥터쥬크르,KOSDAQ,주권,KRX,25550.0,22558.0,13.263587197446583,37800.0,-32.407407407407405,45.20833333330697,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,,1126.55,8.75,,23.65,-4.45,18.57,-35.91,-700.0,,-,207.0,-36.0,-28.0,-17.39,-13.53,1.57,-164.33,167.67,117.02,50.65,,,,,,,,,,,,,,,,,,,,,,,97.08,22.77,-33.24,8,,3.86,OpenDART,2025.0,CFS,11011,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-10,4.55,0,0,0,0,0,0,5,5,10,D,57
043260.KQ,043260,성호전자,15849,우량기업부,"전원공급장치,필름콘덴서",KOSDAQ,주권,KRX,22150.0,22673.805,-2.3101768759147405,53200.0,-58.36466165413534,22.34720659916337,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,871.74,6.42,3.02,5.24,3.73,46.27,128.77,11.72,20.63,101.28,331 -> 138 -> 1341,2316.0,76.0,910.0,3.28,39.29,200.87,152.61,295.71,3270.79,-2975.08,,,,,,,,,,,,,,,,,0.01,101.28,,,,,43.43,5.73,-0.06,8,-87.93,-34.9,OpenDART,2025.0,CFS,11011,전자부품 제조업,전자부품 제조업,2026-07-10,4.55,15,0,20,20,15,10,1,3,84,A,58
0009K0.KQ,0009K0,에임드바이오,15488,기술성장기업부,ADC 기반 항암제,KOSDAQ,주권,KRX,24350.0,46499.5,-47.6338455252207,72500.0,-66.41379310344827,48.24561403504822,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,,626.65,1.88,389.86,9.07,5.13,3.32,300.85,,,-,473.0,208.0,50.0,43.97,10.57,178.6,174.97,1064.08,63.97,1000.11,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,69.56,-76.71,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-10,4.55,0,0,6,0,0,0,5,1,12,D,59
060370.KQ,060370,LS마린솔루션,15149,우량기업부,해저케이블등의 건설 및 유지보수 업무,KOSDAQ,주권,KRX,29100.0,29721.25,-2.0902552887243973,50100.0,-41.91616766467065,52.25806451609757,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,-51.36,69.69,2.74,114.15,2.39,2.0,17.67,87.41,-43.55,-28.93,390 -> 405 -> 197,2442.0,70.0,84.0,2.87,3.44,199.34,-565.57,735.64,1109.64,-374.0,,97.5,,81.43,OpenDART,,0.0,False,,,,,,,,,,-28.93,2025.0,11011.0,0.0,OpenDART,114.15,2.39,2.0,1,,,OpenDART,2025.0,CFS,11011,전기 및 통신 공사업,전기 및 통신 공사업,2026-07-10,4.55,0,3,0,0,0,0,5,5,13,D,60
096530.KQ,096530,씨젠,15145,우량기업부,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",KOSDAQ,주권,KRX,29100.0,25827.25,12.671693656893398,35150.0,-17.21194879089616,57.48031496056656,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,7007.69,906.71,18.2,22.83,1.28,4.81,21.66,14.46,,,13 -> 924,4742.0,346.0,484.0,7.3,10.21,1493.34,1088.69,2255.72,2199.82,55.9,3.44,95.5,1000.0,461.18,OpenDART,0.0,5.0,True,,,,,,,,,0.0,,2025.0,11011.0,5.0,OpenDART,21.42,7.81,-4.21,3,6.58,-83.61,,,,,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,2026-07-10,4.55,4,6,0,0,0,10,3,5,28,D,61
083650.KQ,083650,비에이치아이,14961,우량기업부,"보일러,열교환기등",KOSDAQ,주권,KRX,48950.0,68024.25,-28.040367957015327,109500.0,-55.29680365296804,36.33369923160244,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,232.86,26.53,14.47,22.0,10.22,44.36,367.65,91.28,244.75,180.92,267 -> 633 -> 2107,7741.0,755.0,652.0,9.75,8.42,1122.98,938.15,599.51,6531.11,-5931.6,,,,,,,,,,,,,,,,,0.09,180.92,,,,,152.39,14.14,25.58,2,,,OpenDART,2025.0,CFS,11011,일반 목적용 기계 제조업,일반 목적용 기계 제조업,2026-07-10,4.55,4,0,20,20,15,10,5,3,77,A,62
030530.KQ,030530,원익홀딩스,14513,중견기업부,가스캐비닛,KOSDAQ,주권,KRX,18790.0,29353.65,-35.987517736295146,48700.0,-61.41683778234086,29.11660777382278,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,,137.36,5.48,82.4,1.57,2.78,51.37,-3.49,-101.31,,-,6230.0,-4.0,504.0,-0.06,8.09,1180.86,-266.1,1009.31,6684.79,-5675.48,,,,,,,,,,,,,,,,,,,,,,,52.39,2.06,6.15,2,,,OpenDART,2025.0,CFS,11011,기초 화학물질 제조업,기초 화학물질 제조업,2026-07-10,4.55,0,6,0,0,0,0,3,1,10,D,63
082920.KQ,082920,비츠로셀,14100,우량기업부,리튬1차전지,KOSDAQ,주권,KRX,31200.0,28909.23,7.924009044862144,64100.0,-51.326053042121686,22.580645161275754,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,10.56,11.12,33.02,24.0,5.52,18.56,12.21,15.32,33.53,23.31,826 -> 1136 -> 1256,2431.0,693.0,569.0,28.51,23.41,635.86,521.59,243.75,403.47,-159.72,0.83,20.5,260.0,116.83,OpenDART,14.74,5.0,True,,,,,,,,,2.27,23.31,2025.0,11011.0,5.0,OpenDART,183.5,6.4,10.42,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-07-10,4.55,4,0,16,0,12,5,1,3,41,C,64
218410.KQ,218410,RFHIC,13834,우량기업부,GaN 트랜지스터,KOSDAQ,주권,KRX,52200.0,56806.0,-8.108298419181073,112500.0,-53.6,25.791855203611746,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,11.66,23.8,26.79,39.0,4.69,8.84,37.77,61.71,1960.0,28.82,652 -> 969 -> 1082,1858.0,309.0,355.0,16.63,19.11,294.99,242.9,1099.24,1497.25,-398.01,0.77,29.9,400.0,101.41,OpenDART,58.74,4.0,False,,,,,,,,,3.34,28.82,2025.0,11011.0,4.0,OpenDART,39.0,4.69,8.84,1,,,,,,,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,2026-07-10,4.55,0,0,6,0,15,5,3,3,32,D,65
458870.KQ,458870,씨어스,13701,기술성장기업부,심전도검사솔루션 입원환자모니터링솔루션,KOSDAQ,주권,KRX,36000.0,39364.8,-8.54773808072187,63034.0,-42.8879652251166,59.50266429837182,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,,102.08,4.9,26.0,28.02,52.78,36.81,495.06,,,-,482.0,163.0,160.0,33.82,33.2,20.86,4.54,110.96,145.84,-34.88,,,,,,,,,,,,,,,,,,,,,,,22.0,13.09,19.41,3,18.18,114.06,OpenDART,2025.0,CFS,11011,의료용 기기 제조업,의료용 기기 제조업,2026-07-10,4.55,0,0,20,0,0,0,3,5,28,D,66
127120.KQ,127120,제이에스링크,13531,벤처기업부,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",KOSDAQ,주권,KRX,38950.0,29392.4,32.51724935697663,48900.0,-20.347648261758692,60.22099447509154,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,,,2.19,,14.03,-35.13,79.37,21.38,,,-,193.0,-125.0,-164.0,-64.77,-84.97,-93.87,-534.7,404.31,544.44,-140.13,,,,,,,,,,,,,,,,,,,,,,,229.93,38.95,-26.84,8,,-63.98,OpenDART,2025.0,CFS,11011,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,2026-07-10,4.55,0,0,0,0,0,0,3,5,8,D,67
078600.KQ,078600,대주전자재료,12814,우량기업부,"전도성페이스트,태양전지 페이스트,고분자재료,PIG,이차전지용음극재료",KOSDAQ,주권,KRX,84200.0,96322.5,-12.585325339354773,182800.0,-53.93873085339168,28.39838492597042,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,-43.95,667.76,16.15,146.78,5.7,8.6,155.9,16.1,-29.59,444.67,45 -> 2382 -> 1335,2546.0,207.0,209.0,8.13,8.21,109.49,-128.37,870.95,4023.25,-3152.3,0.12,6.7,100.0,15.14,OpenDART,0.0,4.0,False,,,,,,,,,,444.67,2025.0,11011.0,4.0,OpenDART,43.43,5.73,-0.06,8,237.97,-0.52,,,,,전자부품 제조업,전자부품 제조업,2026-07-10,4.55,0,0,6,0,15,0,3,3,27,D,68
323280.KQ,323280,태성,11879,중견기업부,PCB 자동화 설비,KOSDAQ,주권,KRX,38950.0,50935.0,-23.52998920192402,89700.0,-56.57748049052397,27.656249999987892,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,,103.42,5.15,,10.14,-3.0,34.71,-35.98,-141.67,,-,379.0,-25.0,-25.0,-6.6,-6.6,-97.49,-498.39,491.19,444.52,46.67,,,,,,,,,,,,,,,,,,,,,,,96.1,12.17,7.15,21,,-16.68,OpenDART,2025.0,CFS,11011,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-07-10,4.55,0,0,0,0,0,0,3,3,6,D,69
039200.KQ,039200,오스코텍,11879,벤처기업부,신약연구개발,KOSDAQ,주권,KRX,31400.0,47437.0,-33.806943946708266,62000.0,-49.354838709677416,33.12499999997101,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,5847.83,547.23,12.88,25.31,7.86,33.87,23.02,193.53,,,23 -> 1368,998.0,521.0,544.0,52.2,54.51,83.02,,151.92,430.06,-278.14,,,,,,,,,,,,,,,,,0.0,,,,,,108.15,6.76,1.96,7,-76.6,16.27,OpenDART,2025.0,CFS,11011,의약품 제조업,의약품 제조업,2026-07-10,4.55,0,0,20,0,0,10,3,3,36,D,70
031330.KQ,031330,에스에이엠티,11839,우량기업부,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",KOSDAQ,주권,KRX,11840.0,6568.475,80.25492979725125,18860.0,-37.22163308589608,25.98152424938064,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,39.34,6.2,9.39,3.9,1.61,16.55,183.14,30.01,68.99,51.79,329 -> 544 -> 758,37566.0,1139.0,758.0,3.03,2.02,-1202.55,-1206.28,983.32,8901.87,-7918.55,1.94,29.6,230.0,224.35,OpenDART,3.56,5.0,True,,,,,,,,,0.1,51.79,2025.0,11011.0,5.0,OpenDART,21.95,4.03,13.58,2,,,,,,,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,2026-07-10,4.55,15,6,16,20,15,10,3,5,90,S,71
003380.KQ,003380,하림지주,11603,우량기업부,지주사업,KOSDAQ,주권,KRX,10360.0,11293.05,-8.262161240763119,19610.0,-47.16981132075472,54.3062200955119,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,772.77,17.26,9.2,4.36,0.29,7.29,170.94,7.67,15.92,148.93,331 -> 235 -> 2051,132149.0,8874.0,5138.0,6.72,3.89,11410.68,6803.36,14593.4,107306.95,-92713.55,1.16,,120.0,,OpenDART,0.0,3.0,False,,,,,,,,,0.01,148.93,2025.0,11011.0,3.0,OpenDART,78.03,2.9,2.46,3,-94.41,-90.0,OpenDART,2025.0,CFS,11011,기타 금융업,기타 금융업,2026-07-10,4.55,15,10,6,20,15,10,5,3,84,A,72
195940.KQ,195940,HK이노엔,11558,우량기업부,"전문의약품, 숙취해소음료",KOSDAQ,주권,KRX,41000.0,48877.25,-16.11639361870809,57600.0,-28.819444444444443,54.35356200523688,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,22.91,20.56,14.19,13.0,0.88,5.87,57.85,18.52,25.74,26.83,1661 -> 2174 -> 2672,10632.0,1109.0,757.0,10.43,7.12,1620.1,756.77,914.06,7685.33,-6771.27,1.0,15.3,410.0,116.15,OpenDART,6.39,5.0,False,,,,,,,,,0.57,26.83,2025.0,11011.0,5.0,OpenDART,108.15,6.76,1.96,7,-87.98,-86.98,,,,,의약품 제조업,의약품 제조업,2026-07-10,4.55,8,8,6,20,15,8,5,5,75,A,73
347700.KQ,347700,스피어,11238,기술성장기업부,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,KOSDAQ,주권,KRX,21800.0,26406.15,-17.44347434215136,53100.0,-58.94538606403014,49.458707083183036,daily_close,NXT 미확인,2026-07-10 22:42 KST,,,-98.98,1590.82,8.69,31.91,13.02,0.43,49.85,11.94,-40.13,,491 -> 5,956.0,91.0,2.0,9.52,0.21,-146.67,-147.13,41.67,317.23,-275.56,,,,,,,,,,,,,,,,,,,,,,,19.45,5.4,-10.03,4,64.06,141.11,OpenDART,2025.0,CFS,11011,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2026-07-10,4.55,0,0,0,0,0,0,5,3,8,D,74
166090.KQ,166090,하나머티리얼즈,11154,우량기업부,"실리콘부품, 세라믹부품, 특수가스",KOSDAQ,주권,KRX,57000.0,55474.25,2.7503751740672473,81100.0,-29.716399506781748,37.55186721990611,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,20.8,21.83,22.54,26.57,2.66,9.39,47.86,8.7,15.44,5.86,1731 -> 1606 -> 1940,2735.0,501.0,384.0,18.32,14.04,685.43,482.22,394.97,2219.26,-1824.29,0.53,15.1,300.0,57.87,OpenDART,-15.91,5.0,True,,,,,,,,,1.28,5.86,2025.0,11011.0,5.0,OpenDART,26.33,29.39,-19.3,5,0.91,-90.95,,,,,반도체 제조업,반도체 제조업,2026-07-10,4.55,0,3,6,10,4,8,5,5,41,C,75
437730.KQ,437730,삼현,10812,기술성장기업부,"스마트 액추에이터, 스마트 파워유닛",KOSDAQ,주권,KRX,34650.0,45881.45,-24.47928302178767,73200.0,-52.66393442622951,37.49999999998339,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,19.27,100.86,2.21,213.82,9.06,8.46,53.4,-5.38,-85.45,-5.72,369 -> 275 -> 328,950.0,8.0,97.0,0.84,10.21,0.95,-529.71,208.0,703.51,-495.51,,16.24,,15.73,OpenDART,,1.0,False,,,,,,,,,11.1,-5.72,2025.0,11011.0,1.0,OpenDART,213.82,9.06,8.46,1,,,OpenDART,2025.0,CFS,11011,자동차 신품 부품 제조업,자동차 신품 부품 제조업,2026-07-10,4.55,0,0,6,0,0,8,5,3,22,D,76
475830.KQ,475830,오름테라퓨틱,10577,기술성장기업부,항체약물접합체(ADC) 단백질 분해제(TPD) 연구 개발,KOSDAQ,주권,KRX,48650.0,79972.75,-39.166778683989236,143700.0,-66.14474599860822,37.053571428559856,nxt_web_latest,NXT 체결가,2026-07-10 22:32 KST,,,,,7.93,,11.04,-33.22,29.37,,,,-,0.24,-518.0,-420.0,-215662.5,-174870.83,-359.89,,40.65,384.37,-343.72,,,,,,,,,,,,,,,,,,,,,,,97.08,22.77,-33.24,8,,-51.52,OpenDART,2025.0,CFS,11011,기초 의약물질 제조업,기초 의약물질 제조업,2026-07-10,4.55,0,0,0,0,0,0,5,1,6,D,77
