yf_symbol,symbol,name,market_cap,listing_department,products,krx_market,security_group,krx_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,dividend_year,dividend_report_code,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_per_gap,peer_pbr_gap,sector,industry,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
267260.KS,267260,HD현대일렉트릭,242597,,"변압기, 고압차단기, 회전기, 배전반 등",KOSPI,주권,KRX,659000.0,777250.0,981700.0,994416.6666666666,924855.0,-28.745587146093172,1420000.0,-53.59154929577464,40.740740740739824,-30.26,-52.56,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,46.07,25.65,34.26,22.0,10.09,41.5,134.63,22.79,48.77,68.14,7189 -> 13914 -> 20324,40795.0,9953.0,7318.0,24.4,17.94,9595.73,7176.58,9507.82,27368.8,-17860.98,,34.88,,2555.48,OpenDART,227.11,0.0,False,3.0,OpenDART,,4.0,,,1217917.0,,,84.81,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,0.48,2025.0,11011.0,3,2,2,2,68.14,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-03,4.69,4,0,20,20,15,10,5,3,77,A,29
005490.KS,005490,POSCO홀딩스,240498,,"열연코일,냉연강판,후판,선재,스테인리스 제조",KOSPI,주권,KRX,300000.0,307700.0,368450.0,371575.0,349587.5,-14.184574677298246,535000.0,-43.925233644859816,48.16326530611695,-6.25,-40.71,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-38.15,27.33,32.57,13.0,0.4,1.18,68.64,-4.94,-15.94,-36.54,20079 -> 13073 -> 8085,690949.0,18271.0,5044.0,2.64,0.73,45719.1,-16728.84,70498.0,428147.47,-357649.47,3.33,115.0,10000.0,7562.08,OpenDART,-5.9,5.0,True,5.0,OpenDART,,4.0,,,523322.0,,,74.44,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,,2025.0,11011,1,0,0,0,-36.54,,,,,,1차 철강 제조업,1차 철강 제조업,2026-08-03,4.69,8,10,0,0,0,0,5,5,28,D,30
298040.KS,298040,효성중공업,232647,,-,KOSPI,주권,KRX,2450000.0,2625300.0,3333883.3333333335,3081400.0,2651730.0,-7.607486433384998,4601000.0,-46.75070636818083,46.482928835869735,-26.27,-46.7,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,133.52,20.47,26.54,28.0,9.03,24.41,190.31,21.93,106.07,111.72,12438 -> 23876 -> 55755,59685.0,7470.0,5028.0,12.52,8.42,4930.1,3010.24,2167.73,47381.62,-45213.89,0.31,13.4,7500.0,698.38,OpenDART,73.21,3.0,False,3.0,OpenDART,,4.0,,,4720000.0,,,92.65,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.21,2025.0,11011.0,3,2,2,2,111.72,,,,,,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2026-08-03,4.69,0,0,20,20,15,10,5,3,73,A,31
015760.KS,015760,한국전력,221477,,"전력자원개발,발전,송전,전력용기자재확보",KOSPI,주권,KRX,34250.0,34927.5,37532.5,43505.833333333336,45948.25,-25.459620333745033,67900.0,-49.55817378497791,51.20772946852976,-10.46,-23.97,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,144.73,3.62,52.72,4.0,0.43,19.4,416.85,4.32,61.28,,5439 -> 13311,974293.0,134906.0,86667.0,13.85,8.9,208801.54,49425.25,22408.11,2056045.13,-2033637.02,4.5,11.6,1542.0,9899.09,OpenDART,623.94,2.0,False,2.0,OpenDART,,4.0,,,55714.0,,,62.67,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,1,0,0,0,,,,,,,전기업,전기업,2026-08-03,4.69,15,10,16,20,0,10,5,3,79,A,32
010130.KS,010130,고려아연,212904,,"연,아연괴 제조,판매",KOSPI,주권,KRX,1007000.0,1012250.0,1195916.6666666667,1426325.0,1380450.0,-27.052772646600747,2115000.0,-52.38770685579196,49.464668094216925,-9.69,-42.36,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,319.09,54.23,28.14,15.0,1.73,8.48,82.36,37.63,70.27,21.41,26127 -> 9190 -> 38514,165879.0,12319.0,7702.0,7.43,4.64,-6282.11,-15712.09,34510.7,92115.02,-57604.32,1.99,52.6,20000.0,4078.65,OpenDART,0.0,5.0,True,5.0,OpenDART,,4.0,,,1689500.0,,,67.78,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.05,2025.0,11011.0,1,0,0,0,21.41,,,,,,1차 비철금속 제조업,1차 비철금속 제조업,2026-08-03,4.69,8,6,6,20,12,10,5,3,70,A,33
138040.KS,138040,메리츠금융지주,201318,,투자사업,KOSPI,주권,KRX,120000.0,117210.0,110748.33333333333,114393.33333333333,112969.5,6.223361172705907,146200.0,-17.920656634746923,53.724604966122975,6.29,7.53,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,6.73,7.76,14.23,9.0,1.91,22.53,1102.87,16.25,-9.92,10.07,10480 -> 11897 -> 12698,203170.0,28727.0,23501.0,14.14,11.57,-64720.07,-65197.88,31532.99,1241967.76,-1210434.77,,,,,,235.23,0.0,True,3.0,OpenDART,,3.75,,,148250.0,,,23.54,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,1.34,,,18,17,17,16,10.07,8.0,0.87,8.82,12.5,119.54,기타 금융업,기타 금융업,2026-08-03,4.69,12,3,20,10,8,5,5,5,68,B,34
000150.KS,000150,두산,200479,,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",KOSPI,주권,KRX,1187000.0,1200150.0,1502283.3333333333,1345783.3333333333,1145150.0,3.654543072959874,2203000.0,-46.11892873354517,49.99999999999939,-17.17,-33.69,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,220.26,21.03,52.0,8.48,4.99,169.14,9.11,5.87,,-,197841.0,10627.0,2495.0,5.37,1.26,9819.08,834.83,49279.03,206934.67,-157655.64,0.34,94.61,4000.0,717.01,OpenDART,25.99,5.0,False,5.0,OpenDART,,4.0,,,2305385.0,,,94.22,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,,23.0,5.43,6.6,126.09,56.17,전자부품 제조업,전자부품 제조업,2026-08-03,4.69,0,0,0,0,0,0,5,3,8,D,35
011200.KS,011200,HMM,195721,,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",KOSPI,주권,KRX,20550.0,20200.0,19880.0,20440.5,20328.15,1.0913437769792063,25950.0,-20.809248554913296,61.76470588218339,7.2,0.0,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-61.33,8.23,8.11,12.0,0.7,6.9,26.31,-6.91,-58.4,3.39,1829 -> 5055 -> 1955,108914.0,14612.0,18787.0,13.42,17.25,33051.31,17064.29,17607.67,69918.56,-52310.89,3.41,35.15,700.0,6602.66,OpenDART,-16.45,5.0,True,5.0,OpenDART,,3.25,,,22700.0,,,10.46,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,3.39,,,,,,해상 운송업,해상 운송업,2026-08-03,4.69,12,10,6,0,4,0,3,5,40,C,36
042700.KS,042700,한미반도체,193007,,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",KOSPI,주권,KRX,197700.0,210595.0,275090.0,277059.1666666667,223739.5,-11.638311518529362,409500.0,-51.72161172161173,49.374478732274014,-14.97,-49.89,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,41.96,44.0,7.49,89.77,25.0,34.76,17.82,3.18,-1.57,-9.81,2745 -> 1573 -> 2233,5767.0,2514.0,2140.0,43.59,37.11,2286.27,1348.92,2762.35,1230.04,1532.31,0.4,35.5,800.0,758.82,OpenDART,58.74,5.0,True,5.0,OpenDART,,4.0,,,380000.0,,,92.21,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,2.14,2025.0,11011.0,3,2,2,2,-9.81,,,,,,특수 목적용 기계 제조업,특수 목적용 기계 제조업,2026-08-03,4.69,0,0,20,0,0,10,5,3,38,D,37
006800.KS,006800,미래에셋증권,186055,,"유가증권매매,유가증권위탁매매,유가증권인수",KOSPI,주권,KRX,32500.0,37882.5,50688.333333333336,58079.708333333336,45063.845,-27.880099889390266,83800.0,-61.217183770883054,37.04414587330063,-23.98,-61.22,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,76.41,11.79,10.09,8.0,1.53,12.36,1015.01,31.65,61.19,126.19,421 -> 1221 -> 2154,292830.0,19151.0,15829.0,6.54,5.41,-68609.61,-69186.45,16980.57,1368057.27,-1351076.7,0.92,11.1,300.0,1741.85,OpenDART,14.47,5.0,True,5.0,OpenDART,,3.71,,,65313.0,,,100.96,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.1,2025.0,11011.0,5,4,4,4,126.19,5.5,1.1,12.42,45.45,39.09,금융 지원 서비스업,금융 지원 서비스업,2026-08-03,4.69,15,6,12,20,15,10,5,1,84,A,38
010140.KS,010140,삼성중공업,183920,,"선박(벌크선,원유운반선),철구조물,에너지플랜트 생산,판매/토목건축업",KOSPI,주권,KRX,20700.0,21697.5,25632.5,27170.833333333332,26846.5,-22.89497699886391,34400.0,-39.825581395348834,45.41832669317643,-11.91,-35.01,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,749.32,97.29,28.99,19.0,3.92,13.73,265.05,7.54,71.51,,73 -> 620,106500.0,8622.0,5358.0,8.1,5.03,15628.49,13465.94,7726.15,108538.31,-100812.16,,,,,,,,,,,,4.0,,,38762.0,,,87.26,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,,,3,2,2,2,,,,,,,선박 및 보트 건조업,선박 및 보트 건조업,2026-08-03,4.69,4,0,12,20,0,10,5,5,56,B,39
096770.KS,096770,SK이노베이션,182577,,"석유정제,석유화학제품,윤활유제품,아스팔트제품,의약중간체 제조,판매,유전개발,대체에너지사업",KOSPI,주권,KRX,106800.0,112170.0,111923.33333333333,116846.66666666667,115660.0,-7.660383883797336,149800.0,-28.704939919893192,48.64532019703594,12.42,-27.2,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,53.47,14.41,7.0,0.77,-14.42,190.2,8.11,26.15,,-,802961.0,4487.0,-54364.0,0.56,-6.77,22830.53,-33675.57,160915.52,692169.86,-531254.34,,,,,,-10.7,0.0,True,3.0,OpenDART,,3.93,,,182769.0,,,71.13,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,,,,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-03,4.69,15,10,0,0,0,0,5,5,35,D,40
033780.KS,033780,KT&G,182291,,"잎담배,제조담배,홍삼,홍삼제품 제조,판매",KOSPI,주권,KRX,174100.0,178585.0,179140.0,171868.33333333334,159901.5,8.87952896001601,189000.0,-7.883597883597885,51.77111716619279,-0.57,-0.74,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-0.02,13.64,51.14,15.0,2.0,11.77,51.98,11.35,13.03,16.47,6615 -> 8975 -> 8973,65797.0,13437.0,11023.0,20.42,16.75,5828.75,-930.03,9135.03,48529.58,-39394.55,3.45,57.6,6000.0,6274.28,OpenDART,6.27,5.0,False,5.0,OpenDART,,4.0,,,232857.0,,,33.75,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,16.47,,,,,,담배 제조업,담배 제조업,2026-08-03,4.69,8,3,12,0,12,0,5,0,40,C,41
017670.KS,017670,SK텔레콤,176127,,"이동전화,무선호출서비스,부가통신",KOSPI,주권,KRX,80800.0,86940.0,95140.0,89505.0,75903.5,6.450954172073751,125200.0,-35.46325878594249,46.54205607475418,-6.48,-15.39,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-67.28,15.89,75.39,17.0,1.57,3.33,132.4,-4.69,-41.14,-38.32,4997 -> 5810 -> 1901,170992.0,10732.0,3751.0,6.28,2.19,39238.47,16005.95,14900.24,171524.91,-156624.67,2.05,86.6,1660.0,3535.51,OpenDART,-20.63,5.0,True,5.0,OpenDART,,3.89,,,117158.0,,,45.0,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,3,2,2,2,-38.32,,,,,,전기 통신업,전기 통신업,2026-08-03,4.69,8,6,0,0,0,0,5,5,24,D,42
051910.KS,051910,LG화학,174363,,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",KOSPI,주권,KRX,243000.0,256125.0,313566.6666666667,326608.3333333333,339322.5,-28.38671175651482,429500.0,-43.42258440046566,44.705882352936264,-13.68,-42.62,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,,29.2,37.6,-600.0,0.58,-5.5,114.54,-5.68,34.98,,-,459322.0,11809.0,-9771.0,2.57,-2.13,82338.59,-56228.12,98999.26,539561.16,-440561.9,0.82,,2000.0,1569.34,OpenDART,-41.52,5.0,True,5.0,OpenDART,,3.81,,,434938.0,,,78.99,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,1,0,0,0,,,,,,,기초 화학물질 제조업,기초 화학물질 제조업,2026-08-03,4.69,0,10,0,0,0,0,5,5,20,D,43
035720.KS,035720,카카오,164788,,인터넷 서비스(인터넷 광고),KOSPI,주권,KRX,37200.0,35600.0,38466.666666666664,44845.0,51022.0,-27.090274783426754,70400.0,-47.159090909090914,60.425531914821626,4.79,-19.65,daily_close,NXT 미확인,2026-08-03 23:06 KST,,,795.16,180.5,28.68,23.0,1.37,4.59,82.49,2.99,47.79,,124 -> 1110,80991.0,7320.0,5180.0,9.04,6.4,14047.63,7903.9,63737.84,125586.03,-61848.19,0.2,6.7,75.0,330.25,OpenDART,7.72,5.0,False,5.0,OpenDART,,4.0,,,63063.0,,,69.52,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,2,1,1,1,,,,,,,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2026-08-03,4.69,4,6,0,20,0,10,3,3,46,C,44
024110.KS,024110,기업은행,161478,,은행업,KOSPI,주권,KRX,20100.0,20930.0,20880.166666666668,22125.083333333332,21448.2,-6.2858421685735895,28550.0,-29.597197898423815,39.772727272600726,-5.63,-6.94,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,2.53,4.67,13.62,6.0,0.45,7.7,1258.51,-9.91,1.71,0.77,3348 -> 3316 -> 3400,292172.0,36556.0,27189.0,12.51,9.31,-30221.46,-34147.86,221431.08,4638365.97,-4416934.89,5.21,30.83,1048.0,8357.02,OpenDART,2.97,5.0,True,5.0,OpenDART,,3.73,,,27333.0,,,35.99,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,2.37,2025.0,11011.0,2,1,1,1,0.77,,,,,,은행 및 저축기관,은행 및 저축기관,2026-08-03,4.69,15,10,6,0,0,2,5,5,43,C,45
018260.KS,018260,삼성에스디에스,157076,,"IT서비스, 물류BPO",KOSPI,주권,KRX,199400.0,199305.0,210156.66666666666,188056.66666666666,181894.0,9.624286672457586,362000.0,-44.9171270718232,56.20155038758927,2.05,17.29,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,0.34,16.5,18.51,23.0,1.7,7.89,31.09,0.74,5.05,4.66,8962 -> 9783 -> 9816,139299.0,9571.0,7827.0,6.87,5.62,12033.28,8438.64,15589.81,31908.04,-16318.23,1.6,32.5,3190.0,2467.47,OpenDART,-0.1,5.0,True,5.0,OpenDART,,4.0,,,258300.0,,,29.54,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,67.65,2025.0,11011.0,2,1,1,1,4.66,,,,,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",2026-08-03,4.69,4,6,6,0,4,2,3,5,30,D,46
267250.KS,267250,HD현대,156880,,지주회사,KOSPI,주권,KRX,195200.0,202085.0,236590.0,250949.16666666666,233171.0,-16.284615153685493,310500.0,-37.133655394524965,50.25041736226457,-5.47,-31.63,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,89.12,15.56,27.22,7.0,1.36,10.25,159.39,5.16,104.47,90.79,3348 -> 6444 -> 12187,712594.0,60996.0,36755.0,8.56,5.16,73848.84,50959.56,63674.75,483507.99,-419833.24,2.05,29.4,4000.0,2826.74,OpenDART,-4.55,5.0,True,5.0,OpenDART,,4.0,,,382000.0,,,95.7,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,0.08,2025.0,11011.0,18,17,17,16,90.79,8.0,0.87,8.82,-12.5,56.32,기타 금융업,기타 금융업,2026-08-03,4.69,15,6,12,20,15,10,5,5,88,S,47
079550.KS,079550,LIG디펜스앤에어로스페이스,153780,,정밀유도무기 등,KOSPI,주권,KRX,686000.0,712550.0,784833.3333333334,757537.5,635355.0,7.971134247782735,1020000.0,-32.745098039215684,47.67857142857024,-14.25,-29.93,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,15.46,25.03,25.99,42.0,10.09,19.2,446.35,31.46,42.97,20.33,7953 -> 9974 -> 11516,43069.0,3194.0,2375.0,7.42,5.51,-5843.05,-8663.03,1251.9,65886.65,-64634.75,0.43,25.4,2950.0,644.43,OpenDART,25.29,5.0,False,5.0,OpenDART,,3.94,,,1141111.0,,,66.34,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,2.72,2025.0,11011.0,1,0,0,0,20.33,,,,,,무기 및 총포탄 제조업,무기 및 총포탄 제조업,2026-08-03,4.69,0,0,16,0,12,8,5,5,46,C,48
003550.KS,003550,LG,150738,,지주회사,KOSPI,주권,KRX,97600.0,98830.0,108300.0,100931.66666666667,93536.0,4.344851180294218,165800.0,-41.133896260554884,50.46948356805853,-3.46,-5.24,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,29.09,16.15,36.99,13.0,0.51,2.64,12.03,1.07,-5.65,-23.3,7867 -> 3585 -> 4628,72525.0,9122.0,10001.0,12.58,13.79,10151.14,8256.22,15114.5,36480.76,-21366.26,3.18,64.86,3100.0,4781.8,OpenDART,1.1,5.0,False,5.0,OpenDART,,4.0,,,140692.0,,,44.15,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,0.45,2025.0,11011,18,17,17,16,-23.3,8.0,0.97,9.04,62.5,-47.42,기타 금융업,기타 금융업,2026-08-03,4.69,8,10,0,20,0,8,5,5,56,B,49
086280.KS,086280,현대글로비스,149925,,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대",KOSPI,주권,KRX,196600.0,193305.0,209791.66666666666,222291.66666666666,209506.5,-6.160429390018925,290500.0,-32.32358003442341,58.48527349227463,-0.2,-10.64,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,58.5,7.56,46.23,9.0,1.44,18.13,78.92,4.08,18.26,27.83,14148 -> 14585 -> 23117,295664.0,20730.0,17347.0,7.01,5.87,25007.61,18775.77,26446.4,81987.66,-55541.26,2.95,25.1,5800.0,4350.0,OpenDART,15.14,2.0,True,4.0,OpenDART,,4.0,,,322750.0,,,64.17,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,0.15,2025.0,11011.0,1,0,0,0,27.83,,,,,,기타 운송관련 서비스업,기타 운송관련 서비스업,2026-08-03,4.69,12,6,16,20,15,10,3,5,87,S,50
064350.KS,064350,현대로템,141557,,"철도차량, 특수중기, 산업기계",KOSPI,주권,KRX,127200.0,154645.0,185680.0,198996.66666666666,200580.0,-36.5839066706551,269000.0,-52.71375464684015,31.797651309842408,-36.56,-51.45,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,89.24,19.33,38.36,15.0,4.16,30.05,206.39,33.41,120.24,118.7,1475 -> 3728 -> 7055,58390.0,10056.0,7705.0,17.22,13.2,9043.13,7478.41,9084.14,62768.0,-53683.86,0.47,8.5,600.0,654.85,OpenDART,144.95,3.0,False,3.0,OpenDART,,4.0,,,286813.0,,,125.48,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,0.17,2025.0,11011.0,1,0,0,0,118.7,,,,,,그외 기타 운송장비 제조업,그외 기타 운송장비 제조업,2026-08-03,4.69,8,0,20,20,15,10,3,3,79,A,51
010950.KS,010950,S-Oil,137013,,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매",KOSPI,주권,KRX,120500.0,135005.0,117888.33333333333,116385.83333333333,102797.0,17.221319688317752,151200.0,-20.304232804232804,38.13333333332622,9.35,-1.23,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-81.34,31.62,79.92,6.0,1.58,2.01,198.82,-6.52,-44.2,,8137 -> 1518,342470.0,2356.0,1770.0,0.69,0.52,39423.04,336.87,18346.58,176695.56,-158348.98,0.27,21.8,330.0,385.15,OpenDART,-60.85,5.0,True,5.0,OpenDART,,3.94,,,159000.0,,,31.95,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,2,1,1,1,,,,,,,석유 정제품 제조업,석유 정제품 제조업,2026-08-03,4.69,15,6,0,0,0,0,5,5,31,D,52
030200.KS,030200,KT,131555,,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",KOSPI,주권,KRX,51900.0,53530.0,54608.333333333336,57918.333333333336,55415.75,-6.3443154698799535,68900.0,-24.67343976777939,47.25274725267456,-3.35,-11.28,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,271.3,13.4,100.0,9.0,0.7,10.22,120.72,6.86,205.02,32.94,3887 -> 1850 -> 6869,282442.0,24691.0,18368.0,8.74,6.5,49417.33,9009.74,35069.71,234905.5,-199835.79,4.62,33.6,2400.0,5809.56,OpenDART,6.98,5.0,False,5.0,OpenDART,,4.0,,,74833.0,,,44.19,,,Naver/FnGuide,,KRW,2026-07-30,2025.0,CFS,11011.0,OpenDART,0.03,2025.0,11011.0,3,2,2,2,32.94,,,,,,전기 통신업,전기 통신업,2026-08-03,4.69,12,10,12,20,15,10,5,5,89,S,53
278470.KS,278470,에이피알,126540,,"화장품, 피부미용기기 등",KOSPI,주권,KRX,338000.0,362425.0,385358.3333333333,364520.8333333333,316667.5,6.736561219575737,459000.0,-26.361655773420477,35.99999999999663,-11.63,-19.91,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,171.08,23.78,37.64,21.0,23.65,75.3,73.11,111.3,197.88,85.08,2249 -> 2842 -> 7704,15273.0,3655.0,2897.0,23.93,18.97,3410.46,3231.29,1543.5,3259.38,-1715.88,1.51,65.8,5090.0,1905.33,OpenDART,,1.0,False,1.0,OpenDART,,4.0,,,530526.0,,,56.96,,,Naver/FnGuide,,KRW,2026-07-31,2025.0,CFS,11011.0,OpenDART,0.12,2025.0,11011.0,3,2,2,2,85.08,,,,,,기타 화학제품 제조업,기타 화학제품 제조업,2026-08-03,4.69,4,0,20,20,15,10,5,5,79,A,54
003670.KS,003670,포스코퓨처엠,121678,,"내화물, 생석회, 음극재 및 양극재",KOSPI,주권,KRX,133500.0,143480.0,190575.0,206595.0,205809.5,-35.134189626815086,296000.0,-54.89864864864865,42.886386898663254,-17.69,-53.73,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,7.52,726.86,9.7,522.0,3.08,0.92,102.65,-20.57,4585.71,,359 -> 386,29387.0,328.0,365.0,1.12,1.24,-335.77,-15428.71,3198.41,46318.17,-43119.76,0.19,60.9,250.0,222.37,OpenDART,-5.9,1.0,True,4.0,OpenDART,,3.74,,,252222.0,,,88.93,,,Naver/FnGuide,,KRW,2026-07-27,2025.0,CFS,11011.0,OpenDART,69.41,2025.0,11011.0,3,1,2,2,,,,,,,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2026-08-03,4.69,0,0,0,0,0,5,5,3,13,D,55
011070.KS,011070,LG이노텍,121412,,기타 전자부품 제조업,KOSPI,주권,KRX,497500.0,639600.0,876300.0,607008.3333333334,465574.0,6.857341690042828,1530000.0,-67.48366013071896,37.15277777777687,-42.95,-21.28,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,-24.04,12.45,27.66,14.0,2.0,6.14,107.02,3.28,-5.81,-22.3,23881 -> 18983 -> 14419,218966.0,6650.0,3413.0,3.04,1.56,13314.02,5768.74,14064.03,61678.29,-47614.26,0.38,13.0,1880.0,444.89,OpenDART,-14.43,2.0,True,4.0,OpenDART,,4.0,,,1247650.0,,,150.78,,,Naver/FnGuide,,KRW,2026-07-28,2025.0,CFS,11011.0,OpenDART,,2025.0,11011.0,6,5,5,5,-22.3,52.0,6.58,6.6,-73.08,-69.6,전자부품 제조업,전자부품 제조업,2026-08-03,4.69,8,3,6,0,0,0,5,1,23,D,56
047810.KS,047810,한국항공우주,120576,,"정부방산 및 완제기 수출(T-50계열, KUH계열, KT-1계열 등), 기체부품",KOSPI,주권,KRX,122000.0,143760.0,150501.66666666666,165351.66666666666,147328.5,-17.191853578907,202000.0,-39.603960396039604,39.97975708501458,-22.09,-30.92,nxt_web_latest,NXT 체결가,2026-08-03 23:02 KST,,,8.05,37.62,24.25,45.0,6.47,10.51,446.57,1.73,11.84,-8.9,2298 -> 1765 -> 1907,36964.0,2692.0,1873.0,7.28,5.07,-9033.16,-10931.13,609.39,84729.1,-84119.71,0.41,26.2,500.0,487.38,OpenDART,25.99,5.0,False,5.0,OpenDART,,3.95,,,190526.0,,,56.17,,,Naver/FnGuide,,KRW,2026-08-03,2025.0,CFS,11011,OpenDART,5.59,2025.0,11011,2,1,1,1,-8.9,,,,,,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",2026-08-03,4.69,0,0,12,0,0,5,5,5,27,D,57
