yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
TXN,TXN,텍사스 인스트루먼트,243.508362995,2026-09-18,Naver exchange listing (USD),266.6400146484375,260.5975036621094,277.89416656494143,275.6152501424154,243.92135040283202,9.313930169739544,332.2799987792969,-19.754419276514444,57.7279829096188,0.39,-12.03,daily_close,일봉 종가,2026-09-19 15:15 KST,,,51.8,25.9,91.65,39.980064,13.21655,35.18,78.036,22.8,14.96,-12.2,7.07 -> 5.2 -> 5.45,17682000000.0,6140000000.0,5001000000.0,34.72,28.28,7153000000.0,2603000000.0,3225000000.0,14048000000.0,-10823000000.0,2.13,85.41,5.68,,yfinance,5.45,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,48.84,3.92,31.0,2.33,324.71,400.0,225.0,21.78,6.68,Finnhub,yfinance,,,2026-09-17,,,,,0.77,-12.2,37.91,14.57,36.28,32,30,30,30,5.46,-9.29,2026-09-18,5.0,0,0,20,16,0,10,3,5,54,C,61
CRWD,CRWD,크라우드 스트라이크 홀딩스,243.338115201,2026-09-18,Naver exchange listing (USD),237.64999389648438,215.85550079345703,204.10570805867513,171.04939568837483,146.9693123626709,61.700419003148085,245.6999969482422,-3.276354559114456,58.64391510032074,24.86,41.24,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-712.5,790.54,76.4,5884.5005,47.236607,1.46,15.958,25.8,,,-,4812005000.0,-293292000.0,-162502000.0,-6.1,-3.38,1612349000.0,1241490000.0,5230125000.0,820077000.0,4410048000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,73.77,4.3,50.0,-1.64,234.09,300.0,119.0,-1.5,1.13,Finnhub,yfinance,,,2026-09-15,,,,,,,37.91,13.18,36.64,32,30,30,30,15422.29,258.4,2026-09-18,5.0,0,0,0,0,0,0,3,0,3,D,62
TMO,TMO,써모 피셔 사이언티픽,240.871869465,2026-09-18,Naver exchange listing (USD),651.4500122070312,623.3010040283203,577.9558364868165,528.212584177653,537.9302507019042,21.10306333525652,658.3200073242188,-1.0435646859816714,61.97530024940685,3.81,32.35,daily_close,일봉 종가,2026-09-19 15:15 KST,652.0,0.08442517194918149,9.4,32.43,94.15,34.125473,4.4479303,13.51,80.575,10.5,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,0.29,9.69,1.88,,yfinance,12.75,10.0,False,10.0,yfinance dividend history,Healthcare,Diagnostics & Research,80.56,4.46,26.0,0.0,631.42,750.0,520.0,-3.07,3.16,Finnhub,yfinance,,,2026-09-16,,,,,3.63,7.16,27.8,7.55,21.96,11,10,9,9,22.75,-41.09,2026-09-18,5.0,0,0,12,0,4,5,3,0,24,D,63
KLAC,KLAC,KLA,231.245715123,2026-09-18,Naver exchange listing (USD),176.99000549316406,177.46650009155275,202.11683349609376,196.9396001180013,174.28470508575438,1.552230533412886,301.7099914550781,-41.33770491338989,51.19029067929606,-4.77,-26.4,daily_close,일봉 종가,2026-09-19 15:15 KST,,,13.8,42.83,93.85,46.286503,34.58625,87.5,96.88,15.2,12.89,34.34,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.52,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,68.57,4.14,26.0,2.86,233.77,325.0,175.0,32.08,0.76,Finnhub,yfinance,,,2026-09-16,,,,,3.35,34.34,37.91,13.18,34.82,32,30,30,30,22.1,162.41,2026-09-18,5.0,0,0,20,0,15,5,5,5,50,C,64
TM,TM,토요타자동차 ADR,226.2663014,2026-09-18,Naver exchange listing (USD),191.52999877929688,194.8039993286133,186.1526662190755,188.70483283996583,202.04234947204588,-5.203043183876396,248.2899932861328,-22.86036330164339,45.33080289990045,-0.37,14.17,daily_close,일봉 종가,2026-09-19 15:15 KST,191.125,-0.21145448852822354,86.9,0.06,2.23,8.361424,15.652382,12.4,114.974,10.4,-21.46,,3595.6 -> 2952.5,50684952000000.0,3766216000000.0,3848098000000.0,7.43,7.59,5472920000000.0,179572000000.0,12659622000000.0,43205469000000.0,-30545847000000.0,3.27,26.38,6.27,,yfinance,-4.47,10.0,True,10.0,yfinance dividend history,Consumer Cyclical,Auto Manufacturers,76.92,,4.0,0.0,231.58,239.31,220.0,20.91,26.87,Finnhub,yfinance,,,2026-09-19,,,,,0.1,,21.75,10.56,18.46,6,5,4,4,-61.56,48.22,2026-09-18,5.0,12,0,12,20,0,10,5,5,64,B,65
C,C,씨티그룹,221.035844896,2026-09-18,Naver exchange listing (USD),131.77000427246094,134.5874984741211,135.51600023905436,132.1125831604004,124.7678998184204,5.612104126326539,145.6699981689453,-9.54211167104116,46.917649961043786,1.62,-8.23,daily_close,일봉 종가,2026-09-19 15:15 KST,132.0931,0.2451967193315027,61.0,11.41,82.11,14.690397,1.1868778,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,2.03,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,155.2,176.0,129.0,17.78,11.88,Finnhub,yfinance,,,2026-09-15,,,,,0.24,31.54,16.44,2.68,13.11,18,17,17,17,-10.64,-55.71,2026-09-18,5.0,8,8,6,20,15,10,5,0,72,A,66
BHP,BHP,BHP 그룹 ADR,219.253212249,2026-09-18,Naver exchange listing (USD),86.2699966430664,91.4609992980957,87.03616663614909,84.85616658528646,78.01919979095459,10.575341549540479,98.69000244140625,-12.584867252094547,26.205779347777735,-7.86,6.88,daily_close,일봉 종가,2026-09-19 15:15 KST,86.05,-0.2550094489705656,-9.0,15.31,4.63,21.953367,4.2268553,24.0,50.473,18.3,33.67,11.46,3.11 -> 3.55 -> 3.86,58760000000.0,25501000000.0,9833000000.0,43.4,16.73,21778000000.0,11929000000.0,18445000000.0,27121000000.0,-8676000000.0,4.59,68.84,3.96,,yfinance,-45.5,9.0,True,9.0,yfinance dividend history,Basic Materials,Other Industrial Metals & Mining,30.77,2.88,6.0,-1.23,76.25,91.0,61.5,-11.61,-3.21,Finnhub,yfinance,,,2026-09-15,,,,,,11.46,,,,3,2,2,2,,,2026-09-18,5.0,4,0,20,0,8,0,3,5,40,C,67
IBM,IBM,IBM(인터내셔널 비지니스 머신),216.266949225,2026-09-18,Naver exchange listing (USD),229.5500030517578,236.16599807739257,241.28966522216797,245.73991584777832,259.6190995025635,-11.582004755589546,329.2300109863281,-30.276707653698587,44.91411724980737,-1.77,-12.71,daily_close,일봉 종가,2026-09-19 15:15 KST,230.1787,0.27388235237811087,-1.8,36.42,66.71,20.570553,6.418453,34.46,188.97,1.1,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,2.94,59.77,6.76,,yfinance,0.6,10.0,False,10.0,yfinance dividend history,Technology,Information Technology Services,51.61,3.8,23.0,-3.23,245.35,350.0,174.0,6.88,3.33,Finnhub,yfinance,,,2026-09-19,,,,,,17.14,39.6,14.61,36.64,32,30,30,30,-48.05,-56.07,2026-09-18,5.0,4,0,20,0,12,0,5,5,46,C,68
MRVL,MRVL,마벨 테크놀로지 그룹,214.182825,2026-09-18,Naver exchange listing (USD),244.25,227.47600021362305,223.22083333333333,207.3997501373291,158.41510025024414,54.18353402811017,316.42999267578125,-22.810730444802658,64.01542627888026,-2.69,-11.73,daily_close,일봉 종가,2026-09-19 15:15 KST,243.391,-0.35168884339816125,50.0,25.69,81.81,80.08197,11.74053,16.52,28.525,36.5,,,-,8194600000.0,1338400000.0,2670100000.0,16.33,32.58,1750500000.0,1391900000.0,2638800000.0,4790300000.0,-2151500000.0,0.1,7.95,0.24,,yfinance,0.0,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.0,4.58,42.0,0.29,289.04,400.0,210.0,18.34,-0.06,Finnhub,yfinance,,,2026-09-19,,,,,1.6,,37.91,14.61,36.64,32,30,30,30,111.24,-19.64,2026-09-18,5.0,0,0,16,5,0,10,3,5,39,D,69
LIN,LIN,린드,212.235267045,2026-09-18,Naver exchange listing (USD),460.3999938964844,476.2375015258789,496.15199991861977,500.78908360799153,482.8820997619629,-4.655816787692291,546.6400146484375,-15.77638270908817,16.670428659826413,-4.34,-10.73,daily_close,일봉 종가,2026-09-19 15:15 KST,461.8,0.30408473546383485,11.3,32.12,88.76,31.645544,5.6551228,18.4,68.947,9.3,7.67,7.72,12.59 -> 13.62 -> 14.61,33986000000.0,9254000000.0,6898000000.0,27.23,20.3,10350000000.0,5089000000.0,5056000000.0,28069000000.0,-23013000000.0,1.39,40.0,6.4,,yfinance,8.63,10.0,False,10.0,yfinance dividend history,Basic Materials,Specialty Chemicals,73.33,4.3,25.0,-5.98,547.24,612.0,400.0,18.86,-0.19,Finnhub,yfinance,,,2026-09-17,,,,,2.8,7.72,,,,3,2,2,2,,,2026-09-18,5.0,0,0,16,0,4,5,1,5,31,D,70
AXP,AXP,아메리칸 익스프레스,210.399531569,2026-09-18,Naver exchange listing (USD),311.55999755859375,326.6890014648437,338.25316569010414,328.2001658121745,335.56539962768557,-7.153717902896467,384.8900146484375,-19.052200446619576,27.52388027488213,-5.92,-9.05,daily_close,일봉 종가,2026-09-19 15:15 KST,,,11.0,18.82,65.89,20.126415,6.6460567,34.38,172.38,12.8,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,1.22,21.48,3.8,,yfinance,16.67,10.0,False,10.0,yfinance dividend history,Financial Services,Credit Services,50.0,3.77,25.0,4.29,374.54,450.0,315.0,20.21,2.13,Finnhub,yfinance,,,2026-09-19,,,,,1.83,17.13,15.53,2.63,13.1,18,17,17,17,29.6,152.7,2026-09-18,5.0,4,0,20,5,12,5,3,5,54,C,71
AMGN,AMGN,암젠,208.494732728,2026-09-18,Naver exchange listing (USD),385.6499938964844,413.52699890136716,394.15116628011066,367.82958424886067,360.34790100097655,7.021573547458865,444.1199951171875,-13.165361132924215,27.416694808098057,-11.09,9.74,daily_close,일봉 종가,2026-09-19 15:15 KST,,,64.9,24.13,85.0,23.700314,17.375114,91.47,490.281,9.5,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,2.61,60.87,10.08,,yfinance,7.05,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,46.51,3.41,29.0,-2.33,388.03,457.0,225.0,0.62,8.95,Finnhub,yfinance,,,2026-09-16,,,,,0.37,6.74,32.16,6.34,14.15,11,10,9,9,-26.3,174.06,2026-09-18,5.0,4,0,20,20,4,10,3,5,66,B,72
TTE,TTE,토탈에너지스,207.220062765,2026-09-18,Naver exchange listing (USD),90.81999969482422,89.84699935913086,85.5134999593099,87.38583342234294,81.71264993667603,11.145581210750127,93.5999984741211,-2.970084214334149,63.61974468418556,-0.09,15.41,daily_close,일봉 종가,2026-09-19 15:15 KST,90.82,3.360226552017722e-07,106.0,8.08,54.15,11.406758,1.5786464,14.48,48.045,27.8,-17.34,-18.35,8.67 -> 6.69 -> 5.78,182344000000.0,19925000000.0,13127000000.0,10.93,7.2,27343000000.0,10390000000.0,24152000000.0,60071000000.0,-35919000000.0,4.67,49.31,4.24,,yfinance,-0.68,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,57.58,4.0,10.0,-1.8,96.4,108.0,81.0,6.14,0.41,Finnhub,yfinance,,,2026-09-19,,,,,0.11,-18.35,17.85,2.19,13.38,5,4,4,4,-36.1,-27.92,2026-09-18,5.0,12,6,12,20,0,10,3,0,63,B,73
SAN,SAN,방코 산탄데르 ADR,204.93351,2026-09-18,Naver exchange listing (USD),14.3100004196167,14.679000043869019,14.242166630427043,13.255416639645894,12.68349997997284,12.823750874853884,15.050000190734863,-4.916941938470709,44.37500483500154,0.7,7.03,daily_close,일봉 종가,2026-09-19 15:15 KST,,,8.7,7.38,3.54,14.362745,1.66187,13.11,,10.2,,17.58,0.65 -> 0.77 -> 0.9,60023000000.0,,14101000000.0,,23.49,-14835000000.0,-22494000000.0,179296000000.0,326212000000.0,-146916000000.0,1.96,25.25,0.28,,yfinance,3.14,5.0,True,9.0,yfinance dividend history,Financial Services,Banks - Diversified,75.86,,3.0,0.0,14.79,15.78,13.0,3.35,11.19,Finnhub,yfinance,,,2026-09-17,,,,,1.65,17.58,16.44,2.68,13.1,18,17,17,17,-12.64,-37.99,2026-09-18,5.0,8,6,12,5,12,5,5,0,53,C,74
TD,TD,토론토 도미니언 은행,201.210302746,2026-09-18,Naver exchange listing (USD),122.33000183105469,120.46349983215332,120.77316665649414,114.45349985758463,106.3310498046875,15.046359511877869,124.80000305175781,-1.979167596397214,53.66350547335202,4.69,2.95,daily_close,일봉 종가,2026-09-19 15:15 KST,122.48,0.12261764628473826,45.0,8.27,57.26,17.889053,2.2077477,12.83,,11.5,,44.71,5.52 -> 4.72 -> 11.56,61281000000.0,,20538000000.0,,33.51,-69646000000.0,-71791000000.0,116929000000.0,442429000000.0,-325500000000.0,2.65,46.36,3.24,,yfinance,-6.62,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,69.57,3.79,3.0,-3.16,122.32,138.53,97.67,-0.01,5.03,Finnhub,yfinance,,,2026-09-17,,,,,0.4,44.71,15.53,2.68,13.11,18,17,17,17,15.19,-17.62,2026-09-18,5.0,8,3,12,20,15,10,5,0,73,A,75
VZ,VZ,버라이존,199.803139464,2026-09-18,Naver exchange listing (USD),48.09000015258789,50.0245002746582,46.93866704305013,47.05266679128011,46.124500045776365,4.261293032685146,51.45000076293945,-6.530613334357506,36.176063861995594,-2.24,5.28,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-22.0,9.01,71.17,13.356771,2.0506158,15.84,184.081,-0.7,2.0,21.51,2.75 -> 4.14 -> 4.06,138191000000.0,29259000000.0,17174000000.0,21.17,12.43,37137000000.0,19676000000.0,19048000000.0,181643000000.0,-162595000000.0,5.88,72.79,2.83,,yfinance,1.92,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,50.0,3.64,22.0,0.0,51.58,71.0,44.0,7.26,0.71,Finnhub,yfinance,,,2026-09-17,,,,,,21.51,18.84,6.49,29.85,8,7,7,7,-29.1,-68.4,2026-09-18,5.0,8,3,16,0,12,0,5,0,44,C,76
STX,STX,씨게이트,196.6980139,2026-09-18,Naver exchange listing (USD),858.7899780273438,829.8179992675781,853.4468322753906,794.9734141031901,619.3195989990235,38.66668831655978,1094.0400390625,-21.50287490727905,54.07186658931995,1.01,-13.54,daily_close,일봉 종가,2026-09-19 15:15 KST,861.2,0.2806299600971311,148.8,51.04,84.45,56.4789,84.053375,371.53,179.88,48.5,120.68,196.6,1.58 -> 6.77 -> 13.9,12195000000.0,4226000000.0,3184000000.0,34.65,26.11,3674000000.0,3105000000.0,1704000000.0,3858000000.0,-2154000000.0,0.34,21.15,2.96,,yfinance,1.18,10.0,False,10.0,yfinance dividend history,Technology,Computer Hardware,86.67,4.56,23.0,0.0,1125.0,1600.0,700.0,31.0,11.27,Finnhub,yfinance,,,2026-09-18,,,,,0.38,196.6,37.91,13.18,34.82,32,30,30,30,48.98,537.73,2026-09-18,5.0,0,0,20,20,15,10,5,5,75,A,77
CRM,CRM,세일즈포스,195.80816,2026-09-18,Naver exchange listing (USD),237.9199981689453,243.21099853515625,199.38499959309897,188.4496669769287,201.56690055847167,18.035251576400626,367.8699951171875,-35.324978572075636,37.115156289795095,15.82,55.75,daily_close,일봉 종가,2026-09-19 15:15 KST,,,118.9,233.06,87.64,22.840038,5.2358894,19.38,110.417,10.8,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,0.74,15.68,1.76,,yfinance,,2.0,False,2.0,yfinance dividend history,Technology,Software - Application,74.58,4.25,54.0,0.44,273.37,475.0,160.0,14.9,34.54,Finnhub,yfinance,,,2026-09-15,,,,,0.19,36.28,39.6,14.61,36.64,32,30,30,30,-42.32,-64.16,2026-09-18,5.0,4,0,16,20,15,10,5,5,75,A,78
APH,APH,암페놀,191.235734181,2026-09-18,Naver exchange listing (USD),77.55000305175781,79.91525039672851,80.41366653442383,75.67358334859212,73.38357494354248,5.677603075920956,88.16000366210938,-12.034936671527925,46.97247497916969,1.3,-4.72,daily_close,일봉 종가,2026-09-19 15:15 KST,,,59.3,16.35,96.7,39.21717,12.356779,38.12,120.415,55.0,81.83,46.56,1.55 -> 1.92 -> 3.34,23094700000.0,5972000000.0,4270300000.0,25.86,18.49,5374700000.0,4378100000.0,11130600000.0,15502000000.0,-4371400000.0,0.64,22.88,0.5,,yfinance,22.53,10.0,False,10.0,yfinance dividend history,Technology,Electronic Components,86.96,4.53,17.0,0.0,99.26,115.0,85.0,27.99,10.71,Finnhub,yfinance,,,2026-09-16,,,,,0.66,46.56,38.29,14.61,34.82,32,30,30,30,2.42,-15.42,2026-09-18,5.0,0,0,20,20,15,10,5,5,75,A,79
QCOM,QCOM,퀄컴,186.606,2026-09-18,Naver exchange listing (USD),177.72000122070312,172.27250061035156,171.65049997965494,178.1756670633952,168.5525,5.438958912328868,251.02000427246094,-29.20086120793659,62.169447945282286,10.56,-9.97,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-23.0,19.11,83.16,19.420507,6.442084,33.75,55.21,-4.0,20.88,-11.66,6.42 -> 8.97 -> 5.01,44284000000.0,12394000000.0,5541000000.0,27.99,12.51,14012000000.0,12820000000.0,5520000000.0,14811000000.0,-9291000000.0,2.07,41.03,3.68,,yfinance,6.31,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,40.82,3.44,30.0,0.0,193.1,400.0,100.0,8.65,0.38,Finnhub,yfinance,,,2026-09-19,,,,,,-11.66,39.6,14.61,36.64,32,30,30,30,-50.96,-55.91,2026-09-18,5.0,4,0,20,0,0,0,3,5,32,D,80
GILD,GILD,길리어드 사이언시스,186.129668317,2026-09-18,Naver exchange listing (USD),150.11000061035156,147.72799911499024,137.93766644795735,135.1380832036336,135.2876498413086,10.95617433404267,155.8000030517578,-3.652119595604881,60.14660454912851,4.65,19.93,daily_close,일봉 종가,2026-09-19 15:15 KST,,,1684.21,72.38,92.31,17.731707,15.728074,-20.68,223.465,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.19,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.25,27.0,0.0,157.41,180.0,123.0,4.86,6.73,Finnhub,yfinance,,,2026-09-17,,,,,0.01,22.75,32.16,6.34,21.96,11,10,9,9,-44.86,148.08,2026-09-18,5.0,8,0,0,20,12,10,3,0,53,C,81
DE,DE,디어,184.421085554,2026-09-18,Naver exchange listing (USD),683.989990234375,667.390493774414,628.1271657307942,601.7770833333333,577.264849243164,18.48807200562019,698.3699951171875,-2.0590811437137293,70.20330499146154,10.15,13.86,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,0.95,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-5.44,7.18,Finnhub,yfinance,,,2026-09-17,,,,,,-26.91,34.91,15.34,43.96,8,6,7,6,-1.24,-61.48,2026-09-18,5.0,0,0,16,0,0,0,1,0,17,D,82
ADI,ADI,애널로그 디바이시스,182.06093651,2026-09-18,Naver exchange listing (USD),375.7200012207031,365.41100006103517,376.28783365885414,384.5385009765625,353.74825103759764,6.2111261663227975,445.4800109863281,-15.659515139898375,59.63504664646323,1.48,-9.06,daily_close,일봉 종가,2026-09-19 15:15 KST,,,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.17,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,24.03,3.47,Finnhub,yfinance,,,2026-09-16,,,,,0.27,-16.56,37.91,14.61,36.64,32,30,30,30,17.16,-63.02,2026-09-18,5.0,0,0,12,20,0,10,3,5,50,C,83
SCHW,SCHW,찰스 슈왑,182.012583899,2026-09-18,Naver exchange listing (USD),105.25,108.49800033569336,105.02100003560385,98.16158313751221,98.09904987335204,7.289520271480697,113.6500015258789,-7.39111430981034,31.245227956469222,-4.14,15.17,daily_close,일봉 종가,2026-09-19 15:15 KST,105.5,0.23752969121140144,42.6,23.57,85.41,20.076782,4.3197103,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.22,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.95,145.0,91.0,18.72,0.93,Finnhub,yfinance,,,2026-09-16,,,,,0.47,35.3,15.53,2.63,13.1,18,17,17,17,29.28,64.25,2026-09-18,5.0,4,0,20,20,15,10,3,0,72,A,84
TMUS,TMUS,T-모바일 US,180.401911874,2026-09-18,Naver exchange listing (USD),168.17999267578125,179.9109992980957,180.75400009155274,185.85650011698405,193.15015014648438,-12.927847817755179,272.8299865722656,-38.357218431620346,34.88424226340594,-7.2,-6.97,daily_close,일봉 종가,2026-09-19 15:15 KST,,,5.3,32.59,43.47,18.787657,3.4310768,17.99,214.035,7.9,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,2.43,41.21,4.08,,yfinance,,3.0,False,3.0,yfinance dividend history,Communication Services,Telecom Services,83.78,4.3,24.0,0.0,243.38,300.0,169.0,44.71,4.98,Finnhub,yfinance,,,2026-09-16,,,,,3.54,18.43,18.84,6.49,29.85,8,7,7,7,-0.28,-47.13,2026-09-18,5.0,4,0,16,0,12,5,3,5,45,C,85
ABT,ABT,애보트 래보라토리,177.554630003,2026-09-18,Naver exchange listing (USD),102.61000061035156,108.14299964904785,104.0051663716634,97.7754166285197,105.20274993896484,-2.4645261935809732,140.22000122070312,-26.822136844196905,20.37259321598988,-10.1,13.39,daily_close,일봉 종가,2026-09-19 15:15 KST,,,-47.5,26.29,81.82,33.343136,3.4543114,10.58,63.212,13.0,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,2.46,78.96,2.52,,yfinance,7.87,10.0,False,10.0,yfinance dividend history,Healthcare,Medical Devices,75.76,4.48,25.0,3.03,120.26,135.0,103.0,17.2,-0.22,Finnhub,yfinance,,,2026-09-16,,,,,,6.82,27.8,7.55,21.96,11,10,9,9,19.94,-54.25,2026-09-18,5.0,0,0,12,0,4,0,1,5,22,D,86
DIS,DIS,월트 디즈니,177.278944228,2026-09-18,Naver exchange listing (USD),102.66999816894531,107.00199966430664,101.83616701761882,101.91575031280517,104.03195026397705,-1.309167127575556,124.01000213623047,-17.208292556790877,35.64251334119366,-4.33,1.53,daily_close,일봉 종가,2026-09-19 15:15 KST,102.77,0.09740122025728365,-48.3,41.28,78.66,22.28866,1.699632,8.01,39.404,6.8,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,1.46,30.93,1.5,,yfinance,,3.0,False,7.0,yfinance dividend history,Communication Services,Entertainment,89.19,4.58,32.0,0.3,127.84,160.0,88.0,24.52,5.52,Finnhub,yfinance,,,2026-09-18,,,,,,130.44,18.79,6.49,29.85,8,7,7,7,18.62,-73.81,2026-09-18,5.0,4,6,6,0,15,0,5,5,41,C,87
PEP,PEP,펩시코,177.094679651,2026-09-18,Naver exchange listing (USD),129.75,138.47000045776366,138.9923329671224,144.72749977111818,148.24024978637695,-12.473164213513202,176.10000610351562,-26.320275126095126,10.857489568974003,-8.68,-8.8,daily_close,일봉 종가,2026-09-19 15:15 KST,,,137.0,23.05,81.49,17.76984,8.304382,51.51,238.949,6.4,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,4.56,75.33,5.92,,yfinance,7.52,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,40.0,3.33,22.0,0.0,155.0,183.0,124.0,19.46,0.48,Finnhub,yfinance,,,2026-09-17,,,,,0.13,-4.36,25.77,9.78,29.72,6,5,4,4,-31.04,-15.09,2026-09-18,5.0,8,0,20,20,0,10,1,5,64,B,88
