yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
TJX,TJX,TJX,0.0,150.52999877929688,153.5382502746582,-1.9592847319674318,168.41000366210938,-10.616949405622114,25.990231806686012,-10.62,-4.41,daily_close,일봉 종가,2026-07-15 13:31 KST,,,29.3,27.36,93.98,29.38835,16.07712,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.28,33.07,1.92,,yfinance,,,,,,Consumer Cyclical,Apparel Retail,84.62,,,0.62,,,,,7.25,Finnhub,,,,,,,,,1.0,12.32,24.13,12.63,20.16,7,6,4,4,21.79,27.29,2026-07-14,4.25,0,0,20,16,8,8,3,5,60,B,71
VRTX,VRTX,VRTX,0.0,480.25,447.90164978027343,7.22219939033394,529.5900268554688,-9.316645773794795,55.08379283896089,7.94,10.24,daily_close,일봉 종가,2026-07-15 13:31 KST,,,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,,,,,,,,,,,,,,,,,,,0.48,9.32,23.01,3.59,15.2,15,14,13,13,28.95,82.7,2026-07-14,4.25,0,0,20,20,8,10,3,0,61,B,72
C,C,C,0.0,140.7100067138672,116.6887999343872,20.585700421108825,145.6699981689453,-3.4049505851751443,40.90522021488006,0.63,8.79,daily_close,일봉 종가,2026-07-15 13:31 KST,,,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,1.71,29.17,2.4,,yfinance,,,,,,Financial Services,Banks - Diversified,,,,,,,,,,,,,,,,,,,0.31,31.54,18.83,3.0,15.92,16,15,15,15,-6.46,-57.68,2026-07-14,4.25,8,6,6,20,15,10,5,0,70,A,73
SCHW,SCHW,SCHW,0.0,102.37999725341797,94.98824977874756,7.781749313086324,107.20999908447266,-4.505178502286007,74.4297077166256,12.38,10.54,daily_close,일봉 종가,2026-07-15 13:31 KST,,,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.25,22.47,1.28,,yfinance,,,,,,Financial Services,Capital Markets,85.71,,,0.0,,,,,0.71,Finnhub,,,,,,,,,0.48,35.3,18.83,2.86,15.43,16,15,15,15,-2.58,32.03,2026-07-14,4.25,4,0,16,20,15,10,1,0,66,B,74
DE,DE,DE,0.0,585.6400146484375,538.2425001525879,8.805977692659484,662.489990234375,-11.600171582781137,47.95534599953497,1.41,0.25,daily_close,일봉 종가,2026-07-15 13:31 KST,,,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.11,36.71,6.48,,yfinance,,,,,,Industrials,Farm & Heavy Construction Machinery,61.76,,,0.0,,,,,7.18,Finnhub,,,,2026-07-14,,,,,,-26.91,30.17,12.17,43.06,7,6,6,6,18.99,-48.66,2026-07-14,4.25,0,0,16,0,0,0,5,5,26,D,75
ADP,ADP,ADP,0.0,251.0500030517578,238.16305068969726,5.410978875497766,326.80999755859375,-23.181663680057074,77.68713716245354,10.98,25.28,daily_close,일봉 종가,2026-07-15 13:31 KST,,,10.5,26.77,90.64,21.969246,14.871616,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.71,60.45,6.8,,yfinance,,,,,,Technology,Software - Application,34.78,,,0.0,,,,,0.98,Finnhub,,,,,,,,,2.09,10.25,35.07,9.57,33.3,19,17,18,18,-37.36,55.4,2026-07-14,4.25,4,0,20,0,8,5,1,5,43,C,76
PLTR,PLTR,PLTR,0.0,133.72000122070312,156.31139987945556,-14.452815774265027,207.17999267578125,-35.45708758182874,66.67320385249408,4.48,-6.33,daily_close,일봉 종가,2026-07-15 13:31 KST,,,325.0,287.86,62.25,141.26967,35.668083,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,68.42,,,0.0,,,,,14.6,Finnhub,,,,,,,,,0.43,164.38,30.3,9.57,34.89,19,17,18,18,366.24,272.71,2026-07-14,4.25,0,0,20,20,15,10,1,5,71,A,77
MDLZ,MDLZ,MDLZ,0.0,59.86000061035156,58.700550117492675,1.9751952759185014,75.70999908447266,-20.93514551022068,45.689655362706546,-4.97,4.89,daily_close,일봉 종가,2026-07-15 13:31 KST,59.19,-1.1192793242900534,41.3,23.6,90.08,28.633663,2.8833501,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.34,97.52,2.0,,yfinance,,,,,,Consumer Defensive,Confectioners,64.71,,,-1.0,,,,,3.79,Finnhub,,,,2026-07-14,,,,,0.69,-27.74,24.99,9.3,30.13,9,7,6,6,14.58,-69.0,2026-07-14,4.25,0,3,12,20,0,10,5,5,55,B,78
ADI,ADI,ADI,0.0,386.010009765625,322.4738010406494,19.702750586230277,445.4800109863281,-13.349645271183283,41.12289647657695,-7.61,9.1,daily_close,일봉 종가,2026-07-15 13:31 KST,,,110.5,41.41,93.4,57.79792,5.615175,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.14,60.57,4.4,,yfinance,,,,,,Technology,Semiconductors,84.62,,,1.69,,,,,3.84,Finnhub,,,,,,,,,0.52,-16.56,30.3,9.74,34.89,19,17,18,18,90.75,-42.35,2026-07-14,4.25,0,0,6,20,0,10,5,5,46,C,79
LRCX,LRCX,LRCX,0.0,329.9200134277344,230.2537493133545,43.285403348087556,433.3299865722656,-23.864024265324126,42.1853234103674,-10.06,26.43,daily_close,일봉 종가,2026-07-15 13:31 KST,,,40.8,22.65,88.05,74.10227,46.22637,66.76,35.282,23.8,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.32,19.09,1.04,,yfinance,,,,,,Technology,Semiconductor Equipment & Materials,80.95,,,2.9,,,,,5.06,Finnhub,,,,,,,,,1.82,11.79,30.3,9.57,33.3,19,17,18,18,144.56,383.03,2026-07-14,4.25,0,0,20,5,8,10,5,5,53,C,80
CB,CB,CB,0.0,354.739990234375,314.0834504699707,12.944502393732908,361.1700134277344,-1.780331410222666,66.4773484652354,8.11,8.01,daily_close,일봉 종가,2026-07-15 13:31 KST,347.0,-2.1818769936993077,78.7,12.8,84.79,12.437411,1.8518636,15.43,31.458,10.2,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.15,13.72,4.08,,yfinance,,,,,,Financial Services,Insurance - Property & Casualty,54.29,,,0.0,,,,,6.53,Finnhub,,,,,,,,,0.16,8.53,18.83,3.0,15.92,16,15,15,15,-33.95,-38.27,2026-07-14,4.25,8,3,16,20,8,10,1,0,66,B,81
MRSH,MRSH,마쉬,0.0,181.52999877929688,178.4792995452881,1.7092734237421703,244.27000427246094,-25.684694966960947,72.69693099027396,7.62,-0.57,daily_close,일봉 종가,2026-07-15 13:31 KST,175.23,-3.470500094563647,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15,,,,,,,27.24,3.97,24.41,12,10,9,9,,,2026-07-14,4.25,0,0,0,0,0,0,1,5,6,D,82
GILD,GILD,GILD,0.0,131.39999389648438,130.6104998779297,0.6044644337879028,155.8000030517578,-15.661109548995059,60.86955269646125,4.63,-5.16,daily_close,일봉 종가,2026-07-15 13:31 KST,,,54.8,72.38,92.21,17.187756,6.6724763,43.36,94.635,4.4,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.5,43.4,3.28,,yfinance,,,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,,,,,,2026-07-14,,,,,0.31,22.75,25.51,3.59,15.2,15,14,13,13,-32.62,85.86,2026-07-14,4.25,8,0,20,20,12,10,3,5,78,A,83
PANW,PANW,PANW,0.0,352.8900146484375,206.13035011291504,71.1975041303378,357.5299987792969,-1.2977887580626866,67.22058389757615,26.2,111.35,daily_close,일봉 종가,2026-07-15 13:31 KST,,,-56.04,116.13,83.09,289.73685,9.70557,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,,,-0.32,,,,,4.94,Finnhub,,,,2026-07-14,,,,,,58.11,30.3,9.61,34.89,19,17,18,18,856.23,0.99,2026-07-14,4.25,0,0,0,0,15,0,1,0,16,D,84
AMT,AMT,AMT,0.0,169.5,180.27280036926268,-5.9758323758194045,242.8300018310547,-30.19808148832982,38.752266919281475,-9.45,-5.1,daily_close,일봉 종가,2026-07-15 13:31 KST,,,76.9,45.04,96.67,28.3479,22.313797,29.95,444.55,6.8,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,4.12,82.26,6.98,,yfinance,,,,,,Real Estate,REIT - Specialty,,,,,,,,,,,,,,,,,,,0.37,30.31,,,,2,1,1,1,,,2026-07-14,4.25,0,0,20,20,15,10,5,5,75,A,85
KLAC,KLAC,KLAC,0.0,222.25,156.21846496582032,42.268713271908666,301.7099914550781,-26.336546254852482,44.30094101031882,-12.69,28.11,daily_close,일봉 종가,2026-07-15 13:31 KST,,,11.8,2.42,93.8,70.436264,55.73638,94.98,105.4,11.5,37.92,-3.81,21.92 -> 24.15 -> 20.28,12156162000.0,5014227000.0,4061643000.0,41.25,33.41,4081903000.0,3741694000.0,2078908000.0,6088282000.0,-4009374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,-3.81,22.22,3.22,18.3,12,9,8,8,216.99,1630.94,2026-07-14,4.25,0,0,20,0,0,5,5,5,35,D,86
SO,SO,SO,0.0,96.47000122070312,92.8307001876831,3.9203636573484397,99.72000122070312,-3.259125511648368,55.56357933762195,2.63,1.65,daily_close,일봉 종가,2026-07-15 13:31 KST,95.62,-0.8811041877759449,-0.8,19.71,72.56,24.327366,2.8885515,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.15,75.7,3.04,,yfinance,,,,,,Utilities,Utilities - Regulated Electric,42.42,,,0.0,,,,,3.15,Finnhub,,,,,,,,,,4.06,,,,3,2,2,2,,,2026-07-14,4.25,4,3,12,0,4,0,3,0,26,D,87
MO,MO,MO,0.0,71.87000274658203,65.14125032424927,10.329479997450921,74.55000305175781,-3.5949030120295746,51.34298400728985,-0.1,10.67,daily_close,일봉 종가,2026-07-15 13:31 KST,70.4,-2.0453634206267446,106.3,9.83,63.44,14.935282,-37.221645,,,5.3,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,5.9,87.68,4.24,,yfinance,,,,,,Consumer Defensive,Tobacco,52.17,,,-2.0,,,,,-0.83,Finnhub,,,,,,,,,0.14,-5.05,25.56,9.03,29.15,9,7,7,7,-41.57,,2026-07-14,4.25,8,0,0,20,0,10,5,0,43,C,88
DUK,DUK,DUK,0.0,126.86000061035156,124.47425029754639,1.9166617248966868,133.4600067138672,-4.945306287647481,54.46912973664789,1.51,-1.38,daily_close,일봉 종가,2026-07-15 13:31 KST,,,12.0,22.09,70.77,19.319508,1.8294882,9.66,161.495,11.3,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.36,65.23,4.26,,yfinance,,,,,,Utilities,Utilities - Regulated Electric,50.0,,,1.72,,,,,2.48,Finnhub,,,,,,,,,1.61,33.51,,,,3,2,2,2,,,2026-07-14,4.25,4,3,6,5,15,5,5,0,43,C,89
BSX,BSX,BSX,0.0,44.650001525878906,76.57015003204346,-41.68745717855646,108.13999938964844,-58.71092863150786,43.82316253953264,-4.82,-29.6,daily_close,일봉 종가,2026-07-15 13:31 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,80.0,,,-7.8,,,,,2.21,Finnhub,,,,2026-07-14,,,,,0.18,34.65,25.51,5.51,16.27,15,14,13,13,-30.0,-55.49,2026-07-14,4.25,8,3,12,20,15,10,5,3,76,A,90
CI,CI,CI,0.0,304.5,280.4896998596191,8.560136130630704,366.8500061035156,-16.996048811819307,69.66582516442043,2.18,10.18,daily_close,일봉 종가,2026-07-15 13:31 KST,303.3488,-0.3780623973727478,29.1,16.46,92.75,11.750213,1.7368547,16.27,72.805,4.6,-3.43,12.94,17.39 -> 12.12 -> 22.18,273854000000.0,8154000000.0,5957000000.0,2.98,2.18,9601000000.0,8389000000.0,7676000000.0,31463000000.0,-23787000000.0,2.05,25.82,6.24,,yfinance,,,,,,Healthcare,Healthcare Plans,84.85,,,-0.44,,,,,-0.99,Finnhub,,,,,,,,,0.4,12.94,25.51,5.51,15.2,15,14,13,13,-53.94,-68.48,2026-07-14,4.25,12,6,16,20,8,8,1,5,76,A,91
ZTS,ZTS,ZTS,0.0,74.06999969482422,114.88020034790038,-35.52413777960654,196.47999572753906,-62.30150585022513,40.91803921206329,-6.91,-37.78,daily_close,일봉 종가,2026-07-15 13:31 KST,,,6.0,29.69,102.99,11.780328,9.1669855,67.75,286.236,2.9,6.04,8.97,5.07 -> 5.47 -> 6.02,9467000000.0,3597000000.0,2673000000.0,38.0,28.23,2904000000.0,2283000000.0,2310000000.0,9238000000.0,-6928000000.0,2.86,33.28,2.12,,yfinance,,,,,,Healthcare,Drug Manufacturers - Specialty & Generic,58.33,,,-5.67,,,,,2.47,Finnhub,,,,,,,,,1.96,8.97,25.51,3.59,15.2,15,14,13,13,-53.82,155.35,2026-07-14,4.25,12,0,20,5,8,5,5,1,56,B,92
ICE,ICE,ICE,0.0,137.6699981689453,155.80630043029785,-11.640288108545437,188.4499969482422,-26.946139348170757,58.060062850613726,-2.04,-15.93,daily_close,일봉 종가,2026-07-15 13:31 KST,,,79.7,31.44,96.33,17.890831,2.3599777,13.85,70.986,20.4,13.28,17.35,4.19 -> 4.78 -> 5.77,12640000000.0,4999000000.0,3315000000.0,39.55,26.23,4662000000.0,3871000000.0,837000000.0,20279000000.0,-19442000000.0,1.51,28.53,2.08,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,,,,,,,,,,,,,,,,,,,0.22,17.35,18.83,3.0,15.92,16,15,15,15,-4.99,-21.33,2026-07-14,4.25,8,3,12,20,12,10,3,5,73,A,93
CME,CME,CME,0.0,245.10000610351562,279.49444938659667,-12.305948600613052,326.4599914550781,-24.921885523836963,52.34324305353311,-9.06,-17.26,daily_close,일봉 종가,2026-07-15 13:31 KST,,,21.3,21.98,92.62,18.826088,3.0015087,15.92,14.059,14.4,7.58,12.23,8.86 -> 9.67 -> 11.16,6520600000.0,4229500000.0,4072200000.0,64.86,62.45,4277100000.0,4193600000.0,4416900000.0,3422300000.0,994600000.0,2.12,95.56,5.2,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,47.62,,,0.0,,,,,-0.01,Finnhub,,,,,,,,,0.88,12.23,18.62,2.86,15.43,16,15,15,15,1.11,4.95,2026-07-14,4.25,4,0,16,16,8,8,5,5,62,B,94
EQIX,EQIX,EQIX,0.0,1039.530029296875,915.6184497070312,13.53310209394443,1115.93994140625,-6.847134803068987,31.13021130532688,-1.55,-2.93,daily_close,일봉 종가,2026-07-15 13:31 KST,1024.21,-1.4737457182682099,20.0,79.09,100.05,71.92832,7.0600653,10.06,162.961,12.1,21.06,15.53,10.31 -> 8.5 -> 13.76,9217000000.0,1966000000.0,1350000000.0,21.33,14.65,3911000000.0,-400000000.0,1727000000.0,22726000000.0,-20999000000.0,1.9,132.99,19.7,,yfinance,14.8,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,79.49,4.47,29.0,0.0,1198.97,1350.0,950.0,15.34,-1.66,Finnhub,yfinance,,,2026-07-15,,,,,3.6,15.53,,,,2,1,1,1,,,2026-07-14,4.25,0,0,12,0,12,8,3,0,35,D,95
SHW,SHW,SHW,0.0,328.9700012207031,333.14274932861326,-1.2525405749695977,399.7099914550781,-17.69782886258554,55.06424833191558,3.68,-1.31,daily_close,일봉 종가,2026-07-15 13:31 KST,,,7.5,31.31,82.92,33.10577,19.052626,60.72,329.521,6.8,0.93,5.32,9.25 -> 10.55 -> 10.26,23574300000.0,3796700000.0,2568500000.0,16.11,10.9,3451600000.0,2654000000.0,207200000.0,12942600000.0,-12735400000.0,0.97,30.45,3.2,,yfinance,,,,,,Basic Materials,Specialty Chemicals,,,,,,,,,,,,,,,,,,,4.41,5.32,,,,2,1,1,1,,,2026-07-14,4.25,0,0,20,0,4,5,3,5,37,D,96
MCO,MCO,MCO,0.0,495.7200012207031,471.2057501220703,5.202451602571101,539.6099853515625,-8.133649362004396,74.78211535761301,10.69,10.55,daily_close,일봉 종가,2026-07-15 13:31 KST,,,7.8,39.49,81.13,32.467384,26.42474,71.36,235.539,8.1,16.29,25.13,8.73 -> 11.26 -> 13.67,7718000000.0,3462000000.0,2459000000.0,44.86,31.86,2901000000.0,2575000000.0,2384000000.0,7351000000.0,-4967000000.0,0.83,27.62,4.12,,yfinance,,,,,,Financial Services,Financial Data & Stock Exchanges,70.0,,,0.0,,,,,4.12,Finnhub,,,,,,,,,4.16,25.13,18.62,2.86,15.43,16,15,15,15,74.37,823.94,2026-07-14,4.25,0,0,20,0,15,5,1,0,41,C,97
PH,PH,PH,0.0,951.260009765625,892.6346484375,6.567677092833551,1023.02001953125,-7.014526440890726,51.07690339797439,5.29,-0.6,daily_close,일봉 종가,2026-07-15 13:31 KST,,,-4.2,23.7,91.39,35.71397,8.362491,24.84,65.554,10.6,6.48,30.03,16.04 -> 21.84 -> 27.12,19850000000.0,4060000000.0,3531000000.0,20.45,17.79,3776000000.0,3341000000.0,467000000.0,9285000000.0,-8818000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,22.22,3.22,18.3,12,9,8,8,60.73,159.7,2026-07-14,4.25,0,0,20,0,15,0,5,0,40,C,98
REGN,REGN,REGN,0.0,663.0900268554688,702.676999206543,-5.6337367518469375,1201.760009765625,-44.82342385608347,69.47277129863734,8.32,-11.11,daily_close,일봉 종가,2026-07-15 13:31 KST,,,-7.2,20.38,92.18,16.200586,2.1506202,14.55,8.612,19.0,-7.23,9.22,34.77 -> 38.34 -> 41.48,14342900000.0,3702000000.0,4504900000.0,25.81,31.41,4978900000.0,3765200000.0,3118100000.0,2705900000.0,412200000.0,0.57,8.74,3.76,,yfinance,,,,,,Healthcare,Biotechnology,71.05,,,0.0,,,,,20.07,Finnhub,,,,2026-07-14,,,,,,9.22,25.51,5.51,16.27,15,14,13,13,-36.49,-60.97,2026-07-14,4.25,8,3,12,0,8,0,1,5,37,D,99
WM,WM,WM,0.0,236.7100067138672,222.07829956054687,6.588535296908272,246.50999450683594,-3.9754930880488044,73.85849374032453,7.87,5.64,daily_close,일봉 종가,2026-07-15 13:31 KST,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15,,,,,,,27.24,3.97,24.41,12,10,9,9,,,2026-07-14,4.25,0,0,0,0,0,0,1,0,1,D,100
