yf_symbol,symbol,name,market_cap,market_cap_as_of,market_cap_source,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,cashflow_status,financial_currency,fundamental_refreshed_at,dart_year,dart_fs_div,dart_report_code,dart_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
CVX,CVX,셰브론,402.405335376,2026-09-21,Naver exchange listing (USD),203.6699981689453,208.51850051879882,194.5720001220703,190.96433372497557,184.16655014038085,10.590114227419676,217.77000427246094,-6.474723711661653,46.75256464501749,-0.78,18.25,daily_close,일봉 종가,2026-09-22 15:37 KST,,,321.9,14.21,70.53,19.046242,2.0423553,12.23,18.959,53.5,-11.86,-23.6,11.36 -> 9.72 -> 6.63,184432000000.0,16674000000.0,12299000000.0,9.04,6.67,33939000000.0,16592000000.0,6293000000.0,40758000000.0,-34465000000.0,3.5,67.18,7.12,,yfinance,6.39,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,83.87,4.28,24.0,7.2,216.96,236.0,175.0,6.53,16.82,Finnhub,yfinance,,,2026-09-18,,,,,0.06,-23.6,11.41,1.58,14.34,4,3,3,3,66.93,29.26,2026-09-21,4.25,4,3,12,20,0,10,5,0,54,C,29
COST,COST,코스트코 홀세일,398.456835818,2026-09-21,Naver exchange listing (USD),898.47998046875,922.1394927978515,936.6721618652343,967.8073298136393,960.299347229004,-6.437510026288897,1094.3199462890625,-17.896042787525115,24.184161798045167,-5.2,-4.64,daily_close,일봉 종가,2026-09-22 15:37 KST,898.01,-0.05230839628778523,45.5,44.93,74.46,48.21748,25.752724,29.15,60.257,21.5,11.83,13.4,14.16 -> 16.56 -> 18.21,275235000000.0,10383000000.0,8099000000.0,3.77,2.94,13335000000.0,7837000000.0,14161000000.0,8173000000.0,5988000000.0,0.65,27.01,5.88,,yfinance,13.18,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Discount Stores,65.22,4.0,35.0,-1.45,1077.31,1315.0,740.0,19.9,-0.24,Finnhub,yfinance,,,2026-09-15,,,,,1.06,13.4,25.37,8.53,36.83,6,5,4,4,90.06,201.91,2026-09-21,4.25,0,0,20,10,8,10,1,5,54,C,30
LRCX,LRCX,램 리서치,378.24931188,2026-09-21,Naver exchange listing (USD),302.2799987792969,297.2145004272461,316.6661661783854,306.7587490081787,267.9205992889404,12.824470974440219,433.3299865722656,-30.24253844733955,50.304013222860334,-3.73,-24.77,daily_close,일봉 종가,2026-09-22 15:37 KST,304.3,0.6682550049161526,34.8,38.34,88.84,54.319443,31.391592,65.07,33.049,30.0,38.96,40.93,2.9 -> 4.15 -> 5.76,23232690000.0,8199795000.0,7265396000.0,35.29,31.27,5857657000.0,4891252000.0,5579171000.0,3734563000.0,1844608000.0,0.34,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,371.19,500.0,290.0,22.8,4.6,Finnhub,yfinance,,,2026-09-16,,,,,1.56,40.93,37.91,13.44,34.82,32,30,30,30,43.29,133.57,2026-09-21,4.25,0,0,20,5,15,10,5,5,60,B,31
CAT,CAT,캐터필러,375.324546869,2026-09-21,Naver exchange listing (USD),816.5,804.0204956054688,861.1751647949219,864.5736653645833,785.2813989257812,3.9754667711375813,1064.9000244140625,-23.32613566712416,55.86224582940492,-1.38,-22.75,daily_close,일봉 종가,2026-09-22 15:37 KST,817.0,0.0612369871402327,68.2,19.57,73.6,35.45913,19.329271,56.97,232.783,24.0,-14.7,-3.31,20.12 -> 22.05 -> 18.81,67589000000.0,11151000000.0,8884000000.0,16.5,13.14,11739000000.0,7453000000.0,9980000000.0,43330000000.0,-33350000000.0,0.8,26.01,6.52,,yfinance,8.12,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,52.94,3.86,26.0,0.0,975.61,1225.0,575.0,19.49,16.74,Finnhub,yfinance,,,2026-09-15,,,,,0.52,-3.31,34.42,8.68,29.69,8,6,7,6,3.02,122.69,2026-09-21,4.25,0,0,20,20,0,10,3,5,58,B,32
KO,KO,코카콜라,374.83809005,2026-09-21,Naver exchange listing (USD),87.12000274658203,88.78050003051757,86.41133308410645,82.5895834604899,79.25150005340576,9.92852209469078,91.98999786376953,-5.2940485164480675,40.443898326312386,-4.37,8.33,daily_close,일봉 종가,2026-09-22 15:37 KST,,,18.2,23.92,68.33,25.768024,10.516888,43.37,124.943,12.1,6.34,10.94,2.47 -> 2.46 -> 3.04,47941000000.0,14911000000.0,13107000000.0,31.1,27.34,7408000000.0,5296000000.0,10270000000.0,45492000000.0,-35222000000.0,2.43,64.78,2.12,,yfinance,5.04,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Beverages - Non-Alcoholic,82.86,4.25,23.0,0.51,88.3,98.0,75.0,1.35,1.67,Finnhub,yfinance,,,2026-09-16,,,,,1.42,10.94,25.37,8.53,29.72,6,5,4,4,1.57,23.29,2026-09-21,4.25,0,0,20,10,8,8,5,0,51,C,33
MRK,MRK,머크 앤 코,368.842159881,2026-09-21,Naver exchange listing (USD),149.5,148.58649978637695,136.51966654459636,126.51583321889241,120.70035003662109,23.860452728298593,156.4499969482422,-4.442311974311787,54.096051148729586,-2.0,19.17,daily_close,일봉 종가,2026-09-22 15:37 KST,,,8.01,198.41,83.05,115.880005,8.527612,6.96,128.408,5.1,9.33,621.11,0.14 -> 6.74 -> 7.28,65011000000.0,22107000000.0,18254000000.0,34.01,28.08,16472000000.0,12360000000.0,14565000000.0,49339000000.0,-34774000000.0,2.27,268.8,3.4,,yfinance,5.42,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,72.22,4.25,26.0,2.78,152.96,186.0,105.0,2.31,21.09,Finnhub,yfinance,,,2026-09-15,,,,,14.47,621.11,27.8,6.34,21.96,11,10,9,9,316.83,34.5,2026-09-21,4.25,0,0,6,0,15,5,5,0,31,D,34
AMAT,AMAT,어플라이드 머티어리얼즈,368.419676938,2026-09-21,Naver exchange listing (USD),464.239990234375,452.82250213623047,518.7504994710287,483.5692494710286,417.2576996612549,11.25977797683831,723.0,-35.7897662193119,51.71463061831532,-5.7,-30.5,daily_close,일봉 종가,2026-09-22 15:37 KST,466.8,0.5514410260806208,42.8,18.74,86.24,36.60138,13.137096,41.07,28.666,24.8,7.66,3.34,8.11 -> 8.61 -> 8.66,28368000000.0,8470000000.0,6998000000.0,29.86,24.67,7958000000.0,5698000000.0,7241000000.0,7050000000.0,191000000.0,0.46,16.48,2.12,,yfinance,20.39,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,86.67,4.54,35.0,0.0,640.89,900.0,358.0,38.05,3.45,Finnhub,yfinance,,,2026-09-15,,,,,0.86,3.34,40.16,14.87,34.82,32,30,30,30,-8.86,-11.65,2026-09-21,4.25,0,0,20,16,4,10,5,5,60,B,35
DELL,DELL,델테크놀로지,365.789433203,2026-09-21,Naver exchange listing (USD),575.3099975585938,510.3320037841797,458.14183298746747,369.494332631429,274.6817997741699,109.44598369152445,588.4000244140625,-2.22468156225928,67.2758339232271,30.14,40.51,daily_close,일봉 종가,2026-09-22 15:37 KST,,,272.9,14.58,77.9,31.057714,-245.70978,,,57.7,26.89,38.18,4.55 -> 6.38 -> 8.68,113538000000.0,8446000000.0,5936000000.0,7.44,5.23,11185000000.0,8552000000.0,11528000000.0,31503000000.0,-19975000000.0,0.44,13.44,2.52,,yfinance,26.83,4.0,False,4.0,yfinance dividend history,Technology,Computer Hardware,71.43,4.17,25.0,-2.1,570.48,735.0,465.0,-0.84,28.35,Finnhub,yfinance,,,2026-09-16,,,,,0.11,38.18,40.16,13.73,35.18,32,30,31,31,-22.67,,2026-09-21,4.25,0,0,0,20,15,10,1,0,46,C,36
HSBC,HSBC,HSBC 홀딩스 ADR,353.931841822,2026-09-21,Naver exchange listing (USD),103.20999908447266,103.93999977111817,102.21449979146321,96.5779998143514,90.94449989318848,13.48679601920911,107.86000061035156,-4.311145465942669,50.196297374167216,-0.9,8.57,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-3.23,8.05,2.49,14.602858,8.114308,13.1,,25.4,,2.6,5.7 -> 6.2 -> 6.0,71020000000.0,,22285000000.0,,31.38,29766000000.0,25105000000.0,307737000000.0,256139000000.0,51598000000.0,3.63,53.57,3.75,,yfinance,3.57,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,45.45,3.33,3.0,-6.93,106.08,115.24,101.0,2.78,4.13,Finnhub,yfinance,,,2026-09-18,,,,,,2.6,16.44,2.63,13.11,18,17,17,17,-11.17,208.53,2026-09-21,4.25,8,0,12,0,0,0,5,0,25,D,37
ARM,ARM,암 홀딩스 ADR,344.8572,2026-09-21,Naver exchange listing (USD),322.8999938964844,253.24449920654297,271.86499913533527,265.9698744455973,208.22257480621337,55.074440990367115,439.4599914550781,-26.52346057092858,74.27320239222166,32.71,-7.14,daily_close,일봉 종가,2026-09-22 15:37 KST,,,108.3,228.79,96.21,326.16162,39.957924,13.35,5.62,22.4,9.27,71.2,0.29 -> 0.61 -> 0.85,4920000000.0,908000000.0,904000000.0,18.46,18.37,1524000000.0,949000000.0,2751000000.0,457000000.0,2294000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Semiconductors,60.0,4.05,40.0,-2.22,288.7,500.0,125.0,-10.59,8.29,Finnhub,yfinance,,,2026-09-22,,,,,3.01,71.2,37.91,13.44,36.64,32,30,30,30,760.36,197.31,2026-09-21,4.25,0,0,12,0,15,10,1,5,43,C,38
PG,PG,P&G(프록터 & 갬블),339.295971337,2026-09-21,Naver exchange listing (USD),146.0800018310547,145.62750091552735,146.53850072224935,145.97325070699057,147.46075065612794,-0.9363500585271677,179.6999969482422,-18.708956977261856,53.45325923233678,0.97,-1.63,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-15.5,23.67,71.92,21.75189,6.265743,30.29,64.49,1.5,-3.44,4.87,6.02 -> 6.51 -> 6.62,87032000000.0,19748000000.0,16046000000.0,22.69,18.44,19556000000.0,15147000000.0,9942000000.0,35026000000.0,-25084000000.0,2.98,64.33,4.35,,yfinance,5.0,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,56.76,3.8,23.0,-2.7,160.61,186.0,143.0,9.95,-0.48,Finnhub,yfinance,,,2026-09-18,,,,,,4.87,25.77,9.78,36.26,6,5,4,4,-15.59,-35.93,2026-09-21,4.25,4,0,20,0,4,0,5,5,38,D,39
UNH,UNH,유나이티드헬스 그룹,338.895910433,2026-09-21,Naver exchange listing (USD),377.55999755859375,389.67449951171875,406.876665242513,386.66749903361,354.5852491760254,6.479329987910208,625.25,-39.61455456879748,39.40638822440952,-3.22,-9.14,daily_close,일봉 종가,2026-09-22 15:37 KST,,,61.5,25.05,89.7,24.634993,3.4558425,14.15,69.211,0.4,-41.26,-25.54,23.86 -> 15.51 -> 13.23,447567000000.0,18964000000.0,12056000000.0,4.24,2.69,19697000000.0,16075000000.0,24365000000.0,78389000000.0,-54024000000.0,2.46,57.52,9.28,,yfinance,10.9,10.0,False,10.0,yfinance dividend history,Healthcare,Healthcare Plans,79.41,4.42,25.0,0.0,481.72,529.0,380.0,27.59,10.15,Finnhub,yfinance,,,2026-09-16,,,,,0.4,-25.54,32.16,7.55,21.96,11,10,9,9,-23.4,-54.23,2026-09-21,4.25,4,0,12,20,0,10,5,5,56,B,40
SMFG,SMFG,스미토모 미쓰이 파이낸셜그룹 ADR,336.882068729,2026-09-21,Naver exchange listing (USD),26.670000076293945,26.364000034332275,25.728666559855142,23.910249980290732,22.569699993133543,18.167277741431434,27.559999465942383,-3.2293156999087227,56.597774552741996,6.47,12.53,daily_close,일봉 종가,2026-09-22 15:37 KST,26.7754,0.3952003127279414,35.0,0.08,2.12,15.526627,1.6101278,8.57,,24.8,,,180.89 -> 247.13,5791568000000.0,,1582973000000.0,,27.33,-10283139000000.0,-10760659000000.0,73696930000000.0,32550785000000.0,41146145000000.0,2.21,34.12,0.59,,yfinance,,2.0,True,2.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,1.0,0.0,28.86,28.86,28.86,8.21,13.58,Finnhub,yfinance,,,2026-09-19,,,,,0.44,,16.44,2.68,13.11,18,17,17,17,-5.56,-39.92,2026-09-21,4.25,8,6,6,20,0,10,3,0,53,C,41
GE,GE,GE 에어로스페이스,330.992817272,2026-09-21,Naver exchange listing (USD),319.010009765625,329.5190002441406,350.88550059000653,330.2626673380534,322.61210037231444,-1.1165392130463823,381.2200012207031,-16.31865884682749,35.05193613049667,-8.43,-14.1,daily_close,일봉 종가,2026-09-22 15:37 KST,319.36,0.10971136442776504,19.4,275.66,80.94,36.886147,18.485384,48.23,113.225,21.1,28.38,-1.32,8.36 -> 5.99 -> 8.14,45855000000.0,8680000000.0,8704000000.0,18.93,18.98,8537000000.0,7264000000.0,12392000000.0,20495000000.0,-8103000000.0,0.59,19.58,1.88,,yfinance,93.3,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,87.5,4.45,21.0,0.0,401.0,455.0,347.0,25.7,9.05,Finnhub,yfinance,,,2026-09-19,,,,,1.9,-1.32,34.42,8.68,29.69,8,6,7,6,7.16,112.97,2026-09-21,4.25,0,0,20,5,0,8,5,5,43,C,42
MS,MS,모간스탠리,323.725124107,2026-09-21,Naver exchange listing (USD),206.1199951171875,211.5870018005371,214.42350031534832,205.62299995422364,193.14259963989258,6.719074663741094,228.5500030517578,-9.814048407381021,39.182683473961845,-3.77,-6.75,daily_close,일봉 종가,2026-09-22 15:37 KST,,,62.4,15.32,63.21,16.443182,2.9878614,17.97,517.282,28.0,,40.39,5.18 -> 7.95 -> 10.21,65966000000.0,,16861000000.0,,25.56,-17889000000.0,-20787000000.0,81310000000.0,370538000000.0,-289228000000.0,2.23,32.31,4.6,,yfinance,9.28,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,60.61,3.72,21.0,0.0,236.43,262.0,184.0,14.71,15.27,Finnhub,yfinance,,,2026-09-19,,,,,0.26,40.39,15.53,2.63,13.1,18,17,17,17,5.88,13.61,2026-09-21,4.25,8,3,16,20,15,10,5,0,77,A,43
NFLX,NFLX,넷플릭스,305.466614631,2026-09-21,Naver exchange listing (USD),73.36000061035156,78.60350036621094,75.55516637166342,82.25549971262613,85.30179977416992,-13.9994691734915,133.91299438476562,-45.21816127897949,33.490769365861,-7.83,3.47,daily_close,일봉 종가,2026-09-22 15:37 KST,,,11.1,37.65,84.05,25.0283,10.991575,49.54,55.236,13.4,27.92,45.02,1.2 -> 1.98 -> 2.53,45183036000.0,13326603000.0,10981201000.0,29.49,24.3,10149273000.0,9461053000.0,9033681000.0,14462836000.0,-5429155000.0,,0.0,0.0,,yfinance,,,,,,Communication Services,Entertainment,75.86,4.24,45.0,-1.73,93.42,135.0,70.0,27.34,-7.14,Finnhub,yfinance,,,2026-09-16,,,,,2.25,45.02,18.79,3.43,18.34,8,7,7,7,33.2,220.45,2026-09-21,4.25,0,0,20,0,15,5,3,3,46,C,44
PANW,PANW,팔로 알토 네트웍스,304.09968,2026-09-21,Naver exchange listing (USD),371.760009765625,354.9375,350.6918329874674,286.8019162495931,241.48790000915528,53.945605453329485,396.0,-6.121209655145202,46.30987317293205,3.88,26.84,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,-6.61,4.94,Finnhub,yfinance,,,2026-09-22,,,,,,58.11,37.91,14.87,36.64,32,30,30,30,761.9,-25.75,2026-09-21,4.25,0,0,0,0,15,0,5,0,20,D,45
HD,HD,홈디포,296.513356847,2026-09-21,Naver exchange listing (USD),297.20001220703125,316.5640014648437,333.5521647135417,328.8324160257975,341.8995491027832,-13.073880036710497,431.3699951171875,-31.103225636661904,17.435663495076085,-11.44,-13.86,daily_close,일봉 종가,2026-09-22 15:38 KST,297.61,0.137950126557587,4.6,22.88,76.79,21.754374,18.670872,104.3,380.261,5.7,-2.95,-2.96,15.11 -> 14.91 -> 14.23,164683000000.0,20890000000.0,14156000000.0,12.68,8.6,16325000000.0,12646000000.0,1389000000.0,65350000000.0,-63961000000.0,3.14,64.8,9.32,,yfinance,6.58,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Home Improvement Retail,60.87,4.06,32.0,0.0,377.19,425.0,310.0,26.91,-0.69,Finnhub,yfinance,,,2026-09-15,,,,,4.73,-2.96,21.21,10.28,9.38,6,5,4,4,2.57,81.62,2026-09-21,4.25,4,0,20,0,0,2,1,5,32,D,46
PM,PM,필립 모리스 인터내셔널,292.208847544,2026-09-21,Naver exchange listing (USD),187.47999572753906,189.57350006103516,188.24833348592122,180.57025057474772,176.11475006103515,6.453318454340205,200.1699981689453,-6.339612608027188,50.34534241705045,-0.4,4.78,daily_close,일봉 종가,2026-09-22 15:38 KST,187.48,2.278888961293378e-06,-7.5,19.77,84.49,25.370218,-33.722538,,,10.4,11.42,20.26,5.02 -> 4.53 -> 7.26,40648000000.0,14933000000.0,11348000000.0,36.74,27.92,12233000000.0,10664000000.0,4872000000.0,48835000000.0,-43963000000.0,3.14,80.73,5.88,,yfinance,3.82,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,74.07,4.31,15.0,0.0,207.27,230.0,175.0,10.56,2.23,Finnhub,yfinance,,,2026-09-15,,,,,,20.26,25.77,9.04,30.29,6,5,5,5,-1.55,,2026-09-21,4.25,0,0,0,0,12,0,5,0,17,D,47
BABA,BABA,알리바바 그룹 홀딩 ADR,287.710933436,2026-09-21,Naver exchange listing (USD),115.75,112.99849967956543,115.19349988301595,120.98166669209799,133.05769985198975,-13.0076649989008,189.33999633789062,-38.86658802219689,54.37090263182447,-3.01,21.75,daily_close,일봉 종가,2026-09-22 15:37 KST,,,-79.4,2.74,10.15,24.72893,1.6210505,6.36,23.928,8.6,-59.43,18.6,31.28 -> 53.6 -> 44.0,1023670000000.0,59665000000.0,103592000000.0,5.83,10.12,76213000000.0,-50724000000.0,131530000000.0,281722000000.0,-150192000000.0,0.91,24.04,1.05,,yfinance,,3.0,False,3.0,yfinance dividend history,Consumer Cyclical,Internet Retail,91.49,4.67,39.0,0.0,186.08,238.27,95.22,60.76,-42.69,Finnhub,yfinance,,,2026-09-18,,,,,,18.6,21.21,15.93,21.48,6,5,4,4,16.59,-89.82,2026-09-21,4.25,4,6,6,0,12,0,5,5,38,D,48
RY,RY,로열 뱅크 오브 캐나다,285.902944719,2026-09-21,Naver exchange listing (USD),206.19000244140625,205.8834991455078,208.77299906412762,196.4647492726644,184.7795496368408,11.587025104588026,217.8699951171875,-5.36099184722469,54.34413314253754,0.47,1.21,daily_close,일봉 종가,2026-09-22 15:37 KST,,,12.8,9.71,49.59,17.888792,2.9487782,16.21,,8.9,,,-,66532000000.0,,20362000000.0,,30.6,55220000000.0,52977000000.0,87388000000.0,545439000000.0,-458051000000.0,2.46,41.49,5.07,,yfinance,-5.51,10.0,True,10.0,yfinance dividend history,Financial Services,Banks - Diversified,75.0,3.87,3.0,-3.26,211.72,230.89,183.76,2.68,1.98,Finnhub,yfinance,,,2026-09-15,,,,,1.4,,15.53,2.63,13.1,18,17,17,17,15.19,12.12,2026-09-21,4.25,8,3,16,10,0,5,5,0,47,C,49
GS,GS,골드만삭스,279.346937121,2026-09-21,Naver exchange listing (USD),959.3900146484375,1009.506005859375,1034.256502278646,1002.4730005900066,957.5761013793946,0.18942758350276015,1152.0699462890625,-16.72467303406943,34.82823337872507,-7.69,-9.92,daily_close,일봉 종가,2026-09-22 15:37 KST,,,92.3,14.24,75.84,14.493069,2.6280143,16.9,725.381,42.5,38.6,49.8,22.87 -> 40.54 -> 51.32,58283000000.0,,17176000000.0,,29.47,-45154000000.0,-47218000000.0,164259000000.0,386150000000.0,-221891000000.0,2.08,26.25,20.0,,yfinance,15.87,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,46.88,3.4,20.0,0.0,1141.65,1325.0,730.0,19.0,17.17,Finnhub,yfinance,,,2026-09-18,,,,,0.16,49.8,16.44,2.68,13.1,18,17,17,17,-11.84,-1.94,2026-09-21,4.25,8,3,16,20,15,10,3,5,80,A,50
NVS,NVS,노바티스 ADR,267.962778143,2026-09-21,Naver exchange listing (USD),140.97999572753906,148.5624984741211,152.82666625976563,151.22649955749512,150.23484931945802,-6.160257512715656,168.6199951171875,-16.39188719608205,37.001408794047954,-11.26,-9.12,daily_close,일봉 종가,2026-09-22 15:38 KST,142.0,0.72350993287886,-17.0,17.94,7.27,20.939577,6.3424225,30.35,116.85,0.8,21.31,0.35,7.1 -> 5.87 -> 7.15,56674000000.0,17644000000.0,13984000000.0,31.13,24.67,19144000000.0,15244000000.0,11435000000.0,35376000000.0,-23941000000.0,3.36,71.6,4.74,,yfinance,5.96,9.0,False,9.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,47.06,3.42,11.0,0.0,156.56,185.0,130.0,11.05,-1.64,Finnhub,yfinance,,,2026-09-22,,,,,,0.35,32.16,7.55,14.15,11,10,9,9,-34.89,-15.99,2026-09-21,4.25,4,0,20,0,0,0,5,5,34,D,51
SHEL,SHEL,쉘 ADR,267.699871327,2026-09-21,Naver exchange listing (USD),94.54000091552734,94.03149948120117,88.99299964904785,87.94699980417887,84.22474998474121,12.247291838390643,98.94999694824219,-4.456792489868981,60.19803181257583,1.3,22.26,daily_close,일봉 종가,2026-09-22 15:37 KST,,,220.0,9.54,13.33,10.568282,1.4784913,14.34,40.2,44.7,-8.04,2.6,5.7 -> 5.06 -> 6.0,266886000000.0,27582000000.0,17837000000.0,10.33,6.68,42863000000.0,23916000000.0,29630000000.0,75643000000.0,-46013000000.0,3.3,32.71,3.12,,yfinance,24.06,10.0,False,10.0,yfinance dividend history,Energy,Oil & Gas Integrated,56.0,3.81,15.0,-4.0,100.08,120.6,83.0,5.86,0.62,Finnhub,yfinance,,,2026-09-19,,,,,0.05,2.6,19.05,2.04,12.58,4,3,3,3,-44.52,-27.52,2026-09-21,4.25,12,6,12,20,0,10,3,0,63,B,52
MUFG,MUFG,미쓰비시 UFJ 파이낸셜 그룹 ADR,263.610010632,2026-09-21,Naver exchange listing (USD),23.420000076293945,23.19699983596802,22.362666670481364,20.555166657765707,19.266649985313414,21.55719906754183,24.1299991607666,-2.9423916666646908,56.96465836522263,6.26,16.98,daily_close,일봉 종가,2026-09-22 15:37 KST,,,50.9,0.09,3.21,15.025807,1.7725878,9.46,,28.8,,,159.47 -> 212.33,7521125000000.0,,2427229000000.0,,32.27,-23064420000000.0,-23737555000000.0,90045500000000.0,25737631000000.0,64307869000000.0,2.31,35.38,0.54,,yfinance,,2.0,True,3.0,yfinance dividend history,Financial Services,Banks - Diversified,88.89,,2.0,0.0,21.59,25.18,18.0,-7.81,27.66,Finnhub,yfinance,,,2026-09-19,,,,,0.3,,16.44,2.68,13.11,18,17,17,17,-8.6,-33.86,2026-09-21,4.25,8,6,6,20,0,10,3,0,53,C,53
RTX,RTX,RTX,261.923317705,2026-09-21,Naver exchange listing (USD),194.33999633789062,201.6789993286133,205.75483271280925,194.53049977620444,194.29304962158204,0.024162838763413772,225.49000549316406,-13.814363562210202,19.303091412258752,-7.42,4.15,daily_close,일봉 종가,2026-09-22 15:38 KST,194.95,0.31388477596180275,28.7,32.79,81.7,34.358524,3.9695432,12.27,57.02,14.5,42.25,49.14,2.23 -> 3.55 -> 4.96,88603000000.0,9300000000.0,6732000000.0,10.5,7.6,10567000000.0,7448000000.0,7435000000.0,39506000000.0,-32071000000.0,1.5,48.77,2.92,,yfinance,7.32,10.0,False,10.0,yfinance dividend history,Industrials,Aerospace & Defense,66.67,4.13,22.0,0.0,234.82,265.0,200.0,20.83,13.19,Finnhub,yfinance,,,2026-09-16,,,,,1.2,49.14,34.97,15.34,43.96,8,6,7,6,-1.75,-74.12,2026-09-21,4.25,0,0,12,10,15,8,1,5,51,C,54
WFC,WFC,웰스파고,261.696902537,2026-09-21,Naver exchange listing (USD),86.54000091552734,87.53300056457519,86.91416676839192,83.55850016276041,85.17340007781982,1.60449252520025,96.38999938964844,-10.218900857446119,50.49570898536093,3.22,2.12,daily_close,일봉 종가,2026-09-22 15:37 KST,,,25.0,12.2,78.81,12.334299,1.6022484,12.57,,9.5,29.45,13.84,4.83 -> 5.37 -> 6.26,83699000000.0,,21338000000.0,,25.49,-19001000000.0,-19001000000.0,174210000000.0,193035000000.0,-18825000000.0,2.31,26.16,2.0,,yfinance,15.62,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,66.67,4.12,23.0,-5.74,100.24,115.0,90.0,15.83,4.4,Finnhub,yfinance,,,2026-09-16,,,,,0.49,13.84,16.44,2.68,13.11,18,17,17,17,-24.97,-40.21,2026-09-21,4.25,8,6,12,20,8,8,5,5,72,A,55
AZN,AZN,아스트라제네카,260.730405794,2026-09-21,Naver exchange listing (USD),168.10000610351562,163.45950164794922,168.01216684977214,178.0869171142578,182.92055000305174,-8.10217545228727,209.47999572753906,-19.753671218250584,60.93808356616978,1.28,-9.47,daily_close,일봉 종가,2026-09-22 15:37 KST,,,2.5,37.45,64.95,23.90597,4.9394026,21.96,64.225,6.4,30.01,31.02,3.81 -> 4.5 -> 6.54,58739000000.0,13327000000.0,10225000000.0,22.69,17.41,14575000000.0,8670000000.0,5711000000.0,29149000000.0,-23438000000.0,1.9,47.41,3.2,,yfinance,2.58,9.0,False,9.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,80.0,4.55,11.0,-2.86,212.9,240.0,184.0,26.65,0.65,Finnhub,yfinance,,,2026-09-18,,,,,9.56,31.02,32.16,7.55,14.15,11,10,9,9,-25.67,-34.58,2026-09-21,4.25,4,0,20,0,15,2,3,5,49,C,56
ANET,ANET,아리스타 네트웍스,259.080767192,2026-09-21,Naver exchange listing (USD),205.4199981689453,194.65399932861328,185.09283396402995,170.6294999440511,155.50479984283447,32.098815198347005,210.5,-2.4133025325675477,57.52048047556877,8.89,24.16,daily_close,일봉 종가,2026-09-22 15:38 KST,205.9766,0.2709579573634829,35.7,40.21,73.33,59.62222,16.006989,31.48,,37.7,30.95,29.3,1.65 -> 2.23 -> 2.75,9005700000.0,3856100000.0,3511400000.0,42.82,38.99,4371900000.0,4252400000.0,1963900000.0,43964000.0,1919936000.0,,0.0,0.0,,yfinance,,,,,,Technology,Computer Hardware,94.29,4.74,28.0,0.17,241.04,289.0,185.0,17.34,7.0,Finnhub,yfinance,,,2026-09-15,,,,,1.67,29.3,37.91,13.44,36.64,32,30,30,30,57.27,19.1,2026-09-21,4.25,0,0,20,5,15,10,3,0,53,C,57
