yf_symbol,symbol,name,market_cap,price,ma200,diff,peak,peak_diff,rsi,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,sector,industry,analyst_buy_ratio,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_gap,peer_pbr_gap,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
IBM,IBM,International Business Machines,234.13,281.2099914550781,273.94959968566894,2.6502655151676766,329.2300109863281,-14.585553542761362,52.240423369949724,daily_close,일봉 종가,2026-07-01 15:06 KST,281.45,0.08534851257594941,14.2,36.69,65.57,24.62356,7.9240656,35.77,211.169,9.5,24.0,17.14,8.14 -> 6.43 -> 11.17,67536000000.0,12492000000.0,10593000000.0,18.5,15.68,13193000000.0,11455000000.0,13587000000.0,64607000000.0,-51020000000.0,243.0,59.47,6.76,,yfinance,,,,Technology,Information Technology Services,,,,,,,,,1.73,17.14,63.34,15.38,42.78,18,-61.12,-48.48,2026-06-30,4.42,4,0,20,5,12,5,5,5,56,B,40
AXP,AXP,American Express Company,230.63,338.25,337.9180502319336,0.09823380782369313,384.8900146484375,-12.117751272669148,71.75386027752646,daily_close,일봉 종가,2026-07-01 15:06 KST,,,17.6,18.87,65.32,21.101059,6.7859006,34.42,177.847,11.6,,17.13,11.21 -> 14.01 -> 15.38,72230000000.0,,10833000000.0,,15.0,18428000000.0,16003000000.0,47708000000.0,57759000000.0,-10051000000.0,112.0,21.29,3.8,,yfinance,,,,Financial Services,Credit Services,45.71,0.0,,,,,2.63,Finnhub,1.2,17.13,20.92,10.72,40.01,13,0.87,-36.7,2026-06-30,4.42,4,0,20,10,12,8,1,5,60,B,41
MCD,MCD,McDonald's Corporation,197.95,270.30999755859375,303.79024993896485,-11.020844937287384,341.05999755859375,-20.744150737831756,37.447431597130034,daily_close,일봉 종가,2026-07-01 15:06 KST,,,6.9,25.8,77.2,22.220758,-149.03868,,,9.4,4.58,1.67,11.56 -> 11.39 -> 11.95,26885000000.0,12394000000.0,8563000000.0,46.1,31.85,10551000000.0,7186000000.0,774000000.0,54814000000.0,-54040000000.0,,,,,,,,,,,,,,,,,,,3.22,1.67,32.67,11.69,31.72,24,-31.98,,2026-06-30,4.42,4,0,0,0,0,5,5,5,19,D,42
TMUS,TMUS,"T-Mobile US, Inc.",196.6,167.72999572753906,204.7009499359131,-18.060958788881408,272.8299865722656,-38.52215519458243,36.82910029270578,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-12.0,32.59,44.03,17.824654,3.2594247,18.02,218.569,10.6,3.04,18.43,6.93 -> 9.66 -> 9.72,88309000000.0,18557000000.0,10992000000.0,21.01,12.45,27950000000.0,15427000000.0,5598000000.0,122269000000.0,-116671000000.0,243.0,40.38,4.08,,yfinance,,,,Communication Services,Telecom Services,83.78,0.0,,,,,2.79,Finnhub,,18.43,18.61,5.74,31.85,5,-4.22,-43.22,2026-06-30,4.42,8,0,16,0,12,0,5,5,46,C,43
PEP,PEP,펩시코,194.13,135.39999389648438,150.066499710083,-9.77333771490186,179.3000030517578,-24.484109541593817,34.108538318240136,daily_close,일봉 종가,2026-07-01 15:06 KST,,,27.8,23.3,80.92,21.7708,8.872113,43.88,244.837,8.5,4.42,-4.36,6.56 -> 6.95 -> 6.0,93925000000.0,13491000000.0,8240000000.0,14.36,8.77,12087000000.0,7672000000.0,9159000000.0,49901000000.0,-40742000000.0,427.0,89.32,5.92,,yfinance,,,,Consumer Defensive,Beverages - Non-Alcoholic,,,,,,,,,0.78,-4.36,25.44,6.97,20.67,7,-14.42,27.29,2026-06-30,4.42,4,0,20,16,0,8,3,5,56,B,44
AMGN,AMGN,Amgen Inc.,182.21,362.1199951171875,334.4165008544922,8.284128980450447,388.1600036621094,-6.708575922105958,63.20938560156459,daily_close,일봉 종가,2026-07-01 15:06 KST,,,4.4,24.27,85.25,25.055593,21.173948,101.32,623.754,5.8,25.1,6.74,12.49 -> 7.56 -> 14.23,36751000000.0,9080000000.0,7711000000.0,24.71,20.98,9958000000.0,8100000000.0,9129000000.0,54604000000.0,-45475000000.0,280.0,67.22,10.08,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,5.69,6.74,32.17,5.97,28.67,13,-22.12,254.67,2026-06-30,4.42,0,0,20,0,4,2,3,0,29,D,45
NEE,NEE,"NextEra Energy, Inc.",180.93,87.7699966430664,86.39080017089844,1.5964622036601501,97.87999725341797,-10.328975167598426,69.291258829952,daily_close,일봉 종가,2026-07-01 15:06 KST,,,160.0,24.14,86.97,22.502539,3.3480608,10.32,156.686,7.3,12.53,-4.52,3.6 -> 3.37 -> 3.28,27412000000.0,8020000000.0,6835000000.0,29.26,24.93,12485000000.0,3211000000.0,2812000000.0,95619000000.0,-92807000000.0,281.0,58.95,2.49,,yfinance,,,,Utilities,Utilities - Regulated Electric,,,,,,,,,0.14,-4.52,22.33,2.72,10.32,3,0.77,23.09,2026-06-30,4.42,4,0,12,20,0,10,1,5,52,C,46
DIS,DIS,Walt Disney Company (The),180.41,96.25,106.50835006713868,-9.631498432444234,124.01000213623047,-22.38529284576165,42.118723385043964,daily_close,일봉 종가,2026-07-01 15:06 KST,96.43,0.1870129870129941,-29.8,41.6,78.1,15.8064,1.5857906,11.01,41.069,6.5,16.1,130.44,1.29 -> 2.72 -> 6.85,94425000000.0,13832000000.0,12404000000.0,14.65,13.14,18101000000.0,10077000000.0,5695000000.0,44877000000.0,-39182000000.0,,,,,,,,,,,,,,,,,,,,130.44,32.67,11.69,31.72,24,-51.62,-86.43,2026-06-30,4.42,8,6,12,0,15,0,5,5,51,C,47
TMO,TMO,Thermo Fisher Scientific Inc,172.66,501.3599853515625,526.0558999633789,-4.694541894413809,639.4500122070312,-21.595124594471052,53.459883947926095,daily_close,일봉 종가,2026-07-01 15:06 KST,497.02,-0.865642547942721,11.3,32.43,94.25,27.54725,3.587549,13.52,82.903,6.2,5.09,7.16,15.45 -> 16.53 -> 17.74,44557000000.0,8110000000.0,6704000000.0,18.2,15.05,7818000000.0,6293000000.0,9852000000.0,39385000000.0,-29533000000.0,37.0,9.68,1.88,,yfinance,,,,Healthcare,Diagnostics & Research,85.29,-2.95,,,,,2.43,Finnhub,2.44,7.16,32.17,5.97,28.67,13,-14.37,-39.91,2026-06-30,4.42,0,0,12,0,4,5,5,5,31,D,48
ABT,ABT,Abbott Laboratories,153.99,90.73999786376953,112.2144499206543,-19.136975738925905,140.22000122070312,-35.28740759248261,48.658596309363475,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-19.7,26.48,82.62,25.969189,3.10181,12.33,64.773,7.8,17.99,6.82,3.26 -> 7.64 -> 3.72,44328000000.0,8053000000.0,6524000000.0,18.17,14.72,9566000000.0,7395000000.0,8522000000.0,13860000000.0,-5338000000.0,272.0,67.23,2.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,,6.82,32.17,5.97,28.67,13,-19.28,-48.04,2026-06-30,4.42,0,0,12,0,4,0,5,5,26,D,49
UNP,UNP,Union Pacific Corporation,152.51,272.0,243.7700008392334,11.580587875283436,279.3900146484375,-2.6450532449187616,50.79787214477991,daily_close,일봉 종가,2026-07-01 15:06 KST,272.01,0.0036764705882319504,6.2,19.51,90.86,22.368422,8.316009,40.69,162.246,3.2,1.37,7.07,10.45 -> 11.09 -> 11.98,24510000000.0,9846000000.0,7138000000.0,40.17,29.12,9290000000.0,5499000000.0,1266000000.0,32822000000.0,-31556000000.0,203.0,45.1,5.52,,yfinance,,,,Industrials,Railroads,65.52,-1.15,,,,,1.23,Finnhub,3.61,7.07,35.11,11.91,31.94,6,-36.29,-30.18,2026-06-30,4.42,4,0,20,0,4,5,5,0,38,D,50
HON,HON,Honeywell International Inc.,145.11,223.89999389648438,214.3089826965332,4.475319269996385,248.0399932861328,-9.732301259096202,56.89075195749762,daily_close,일봉 종가,2026-07-01 15:06 KST,223.21,-0.3081705740480599,-41.9,11.93,0.0,17.883385,5.219844,24.26,257.387,2.4,-1.51,-2.87,16.94 -> 17.42 -> 15.98,37442000000.0,6567000000.0,4729000000.0,17.54,12.63,6408000000.0,5422000000.0,12487000000.0,35563000000.0,-23076000000.0,425.0,74.12,9.52,,yfinance,,,,Industrials,Conglomerates,60.61,-2.25,,,,,4.16,Finnhub,,-2.87,35.11,11.91,31.94,6,-49.06,-56.17,2026-06-30,4.42,8,0,20,0,0,0,3,0,31,D,51
PFE,PFE,"Pfizer, Inc.",143.68,24.079999923706055,25.863450050354004,-6.895638915828008,31.389999389648438,-23.287669984323163,31.249997139253637,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-10.1,27.66,69.41,18.603054,1.5414295,8.31,71.602,5.4,16.53,91.72,0.37 -> 1.41 -> 1.36,62579000000.0,17407000000.0,7771000000.0,27.82,12.42,11704000000.0,9075000000.0,1142000000.0,63961000000.0,-62819000000.0,706.0,131.3,1.72,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,,91.72,32.17,5.97,28.67,13,-42.17,-74.18,2026-06-30,4.42,4,6,6,0,15,0,3,5,39,D,52
COP,COP,ConocoPhillips,131.26,103.95999908447266,105.58360038757324,-1.5377400440416091,133.8000030517578,-22.301945655219573,26.054502153598776,daily_close,일봉 종가,2026-07-01 15:06 KST,103.91,-0.048094541085973774,-20.2,11.47,87.5,17.959322,2.0001132,11.28,36.143,-5.3,-11.27,-16.28,9.06 -> 7.81 -> 6.35,58944000000.0,11342000000.0,7988000000.0,19.24,13.55,19796000000.0,7243000000.0,6497000000.0,23444000000.0,-16947000000.0,,,,,,,,,,,,,,,,,,,,-16.28,32.67,11.69,31.72,24,-45.03,-82.89,2026-06-30,4.42,8,3,12,0,0,0,3,5,31,D,53
LOW,LOW,"Lowe's Companies, Inc.",124.59,220.49000549316406,243.8316007232666,-9.57283434996343,287.3900146484375,-23.278473762253647,53.571439782760706,daily_close,일봉 종가,2026-07-01 15:06 KST,219.74,-0.34015396366222417,-0.7,19.46,81.25,18.79054,-13.464052,,,10.3,-2.99,-5.25,13.2 -> 12.23 -> 11.85,86286000000.0,10153000000.0,6654000000.0,11.77,7.71,9864000000.0,7651000000.0,982000000.0,44677000000.0,-43695000000.0,,,,,,,,,,,,,,,,,,,,-5.25,32.67,11.69,31.72,24,-42.48,,2026-06-30,4.42,4,0,0,0,0,0,5,5,14,D,54
CRM,CRM,세일즈포스,124.31,156.66000366210938,213.05015075683593,-26.46801557962156,367.8699951171875,-57.41430240533636,27.563018981976967,daily_close,일봉 종가,2026-07-01 15:06 KST,,,52.2,233.06,94.27,18.152954,3.7477574,16.91,124.282,13.3,16.32,36.28,4.2 -> 6.36 -> 7.8,41525000000.0,8917000000.0,7457000000.0,21.47,17.96,14996000000.0,14402000000.0,7327000000.0,17176000000.0,-9849000000.0,112.0,19.56,1.76,,yfinance,,,,Technology,Software - Application,74.14,-1.72,,,,,15.86,Finnhub,0.35,36.28,63.34,15.38,42.78,18,-71.34,-75.63,2026-06-30,4.42,4,0,16,20,15,10,3,3,71,A,55
SPGI,SPGI,S&P Global Inc.,121.63,407.260009765625,464.0019486999512,-12.228814791253948,564.1500244140625,-27.809981008400484,40.42738596878164,daily_close,일봉 종가,2026-07-01 15:06 KST,,,32.5,39.8,91.0,25.83291,3.875648,13.94,38.392,10.4,12.76,33.46,8.23 -> 12.35 -> 14.66,15336000000.0,6177000000.0,4471000000.0,40.28,29.15,5651000000.0,5456000000.0,1745000000.0,13582000000.0,-11837000000.0,,,,,,,,,,,,,,,,,,,0.79,33.46,32.67,11.69,31.72,24,-20.93,-66.85,2026-06-30,4.42,0,0,12,16,15,10,5,5,63,B,56
SYK,SYK,Stryker Corporation,118.0,314.8399963378906,348.1271502685547,-9.561780488820098,403.5299987792969,-21.97854006138304,50.477388417224326,daily_close,일봉 종가,2026-07-01 15:06 KST,,,14.2,40.28,82.37,38.298954,5.5140886,15.2,66.295,2.6,8.42,0.9,8.25 -> 7.76 -> 8.4,25116000000.0,5059000000.0,3246000000.0,20.14,12.92,5044000000.0,4283000000.0,4011000000.0,15859000000.0,-11848000000.0,106.0,39.81,3.52,,yfinance,,,,Healthcare,Medical Devices,,,,,,,,,2.7,0.9,32.17,5.97,28.67,13,19.05,-7.64,2026-06-30,4.42,0,0,16,0,0,5,5,5,31,D,57
LMT,LMT,Lockheed Martin Corporation,117.81,509.4599914550781,539.8933517456055,-5.636920734831979,676.7000122070312,-24.714056115723448,42.9022663789321,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-11.5,19.77,76.01,24.571428,15.583059,67.64,276.365,0.3,10.24,-11.68,27.55 -> 22.31 -> 21.49,75048000000.0,7731000000.0,5017000000.0,10.3,6.69,8557000000.0,6908000000.0,4121000000.0,21700000000.0,-17579000000.0,,,,,,,,,,,,,,,,,,,,-11.68,32.67,11.69,31.72,24,-24.79,33.3,2026-06-30,4.42,4,0,20,0,0,0,5,5,34,D,58
MDT,MDT,Medtronic plc.,101.56,78.2300033569336,91.45959987640381,-14.464962166189622,105.3499984741211,-25.742757959174956,35.5435803960558,daily_close,일봉 종가,2026-07-01 15:06 KST,78.24,0.01277852823396961,18.3,25.7,89.71,20.97319,2.0246909,9.84,58.214,9.9,4.4,13.14,2.82 -> 2.76 -> 3.61,36364000000.0,6828000000.0,4801000000.0,18.78,13.2,7330000000.0,5426000000.0,1949000000.0,27961000000.0,-26012000000.0,368.0,76.14,2.88,,yfinance,,,,Healthcare,Medical Devices,56.76,-5.4,,,,,1.09,Finnhub,1.15,13.14,32.17,5.97,28.67,13,-34.81,-66.09,2026-06-30,4.42,4,3,6,10,8,8,5,5,49,C,59
NOW,NOW,"ServiceNow, Inc.",98.02,99.27999877929688,133.65992988586424,-25.72194309538042,234.0780029296875,-57.58678836254483,39.99999998543563,daily_close,일봉 종가,2026-07-01 15:06 KST,99.54,0.26188680892424626,2.3,142.76,88.47,58.535713,8.647555,16.07,20.728,22.1,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,,,,,,,,,,,,,,,,,,25.45,-0.42,32.67,11.69,31.72,24,79.17,-26.03,2026-06-30,4.42,0,0,16,0,0,2,5,3,26,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,24.549999237060547,27.618406572341918,-11.110008563470807,42.3055305480957,-41.96976395521031,56.50556644017689,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-32.6,11.82,93.65,4.8137255,0.9947728,20.92,106.858,5.3,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,538.0,25.88,1.32,,yfinance,,,,Communication Services,Telecom Services,35.9,0.0,,,,,3.76,Finnhub,,20.53,18.61,5.74,31.85,5,-74.13,-82.67,2026-06-30,4.42,15,8,20,0,12,0,3,5,63,B,61
ACN,ACN,Accenture plc,78.32,124.44000244140625,221.747749710083,-43.88218026829975,398.25,-68.75329505551632,14.893298778998187,daily_close,일봉 종가,2026-07-01 15:06 KST,,,9.0,26.05,85.54,10.301916,2.4746263,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,,,,,,,,,,,,,,,,,,,1.14,6.21,32.67,11.69,31.72,24,-68.47,-78.83,2026-06-30,4.42,12,3,20,10,4,5,1,1,56,B,62
ADBE,ADBE,어도비,77.58,205.02000427246094,290.0053001403809,-29.304738853662915,586.5499877929688,-65.04645664661992,26.714846328750667,daily_close,일봉 종가,2026-07-01 15:06 KST,,,7.9,36.73,88.09,11.809497,7.1510715,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Application,,,,,,,,,1.49,18.86,63.34,15.38,42.78,18,-81.36,-53.5,2026-06-30,4.42,12,0,20,10,12,5,3,1,63,B,63
INTU,INTU,Intuit Inc.,73.03,261.0,509.1186505126953,-48.73493639701346,807.3900146484375,-67.67361556810341,28.741879285205215,daily_close,일봉 종가,2026-07-01 15:06 KST,261.9,0.3448275862068878,10.7,59.47,92.59,15.924345,3.4700527,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,184.0,28.31,4.8,,yfinance,,,,Technology,Software - Application,75.61,-4.88,,,,,4.5,Finnhub,1.49,27.42,63.34,15.38,42.78,18,-74.86,-77.44,2026-06-30,4.42,8,0,20,10,15,5,3,1,62,B,64
NKE,NKE,"Nike, Inc.",66.94,41.04999923706055,57.61464984893799,-28.750761577669774,89.44000244140625,-54.10331158705732,34.50946529377575,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-34.8,27.79,82.5,19.547619,4.3119745,16.02,79.333,0.1,-41.34,-18.22,3.23 -> 3.73 -> 2.16,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,400.0,77.62,1.64,,yfinance,,,,Consumer Cyclical,Footwear & Accessories,48.89,-2.22,,,,,36.92,Finnhub,,-18.22,85.77,14.07,46.97,6,-77.21,-69.35,2026-06-30,4.42,4,0,16,0,0,0,3,3,26,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,78.94999694824219,92.91559993743897,-15.030417926160911,119.61000061035156,-33.99381611456198,32.32698316100034,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-45.5,65.66,97.2,,7.191266,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,176.0,471.43,1.4,,yfinance,,,,Consumer Defensive,Household & Personal Products,,,,,,,,,,-59.39,25.44,6.97,20.67,7,,3.17,2026-06-30,4.42,0,0,0,0,0,0,3,5,8,D,66
ABV,ABV,ABV,0.0,,,,,,,,,,,,,,0.0,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.67,11.69,31.72,24,,,2026-06-30,4.42,0,0,0,0,0,0,1,0,1,D,67
ABBV,ABBV,ABBV,0.0,251.63999938964844,221.63049949645995,13.540329494979018,254.30999755859375,-1.0498990187478325,72.9597306576886,daily_close,일봉 종가,2026-07-01 15:06 KST,,,-46.2,60.33,76.87,125.27586,-67.50996,,,12.4,68.92,-6.85,2.72 -> 2.39 -> 2.36,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,272.0,325.98,6.92,,yfinance,,,,Healthcare,Drug Manufacturers - General,,,,,,,,,,-6.85,32.17,5.97,28.67,13,289.42,,2026-06-30,4.42,0,0,0,0,0,0,1,0,1,D,68
BKNG,BKNG,BKNG,0.0,178.24000549316406,189.14151420593262,-5.763678459769158,232.6367950439453,-23.382711036964572,63.22138075574042,daily_close,일봉 종가,2026-07-01 15:06 KST,,,240.0,28.87,97.25,24.032938,-16.308449,,,16.2,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,88.0,20.73,1.61,,yfinance,,,,Consumer Cyclical,Travel Services,,,,,,,,,0.1,18.76,85.77,14.07,46.97,6,-71.98,,2026-06-30,4.42,4,0,0,20,12,10,3,5,54,C,69
ISRG,ISRG,ISRG,0.0,397.67999267578125,488.7399008178711,-18.631568241043475,610.4500122070312,-34.85461795012464,27.722165449793522,daily_close,일봉 종가,2026-07-01 15:06 KST,,,18.8,72.94,89.32,48.320778,8.065386,17.23,,23.0,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,Healthcare,Medical Instruments & Supplies,70.0,-0.73,,,,,14.24,Finnhub,2.57,25.08,32.17,5.97,28.67,13,50.2,35.1,2026-06-30,4.42,0,0,16,0,15,8,3,5,47,C,70
BLK,BLK,BLK,0.0,961.5599975585938,1065.3837020874023,-9.745193616664789,1202.5899658203125,-20.042572706592228,35.16600342610532,daily_close,일봉 종가,2026-07-01 15:06 KST,,,45.9,23.39,84.31,23.921701,2.604133,11.9,23.635,27.0,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,241.0,53.76,22.92,,yfinance,,,,Financial Services,Asset Management,,,,,,,,,0.52,-1.66,20.92,10.72,40.01,13,14.35,-75.71,2026-06-30,4.42,4,3,12,20,0,10,5,5,59,B,71
TJX,TJX,TJX,0.0,151.5,153.00025032043456,-0.9805541607236105,168.41000366210938,-10.040973394927823,22.364626345460692,daily_close,일봉 종가,2026-07-01 15:06 KST,,,29.3,27.36,94.03,29.422178,16.064373,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,127.0,33.07,1.92,,yfinance,,,,Consumer Cyclical,Apparel Retail,,,,,,,,,1.0,12.32,85.77,14.07,46.97,6,-65.7,14.17,2026-06-30,4.42,0,0,20,16,8,8,1,5,58,B,72
VRTX,VRTX,VRTX,0.0,496.7300109863281,442.6878494262695,12.207735457410479,516.739990234375,-3.872349658668967,77.73787833508665,daily_close,일봉 종가,2026-07-01 15:06 KST,,,61.4,27.23,98.05,29.670427,6.558894,24.2,10.26,7.8,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,Healthcare,Biotechnology,,,,,,,,,0.48,9.32,32.17,5.97,28.67,13,-7.77,9.86,2026-06-30,4.42,0,0,20,20,8,10,1,0,59,B,73
C,C,C,0.0,139.9600067138672,114.94359985351562,21.764071155099135,145.6699981689453,-3.919812951775962,60.44748546637714,daily_close,일봉 종가,2026-07-01 15:06 KST,139.79,-0.12146806638467476,56.1,11.47,81.63,17.613104,1.2696815,7.65,,15.9,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,168.0,29.17,2.4,,yfinance,,,,Financial Services,Banks - Diversified,,,,,,,,,0.31,31.54,20.92,10.72,40.01,13,-15.81,-88.16,2026-06-30,4.42,8,6,6,20,15,10,3,0,68,B,74
SCHW,SCHW,SCHW,0.0,92.2699966430664,94.63954978942871,-2.5037662918246335,107.20999908447266,-13.935269628754272,59.5837925416852,daily_close,일봉 종가,2026-07-01 15:06 KST,92.26,-0.010834120982004314,38.6,23.63,84.49,18.343935,3.7761407,19.08,120.766,15.8,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,139.0,22.47,1.28,,yfinance,,,,Financial Services,Capital Markets,85.71,0.0,,,,,0.71,Finnhub,0.48,35.3,20.92,10.72,40.01,13,-12.31,-64.77,2026-06-30,4.42,4,0,16,20,15,10,3,5,73,A,75
DE,DE,DE,0.0,634.3300170898438,532.2290000915527,19.183662855787237,662.489990234375,-4.250626207132405,69.80264529929285,daily_close,일봉 종가,2026-07-01 15:06 KST,632.94,-0.21913153286057083,-8.5,16.62,82.86,35.8987,6.247895,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,102.0,36.71,6.48,,yfinance,,,,Industrials,Farm & Heavy Construction Machinery,61.76,0.0,,,,,7.18,Finnhub,,-26.91,35.11,11.91,31.94,6,2.25,-47.54,2026-06-30,4.42,0,0,16,0,0,0,1,0,17,D,76
ADP,ADP,ADP,0.0,223.9499969482422,240.3099006652832,-6.8078359117746015,326.80999755859375,-31.473945527602716,40.30091215046582,daily_close,일봉 종가,2026-07-01 15:06 KST,223.26,-0.3081031291113007,10.5,26.77,90.68,20.87139,14.128447,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,304.0,60.45,6.8,,yfinance,,,,Technology,Software - Application,34.78,0.0,,,,,0.98,Finnhub,1.99,10.25,63.34,15.38,42.78,18,-67.05,-8.14,2026-06-30,4.42,4,0,20,5,8,5,5,5,52,C,77
PLTR,PLTR,PLTR,0.0,116.66999816894531,158.352799949646,-26.322743768316847,207.17999267578125,-43.68664818348374,34.40663944572479,daily_close,일봉 종가,2026-07-01 15:06 KST,117.34,0.5742708850346318,325.0,287.86,62.37,131.08989,33.09787,32.59,2.477,84.7,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,Technology,Software - Infrastructure,68.42,0.0,,,,,14.6,Finnhub,0.4,164.38,63.34,15.38,42.78,18,106.96,115.2,2026-06-30,4.42,0,0,20,20,15,10,3,5,73,A,78
MDLZ,MDLZ,MDLZ,0.0,57.84000015258789,58.859550113677976,-1.7321742336137207,75.70999908447266,-23.603221698558595,30.936343147183806,daily_close,일봉 종가,2026-07-01 15:06 KST,,,41.3,23.6,90.08,28.633663,2.8833501,10.16,83.793,8.2,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,346.0,97.52,2.0,,yfinance,,,,Consumer Defensive,Confectioners,64.71,-1.0,,,,,3.79,Finnhub,0.69,-27.74,25.44,6.97,20.67,7,12.55,-58.63,2026-06-30,4.42,0,3,12,20,0,10,3,5,53,C,79
ADI,ADI,ADI,0.0,397.1700134277344,316.1585010528564,25.62370206877157,445.4800109863281,-10.84448154062661,47.944151066045016,daily_close,일봉 종가,2026-07-01 15:06 KST,,,110.5,41.41,93.55,59.19076,5.7334027,9.64,25.81,37.2,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,111.0,60.57,4.4,,yfinance,,,,Technology,Semiconductors,84.62,1.69,,,,,3.84,Finnhub,0.54,-16.56,63.34,15.38,42.78,18,-6.55,-62.72,2026-06-30,4.42,0,0,6,20,0,10,5,5,46,C,80
